MONTH;YEAR;INA INDUSTRIJA NAFTE;HRVATSKI TELEKOM;PRIVREDNA BANKA;ZAGREBACKA BANKA SER A;JADRANSKI NAFTOVODI;PLAVA LAGUNA;SNH DELTA DD;AD PLASTIK;ADC.CROATIA INTL.CLUB;AGROMEDIMURJE;APARTMANI MEDENA;ARENATURIST;ATLANTIC GRUPA;ATLANTSKA PLOVIDBA;AUTO-HRVATSKA ZAGREB;BADEL 1862;BC INSTITUT;BELJE DARDA;BILOKALNIK;BRIONKA D D;BRODOGRAD INDUSTRIES;BRODOGRADVLENAC;BRODOMERKUR DD;CAKOVECKI MLINOVI;CATEKS;CHROMOS AGRO DD;CROATIA AIRLINES;DALEKOVOD D D;DALMA;DOMACA TVORNICA RUBLJA TEKSTILNA KONFEKCIJA;DUBROVACKO PRIMORJE;DUKAT DD;DURO DAKOVIC HOLDING;ELEKTROMETAL BJELOVAR;ELEKTROPROJEKT D D;ELEKTROPROMET;ERICSSON NIKOLA;EUROHERC OSIGURANJE;EUROPLANTAZE;EXCELSA NEKRETNINE;FINVEST;FTB TURIZAM DD;GABARIT;GRANOLIO DD;HIDROELEKTRA NISKGR.;HOTEL MEDENA;HOTELI BASKA VODA;HOTELI BRELA;HOTELI HALUDOVO MALINSKA;HOTELI MAESTRAL;HOTELI MAKARSKA;HOTELI TUCEPI;HOTELI VODICE;HOTELI ZIVOGOSCE;HOTELI ZLATNI;HOTELJ JADRAN;HRVATSKA POSTANSKA BANKA;HRVATSKI DUHANI DD;HTP KORCULA;HTP OREBIC;HUP ZAGREB;IMPERIJAL;IMUNOLOSKI ZAVOD DD;INGRA ZAGREB;INSTITUT GRADEVINARSTVA;IPK KANDIT;ISTARSKA KREDITNA BANKA;ISTRA;JADRAN FILM;JADRAN TVORNIKA;JADRANSKO OSIGURANJE D D;JADROAGENT;JADROPLOV;JAMNICA;JELSA DD;KAMENSKO;KARLOVACKA BANKA;KEMIKA DD;KOESTLIN;KOKA;KONCAR DISBIV.SPJITRFI.;KONCAR ELEKTROINDUSTRIJA;KOTEKS;KRAS;KREDITNA BANKA ZAGREB;KUTJEVO;LEDO;LIBURNIA RIVIERA H;LLIRIJA;LOSINJSKA PLOVIDBA;LUKA PLOCE;LUKA RIJEKA DD RIJEKA;LUX ULAGANJA;MAGMA;MAISTRA;MARASKA;MEDIKA;MEDORA HOTELI I LJETOVALISTA;MIV;NAVA BANKA DD;NEXE GRUPA;OLYMPIA VODICE;OPEKA;OT-OPTIMA TELEKOM ZA TELEKOMUNIKACIJE;PALACE HOTEL;PECTINATUS;PETROKEMIJA;PEVEC D D;PIK-VINKOVCI DD;PIKRIJELKA;PISMORAD;PODRAVASKA BANKA;PODRAVKA PREHRAMBENA INDUSTRIJA;POUNJE TRIKOTAZA;PROFICIO;PULJANKA;QUAESTUS NEKRETNINE;RIVIERA HOLDINGS;RIZ ODASILJACI;SAPONIA DD;SLATINSKA BANKA;SNH ALFA DD;SNH BETA D D;SNH GAMA DD;SOLARIS;SPACVA;SPIN VALIS;TANKERSKA NEXT GNRTN.;TANKREKOMERC;TEHNIKA DD;TEKSTILPROMET;TISAK TRGOVACKO;TLM TVOR.LAKIH METALA;TURISTHOTEL DD ZADAR;TVORNICA STOCNE HRANE;ULJANIK;ULJANIK PLOVIDBA;VABA;VARTEKS;VIDUKT;VIRO TVORNICA SECERA;VJESNIK DD;VUPIK;ZAGREBACKA BURZA DD;ZAGREBACKE PEKARNE KLARA;ZIF FIMA PROPRIUS;ZITNJAK;ZVECEVO PREHRAMBENA;ZVIJEZDA DD;ADRIS GRUPA;CROATIA OSIGURANJE;KONCAR SKLOPNA POSJA.
4;2009;0.031862069;0.02417241;-0.002380952;0.0375;0.093841642;0;NA;0.087045455;0;0;0;-0.028571429;-0.004855431;0.071734394;0.107129644;0.074074074;0;0.00014708;0;0;NA;NA;0;0;0;0;0;0.043312693;NA;0;0;0;0.059058061;0;0;0;0.049429658;0;NA;0;0;NA;NA;NA;0.019333333;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0.054347826;-0.094339623;0;0.013576494;0.019190244;0.024411765;0;0;0;NA;0;0;0.094790521;0;0;0;0;0;0;0;0.014492754;0.035799212;0;0.01460177;0;0;0.033877039;-0.015384615;0;0.239247312;0.014948741;0.037508544;NA;0.080277778;0;0;0;0;0;0;NA;0;NA;0;0;NA;0.012748062;NA;0;0;0;0;0.015902141;0;-0.000629327;0;0;0.257142857;0;0;0;NA;NA;NA;0;-0.506730641;NA;NA;0;0.085074627;0;0.008409536;0;0;0;0.000210593;0.016946237;-0.005263158;0;0.024691358;0.00400825;0;0;NA;0;0.071428571;0;0.044204664;0.033333333;0;-0.000300001;0
5;2009;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;NA;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;NA;0;NA;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0
5;2009;0.023426013;0.00943128;0.002386635;0.038855422;0.024128686;0;NA;-0.140706669;0;0;0;0;0.004395604;0.056426733;0;-6.89655E-05;0;-0.007352941;0;0;NA;NA;0;0;0;0;0;0.023769251;NA;0;0;0;0.023058824;0;0;0;0.039130435;0;NA;0;0;NA;NA;NA;0.073686505;0;0;0;0;0;0;0;0;0;NA;0;0;0;0.070700555;0;-0.010309278;0;0;0.048580568;0.034460643;-0.000430663;0;0;0;NA;0;0.058130783;0.036624349;0.063870968;0;0;-0.006070706;0;0;0;0.021428571;0.02207686;0;0.003183602;0;0;0.016990291;0.015648437;0;0.171366594;0.052636521;0.086963683;NA;-0.060169709;0;0;0;0;0;0;NA;0;NA;0;0;NA;0.048403841;NA;0;0;0;0;0.019165162;0;0.069899244;0;0;0;0;0;0;NA;NA;NA;0;0;NA;NA;0;0.066024759;0;-0.008177476;0;0;0;0;0.02457283;0;-0.011099899;0.044176707;0.003410853;0;0;NA;0;0.100333333;0.144950767;0;-0.016129032;0;0;0
5;2009;0.065306122;-0.013052256;0.004761905;-0.008408234;0.015183246;0.0031019;NA;0.049148418;0;0;0;0;0.015317287;-0.006190451;0.032270384;0.034554107;0.072441866;0.036740741;0;0;NA;NA;0;0;0;0;0;0.002898551;NA;0;0;0;-0.016329347;0;0;2.933333333;0.044609484;0;NA;0;0;NA;NA;NA;0.060913706;0;0;0;0;0;0;0;0;0;NA;0;0;0;-0.066152548;0;0.015625;0;0;-0.001143947;-0.020052375;-0.004308488;0;0;0;NA;0;-0.012552301;0.004493392;0;0;0;-0.065868263;0;0;0;0.048951049;-0.015353846;0;0.004260314;0;-0.005494505;-0.030288783;-0.038483727;0;0;0.047914569;-0.006591408;NA;0.012311902;0.087595532;0;-0.226574684;0;0;0;NA;0;NA;0;0;NA;0.011758881;NA;0;0;0;-0.099975;0.053657576;0;0;0;0;0;0;0;0.008366935;NA;NA;NA;0;0;NA;NA;0;-6.45161E-06;0;-0.040408163;0.1;0;0;0;-0.017234262;0;0;0.034615385;0.008266378;0;0;NA;0;0.332929415;-0.1365;-0.077111111;0;0;0;0
5;2009;0.091187739;0.015270444;0.047393365;0.075438596;0.010830325;0;NA;0;0;0;0;0;0.017241379;0.049696674;0;-0.013333333;4.54566E-05;0.035010003;0;0;NA;NA;0;0;0;0;0;0.030260116;NA;0;0;0;0.069675006;0;0;0;-0.002076143;0;NA;0;0;NA;NA;NA;0.052631579;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0.025128205;0;0;0.049627792;0.028643374;0.009663926;0;0;0;NA;0;0;0.092009473;0;0;0;0.038461538;0;0;0;0;0.049967189;0;0.069217783;0;-0.005524862;0.014006581;0.04;0;0.059259259;0.028711101;0;NA;0.051216216;0.011891892;0;0.268399983;0;0.00467757;0;NA;0;NA;-0.116575592;0;NA;0.036090042;NA;0;0;0;0.222160496;0.041627733;0.082474227;0.042377869;0;0;0;0;-0.449950495;0.049685094;NA;NA;NA;0;0;NA;NA;0;0.063877831;0;0.063377286;0;0;0;0;0.056389793;0;0;0.04795539;0.072714735;0;0;NA;0;0;0;0.012521069;-0.016393443;0.081081081;0.060927554;0
5;2009;0.094101124;0.031299784;0.070135747;0.041326808;0.043367347;0.005384615;NA;0.274814471;0;0;0;0;0.080508475;0.080045925;0.100004624;-6.75676E-05;-4.54545E-05;0.111417921;0;0;NA;NA;0;0.086956522;0;0;0;0.085533144;NA;0;0;0;0.062295082;0;0;0;0.023507218;0;NA;0.432773109;-0.005319149;NA;NA;NA;0.154636364;0;0;0;0;0;0.073812518;0;0;0;NA;0;0.005029331;0;0.083870968;0;-0.004502251;0;0;0.063829787;0.045936353;0.042857143;0;0;0;NA;0.204081633;0;0.068273092;0.003638569;0;0;0.086419753;0;0;0;0.132;0.086339286;0;0.072874494;0;0;0.051216019;0.107684615;0;0.048951049;0.066789607;0.070317267;NA;-0.006813215;0.014957265;0;0.032258065;0;0;0;NA;0;NA;0.134020619;0;NA;0.0317629;NA;0;0;0;0;0.044449428;0;-0.039525692;0;0;0;0;0;0.084761905;NA;NA;NA;0;0;NA;NA;0;0.053972104;0.044444444;0.076;0;0;0;0;0.053677932;0;0;0.079780064;0.060678571;-0.347826087;0;NA;0;-0.192954545;0.517081644;0.355529132;0.104;0.075;0.057142857;0
5;2009;-0.037227214;0.003952749;0.014799154;0.026109661;-0.046454768;0.006885998;NA;-0.090412953;0;0;0;0;0.009784314;-0.002197723;-0.005633448;0.012838705;0;-0.02484472;-0.133333333;0;NA;NA;0;0.08;0;0.012195122;0;0.025609882;NA;0;0;0;0.00617284;0;0;0;0;0;NA;-0.010892333;0;NA;NA;NA;-0.00795213;0;0;0;0;0;-0.053603604;0;0;0;NA;0;0;0;0;0;0.004522613;0;0;-0.008547009;0.02366213;-0.01826484;0;0;0;NA;0;0;-0.007744361;0;0;0;0;0;0;0;0.059481743;0.01915016;0;0.037735849;0;0;-0.018242858;0;0;0.013333333;-0.033043748;0.003277754;NA;0.061221848;-0.078947368;0;0;0.371428571;0;-0.196437688;NA;0;NA;-0.054545455;0;NA;0.075074388;NA;0;0;0;0;-0.042514816;0;-0.000587889;0;0;-0.063636364;0;0;-0.051799824;NA;NA;NA;0;0;NA;NA;0;-0.021864212;0.063829787;-0.014869888;0;0;0;0.058006106;-0.001886792;0;0.020204082;0.011859785;0.047173305;-0.033333333;0;NA;0;-0.014362152;0.145038168;-8.77193E-05;-0.030794082;0.041860465;0.162162162;0
5;2009;-0.026333333;-0.021993936;0.0375;0.017811705;0.026666667;0;NA;-0.0742;0;0;0;0;-0.019437271;-0.024814757;0.056505655;-0.032623924;0;0.013121019;0;0;NA;NA;0;0.109259259;0;-0.003614458;0;-0.022349888;NA;0;0;0;-0.011042945;0;-0.0926;0;0.009803922;0;NA;0.008470987;0.005347594;NA;NA;NA;0.03968254;0;0;0;0;0;9.51928E-05;0;0;0.003820771;NA;0;-0.079508743;0;0;0;-0.005002501;0;0;-0.026724138;-0.03170906;-0.03255814;0;0;0;NA;0.013559322;0.031779661;-0.036902326;0;0;0;-0.034090909;0;0;0;0;0.008064516;0;-0.036363636;0.055555556;0;0.001881468;-0.081938069;0;-0.065789474;-0.055740185;0.024573864;NA;-0.012074643;0.064285714;0;0;0;0;0;NA;0;NA;0.038461538;0;NA;-0.019906323;NA;0;0;0.005;0;0.062208468;0.095238095;0.087647059;0.157142857;0;-0.077669903;0;0;-0.018518519;NA;NA;NA;0;0;NA;NA;0;-0.029411765;0;0;0;0;0;-0.005074627;-0.018903592;0;0;-0.049025974;-0.001607717;0.534482759;0;NA;0;0.142857143;0;0;0.029591808;0.004464286;0;0
5;2009;0.030475864;0.01795382;0.072289157;0;-0.01048951;0.025835866;NA;0.0801469;0;0;0;0.102941176;0.009940988;0.036776078;0.027592141;-0.003448276;0;0.008675971;0;0;NA;NA;0;0.001669449;0;0;0;0.030927835;NA;0;0;0;0.054590571;0;0;0;-0.000647249;0;NA;-0.1600168;-0.042553191;NA;NA;NA;0.044732824;0;0;0;0;0;0.094612602;0;0;0;NA;0;0;0;0.059404762;0;0.000497738;0;0;0.016651904;0.035994156;0.033605769;0;0;0;NA;0;0;0.020220299;0;0;0;0;0;0;0;0;0.04936;0;0.056603774;0;0;0.021126761;0.02193646;0;0.021126761;0.038083449;0.036392624;NA;0.011111111;-0.060402685;0;0;0;0;0;NA;0;NA;0;0;NA;0.030520256;NA;-0.137931034;0;0;0;0.024996833;0;-0.026500811;0;0;0;0;0.5300153;0.179245283;NA;NA;NA;-0.057265632;0;NA;NA;0;-0.006060606;0;0;0;0;0;0;0.007707129;0;-0.079615923;0.024445203;-0.033816425;-0.034382022;0;NA;0;-0.002;0;0;0.118910741;0.066666667;-0.093023256;0
5;2009;-0.05249799;-0.01677349;-0.016853933;-0.02;-0.025239778;0;NA;-0.04;0;0;0;0;-0.029411765;-0.038253889;0;-0.000415225;4.54566E-05;-0.015208178;0;0;NA;NA;0;0.000333333;0;0;0;-0.035;NA;0;0;0;-0.078431373;0;0;0;-0.041437824;0;NA;0;-0.006777778;NA;NA;NA;0.000986409;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;-0.041644886;-0.037037037;0.046560305;0;0;0;NA;0.003344482;0;-0.028302614;0;0;0;-0.022470588;0;0;0;0;-0.031790806;0;-0.053178571;0.026315789;0;-0.034482759;-0.000732791;0;-0.101724138;-0.079755892;-0.058256973;NA;-0.08962149;0;0;0;0;0;0;NA;0;NA;0;0;NA;-0.034569983;NA;0;0;0;0;-0.061132853;-0.043478261;-0.079444444;0;0;0.036842105;0;0;-0.0408;NA;NA;NA;0.162790698;0;NA;NA;0;-0.045731707;0;-0.067886792;0;0;0;0;-0.038240918;0;-0.000217344;-0.046857295;-0.066266667;0;0;NA;0;0;0;0;-0.040021633;-0.041625;-0.051282051;0
5;2009;-0.041374474;0.002681461;-0.132380952;-0.030357143;-0.015018125;0;NA;-0.0625;0;0;0;0;-0.028282828;-0.007952629;0.052105847;0;0;-0.020506329;0;0;NA;NA;0;0.099633456;0;-0.032648126;0;0.002590674;NA;0;0;0;-0.05893617;0;0;0;-0.010830935;0;NA;0;0.045978297;NA;NA;NA;0.003686266;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;-0.027272727;-0.000295858;-0.044444444;0;0;0;NA;0;0;0.017460317;0;0;0;0;0;0;0;0;-0.025459318;0;0.018445174;0;0;0;-0.092014133;0;0.0978119;0.005907462;0;NA;0.032457082;-0.028571429;0;0;0;0.023344077;0;NA;0;NA;-0.037037037;0;NA;-0.035917031;NA;0;0;0.007462687;0;-0.021762977;0;-0.046469523;0;0;0;0;-0.317588235;-0.041034195;NA;NA;NA;0;0;NA;NA;0;-0.041533546;0;0.012104773;0;0;0;0;0;0;0;-0.031468531;0.046015993;0;0;NA;0;0;0.066666667;0;-0.028169014;0;-0.051351351;0
5;2009;0.060716898;0.000553301;0.097694841;0.026045777;0.006834911;0;NA;0;0;0;0;0;-0.002079002;0.019470125;-0.001110433;6.92329E-05;0;-0.056603774;0;0;NA;NA;0;0;0;0;0;-0.010258398;NA;0;0;0;0.051322632;0;0;0;0.006154414;0;NA;0.125;0;NA;NA;NA;0.043563636;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;-0.020095578;0;0;-0.003364486;-0.00500148;0.046511628;0;0;0;NA;0;0;0.017940718;0;0;0;0.137320977;0;0;-0.3;0;0.023431188;0;0.018518519;0;0;-0.003571429;0.125804583;0;-0.090845514;0.000997739;0.01875;NA;0.012730579;0;0;0;0;0.13626034;0;NA;0;NA;0;0;NA;0.037255124;NA;0;0;0;0;0;0.027272727;0.044303797;0;0;0;0;0;-0.059836493;NA;NA;NA;0;0;NA;NA;0;0.065333333;0;-0.0044;0;0;0;0;0.009940358;0;-0.065217391;0.018700361;-0.010272687;0;0;NA;0;0;-0.1553125;0;-0.012985507;0;0.002849003;0
5;2009;-0.013793103;-0.001981567;0;-0.01025641;-0.007832898;0;NA;0;0;0;0;0;0.024979167;9.73781E-05;0.057936376;0;-0.049545455;0.01369863;0;0;NA;NA;0;0;0;0;0;0.015612354;NA;0;0;0;0.029032258;0;0;0;-0.008825526;0;NA;0;0;NA;NA;NA;0.016098683;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;-5.12821E-06;0;0;0.020255064;0.017221379;0;0;0;0;NA;0;0.001047228;0.029885057;0;0;0;0;0;0;0;0;0.018421053;0;0.016290909;0;0;-0.007166069;-0.057971014;0;0;0.028716344;0.036809816;NA;-0.000769625;0.027941176;0;0;0;0;0;NA;0;NA;0.020192308;0;NA;-0.004803493;NA;0;0;0;0;0.022247141;0;0.09030303;0;0;0;0;0;-0.028677151;NA;NA;NA;0;0;NA;NA;0;0.04505632;0;-0.011651266;0;0;0.166666667;0;0.007874016;0;0;0.052519668;0.021655172;0;0;NA;0;0;0;0;0.052801598;0;0.079545455;0
5;2009;0.034965035;0.006556771;0.02;0.021243523;0.021052632;0.11037037;NA;0;-0.197994987;0;0;0.066666667;0.044736682;0.025741827;0.047285464;0.038421599;0;0.02027027;0;0;NA;NA;0;-0.090906061;0;0;0;0.041104342;NA;0;0;0;0.003134796;0.2;0;0;0.014390411;0;NA;-0.022222222;0;NA;NA;NA;0.114540466;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;-5.12823E-06;0;0;0.019301471;0.024871345;0.035555556;0;0;0;NA;0;0;0.015625;0;0;0;-0.129417989;0;0;0.107142857;0;0.033591731;0;-0.030270502;0.076871795;0.133333333;0.022861557;-0.015384615;0;0.092307692;0.048114897;0.017751479;NA;-0.037227214;0.036909871;0;0;0;0.0004;0;NA;0;NA;-0.019792648;-0.35;NA;0.051118912;NA;0;0;0.000691358;0;0.041244351;0;0.000555864;0;0;0;-0.000400013;0.206792518;0.00952381;NA;NA;NA;0;0;NA;NA;0;-0.005389222;0;0.040650407;0;0;0;0;0.015625;0;0.046511628;0.013501684;0.019306062;0;0;NA;0;0;0;0;0.032078103;0.043432894;2.63158E-06;0
5;2009;0.02027027;0.0128905;0.029411765;0.029934044;0.037623711;0;NA;0.088888889;0;0;0;0;0.009688716;0.02190396;0.053511706;0;0;0.044900662;0;0;NA;NA;0;-3.33332E-06;0;0;0;0.037037037;NA;0;0;0;0.0625;0;0;0;0.031053133;0;NA;0;0;NA;NA;NA;0.18;0;0;0;0;0;-0.078086957;0;0;0;NA;0;0;0;0;0;-0.005118001;0;0;0.045446348;0.043919362;0.096137339;0;0;0;NA;0;-0.015404812;0.105641026;0;0;0;0;0;0;0;-0.027237354;0.064875;0;0.051582909;4.76213E-05;0;0.044705882;0.0546875;0;0.019788732;0.026609874;0.104585095;NA;0.02;0.004828918;0;0;-0.25;0;0;NA;0;NA;0.002884615;0;NA;0.078480484;NA;0;-0.068167156;0;0;0.002149088;0;0.027777778;0;0;0;0;-0.107142857;0.029528302;NA;NA;NA;0.00208;0;NA;NA;0;0.04154124;0;0.074179688;-0.045454545;0;0;0;0.059615385;0;-0.111111111;0.156107771;0.035562914;0;0;NA;0;0;0.479837218;0;0.108108108;0.041666667;0.077760322;0
5;2009;-0.033112583;-0.014900362;-0.038095238;-0.02955665;-0.045643545;0;NA;-0.06877551;0;0;0;0;0.001965394;-0.03536802;-0.03015873;-0.033333333;0;-0.023957409;0;0;NA;NA;0;-0.033333333;0;0;0;-0.023809524;NA;0;0;0;-0.019607843;0;0;0;-0.017681729;0;NA;0;0;NA;NA;NA;0.050847458;0;0;0;0;0;0;0;0;0;NA;0;0;0.298219585;0;0;0;0;0;-0.020182853;-0.018857611;-0.021143305;0;0;0;NA;0;0;0.040286244;0;0;0;0.03318342;0;0;0.290322581;-0.057142857;-0.023359549;0;-0.021052632;0;-0.019215686;-0.014414414;7.40741E-06;0;-0.047027139;-0.028598785;0.07374843;NA;-0.045751634;-0.038857614;0;0;0;0;0;NA;0;NA;0.073825503;0;NA;-0.044416489;NA;0;0;0;-0.043137344;-0.030401144;-0.017699115;-0.027027027;0;0;0;0;0.0008;0.191056538;NA;NA;NA;0;0;NA;NA;0;0.017919075;0;-0.018109749;-0.047619048;0;0;0;-0.001814882;0;-0.025;0.135057471;-0.008761271;-0.09239004;0;NA;0;0;-0.1445;-0.008684972;-0.024390244;0;-0.011109755;0
5;2009;0.02739726;0.008735231;0.03960396;0.040609137;0.008010994;0;NA;-0.009423625;0;0;0.111111111;0;0.019230769;0.018765723;-0.001636661;0.034482759;0;0.077922078;0;0;NA;NA;0;0;0;0;0;0.029268293;NA;0;0;0;0.066;0;0;0;-0.006666667;0;NA;0.082727273;0;NA;NA;NA;0.004962779;0;0;0;0;0;0.001226184;0;0;0;NA;0;0;0;0;0;-0.001030928;0;0;0.012323944;0.027715877;-0.00208;0;0;0;NA;0;0;0.140955414;0;0;0;-0.022588235;0;0;0;0.090824242;0.032427885;0;0.032258065;0;0.020791683;0.084323583;0.021473915;0;0.144130435;0.100361409;0.18627451;NA;-0.013561644;-0.014142857;0;0.099875;0;0.198612555;0;NA;0;NA;-0.047321429;0;NA;0.03756962;NA;0.096;-0.192307692;0;0.046293437;0.027061017;-0.099099099;0.055555556;0;0;0;0;0.119104716;-0.00877058;NA;NA;NA;0;0;NA;NA;0;0.050539466;0;0.12218066;0;0;0;0;0.127236364;-0.015873016;-0.233333333;0.076;0.019354839;0;0;NA;0;0;0.011104617;0;0.09;0.048;0;0
5;2009;0.000666667;0.004967868;0;0;0.057578105;0;NA;0.030973451;0;0;-0.2798;0;0.018849057;-0.000531689;0;0;0;0.03626506;0;0;NA;NA;0;0.034482759;0;0;0;0.011848341;NA;0;0;0;-0.014634146;0;0;0;-0.013422819;0;NA;0.128463476;0;NA;NA;NA;-0.034567901;0;0;0;0;-0.159259259;0.102213848;0;0;0;NA;0;0.018082152;0;-0.099337004;0;-0.068622291;0;0;0.006956522;0.075752812;0.046176046;0;0;0;NA;0;0;0.055099648;0.117839879;0;0;0.011675494;0;0;0;0;0.003515798;0;-0.017395833;0;0;0.022339305;0.02973169;0;-0.042687947;0.112140762;0.198347107;NA;0.107485072;0.009998551;0;0;0;-0.009253669;0;NA;0;NA;0;0;NA;0.136931485;NA;0;0;0;0;0.004180214;0.11;0;-0.012345679;0;-0.035532995;0;0;0.009003415;NA;NA;NA;0;0;NA;NA;0;0.059459459;0;0.065973597;0.125;0;0;0;0.177425078;0;0.337458194;0.063455837;0.028481013;0.025384615;0;NA;0;0;0.023757225;0;0.029816514;0;-0.012345679;0
5;2009;-0.012491672;0.006077098;0;0;-0.001464844;0;NA;-0.053648069;0.15624375;0;0.110802555;0;-0.024037482;0.025759242;-0.032786885;0.1;0;-0.0104639;0;0;NA;NA;0;0;0;0;0.17873982;0.014519906;NA;0;0;0;0.028179741;0;0;0;0.013598639;0;NA;0.041666667;0;NA;NA;NA;-0.023401535;0;0;0;0;0;0;0;0;0;NA;0;0;0;0.122894573;0;-0.002758987;0;0;-0.013644214;0.032363397;-0.022988506;0;0;0;NA;-0.000333333;0;0.005291005;0;0;0;0;0;0;0;0;0.009280742;0;0.017703806;0;0;-0.010513296;0.021126761;0;0.257029441;-0.011285729;-0.027664577;NA;-0.059435737;0.030129125;0;0;0;-0.074067589;0;NA;0;NA;0;0;NA;0.07262426;NA;0.094890511;0;0;-0.001135074;-0.02085611;0.081081081;-0.014736842;0;0;0;0;0;-0.030769231;NA;NA;NA;0.001916015;0;NA;NA;0;0.071413265;0;-0.024737608;0;0;0;0;0.017836105;0;0.050012503;-0.033164451;0.035107692;0.000250063;0;NA;0;0;0.326859014;0;0.035634744;0.026717557;0;0
5;2009;0.025468038;0.005228994;0.047619048;0.043902439;0.065525672;0;NA;0.088435374;2.70272E-06;0;0;0;0.008804387;0.085098536;-0.059322034;0.03030303;0;0.075314299;0;0;NA;0;0;0.066666667;0;0;0;0.045706371;NA;0;0;0;0.091666667;0;0;0;0.006718166;0;NA;0.106785714;0;NA;NA;NA;0.009532539;0.407755102;0;0;0;0;0;0;0;0;NA;0;0;1.015238095;0.055555556;0;0.049471398;0;0;0.208194712;0.061633605;0.078431373;0;0;0;NA;-3.33444E-06;0;0.078421053;0.081039445;0;0;0.189767995;0;0;0;0.027857722;0.020689655;0;-0.027777778;0;0;0.035833333;0.034517241;0;0.084210526;0.088280932;0.049729991;NA;0.045993867;0.016852368;0;0.005796113;-0.133333333;0;0;NA;0;NA;-0.00656045;0;NA;0.119567827;NA;1E-04;0.428571429;0;0;0.097869965;0;0.25;0;0;0.021052632;0;0;0.063492063;NA;NA;NA;0;0;NA;NA;0.307692308;0.095253742;0;0.036507937;0.022222222;-0.032198319;0;0.00010001;0.072678331;0;0.071683734;0.018306636;0.055259951;0;0;NA;0;0;0;0.053097345;0.086021505;-0.026022305;0.05;0
5;2009;0.005263158;0.001255605;0.036363636;0.074766355;0.025695273;0;NA;0.020833333;0;0;0;0;0.019430076;0.052945175;-0.045045045;-0.008941176;0.004351985;0.016171329;0;0;NA;0;0;-0.0625;0;0;0;-0.006622517;NA;0;0;0;0.027989822;0;0;0;-0.017333333;0;NA;-0.034527267;-0.090909091;NA;NA;NA;-0.014241615;0;0;0;0;0;0.238803419;0;0;0.038062284;NA;0;0;0.111342155;0;0;-0.047149935;-0.166666667;0;0;0.006901181;-0.018181818;0;0;0;NA;0.033347894;0;0.005368472;0;0;0;0;0;0;0;0;-0.013513514;0;0.000357143;0;0.155503329;0.076025744;-3.33322E-05;0;0;0.013981839;-0.005067568;NA;-0.00586286;0.067935899;0;0;0.157179487;0;0;NA;0;NA;-0.033962264;0;NA;0.000643363;NA;0;0;0;-2.27273E-05;0.104674359;0.25;0.051282051;0;0;-0.020618557;0;0;-0.007462687;NA;NA;NA;0;0;NA;NA;0;-0.009130435;0;-0.004594181;0;-7.36052E-05;0;0.0198;0.032371393;0;-0.055555556;0.031460674;0.011183099;0;0;NA;0;0;0.021276596;0.092436975;0.02970297;0.003816794;-0.057121429;0
5;2009;0.001315445;-0.005732712;-0.00877193;-0.043478261;-0.037132157;0;NA;0;0;0;0;-0.37475;0.001826636;0.042758148;0.037735849;-0.068138651;0;0.017741935;0;0;NA;0;0;0.1;0;0;0;0.011133333;NA;0;0;0;0.00660066;0;0;0;-0.009477612;0;NA;0.000334225;0;NA;NA;NA;-0.018105263;0;-0.222222222;0;0;0;0;0;0;0;NA;0;0;0;0.210526316;0;0;0;0;-0.005797101;0.00456621;0.018518519;0;0;0;NA;-0.031945789;0.04375;0.009708738;0;0;0;-0.07;0;0;0;0.081081081;-0.006621005;0;0.142449125;0;-0.135084746;0;-0.002666667;0;0.014514563;8.78843E-06;-0.042444822;NA;-0.023076923;0.026035655;0;0;0;0.079265166;0;NA;0;NA;0.006835937;0.384615385;NA;0.026789541;NA;0;0;0;4.54556E-05;0.049112992;0;0.015447154;0;0;0;0;0;-0.001503759;NA;NA;NA;0;0;NA;NA;0;-0.014918824;-0.04;-0.042461538;-0.02173913;0.084173721;0;0.000196117;-0.019202722;0.037096774;-0.058823529;-0.010893246;0.053012787;0.125;0;NA;0;0;-0.041666667;0;-0.038076923;0.06;0.060581956;0
