MONTH;YEAR;OMV PETROM;BANCA TRANSILVANIA CLUJ;BRD GROUPE SOCIETE GL.;ROMGAZ S A;SC FONDUL PROPRIETATEA;CNTEE TRANSELECTRICA;ELECTRICA SA;ROMPETROL REFINERY;S N NUCLEARELECT;S N T G N TRANSGAZ;AEROSTAR BACAU;AGRANA ROMANIA;ALBALACT;ALRO SLATINA;ALUM;ALUMIL ROM INDUSTRY;AMONIL SLOBOZIA;ANTIBIOTICE;ARCELORMITTAL HUNEDOARA;ARGUS;ARMATURA CLUJ NAPOCA;ARTECA JILAVA;ARTEGO;ARTROM SLATINA;ATHENEE PALACE;BANCA COMERCIALA CARPATICA;BERMAS SUCEAVA;BIOFARM;BITTNET SYS;BRAICONF;BTT BUCURESTI;BUCUR;BUCUR OBOR;CALIPSO;CARBOCHIM CLUJ NAPOCA;CARPATHIA CAP;CASA DE BUCOVINA-CLUB DE MUNTE;CHIMCOMPLEX BORZESTI;CHRONOS CURIER;CIA.HOTELIERA ICTL.RO.;COCOR;COMALEX;COMCEREAL;COMCM;COMELF BISTRITA;COMINCO BUCURESTI;COMMIXT;COMNORD BUCURESTI;COMPA SIBIU;COMPANIA ENGPT.CAMPINA;COMVEX;CONDMAG;CONECT BUSINESS PARK;CONPET PLOIESTI;CONSTRUCTII BIHOR;CONSTRUCTII HIDROTEHNICE;CONTED;DAN STEEL GROUP BECLEAN;DELIVERY SOL;DOROBANTUL PLOIESTI;ELECTROAPARATAJ BUCAREST;ELECTROARGES;ELECTROMAGNETICA;ELECTROPRECIZIA;ELECTROPUTERE CRAIOVA;FABRICA DE SCULE RASNOV;FARMACEUTICA REMEDIA;FEPSHARES-ATS;FLAROS;FORAJ SONDE CRAIOVA;FORAJ SONDE ERNEI;GENERALCOM BUCURESTI;GRUPUL INDL.ELECON.;IAR BRASOV;IMOTRUST;IMPACT DEVELOPER & CONR.;INDEPENDENTA;INDUA.SARMEI CAMPIA TURZII;INTFOR;IOR;IPROEB BISTRITA;LACTATE NATURA;LAMINORUL;LIFE IS HARD;MECANICA CEAHLAU;MECHEL TARGOVISTE SUSP - 25/02/13;MERCUR CRAIOVA;METALICA ORADEA;METAV;MOARA CIBIN;NAPOCHIM;NAPOCHIM;OIL TERMINAL;OLTCHIM RM VALCEA;PERLA COVASNEI;PETROLEXPORTIMPORT;PRACTIC BUCURESTI;PREBET AIUD;PREMIA FINANZ;PRIMCOM BUCURESTI;PRO VORBAS;PRODLACTA;PRODPLAST BUCAREST;PRODVINALCO CLUJ NAPOCA;PROSPECTIUNI BUCURESTI;RAFINARIA ASTRA;REMARUL 16 FEBRUARIE;RETRASIB;ROLAST PITESTI;ROMAERO;ROMCAB;ROMPETROL WELL SER.;ROPHARMA;SANTIERUL NAVAL 2 MAI;SC BURSA DE VALORI BCT.;SC TRANSILVANIA;SC VRANCART;SCCA.DE REPARAT MRA. RULANT REVA;SEMROM MUNTENIA;SEVERNAV;SIF 1 BANAT CRISANA;SIF 2 MOLDOVA;SIF 3 TRANSILVANIA;SIF 4 MUNTENIA;SIF 5 OLTENIA;SINTEROM;SINTEZA ORADEA;SINTOFARM;SPIT BUCOVINA;SSIF BROKER CLUJ;STDC.IN TSBU.;STIROM BUCURESTI;TERAPLAST;TRANSILVANIA;TURBOMECANICA;TURHOTREST.MAREA NEAGRA;UAMT ORADEA;UCM RESITA;UNIREA SHOPPING CENTER;UPET;UZINEXPORT;VULCAN;ZENTIVA;ADIDAS (BSE);ALLIANZ (BSE);BAYER (BSE);BMW (BSE);CHRISTIAN DIOR (BSE);DAIMLER (BSE);DANONE (BSE);DEUTSCHE BANK (BSE);DEUTSCHE TELEKOM (BSE);EON (BSE);ERSTE BK.DER OSTER.(BSE);HEINEKEN (BSE);LOREAL (BSE);OMV (BSE);SAP (BSE);SIEMENS (BSE);SANTIERUL NAVAL ORSOVA;ALPHABET 'C' (BSE)
6;2008;-0.04587156;-0.028781794;-0.012987013;NA;NA;-0.017855929;NA;-0.015873016;NA;-0.015948276;-0.016965958;-0.078453286;-0.034205231;0.007407407;-0.018867925;NA;-0.111111111;-0.013747094;-0.071684588;-0.026666667;-0.04818432;-0.028571429;-0.026315789;-0.009657921;-0.02;0;0.014388489;-0.018617021;NA;0.06;0;-0.06170977;0.22324159;0.09;0;NA;0.03030303;0;NA;-0.015;0;0;0;NA;0;0.033899101;NA;0;0.023622047;0;0;-0.04055814;0;0.03988604;0;0.155555556;0;0;NA;0;0;NA;-0.021276596;0;-0.034555606;0;NA;NA;0;0;0;-0.010202455;-0.0125;-0.009615385;-0.058823529;-0.02824681;0.08;0;0;0;0.019736842;0.375;-0.188311688;NA;0;-0.008;0.165853659;0;0;0.018181818;NA;-0.022900763;-0.051094891;-0.069535507;0.111111111;0;0;-0.088887098;NA;0;NA;0;-0.028985507;0;-0.037037037;0;0.069869795;NA;0;0.139240506;0;-0.01910828;NA;-0.25;NA;0.06060611;-0.01618705;0;-0.02;0;-0.015503876;-0.017391304;-0.01754386;-0.02259887;-0.013289037;0;-0.055555556;0;NA;-0.02706805;-0.054727422;0;NA;NA;-0.007894737;-0.028793103;0.035714286;0;0;0;0;-0.008333333;-0.028776978;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0.039437113;NA;NA;NA;NA;NA;0.125;NA
6;2008;0.009615385;-0.00428823;-0.004385965;NA;NA;-0.018184202;NA;-0.016129032;NA;-0.005694262;-0.051664238;-0.021343682;-0.00625;0.014705882;0;NA;0.0125;0.013938711;-0.046332046;-0.04109589;-0.002522676;0;0.009009009;-0.029267683;-0.030612245;-0.007484591;-0.007092199;-0.00511894;NA;-0.037735849;0;0;-0.165;0;0.012658877;NA;0;0;NA;-0.015228426;0;0;0.02083177;NA;0;0;NA;0;-0.023076923;-0.039748954;0;0.005235602;0;-0.01369863;0;-0.038461538;0;0;NA;0;0.010344828;NA;-0.005434783;0;-0.028602688;0;NA;NA;0;0;0;0.005153809;-0.050632911;-0.029126214;-0.03125;0;0;-0.117647059;0;0;-0.021505376;0;0;NA;0;0;0;0;0;0;NA;0.02734375;-0.030769231;-0.04674474;0;-0.043405676;0;-0.003449496;NA;-0.005465297;NA;0;0.029850746;0;-0.032051282;0;-0.051020866;NA;0;0.333333333;0;0.012987013;NA;0.333333333;NA;0.11904771;0.009140768;0;-0.005102041;0;-0.015748031;0;-0.005952381;-0.005780347;-0.006734007;0;-0.029411765;0;NA;0;0;-0.037037943;NA;NA;-0.00530504;0.00603586;-0.017241379;0;0;0.005952381;-0.075757576;-0.067226891;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;-0.02962963;NA
6;2008;-0.00952381;0.008536492;0.017621145;NA;NA;0.011111853;NA;0.016393443;NA;-0.002643172;0;-0.043370508;0.006289308;-0.007246377;0.038461538;NA;0.024691358;-0.006873547;0.064777328;-0.010714286;-0.033019806;0.052941176;0.017857143;-0.015069199;0;0.007541032;0;0.01059322;NA;-0.019607843;0;0.046014853;0.134730539;0;0;NA;0;0;NA;0.020618557;0;-0.009259259;0.081626654;NA;0;0.081967739;NA;0.030769231;0;0.002178649;0.036142572;-0.010609568;0;0;0.013615734;-0.098;0;-0.25;NA;0;0;NA;0.043715847;-0.075630252;0;0;NA;NA;0;0;0;0;0;0;-0.016129032;0.025434399;-0.00617284;0.166666667;0.014084507;0;0.010989011;-0.054545455;0;NA;0.025442478;0.10483871;0;0;0;-0.017857143;NA;-0.011406844;0.071428571;-0.009786569;0;0.001745201;0;0.083873258;NA;0;NA;0;-0.028985507;0;0;0;-0.006452147;NA;0;-0.1;0;0;NA;0;NA;0.059574509;0.02173913;0;0;0;0.004;0.008849558;0.005988024;0.005813953;0.013559322;0;-0.022727273;0;NA;0;0.052634622;0;NA;NA;0.034666667;0.011646374;-0.01754386;0;0;-0.035502959;-0.016393443;0.04954955;-0.007407407;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0.008797098;NA;NA;NA;NA;NA;-0.007633588;NA
6;2008;0.009615385;-0.010523105;-0.008658009;NA;NA;-0.010989737;NA;-0.016129032;NA;-0.018551237;0;0;-0.020833333;-0.01459854;0;NA;-0.024096386;-0.020661578;0.02661597;-0.046931408;0;0;0;0.020399672;0;-0.007484591;-0.014285714;-0.032045523;NA;0;0;-0.050285463;0;0;0;NA;0;0;NA;-0.02020202;0;0;0.018866643;NA;0;-0.018182716;NA;-0.014925373;0.023622047;0;0;-0.02651589;0;0.041666667;0.007462687;-0.002217295;0;0;NA;0;0;NA;-0.015706806;0;-0.014641995;0;NA;NA;0;0;0;0.005127383;0;-0.008;-0.040983607;-0.024803536;-0.055900621;0;0;0;0;-0.153846154;-0.04;NA;0.050161812;-0.065693431;0;0;0;0;NA;0.003846154;-0.022222222;0.029755021;0;0.045296167;0;0.003275467;NA;0;NA;0;-0.03880597;0;-0.026490066;0;0;NA;0;0.111111111;0;-0.025641026;NA;0.5;NA;-0.096385604;-0.007092199;0;-0.002564103;0;-0.035856574;-0.021929825;-0.035714286;-0.01734104;-0.016722408;0;-0.015503876;0;NA;-0.033281331;0.004998215;-0.023075816;NA;NA;-0.028350515;0;0;0;0;-0.018404908;0;0.042918455;-0.007462687;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0.023669024;NA;NA;NA;NA;NA;-0.030769231;NA
6;2008;-0.028571429;-0.029901356;-0.03930131;NA;NA;-0.014814567;NA;-0.016393443;NA;-0.00810081;0;-0.022797927;-0.036170213;0;0;NA;-0.012345679;-0.007067138;0.007407407;0;0.049869229;-0.002793296;-0.01754386;-0.025001456;-0.052631579;-0.029868402;-0.028985507;-0.033106436;NA;0;0;-0.006628131;0;0;0;NA;-0.058823529;0;NA;-0.010309278;0;0.242990654;-0.08640658;NA;0;0;NA;0;-0.053846154;0;0;-0.060084118;0.002941176;-0.024;-0.007407407;0.064444444;0;0;NA;0;0;NA;-0.021276596;0;0.00751143;0;NA;NA;0;0;0;0;-0.04;0.008064516;-0.068376068;-0.043637803;-0.131578947;0.031428571;0;0;-0.02173913;-0.022727273;0;NA;-0.002568053;0.015625;0;0;0;0;NA;-0.022988506;-0.045454545;-0.038492955;0;-0.038333333;0;-0.035422788;NA;0;NA;-0.075012801;0.040372671;0;-0.034013605;0;-0.073595238;NA;0;0.083333333;0.166661685;0;NA;0;NA;0.088888952;-0.046428571;0;0.017994859;0;-0.024793388;-0.022421525;-0.024691358;-0.029411765;-0.023809524;0;-0.007874016;0;NA;-0.034561592;-0.144275174;0;NA;NA;-0.042440318;0;-0.005952381;0;0;-0.03125;0.008333333;0;-0.030075188;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0.018787981;NA;NA;NA;NA;NA;-0.031746032;NA
6;2008;0.019607843;-0.010962822;0.009090909;NA;NA;0.007520553;NA;0.016666667;NA;0.003176044;0.090876861;0.046394486;0.008830022;0.007407407;0;NA;0.0125;0;-0.029411765;0.022727273;0;-0.033613445;0;0.041032872;0.055555556;0;0.02238806;-0.0144;NA;0;0;-0.013344713;0;0;-0.018746729;NA;0;0;NA;0.005208333;0;-0.210526316;0;NA;0;-0.086420747;NA;-0.022727273;0;0;0.018604845;0.017472832;0;0;0;0.002087683;0;0;NA;0;0;NA;-0.005434783;0;0;0;NA;NA;0;0;0;-0.010202455;-0.013888889;0;0.009174312;0;0;0;-0.0625;0;0;0;0;NA;0.026261586;0;0;0;0;0.018181818;NA;-0.007843137;-0.007936508;0.009981948;0;0.005199307;0;0;NA;0;NA;0;0;0;0;0;0.030375363;NA;0;0.061538462;0;0.013157895;NA;0;NA;-0.096734757;0.009363296;0;0;0;0;0;0;0;0.017421603;0;0.007936508;0;NA;0.011979384;0.081390058;-0.015750147;NA;NA;0.033240997;0.011686726;0;0;0;0.04516129;0;-0.053497942;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0.007412173;NA;NA;NA;NA;NA;0;NA
6;2008;-0.019230769;-0.002248996;-0.013513514;NA;NA;0.003730339;NA;-0.016393443;NA;0.006784261;0.083306251;-0.022042057;-0.037199125;-0.007352941;0;NA;0;0.007117438;-0.011363636;0.022222222;-0.037479707;0;0.008928571;-0.039415539;0;-0.015393995;-0.00729927;0.008766234;NA;0;0;-0.054022175;0;0;0;NA;0.03125;0;NA;0.005181347;0;0;-0.087838824;NA;0;0;NA;0;-0.040650407;-0.004347826;0;0.00565445;0.143695015;-0.06284153;0;0;0;0;NA;0;-0.146757679;NA;-0.038251366;-0.136363636;-0.007455429;0.003333333;NA;NA;0;0;0;0;0;-0.02;-0.018181818;-0.038030394;0;0.011080332;0;-0.111111111;-0.011111111;0;0;NA;0;0;-0.058577406;-0.17;0;0;NA;0;-0.016;-0.029649879;0.15;-0.013793103;0;0.033338974;NA;0;NA;0;-0.059701493;0;0;0;0;NA;0;0;0;-0.012987013;NA;0;NA;0;0;0.007936508;0;0;-0.008474576;0;0.006329114;-0.006060606;-0.010273973;0;0;0;NA;-0.023537509;0.048392098;0;NA;NA;-0.021447721;-0.051724138;-0.011976048;0.002457002;0;-0.055555556;0;0;-0.007751938;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.008089762;NA;NA;NA;NA;NA;-0.032786885;NA
6;2008;0.009803922;0;-0.00456621;NA;NA;0;NA;0;NA;-0.002246181;0.1231;0;0.004545455;0.007407407;0;NA;0.012345679;-0.014134276;-0.022988506;-0.02173913;0;0;-0.008849558;-0.010252243;-0.063157895;-0.019504644;0.007352941;0.023173479;NA;0;0;0.014214464;0;0;0;NA;0;0;NA;-0.025773196;0;0;0.177763551;NA;0;-0.059120989;NA;-0.015503876;0.008474576;0;0.015979707;0.022698875;0;0.020408163;0;-0.114583333;0;0.066666667;NA;0;-0.148;NA;0.028409091;0;0;0;NA;NA;0;0;0;0;0.028169014;0;-0.018518519;0.007898956;-0.053030303;0.002739726;0.007407407;0;-0.011235955;0;0;NA;-0.067486202;0;0;0;0;0;NA;0.007905138;-0.024390244;0.030555857;-0.086956522;-0.001748252;0.025;-0.032263348;NA;0;NA;0;0.006349206;0;-0.021126761;0;-0.047619938;NA;0;-0.014492754;0;-0.013157895;NA;-0.333333333;NA;0.039313178;0;0;0;-0.055555556;0;0;0.018867925;0.018292683;0;0;-0.023622047;0;NA;-0.011981957;-0.030772264;0;NA;NA;0.049315068;0;0;0;0;-0.019607843;-0.008264463;0.02173913;0.0234375;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.012346216;NA;NA;NA;NA;NA;-0.050847458;NA
6;2008;0.009708738;-0.002173563;-0.009174312;NA;NA;-0.014869625;NA;0;NA;0;0.09589529;0.068134715;-0.004524887;-0.014705882;0;NA;-0.012195122;0;0.011764706;0.022222222;0.005176375;0;0;0;0.06741573;0.003946953;0.04379562;0.011009751;NA;0.04;0;0.007048603;-0.07651715;0;-0.038218369;NA;-0.03030303;0;NA;0.005291005;0;0;-0.006273781;NA;0;-0.003589871;NA;-0.094488189;0.008403361;0;0;-0.033394421;-0.143589744;0;-0.029850746;0;0;0;NA;0;-0.145539906;NA;-0.033149171;0;0;0;NA;NA;0;0;0;0;-0.01369863;0;0;0.007837051;-0.12;0.005464481;0;0;-0.020454545;0;0;NA;0.059994619;0;-0.077777778;0;0;-0.071428571;NA;0.133333333;-0.025;-0.009883293;0;0.001751313;0;-0.023354205;NA;0;NA;0;0.009463722;0;0.007194245;0;0;NA;0;0;0;-0.013333333;NA;0;NA;0.082608753;0.014842301;0;-0.015151515;0;0;0;0.030864198;-0.011976048;0;0;0;0;NA;-0.024397204;-0.010578243;0;NA;NA;0.005221932;0.006;0;0;0;0;0.041666667;0.05106383;-0.022900763;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.006097172;NA;NA;NA;NA;NA;0.017857143;NA
6;2008;0.009615385;-0.008955224;0.00462963;NA;NA;0.007545144;NA;0;NA;0.004052229;-0.025024374;0;0;0;0;NA;-0.024691358;0;0.007751938;-0.02173913;0.03358889;-0.092753623;0;-0.00517922;0;0.043717566;0.013986014;0;NA;0.057692308;0;0.006999268;0;0;0;NA;0;0;NA;0.036842105;0;0;-0.120250712;NA;0;0;NA;0;0;-0.017467249;-0.011235373;0;0;0;0;0;0;-0.0625;NA;0;0.032967033;NA;0.011428571;0;-0.014859569;0;NA;NA;0;0;0;0;-0.041666667;0.002040816;0;0.00777611;0;0;-0.022058824;-0.1;-0.013921114;0;-0.158333333;NA;0;0;-0.036144578;0;0;0;NA;0;0.008547009;-0.035043007;0.142857143;0.019230769;0;-0.003378964;NA;0;NA;0;0;0;0;0;-0.011903593;NA;0;0.014705882;0;-0.006756757;NA;0;NA;0;0.009140768;0;-0.012820513;0;0.017094017;0.018348624;0.077844311;0.048484848;0.024221453;-0.327868852;0;-0.047619048;NA;0.018718924;-0.048133054;0;NA;NA;-0.012987013;-0.036146756;0;0;0;-0.033333333;-0.016;0;0.03125;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.05151512;NA;NA;NA;NA;NA;0.026315789;NA
6;2008;-0.038095238;-0.022549658;-0.032258065;NA;NA;-0.007488641;NA;0;NA;-0.004035874;-0.064083333;-0.085132185;-0.018181818;-0.007462687;0;NA;-0.037974684;0;-0.007692308;-0.018518519;-0.037479707;0;-0.008928571;-0.020836873;0;-0.021244538;0;-0.038892346;NA;0;0;0;0;0;-0.019872999;NA;0;0;NA;-0.035532995;0;0;-0.021606777;NA;0;0;NA;0.017391304;-0.008333333;-0.033333333;0;0;0;0;0.001538462;-0.009411765;0;0;NA;0;0.14893617;NA;-0.016949153;0;-0.075750041;0;NA;NA;0;0;0;0;-0.043478261;-0.012219959;-0.028301887;-0.007716108;0.136363636;0.016304348;0;0;0.014117647;0;0.03960396;NA;0.032994924;0;0;0;0;-0.019230769;NA;-0.051903114;-0.016949153;-0.06734896;0;-0.056603774;0;-0.037642354;NA;0;NA;0;0.015625;0;0.007142857;0;-0.024097304;NA;0;0;-0.047600748;-0.006802721;NA;0;NA;0;0;0;-0.012987013;0;-0.029411765;-0.022522523;-0.044444444;-0.040462428;-0.027027027;0;-0.032258065;0;NA;-0.018374964;-0.016847952;0.007996689;NA;NA;-0.007894737;0.012563285;0;0;0;-0.020689655;0;-0.060728745;-0.045454545;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0.05244932;NA;NA;NA;NA;NA;-0.034188034;NA
6;2008;-0.027722772;-0.032231198;-0.019047619;NA;NA;-0.003772572;NA;-0.033333333;NA;-0.001800991;-0.061704212;0.046394486;-0.020833333;-0.022556391;0;NA;-0.026315789;-0.035736875;-0.007751938;-0.00754717;-0.012999098;-0.003194888;-0.009009009;0;0;-0.032019704;0;-0.057623826;NA;-0.036363636;0;-0.027721652;0;0;-0.013514253;NA;0;0;NA;0.005263158;0;0;0.029418774;NA;0;-0.00900848;NA;0.008547009;-0.016806723;0;0;-0.051611544;0;0;-0.001536098;0;0;0;NA;0;0.12962963;NA;-0.034482759;0;-0.016499283;0;NA;NA;0;0;0;0;0;0;-0.031067961;-0.081687647;0;0;0.203007519;0;-0.004640371;0;0;NA;-0.027272727;0;-0.0325;0.192771084;0;0;NA;-0.065693431;0.017241379;-0.038820059;0;-0.032727273;-0.004878049;-0.014272809;NA;0;NA;0.159479657;0;0;-0.028368794;0;0.012347859;NA;0;0;0;0;NA;0;NA;-0.196787275;-0.05615942;0;-0.023684211;0;-0.008658009;-0.023041475;-0.046511628;-0.006024096;-0.017361111;0;-0.025;0;NA;-0.012576777;0.028568963;-0.007933249;NA;NA;-0.01061008;-0.012407407;0.006060606;0.139705882;0;-0.049295775;-0.008130081;0.004310345;0.023809524;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0.032846573;NA;NA;NA;NA;NA;0;NA
6;2008;-0.020366599;-0.021428571;-0.029126214;NA;NA;-0.03030625;NA;-0.017241379;NA;-0.0135318;-0.043746441;-0.0889283;0.004728132;-0.015384615;0;NA;-0.013513514;0;0.046875;0.003802281;0;-0.003205128;0.009090909;0;-0.1;-0.00826972;0;0.058055651;NA;0;0;-0.007148795;0;0;0;NA;0.00625;0;NA;-0.010471204;-0.000778095;0;-0.099984566;NA;-0.1;0;NA;-0.008474576;-0.042735043;0;-0.011363041;0;-0.002994012;-0.014285714;0;0;0;0;NA;0;-0.016393443;NA;-0.011904762;-0.052631579;0;0;NA;NA;0;0;0;-0.133354808;0.060606061;0;-0.006012024;0.004233913;-0.12;0;0;0;-0.004662005;0;0;NA;0;0;0;-0.04040404;-0.151260504;0;NA;0;-0.059322034;0.005769703;0;0.033834586;0.024509804;0.039681085;NA;0;NA;0;0;0;-0.02919708;0;0;NA;0;0;0.009979825;0;NA;0;NA;-0.07450006;0.009596929;0;0.02425876;0;-0.026200873;-0.014150943;-0.018292683;-0.006060606;-0.010600707;0;-0.008547009;0;NA;-0.031694313;0.033329011;0;NA;NA;-0.056300268;-0.012375773;-0.006024096;-0.124731183;0;0.007407407;0;-0.012875536;0.007751938;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0.018868064;NA;NA;NA;NA;NA;0.008849558;NA
6;2008;-0.002079002;-0.01459854;-0.01;NA;NA;-0.019529966;NA;-0.01754386;NA;-0.006858711;-0.015282326;0;-0.044705882;0;0;NA;-0.04109589;0.014868263;-0.048507463;0.011363636;0;0.012861736;-0.009009009;-0.005316973;0.01754386;-0.045862733;-0.124137931;-0.043506494;NA;0.037735849;0;-0.028801072;0;0;0;NA;-0.01242236;0;NA;-0.037037037;0;0;0;NA;0.111111111;0.052725926;NA;-0.008547009;-0.017857143;-0.08045977;0;-0.042425589;0;-0.043478261;0.021538462;0;0;0;NA;0;-0.125;NA;-0.054216867;0.055555556;0;0;NA;NA;0;0;0;-0.065043672;0;0.024742268;-0.010080645;-0.02533812;0;0;0;0;-0.039812646;0;0;NA;-0.08663804;-0.030769231;0;0;0;-0.058823529;NA;0.03515625;0;-0.034541682;0;-0.070909091;0;-0.079858969;NA;0;NA;0;0;0;-0.037593985;0;0.082925864;NA;0;-0.231884058;0;-0.061643836;NA;0;NA;0;-0.049429658;0;0;0;-0.035874439;-0.009569378;-0.01242236;-0.012195122;-0.010714286;-0.024390244;0;0;NA;-0.019577853;0.005381821;0;NA;NA;-0.03125;0.025251566;-0.006060606;0;0;-0.044117647;-0.032786885;0.047826087;-0.007692308;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.007050833;NA;NA;NA;NA;NA;-0.035087719;NA
6;2008;-0.010416667;-0.024721107;-0.02020202;NA;NA;-0.035854968;NA;0;NA;-0.005524862;-0.085256475;-0.048665184;-0.051724138;-0.046875;0;NA;-0.071428571;-0.036518367;-0.039215686;-0.029962547;0;-0.057142857;-0.027272727;-0.026739434;0;-0.039327731;0;-0.090631365;NA;0.036363636;0;-0.051896552;-0.085714286;0;0;NA;-0.094339623;-0.314285714;NA;-0.016483516;0;0;0.103175284;NA;0;-0.136441549;NA;-0.068965517;-0.036363636;-0.02;0;-0.031547205;0.006006006;0;-0.036144578;-0.049881235;0;0;NA;0;-0.128571429;NA;-0.057324841;0;-0.066557257;0;NA;NA;0;0;0;0.069568674;-0.1;-0.034205231;-0.061099796;-0.025954002;0;-0.037433155;-0.1;0;-0.031707317;0;0.095238095;NA;0.025442478;-0.03968254;0;0;-0.04950495;0;NA;0;-0.027027027;-0.029709229;0;-0.019569472;-0.009569378;-0.060350608;NA;0;NA;-0.137544161;0;0;-0.078125;0;-0.076575754;NA;0;0;0.188142545;-0.080291971;NA;0;NA;0;-0.026;0;0;0;-0.03255814;-0.028985507;-0.044025157;-0.018518519;-0.007220217;0;0;0;NA;-0.033229329;-0.016044351;0;NA;NA;0.035190616;-0.030925926;-0.024390244;0;0.2;0.115384615;0;-0.062240664;-0.031007752;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0.026097737;NA;NA;NA;NA;NA;-0.1;NA
6;2008;-0.021052632;0;-0.010309278;NA;NA;-0.012397498;NA;-0.035714286;NA;0;0.033931916;0.076878106;-0.015584416;0.008196721;0;NA;0.076923077;0.037902504;0;-0.007722008;-0.089481438;-0.060606061;-0.018691589;-0.005492255;0;0.150104969;-0.062992126;-0.010078387;NA;-0.035087719;0;-0.023367885;0;0;0;NA;-0.0625;0.020833333;NA;0.039106145;0;0;-0.064768517;NA;0;0;NA;-0.037037037;-0.009433962;-0.015306122;0;0;0.462686567;-0.03030303;-0.03125;0;0;0;NA;0;0.038251366;NA;-0.006756757;0;0.071302989;0;NA;NA;0;0;0;0;0.047619048;-0.0625;-0.045553145;-0.008881854;-0.172727273;0;-0.027777778;0;-0.002518892;0;-0.156521739;NA;0;0;-0.043927649;0;0;-0.125;NA;-0.052830189;0.037037037;-0.018371336;0;-0.001996008;0;0.092364155;NA;0;NA;-0.054054802;0;0;-0.025423729;0;0;NA;0;-0.20754717;0;0;NA;0;NA;-0.011345229;-0.018480493;0;-0.052631579;0;-0.014423077;-0.004975124;-0.013157895;-0.018867925;0;0;-0.017241379;0;NA;-0.006938841;-0.005432836;-0.023998873;NA;NA;-0.056657224;-0.006306134;-0.00625;0;0;0;-0.06779661;0.004424779;-0.024;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;0.050505051;NA
6;2008;-0.019354839;-0.048041728;-0.015625;NA;NA;0;NA;-0.018518519;NA;-0.018518519;-0.016409164;-0.095276873;-0.050131926;-0.040650407;0;NA;-0.014285714;-0.007325218;-0.073469388;-0.019455253;0;-0.075268817;-0.019047619;-0.033148389;-0.08045977;-0.142379069;-0.075630252;-0.050527903;NA;-0.009090909;0;-0.136020855;0;-0.151376147;0;NA;0;0.020408163;NA;0;0;0;-0.046150863;NA;0;-0.019998827;NA;0;-0.038095238;0.012953368;-0.045974576;-0.045748503;-0.302040816;0.03125;0;0;0;0;NA;0;0;NA;0;-0.157894737;-0.066557257;-0.003322259;NA;NA;0;0;0;0.00594685;0;0;-0.068181818;-0.01796726;0.032967033;0;-0.028571429;0;-0.02020202;0.011627907;0.020618557;NA;0;0;0;0;0;-0.047619048;NA;0;0;-0.012609504;0;0;0.009661836;-0.09920672;NA;0;NA;0;0.027692308;0;-0.026086957;0;0;NA;0;0.071428571;0.249988792;-0.047619048;NA;-0.5;NA;-0.009289626;0.010460251;0;-0.055555556;0;-0.03902439;-0.03;-0.046666667;-0.051282051;-0.025454545;0;-0.01754386;0;NA;-0.048586285;-0.07104268;0;NA;NA;-0.033033033;0;-0.006289308;0;0;-0.103448276;-0.018181818;-0.004405286;-0.032786885;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0.041176647;NA;NA;NA;NA;NA;-0.028846154;NA
