MONTH;YEAR;MOL MAGYAR OLAJ-ES GAZIPARI;OTP BANK;RICHTER GEDEON;MAGYAR TKOM.TELECOM.;BUDAPEST ELECTRICITY;4IG NYILVANOSAN;ALLAMI NYOMDA;ALTEO ENERGY;ALTERA WEALTH MANAGEMENT;APPENINN NYILVANOSAN;BPT.PR.UTILIZATION&.DEV.;CIG PANNONIA LIFE IN.;CSEPEL HOLDING;DUNA HOUSE HOLDING;EHEP SHARE;ENEFI ENERGY;EST MEDIA;EXTERNET;FHB SHARE;FINEXT SHARE;FORRAS FORRAS/T;FUTURAQUA;GRAPHISOFT PARK SE SHARE;KARTONPACK;KEG CTL.EUR.LPG TERM.;KEY SOFT;KONZUM TRDG.&.INDL.;MASTERPLAST;NORDTELEKOM TELECOM.SX.;NTH.HUNGARIAN ELTY.SUPP.;NUTEX INVESTMENTS;OPMIUS GROUP;ORMESTER;OTT ONE;PANNERGY;PANNON VALTO;PLOTINUS HOLDING;RABA AUTOMOTIVE GP.;TR INVESTMENT;ZWACK UNICUM;ADIDAS (BUD);ARCELORMITTAL (BUD);AXA (BUD);BANCO SANTANDER (BUD);BASF (BUD);BAYER (BUD);BBV.ARGENTARIA (BUD);BMW (BUD);BNP PARIBAS (BUD);COMMERZBANK (BUD);DAIMLER (BUD);DEUTSCHE BANK (BUD);DEUTSCHE LUFTHANSA (BUD);E ON (BUD);INFINEON TECH 'N' (BUD);LINDE (BUD);NOKIA (BUD);SIEMENS (BUD);TELEFONICA (BUD);THYSSENKRUPP (BUD);TOTAL (BUD);ERWOJ.TURBO LONG 03 CKT.;ERWOJ.TURBO LONG 70 CKT.;FORRAS TRUST & INV.
10;2008;-0.017426273;-0.050985915;0.023477623;-0.00617284;0.054716981;-0.05818334;-0.002998501;NA;NA;NA;0;NA;0.198113208;NA;0;0.001878522;-0.059530608;0;0.048387097;NA;0;NA;-0.024539877;0;NA;NA;0.193548387;NA;NA;-0.026994957;0.033333333;0;NA;NA;0.00135318;0;NA;-0.00140647;NA;0.009615385;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0
11;2008;0.142792178;0.000296824;0.039605735;0.007763975;0;0.022222222;-0.019548872;NA;NA;NA;0;NA;0;NA;0;-0.0625;-0.012647917;0;0.004733728;NA;0;NA;-0.056603774;0;NA;NA;0.081081081;NA;NA;0.048780488;-0.032258065;0.076923077;NA;NA;0.047297297;0;NA;0.005633803;NA;0.019047619;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0
11;2008;0.033028253;0.087537092;-0.000172384;0.023112481;0.000894454;-0.04173913;0.07208589;NA;NA;NA;0;NA;0.141732283;NA;0;0.083333333;0.051269744;0;0.032979976;NA;-0.004428044;NA;0.053333333;0;NA;NA;-0.0375;NA;NA;0.023255814;0.066666667;0.071428571;NA;NA;0.037419355;0;NA;0.06442577;NA;0.027570093;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0
11;2008;-0.002696456;-0.061391542;0;-0.043674699;-0.000446828;0.039019964;0.001430615;NA;NA;NA;0;NA;0.2;NA;0;-0.061538462;-0.036584148;0;-0.002280502;NA;0.00074129;NA;-0.037974684;0;NA;NA;-0.090909091;NA;NA;0.011363636;0;-0.066666667;NA;NA;-0.036069652;0;NA;-0.032894737;NA;0.006821282;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0.076076994
11;2008;-0.1201236;-0.104651163;-0.091724138;-0.058267717;-0.002235136;-0.022707424;-0.058571429;NA;NA;NA;0;NA;0.149425287;NA;0;0;-0.050621288;0;-0.098285714;NA;-0.005925926;NA;0;0;NA;NA;-0.028571429;NA;NA;-0.030898876;-0.09375;-0.071428571;NA;NA;-0.011612903;0;NA;-0.06122449;NA;-0.024390244;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0
11;2008;-0.020193152;-0.012987013;0.009870919;0.003344482;-0.007392473;-0.023681859;-0.074355083;NA;NA;NA;0;NA;0.2;NA;0;0.04557377;0;0;0.025348542;NA;0;NA;-0.001315789;0;NA;NA;0.132352941;NA;NA;0.032753623;0.034482759;0;NA;NA;0.031331593;0;NA;-0.027536232;NA;0.009259259;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0
11;2008;-0.014784946;-0.046052632;0.033834586;0.04;-0.05619499;0;0.029508197;NA;NA;NA;0;NA;0.2;NA;0;0.019128253;0.013322309;0.142857143;0.063040791;NA;0;NA;-0.051383399;0;NA;NA;0.11038961;NA;NA;-0.023294976;-0.033333333;-0.076923077;NA;NA;-0.03164557;0;NA;0.013412817;NA;-0.002752294;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;-0.147359455
11;2008;-0.080491132;-0.086206897;-0.036363636;-0.046474359;0.004304161;-0.016018307;-0.012738854;NA;NA;NA;-0.028169014;NA;0.197916667;NA;0;-0.076923077;-0.026309713;0;-0.046511628;NA;0;NA;-0.027777778;0;NA;NA;-0.035087719;NA;NA;0;0;0.083333333;NA;NA;-0.020915033;0;NA;-0.113235294;NA;-0.051517939;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0.096903097
11;2008;-0.035608309;-0.045283019;-0.018867925;-0.042016807;0.023809524;-0.069767442;-0.011290323;NA;NA;NA;0.156521739;NA;-0.15942029;NA;-0.370529328;0;0;0;-0.07195122;NA;0;NA;0.028571429;0;NA;NA;-0.151515152;NA;NA;-0.028735632;-0.034482759;-0.076923077;NA;NA;0.021361816;0;NA;0.056384743;NA;0.032977692;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;-0.089253188
11;2008;0.035384615;0.033596838;-0.026923077;-0.010526316;0;0.0005;-0.004893964;NA;NA;NA;0;NA;-0.117241379;NA;0;0.03;-0.013518214;0;-0.065703022;NA;0;NA;-0.122222222;0;NA;NA;0.035714286;NA;NA;-0.01183432;0.035714286;0.083333333;NA;NA;0.045751634;0;NA;0.004709576;NA;-0.025352113;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;-0.01
11;2008;-0.02426944;0.03250478;0.003952569;-0.021276596;0;0.194402799;0.003278689;NA;NA;NA;0;NA;0.19921875;NA;0;0.035598706;0.068501274;0.046875;0.068917018;NA;-0.105812221;NA;0.028481013;0;NA;NA;0;NA;NA;0.000598802;0.034482759;0;NA;NA;-0.03625;0;NA;0.0359375;NA;0.021194605;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0.01010101
11;2008;0.015228426;-0.001851852;-0.031496063;-0.010869565;0;0.154811715;0.044117647;NA;NA;NA;0;NA;-0.071661238;NA;0;-0.0046875;-0.038459808;-0.044776119;-0.052631579;NA;0;NA;0.043076923;0;NA;NA;0.034482759;NA;NA;0.017354877;-0.033333333;-0.076923077;NA;NA;0.010376135;0;NA;-0.001508296;NA;-0.00990566;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0
11;2008;-0.034;-0.001113173;0.008130081;-0.007326007;0;-0.023913043;0;NA;NA;NA;0;NA;0.031578947;NA;0;-0.02700157;0;0;0.009722222;NA;0;NA;-0.041297935;0;NA;NA;-0.033333333;NA;NA;0;0.034482759;0;NA;NA;-0.002567394;0;NA;-0.025679758;NA;-0.009051929;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;-0.01
11;2008;-0.026397516;-0.049034175;0.020564516;0.003690037;-0.023255814;-0.127691166;-0.014084507;NA;NA;NA;0;NA;0.010204082;NA;0;0;0.026660219;0;0.008253095;NA;0.0625;NA;0;0;NA;NA;0.034482759;NA;NA;0;-0.033333333;0.083333333;NA;NA;-0.011583012;0;NA;0.020155039;NA;-0.004807692;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;-0.04040404
11;2008;-0.069112174;-0.09375;-0.04188068;-0.042279412;0;-0.038297872;-0.00952381;NA;NA;NA;0;NA;-0.191919192;NA;0;-0.149725718;-0.064942564;-0.0625;-0.095497954;NA;0;NA;-0.003076923;0;NA;NA;-0.153333333;NA;NA;0.047058824;-0.034482759;0;NA;NA;-0.016927083;0;NA;-0.012158055;NA;-0.009661836;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0
11;2008;0.003997716;0.004310345;0.010309278;0.019193858;0.013095238;0.048672566;0.009615385;NA;NA;NA;0;NA;0.104166667;NA;0;0.024667932;-0.027771458;0;-0.018099548;NA;0;NA;0.047839506;0;NA;NA;0.062992126;NA;NA;0.011235955;0;0;NA;NA;-0.009271523;0;NA;0.009230769;NA;0.002926829;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0
11;2008;0.080773606;0.149785408;0.035510204;0.056497175;0.03172738;0.033755274;0.034920635;NA;NA;NA;0;NA;-0.018867925;NA;0;0.103703704;0.028564743;0;0.098310292;NA;0;NA;0.001472754;0;NA;NA;0.037037037;NA;NA;0.011111111;0.035714286;-0.076923077;NA;NA;-0.004010695;0;NA;0.028963415;NA;0.031128405;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0.052631579
11;2008;0.031578947;0.033967898;0.013007489;0.007130125;0.002277904;0;-0.016871166;NA;NA;NA;0;NA;0.069230769;NA;0;-0.137583893;-0.013877604;0.075;0.016783217;NA;0;NA;-0.044117647;0;NA;NA;-0.021428571;NA;NA;0.032417582;-0.034482759;0.083333333;NA;NA;0.005369128;0;NA;-0.007407407;NA;0.000943396;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0
11;2008;-0.015306122;-0.025270758;0.025291829;-0.001769912;-0.036136364;0.02;0.029641186;NA;NA;NA;0;NA;0;NA;0;0.050583658;-0.014089381;0;-0.023383769;NA;0;NA;-0.046153846;0;NA;NA;0.051094891;NA;NA;0.043108036;0;-0.076923077;NA;NA;0;0;NA;-0.014925373;NA;0.01460886;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;-0.027
11;2008;0.031088083;0.023333333;0.007590133;0.021276596;0.023343551;0.00040016;-0.007575758;NA;NA;NA;0;NA;0.035971223;NA;0;-0.02962963;0.014290729;0;0.04084507;NA;0;NA;-0.032258065;0;NA;NA;-0.027777778;NA;NA;0.112244898;0;0;NA;NA;0;0;NA;0;NA;-0.006038086;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0
11;2008;0.055276382;0.069489685;0.020715631;0.032986111;0.057373272;0.02;0.038167939;NA;NA;NA;0;NA;0;NA;0;-0.026717557;0.014072902;0;0.028416779;NA;0;NA;0.023333333;0;NA;NA;-0.007142857;NA;NA;0;0.035714286;0;NA;NA;-0.014686248;0;NA;0.007575758;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0
12;2008;-0.032380952;-0.008460237;-0.011439114;-0.028571429;0;-0.035294118;0.029411765;NA;NA;NA;0;NA;0;NA;0;0.058431373;-0.013877604;0;0.007894737;NA;-0.164705882;NA;0.008143322;0;NA;NA;0.007194245;NA;NA;-0.068807339;0;-0.083333333;NA;NA;0.006775068;0;NA;-0.022556391;NA;0.001401869;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0.001027749
12;2008;-0.01476378;0.055972696;0.007838746;0.003460208;-0.021573328;-0.004065041;0;NA;NA;NA;0;NA;-0.045138889;NA;0;-0.044090404;-0.014089381;0;-0.033942559;NA;-0.061032864;NA;-0.037156704;0;NA;NA;-0.014285714;NA;NA;0.02955665;-0.034482759;0;NA;NA;0.00269179;0;NA;0.006153846;NA;0.007466169;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0.016427105
12;2008;0.022977023;-0.062702004;0.036851852;-0.010344828;-0.011581292;-0.01755102;-0.007142857;NA;NA;NA;0;NA;-0.072727273;NA;0;-0.041085271;0;0;0.013513514;NA;0;NA;-0.021812081;0;NA;NA;0;NA;NA;-0.027990431;0;0;NA;NA;-0.002684564;0;NA;-0.021406728;NA;0.000463177;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0.060606061
12;2008;0.005859375;0.034482759;0.028755135;0.013937282;0.002253267;-0.002908184;0.008633094;NA;NA;NA;0;NA;0.015686275;NA;0;-0.082457559;0.014290729;0;-0.012;NA;0;NA;0.027444254;0;NA;NA;0;NA;NA;0.054393305;0.035714286;0;NA;NA;0.00269179;0;NA;0.03125;NA;-0.013425926;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0
12;2008;-0.02961165;-0.028;-0.019097222;-0.037800687;0.010791367;0.041666667;-0.001426534;NA;NA;NA;0;NA;0;NA;0;-0.030837004;0;0;-0.009446694;NA;0;NA;0.006677796;0;NA;NA;0;NA;NA;-0.031045752;0;0;NA;NA;0;0;NA;-0.010606061;NA;0.002346316;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0
12;2008;-0.026513257;0.056241427;0;0.021428571;-0.010231317;0;0.042857143;NA;NA;NA;0;NA;0.011583012;NA;0;0.036363636;-0.014089381;0;0.027247956;NA;0.2;NA;-0.016583748;0;NA;NA;-0.036231884;NA;NA;0.05516743;0;0.090909091;NA;NA;-0.020134228;0;NA;0.003062787;NA;0.003745318;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0.19047619
12;2008;0.037512847;0.006493506;0.019469027;0.01048951;0.042696629;-0.0044;0.020547945;NA;NA;NA;0;NA;-0.057251908;NA;0;0.021929825;0;0;0.00397878;NA;0.083333333;NA;-0.02529511;0;NA;NA;0;NA;NA;0.0043379;0;0;NA;NA;0.01369863;0;NA;-0.004580153;NA;0.014925373;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;-0.1512
12;2008;-0.004457652;0.023870968;-0.0140625;0.008650519;0.030172414;0.000401768;0.002684564;NA;NA;NA;0;NA;0.032388664;NA;0;0.008583691;0.014290729;0;0.030383091;NA;0;NA;0.012110727;0;NA;NA;0.045112782;NA;NA;0.000227324;0;0;NA;NA;-0.002702703;0;NA;-0.015337423;NA;-0.016544118;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;-0.037700283
12;2008;-0.009950249;-0.013862634;-0.010389153;-0.013722127;-0.00041841;-0.059839357;0.029451138;NA;NA;NA;0;NA;0;NA;0;0.035319149;-0.014089381;0;-0.017948718;NA;0;NA;-0.017094017;0;NA;NA;-0.014388489;NA;NA;0;0;-0.083333333;NA;NA;0;0;NA;0.012461059;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0.046033301
12;2008;-0.060301508;-0.10543131;-0.026690391;-0.034782609;0.020510674;-0.030328919;-0.055916775;NA;NA;NA;0;NA;-0.043137255;NA;0;0;0;0;-0.046997389;NA;0.053846154;NA;-0.012173913;0;NA;NA;0.01459854;NA;NA;0;-0.034482759;0;NA;NA;0.001355014;0;NA;-0.030769231;NA;-0.018691589;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0.11423221
12;2008;-0.001604278;-0.013928571;-0.040219378;-0.005405405;-0.046349467;-0.006167401;0.006887052;NA;NA;NA;0;NA;-0.024590164;NA;0;0;0;0;0;NA;0;NA;-0.028169014;0;NA;NA;-0.014388489;NA;NA;-0.004545455;-0.035714286;0;NA;NA;-0.032476319;0;NA;0;NA;0.012380952;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0
12;2008;-0.035886449;0.008692503;0.023809524;-0.003623188;0.062150538;0.108156028;0.025991792;NA;NA;NA;-0.147869674;NA;0;NA;0;-0.023838882;0;0;-0.039726027;NA;0;NA;-0.050724638;0;NA;NA;-0.00729927;NA;NA;-0.01826484;0.037037037;0;NA;NA;-0.020979021;0;NA;0.014285714;NA;0.031984948;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;-0.075630252
12;2008;0.15;0.057450628;0.074604651;0.016363636;-0.022069245;-0.0004;-0.033333333;NA;NA;NA;0;NA;0.067226891;NA;0;-0.04;0;0;0.034236805;NA;0;NA;0.045801527;0;NA;NA;0;NA;NA;0.009302326;-0.035714286;-0.090909091;NA;NA;0;0;NA;-0.020344288;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0
12;2008;0.01884058;-0.0475382;0.007617729;-0.008944544;-0.016563147;-0.049619848;0.034482759;NA;NA;NA;0;NA;-0.114173228;NA;0;-0.015350877;0;0;0.062068966;NA;0;NA;-0.040145985;0;NA;NA;-0.044117647;NA;NA;0.013824885;0.037037037;0.1;NA;NA;0.025714286;0;NA;-0.014376997;NA;-0.013217867;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0
12;2008;0.037458511;0.068805704;-0.06185567;0.001805054;-0.022105263;0.045894737;0.013333333;NA;NA;NA;0;NA;0;NA;0.25;-0.004454343;0;0;-0.123376623;NA;-0.009489051;NA;0.007604563;0;NA;NA;0.130769231;NA;NA;-0.021818182;0;0;NA;NA;-0.025069638;0;NA;0.045380875;NA;0.006928406;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;-0.019090909
12;2008;-0.003656307;-0.004336224;0.054761905;-0.009009009;0.005812702;0.005233494;0.011842105;NA;NA;NA;0;NA;0;NA;0;-0.060402685;0;0;0.017777778;NA;0;NA;0.018867925;0;NA;NA;-0.027210884;NA;NA;0.020678439;-0.035714286;0;NA;NA;0;0;NA;-0.029457364;NA;-0.004587156;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;-0.108433735
12;2008;-0.055045872;-0.024120603;-0.036291023;0.003636364;0.047731164;-0.038846616;0.011703511;NA;NA;NA;0;NA;0;NA;-0.181818182;0;0;0.007751938;0.017467249;NA;0;NA;0.009259259;0;NA;NA;-0.006993007;NA;NA;-0.007511951;-0.037037037;-0.090909091;NA;NA;0;0;NA;0.030351438;NA;0.036866359;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0.081081081
12;2008;0;0;0;0;0;0;0;NA;NA;NA;0;NA;0;NA;0;0;0;0;0;NA;0;NA;0;0;NA;NA;0;NA;NA;0;0;0;NA;NA;0;0;NA;0;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0
12;2008;0;0;0;0;0;0;0;NA;NA;NA;0;NA;0;NA;0;0;0;0;0;NA;0;NA;0;0;NA;NA;0;NA;NA;0;0;0;NA;NA;0;0;NA;0;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0
12;2008;0;0;0;0;0;0;0;NA;NA;NA;0;NA;0;NA;0;0;0;0;0;NA;0;NA;0;0;NA;NA;0;NA;NA;0;0;0;NA;NA;0;0;NA;0;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0
12;2008;-0.046116505;-0.017507724;0.001801802;-0.019927536;0.00061287;-0.05125;0.007712082;NA;NA;NA;0;NA;-0.044444444;NA;0.2;0;0;0;-0.011444921;NA;0;NA;0;0;NA;NA;0;NA;NA;0.009174312;0.038461538;0.1;NA;NA;0.068571429;0;NA;-0.037209302;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;-0.038461538
12;2008;0.017811705;0.01222921;0.017985612;-0.011090573;-0.020824826;0.054018445;-0.030612245;NA;NA;NA;0;NA;0.186046512;NA;0.2;0;0;0.061538462;-0.011577424;NA;-0.071481209;NA;-0.044036697;0;NA;NA;0;NA;NA;-0.000454545;0;-0.090909091;NA;NA;-0.004010695;0;NA;-0.024154589;NA;0.012444444;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0.075
12;2008;-0.013;-0.007594063;0.003533569;0.003738318;-0.036697248;0;0.026315789;NA;NA;NA;0.102941176;NA;0;NA;0;-0.047619048;0;0;0.005856515;NA;0.077777778;NA;0.07293666;0;NA;NA;-0.126760563;NA;NA;-0.020463847;-0.074074074;0.1;NA;NA;-0.033557047;0;NA;0.03960396;NA;-0.058384548;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0
1;2009;0;0;0;0;0;0;0;NA;NA;NA;0;NA;0;NA;0;0;0;0;0;NA;0;NA;0;0;NA;NA;0;NA;NA;0;0;0;NA;NA;0;0;NA;0;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0
1;2009;0;0;0;0;0;0;0;NA;NA;NA;0;NA;0;NA;0;0;0;0;0;NA;0;NA;0;0;NA;NA;0;NA;NA;0;0;0;NA;NA;0;0;NA;0;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0
1;2009;0.051671733;0.04173913;0.066197183;0.031657356;0.038528139;-0.020833333;-0.001282051;NA;NA;NA;0;NA;0.039215686;NA;0;0.05;0;0;0.013100437;NA;0;NA;-0.007155635;0;NA;NA;0.048387097;NA;NA;0.002785515;0.04;-0.090909091;NA;NA;-0.002777778;0;NA;0.003174603;NA;0.053613054;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0
1;2009;0.097302505;0.058430718;0.013870542;0.010830325;-0.00041684;0.00212766;-0.002567394;NA;NA;NA;0;NA;-0.071698113;NA;0;0;0.014290729;0;0.028735632;NA;0;NA;0.027027027;0;NA;NA;0;NA;NA;0.009259259;0;0.1;NA;NA;-0.025069638;0;NA;0.006329114;NA;0.007964602;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;-0.104186047
1;2009;-0.073748903;-0.041009464;0.004885993;-0.014285714;-0.015846539;0;-0.021879022;NA;NA;NA;0;NA;0.020325203;NA;0;-0.055238095;-0.014089381;0;-0.029329609;NA;0;NA;0.035087719;0;NA;NA;-0.023076923;NA;NA;0;0;0;NA;NA;0.005714286;0;NA;0.028301887;NA;-0.015803336;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0.038421599
1;2009;0.018957346;-0.029605263;0.017341977;-0.005434783;-0.002118644;-0.040339703;0;NA;NA;NA;0;NA;0.199203187;NA;0;0.053427419;0;0;-0.007194245;NA;0;NA;0.006779661;0;NA;NA;0.023622047;NA;NA;-0.00412844;0;0.090909091;NA;NA;-0.019886364;0;NA;0.004587156;NA;0.003568243;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;-0.034
1;2009;-0.04744186;-0.037627119;-0.044288673;-0.010928962;0;0.00840708;-0.013157895;NA;NA;NA;0;NA;-0.019933555;NA;0;0.00430622;0;0;0;NA;0;NA;-0.023569024;0;NA;NA;0;NA;NA;-0.00667895;-0.038461538;-0.083333333;NA;NA;0.055072464;0;NA;-0.0304414;NA;0.012;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0.014492754
1;2009;-0.008300781;-0.022543149;0.010168361;0.012891344;-0.000849257;0.008775779;-0.016;NA;NA;NA;0;NA;-0.061016949;NA;-0.151234568;-0.075750357;0;0;0;NA;0;NA;0.015517241;0;NA;NA;-0.023076923;NA;NA;-0.003014143;0;0;NA;NA;-0.038461538;0;NA;0.018838305;NA;0.005709267;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0
1;2009;-0.019202363;0.045405405;-0.01320132;0.003636364;0.049723757;-0.043062201;-0.044715447;NA;NA;NA;0;NA;0.086642599;NA;-0.090909091;0;0;0;-0.010144928;NA;-0.046391753;NA;-0.005093379;0;NA;NA;-0.015748031;NA;NA;0.001627907;-0.04;0;NA;NA;0.027142857;0;NA;0.024653313;NA;-0.001310044;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0
1;2009;-0.006526104;-0.052051017;0.030100334;0.005434783;-0.005465587;0;-0.014184397;NA;NA;NA;0;NA;-0.056478405;NA;0;-0.046391753;0.028564743;0;-0.011713031;NA;-0.011583012;NA;-0.005119454;0;NA;NA;0.016;NA;NA;0.016949153;0;0;NA;NA;-0.020862309;0;NA;0.007518797;NA;-0.003060778;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0.071428571
1;2009;-0.014653866;-0.054909091;-0.047077922;-0.005405405;-0.002646041;-0.043181818;-0.014388489;NA;NA;NA;0;NA;0.042253521;NA;0;0.027027027;-0.027771458;0;-0.044444444;NA;0;NA;0;0;NA;NA;0.062992126;NA;NA;0.01369863;-0.041666667;0;NA;NA;0.007102273;0;NA;-0.010447761;NA;0.149122807;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0
