MONTH;YEAR;ENERGIJOS SKIRSTYMO OPERATORIUS;TELIA LIETUVA;AGROWILL GROUP;AMBER GRID AB;APRANGA;GRIGISKES;GUBERNIJA;INVALDA;INVL BALTIC FARM;INVL TECHNOLOGY;K2 LT AB;KAUNO ENERGIJA;KLAIPEDOS NAFTA;LIETUVOS ENERGIJA;LINAS;LINAS AGRO GROUP;LITGRID;PANEVEZIO STATYBOS TTAS.;PIENO ZVAIGZDES;ROKISKIO SURIS;SIAULIU BANKAS;SNAIGE;UTENOS TRIKOTAZAS;VILKYSKIU PIENINE;VILNIAUS BALDU KOMBINATA;VILNIAUS DEGTINE;ZEMATIJOS PIENAS
5;2009;NA;0;0;NA;-0.025641026;0;0;-0.15;NA;NA;NA;0;0;NA;0;NA;NA;-0.022222222;0;0;0;0.125;0;0;0;0;-0.066666667
5;2009;NA;0;0;NA;0;0;0;0.088235294;NA;NA;NA;0;-0.038461538;NA;0.5;NA;NA;0;0.032786885;-0.018867925;0;-0.111111111;0;0;0;0;0
5;2009;NA;0.020408163;0.111111111;NA;0.026315789;0.1;0;0.027027027;NA;NA;NA;0;0.04;NA;-0.333333333;NA;NA;0.022727273;0;0;0.1;0.125;0;0.05;0;0;0.071428571
5;2009;NA;0;0;NA;0.051282051;0;0;-0.026315789;NA;NA;NA;0;0;NA;0;NA;NA;-0.022222222;0.031746032;-0.057692308;0;0.111111111;0;0;0;0.176470588;0
5;2009;NA;-0.12;0.1;NA;0;0;0;0.027027027;NA;NA;NA;0;0;NA;0;NA;NA;0.045454545;0;0.040816327;0;0;0;0;-0.051724138;0;0
5;2009;NA;0;0;NA;-0.024390244;0;0;-0.026315789;NA;NA;NA;0;0;NA;0;NA;NA;0;-0.061538462;0;0;0;0;0;0;0.15;0
5;2009;NA;0;-0.090909091;NA;0.075;0;0;-0.027027027;NA;NA;NA;0;-0.038461538;NA;0.5;NA;NA;0.065217391;0;0;0;-0.1;-0.149253731;0.047619048;0;-0.130434783;0
5;2009;NA;-0.022727273;0;NA;-0.023255814;0;0;-0.055555556;NA;NA;NA;0;0;NA;-0.333333333;NA;NA;0.06122449;-0.032786885;0;-0.090909091;0;-0.140350877;-0.045454545;0;0.05;0
5;2009;NA;0.023255814;0;NA;0;0;0;0.088235294;NA;NA;NA;0;0;NA;0;NA;NA;-0.038461538;0;0;0.1;0;0;0.047619048;0;0;0
5;2009;NA;0;0;NA;-0.023809524;0;0;0;NA;NA;NA;0.046153846;0;NA;0;NA;NA;-0.02;0;0;-0.090909091;0;0;0;0;0;0
5;2009;NA;0;0;NA;-0.024390244;0;0;0.027027027;NA;NA;NA;0;0.04;NA;0;NA;NA;0.040816327;0;0.039215686;0.1;0.111111111;0;0;0;0;0
5;2009;NA;0;0;NA;-0.05;0;0;0;NA;NA;NA;0;0;NA;0;NA;NA;0;0;0;0;0;0;0.136363636;0;0;0
5;2009;NA;0;0;NA;0;0;0;0;NA;NA;NA;0;0;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0
5;2009;NA;0;0.1;NA;0;0.090909091;0;0;NA;NA;NA;0;0;NA;0;NA;NA;0.078431373;0;-0.037735849;0;0;0;0;0;0;0
5;2009;NA;0;-0.090909091;NA;0;0;0;0;NA;NA;NA;0;0;NA;0;NA;NA;0.018181818;-0.033898305;0;0;0;0;0;0;-0.142857143;0
5;2009;NA;0;0.1;NA;0;-0.083333333;0;0;NA;NA;NA;0;0.038461538;NA;0.5;NA;NA;0.017857143;0;0;0;0;0;0.04;0;0;0
5;2009;NA;0;0;NA;0.078947368;0;0;0.105263158;NA;NA;NA;0;0;NA;0;NA;NA;0.035087719;0;0.078431373;0;0;0;0.115384615;0;0;0
5;2009;NA;0;0;NA;0.097560976;0.090909091;0;0.047619048;NA;NA;NA;0;0;NA;0;NA;NA;0.06779661;0.087719298;0.145454545;0;0.1;0;0.137931034;0;0.166666667;0.066666667
5;2009;NA;0;0;NA;0;0.083333333;0;0;NA;NA;NA;0;0.037037037;NA;0;NA;NA;-0.031746032;0.016129032;-0.015873016;0;0.090909091;0;0.121212121;0.032727273;0;0
6;2009;NA;0;0;NA;-0.044444444;0;0;0;NA;NA;NA;0;-0.035714286;NA;0;NA;NA;0.049180328;0.063492063;0;0;0.166666667;0.530612245;0.162162162;0;0;0.125
6;2009;NA;0;0;NA;0.046511628;0;0;0.045454545;NA;NA;NA;0;0.037037037;NA;0;NA;NA;0;0.044776119;0.032258065;0.090909091;0.142857143;0.106666667;0.093023256;-0.031690141;0;0.166666667
6;2009;NA;-0.022727273;0;NA;0;0;0;-0.043478261;NA;NA;NA;0.132352941;0;NA;0;NA;NA;-0.03125;0.028571429;-0.03125;-0.083333333;0.125;0;-0.063829787;0;0;-0.095238095
6;2009;NA;0;0;NA;0.066666667;0;0;-0.022727273;NA;NA;NA;0;-0.035714286;NA;0;NA;NA;-0.016129032;0;-0.016129032;0;0.166666667;-0.036144578;-0.022727273;0;0.095238095;0
6;2009;NA;0;0;NA;0.0625;0.076923077;0;0.023255814;NA;NA;NA;0;0.037037037;NA;0;NA;NA;0.016393443;0;0.016393443;0.090909091;-0.142857143;0.15;0.023255814;0;0.173913043;0
6;2009;NA;0.023255814;0;NA;-0.039215686;-0.071428571;0;-0.022727273;NA;NA;NA;0;0;NA;0;NA;NA;-0.064516129;0.027777778;-0.048387097;-0.083333333;-0.055555556;0;-0.068181818;0.04;0.111111111;0
6;2009;NA;0;0;NA;0;0;0;0.093023256;NA;NA;NA;0;0;NA;0;NA;NA;0.051724138;-0.027027027;0.016949153;0;0;0;0.048780488;0;0.166666667;0.157894737
6;2009;NA;-0.022727273;0;NA;-0.081632653;0;0;0;NA;NA;NA;-0.064935065;0;NA;0;NA;NA;-0.016393443;0.027777778;-0.016666667;0;0;-0.065217391;0;0;0;0
6;2009;NA;0;0;NA;0.022222222;0;0;-0.021276596;NA;NA;NA;0;0;NA;0;NA;NA;-0.016666667;-0.040540541;0;0;-0.058823529;0;-0.023255814;0;0;-0.045454545
6;2009;NA;0.023255814;0;NA;-0.02173913;0;0;-0.02173913;NA;NA;NA;0.013888889;-0.035714286;NA;0;NA;NA;0;-0.014084507;0;0;0.0625;-0.034883721;0;0;0;0
6;2009;NA;-0.022727273;0;NA;-0.022222222;0;0;0;NA;NA;NA;0;0;NA;0;NA;NA;0;0.028571429;-0.033898305;0;-0.058823529;-0.036144578;-0.023809524;0;0;0
6;2009;NA;-0.023255814;0;NA;-0.022727273;0;0;-0.044444444;NA;NA;NA;0;-0.037037037;NA;0;NA;NA;-0.06779661;-0.069444444;0.01754386;0;-0.0625;0;0;0;0;-0.047619048
6;2009;NA;0;0;NA;0;0;0;-0.069767442;NA;NA;NA;0;-0.038461538;NA;0;NA;NA;-0.036363636;-0.029850746;0;0;-0.066666667;0;-0.12195122;0;0;-0.05
6;2009;NA;0;0;NA;0.046511628;0;0;0;NA;NA;NA;0;0;NA;0;NA;NA;0;0;0.017241379;0;0;-0.0125;0.111111111;-0.06993007;-0.142857143;0
6;2009;NA;0.023809524;0;NA;0.022222222;0;0;0;NA;NA;NA;0;0.04;NA;0;NA;NA;0.037735849;0.015384615;0.016949153;0;0.071428571;0;0;0;0;0.052631579
6;2009;NA;0;0;NA;0;0;0;0;NA;NA;NA;0;-0.038461538;NA;0;NA;NA;0.145454545;0;0;0;0;0;-0.025;0;-0.133333333;-0.05
6;2009;NA;0.023255814;0;NA;0;0;0;-0.025;NA;NA;NA;0;0.04;NA;0;NA;NA;0;-0.015151515;0;0;-0.066666667;0;0;0;-0.038461538;0.052631579
6;2009;NA;0;0;NA;0;0;0;0;NA;NA;NA;0;0;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0
6;2009;NA;-0.022727273;0;NA;-0.02173913;0;0;0;NA;NA;NA;-0.205479452;-0.038461538;NA;0;NA;NA;-0.047619048;0;0;0;0.071428571;-0.037974684;0;0;0;-0.05
6;2009;NA;0.023255814;0;NA;0.022222222;0;0;0.025641026;NA;NA;NA;0;0.04;NA;0;NA;NA;0.033333333;0;0;0;0;0;0.025641026;0;0;0.052631579
6;2009;NA;-0.022727273;0;NA;-0.02173913;0;0;0.075;NA;NA;NA;-0.103448276;0;NA;0;NA;NA;0;-0.030769231;-0.033333333;0;0;0;0;0;0;-0.05
6;2009;NA;0;0;NA;0.111111111;0;0;-0.139534884;NA;NA;NA;0.153846154;0.153846154;NA;0;NA;NA;0.048387097;0.015873016;0;-0.090909091;0;0.052631579;-0.025;-0.146616541;0.08;0
7;2009;NA;-0.023255814;0;NA;-0.06;0;0;0.027027027;NA;NA;NA;0;-0.066666667;NA;0;NA;NA;0;-0.046875;0;0.1;-0.066666667;0.0625;0.025641026;-0.149779736;0;0
7;2009;NA;0;0;NA;0.021276596;0;0;0;NA;NA;NA;0;0;NA;0;NA;NA;-0.015384615;0.049180328;0;-0.090909091;0.071428571;0;0;0;-0.074074074;0
7;2009;NA;0;-0.181818182;NA;0;0;0;0.052631579;NA;NA;NA;0;0;NA;0;NA;NA;-0.015625;0;0;0;-0.066666667;0;-0.025;0.150259067;0;0
7;2009;NA;0;0;NA;0;0;0;0;NA;NA;NA;0;0;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0
7;2009;NA;0.023809524;-0.111111111;NA;-0.020833333;0;0;0;NA;NA;NA;0;0;NA;0;NA;NA;0;0;0;0;0;0;0;0.13963964;0.04;0
7;2009;NA;0;-0.125;NA;0;0;0;-0.025;NA;NA;NA;-0.083333333;0;NA;0;NA;NA;0.015873016;-0.015625;0;0;0;0;-0.025641026;0;0;-0.052631579
7;2009;NA;0;-0.142857143;NA;0.021276596;0;0;0;NA;NA;NA;0.109090909;0.035714286;NA;0;NA;NA;0;0;0;0;-0.071428571;0;-0.026315789;0;0;0
7;2009;NA;0;0.166666667;NA;-0.020833333;-0.076923077;0;0;NA;NA;NA;0;0;NA;0;NA;NA;0;0;0.086206897;0;0.076923077;0;0;0;-0.115384615;0
7;2009;NA;-0.023255814;0;NA;-0.021276596;0.083333333;0;0.025641026;NA;NA;NA;0.016393443;0.034482759;NA;0;NA;NA;-0.015625;0;0;0;0;-0.058823529;0;0;0;0
7;2009;NA;0.047619048;0.142857143;NA;0.02173913;-0.076923077;0;-0.025;NA;NA;NA;0.048387097;0;NA;0;NA;NA;0.015873016;0.015873016;0;0.1;0;0;0;0;0;0.055555556
7;2009;NA;0;0.125;NA;0;0;0;0;NA;NA;NA;-0.030769231;0;NA;0;NA;NA;0;0;0;-0.090909091;0;0;0;-0.221343874;0;0
7;2009;NA;0;0.111111111;NA;0;0.083333333;0;0;NA;NA;NA;0;0;NA;0;NA;NA;0.0625;0;0;0;0;0;0;0;0;0
7;2009;NA;-0.022727273;0;NA;-0.021276596;0;0;0;NA;NA;NA;0;0;NA;0;NA;NA;0.014705882;0.046875;0;0;0;0;0;-0.045685279;0.043478261;0
7;2009;NA;0;0;NA;0;0;0;-0.025641026;NA;NA;NA;-0.063492063;-0.033333333;NA;0;NA;NA;0.028985507;0;0;0;0;0;0;0;0.041666667;0
7;2009;NA;0.046511628;-0.1;NA;0.02173913;0;0;0.026315789;NA;NA;NA;0.06779661;0;NA;0;NA;NA;-0.028169014;0;0;0.1;0;0;0;0.04787234;0;0
7;2009;NA;-0.022222222;0;NA;0.021276596;0;0;0;NA;NA;NA;0;0;NA;0;NA;NA;0.028985507;-0.059701493;0;0;0;0.0375;0;0;0;0
7;2009;NA;0.022727273;0;NA;0.083333333;0;0;0.025641026;NA;NA;NA;-0.063492063;0;NA;0;NA;NA;0.070422535;0;0;-0.090909091;0.142857143;0.012048193;0;0;0.16;0
7;2009;NA;0.044444444;0;NA;0.076923077;0.076923077;0;0.05;NA;NA;NA;0.033898305;0;NA;0;NA;NA;-0.026315789;0;-0.015873016;0;-0.0625;0;0;0.096446701;-0.137931034;0
7;2009;NA;0.042553191;0.111111111;NA;0;0.071428571;0;0.023809524;NA;NA;NA;0;-0.034482759;NA;0;NA;NA;0;0.079365079;0;0.1;-0.066666667;0.011904762;0.054054054;-0.087962963;0;0.052631579
7;2009;NA;-0.06122449;-0.1;NA;-0.035714286;-0.066666667;0;-0.023255814;NA;NA;NA;0;0;NA;0;NA;NA;-0.054054054;0;0.016129032;-0.090909091;-0.142857143;-0.023529412;-0.025641026;0;0.04;-0.05
7;2009;NA;0.02173913;0;NA;0;0.071428571;0;-0.047619048;NA;NA;NA;0;0;NA;0;NA;NA;0.028571429;0;-0.015873016;0;0.083333333;0;0.026315789;0.096446701;0;0
7;2009;NA;0;0;NA;0;0.066666667;0;0;NA;NA;NA;0;0;NA;0;NA;NA;0;0.058823529;0.032258065;0;-0.153846154;0;0.051282051;-0.148148148;0;0
7;2009;NA;0.042553191;0.111111111;NA;0.018518519;0.0625;0;0.025;NA;NA;NA;0;0;NA;0;NA;NA;0;0;0;0;0.090909091;0;-0.024390244;0;0;0.052631579
8;2009;NA;0;0;NA;0.036363636;-0.058823529;0;0.024390244;NA;NA;NA;-0.049180328;0;NA;0;NA;NA;0.027777778;-0.013888889;0;0.1;0;0;0.025;0.10326087;0;0
8;2009;NA;0;0;NA;0.035087719;0;0;0;NA;NA;NA;0.017241379;0;NA;0;NA;NA;0;-0.014084507;0;0;0;0.048192771;-0.024390244;0;0.038461538;0
8;2009;NA;0.020408163;-0.1;NA;0.016949153;0;0;-0.023809524;NA;NA;NA;0;0;NA;0;NA;NA;0.027027027;0;0;-0.090909091;0.083333333;0;-0.025;0;0;0
8;2009;NA;0.02;0;NA;0.016666667;0;0;0.024390244;NA;NA;NA;0;0.035714286;NA;0;NA;NA;0;0;0;0.1;0;0;0;-0.004926108;0.111111111;-0.05
8;2009;NA;0;0;NA;-0.032786885;0;0;-0.023809524;NA;NA;NA;0;-0.034482759;NA;0;NA;NA;-0.026315789;0;0;0;0;0;0;0;0.066666667;0
8;2009;NA;0.019607843;0;NA;0.050847458;0;0;0;NA;NA;NA;0.016949153;0.035714286;NA;0;NA;NA;0.013513514;0;-0.015625;0;0;0;0;0;0.0625;0
8;2009;NA;-0.019230769;0;NA;0;0;0;0;NA;NA;NA;0;-0.034482759;NA;0;NA;NA;-0.026666667;0;0.015873016;0;0;0;0;0.069306931;0;0
8;2009;NA;0;0;NA;0;0;0;-0.024390244;NA;NA;NA;0;0.035714286;NA;0;NA;NA;-0.01369863;0;0;0;0;0;-0.025641026;0;0;0
8;2009;NA;0.019607843;0;NA;0.048387097;0;0;0.05;NA;NA;NA;0;0;NA;0;NA;NA;0.041666667;0;0.046875;0;0;0;0.026315789;0.069444444;0;0
8;2009;NA;0.019230769;0;NA;0.046153846;0;0;0.023809524;NA;NA;NA;-0.083333333;0;NA;0;NA;NA;0.013333333;0.014285714;0.044776119;0;0.076923077;0;0.025641026;0;0;0.052631579
8;2009;NA;-0.018867925;0;NA;-0.029411765;0;0;-0.023255814;NA;NA;NA;0;-0.034482759;NA;0;NA;NA;-0.052631579;0;0;0;-0.071428571;0;-0.025;0;0;-0.05
8;2009;NA;0.019230769;0;NA;0.015151515;0;0;0;NA;NA;NA;0;0;NA;0;NA;NA;0;-0.014084507;0.014285714;0;0;0.011494253;0;0;0.058823529;0
8;2009;NA;0;0;NA;0.014925373;-0.0625;0;0;NA;NA;NA;0.018181818;0;NA;0;NA;NA;0;0;-0.014084507;0;0;0;0.051282051;-0.034632035;0;0
8;2009;NA;0;0;NA;-0.014705882;0;0;0;NA;NA;NA;0.053571429;0.035714286;NA;0;NA;NA;0.013888889;0;0;0;0;0;0;-0.062780269;0;0
8;2009;NA;0.018867925;0;NA;-0.014925373;0;0;0;NA;NA;NA;0;0;NA;0;NA;NA;-0.01369863;0;0.014285714;0;0;0;0;0;0;0
8;2009;NA;0.296296296;0;NA;0.060606061;0.066666667;0;0.023809524;NA;NA;NA;0.033898305;0;NA;0;NA;NA;0.111111111;0.042857143;0.014084507;0;0.076923077;0;0.048780488;0.066985646;0.055555556;0.052631579
8;2009;NA;0;0;NA;0.1;0.125;0;0.139534884;NA;NA;NA;0.016393443;0.034482759;NA;0;NA;NA;0.1;0.068493151;0;0.090909091;0;0.125;0.069767442;-0.004484305;0.105263158;0.05
8;2009;NA;0;0;NA;0.051948052;0.166666667;0;0;NA;NA;NA;-0.048387097;0.033333333;NA;0;NA;NA;-0.011363636;0;0;0.083333333;0.071428571;-0.080808081;-0.02173913;-0.085585586;-0.023809524;-0.047619048
8;2009;NA;0.014285714;0;NA;0.037037037;0.095238095;0;0.102040816;NA;NA;NA;0;-0.032258065;NA;0;NA;NA;0.057471264;-0.051282051;0;0.076923077;0.066666667;0.087912088;0.111111111;0;0;0.05
8;2009;NA;0;0.111111111;NA;0.071428571;0;0;0.111111111;NA;NA;NA;0.033898305;0.066666667;NA;0;NA;NA;0.054347826;0;0.069444444;0.142857143;0.125;0.141414141;0.1;0;0;0.047619048
8;2009;NA;0;0;NA;-0.044444444;-0.086956522;0;-0.066666667;NA;NA;NA;-0.032786885;-0.0625;NA;0.333333333;NA;NA;-0.051546392;-0.013513514;0.025974026;0;0;0.07079646;0.018181818;0;-0.12195122;-0.045454545
9;2009;NA;0;0.1;NA;0.011627907;0;0;-0.053571429;NA;NA;NA;0;0;NA;0.75;NA;NA;0.02173913;0.232876712;0.101265823;0;-0.055555556;0.05785124;0.089285714;0;0;0.095238095
9;2009;NA;0;0.090909091;NA;-0.022988506;-0.047619048;0;-0.037735849;NA;NA;NA;0.033898305;0;NA;0.142857143;NA;NA;-0.021276596;-0.022222222;-0.022988506;-0.0625;0.058823529;0;0;0;0;-0.043478261
9;2009;NA;0;-0.166666667;NA;0;0;0;0.058823529;NA;NA;NA;-0.032786885;0;NA;0;NA;NA;0.02173913;-0.011363636;0;0;0;0.078125;-0.032786885;0;0;0
9;2009;NA;0;0.2;NA;0.023529412;0.1;0;0.12962963;NA;NA;NA;0.033898305;0;NA;0;NA;NA;0.117021277;0.011494253;0.023529412;0.066666667;0.055555556;0;0.016949153;0;0;0.045454545
9;2009;NA;0.014084507;0.083333333;NA;0.103448276;0.045454545;0;0.114754098;NA;NA;NA;0.098360656;0.033333333;NA;0;NA;NA;0.142857143;0.045454545;0.057471264;0.125;0.157894737;0;0.033333333;0;0;0.043478261
9;2009;NA;-0.013888889;0;NA;0;0;0;-0.014705882;NA;NA;NA;-0.044776119;0.032258065;NA;-0.125;NA;NA;0;-0.043478261;-0.02173913;0.055555556;-0.045454545;0;0.016129032;0;0;-0.041666667
9;2009;NA;0.014084507;0;NA;0.020833333;0;0;0.044776119;NA;NA;NA;0;-0.03125;NA;0.142857143;NA;NA;0.041666667;0.068181818;0.066666667;0.105263158;0;-0.036231884;0;0.039408867;0;0.043478261
9;2009;NA;0.013888889;0;NA;0.030612245;0;0;-0.014285714;NA;NA;NA;-0.015625;0;NA;-0.125;NA;NA;-0.016;-0.010638298;-0.0625;0;0.047619048;-0.015037594;-0.015873016;-0.009478673;0;-0.041666667
9;2009;NA;0;-0.076923077;NA;-0.00990099;0;0;0.028985507;NA;NA;NA;-0.015873016;0;NA;0;NA;NA;-0.032520325;0;0.022222222;0;0;-0.045801527;0.080645161;0;0;0.043478261
9;2009;NA;-0.02739726;0;NA;-0.1;-0.043478261;0;-0.112676056;NA;NA;NA;0;-0.032258065;NA;0;NA;NA;-0.109243697;-0.064516129;-0.076086957;-0.142857143;-0.090909091;0;0;0;0;-0.041666667
9;2009;NA;0.014084507;0.083333333;NA;0.088888889;0;0;0.111111111;NA;NA;NA;-0.032258065;0;NA;0.142857143;NA;NA;0.150943396;0.068965517;0.070588235;0.111111111;0.1;0.024;0;0.019138756;0;0.043478261
9;2009;NA;0;0;NA;0.030612245;0.045454545;0;0.1;NA;NA;NA;0.016666667;0;NA;0;NA;NA;0.040983607;0.075268817;0.021978022;0.05;0.045454545;0.015625;0.044776119;0;0;0.041666667
9;2009;NA;0;-0.076923077;NA;0;0;0;0.025974026;NA;NA;NA;0;0;NA;0;NA;NA;-0.015748031;-0.04;0.032258065;-0.047619048;0;0.015384615;0;-0.009389671;0;0.16
9;2009;NA;0;0.083333333;NA;0;0.173913043;0;0;NA;NA;NA;0.049180328;0;NA;0;NA;NA;0.032;0.072916667;0.135416667;0;0.130434783;0.090909091;0.071428571;0.009478673;0;0.172413793
9;2009;NA;-0.013888889;0.153846154;NA;0.00990099;0.148148148;0;0.139240506;NA;NA;NA;0;0;NA;0.25;NA;NA;0.03875969;-0.019417476;-0.055045872;0;0.153846154;-0.048611111;0.066666667;0.018779343;0.055555556;0.117647059
9;2009;NA;0;0.066666667;NA;0;0;0;0.077777778;NA;NA;NA;0.09375;0;NA;0;NA;NA;0.037313433;0;-0.058252427;0;-0.033333333;0.116788321;-0.0625;0.069124424;0.026315789;-0.052631579
9;2009;NA;0.042253521;0;NA;-0.039215686;0;0;0.020618557;NA;NA;NA;0;0;NA;0;NA;NA;0.021582734;-0.03960396;0.010309278;0.05;0;0.013071895;-0.013333333;0.112068966;0;-0.027777778
9;2009;NA;-0.027027027;0;NA;-0.040816327;-0.032258065;0;-0.03030303;NA;NA;NA;0;0;NA;0;NA;NA;-0.014084507;-0.010309278;0;-0.047619048;-0.034482759;-0.04516129;0;-0.046511628;0.025641026;-0.057142857
9;2009;NA;0.013888889;0;NA;-0.021276596;-0.033333333;0;-0.020833333;NA;NA;NA;-0.042857143;0;NA;0;NA;NA;-0.028571429;-0.0625;-0.051020408;-0.05;-0.107142857;-0.060810811;-0.040540541;-0.036585366;0;-0.060606061
9;2009;NA;0;-0.125;NA;-0.086956522;-0.103448276;0;-0.095744681;NA;NA;NA;-0.044776119;-0.033333333;NA;-0.1;NA;NA;-0.066176471;-0.022222222;0;-0.052631579;-0.12;0;-0.084507042;-0.021097046;0;-0.032258065
9;2009;NA;0;0;NA;0.011904762;0.076923077;0;0.023529412;NA;NA;NA;0;0;NA;0;NA;NA;0.047244094;0.022727273;0;0;-0.045454545;0;0.030769231;0;0;0.033333333
9;2009;NA;0;0;NA;0.035294118;0.035714286;0;0.034482759;NA;NA;NA;0.015625;0;NA;0;NA;NA;0.037593985;0;0;0.055555556;0;0;0;0.068965517;0;0
10;2009;NA;0;0;NA;-0.022727273;0.034482759;0;-0.044444444;NA;NA;NA;0;0;NA;0;NA;NA;-0.043478261;0;0.032258065;0;-0.047619048;-0.014388489;0.044776119;-0.064516129;0;-0.032258065
10;2009;NA;-0.02739726;-0.142857143;NA;-0.081395349;-0.133333333;0;-0.104651163;NA;NA;NA;0;-0.034482759;NA;0;NA;NA;-0.053030303;0.044444444;0.104166667;-0.105263158;-0.05;0;0.014285714;0.11637931;0;-0.066666667
10;2009;NA;0;0;NA;0;0;-0.1;-0.038961039;NA;NA;NA;-0.076923077;0;NA;0;NA;NA;-0.048;0.010638298;-0.075471698;0;-0.105263158;0;0;0;0;0.035714286
10;2009;NA;0;0.083333333;NA;-0.012658228;0.038461538;0.111111111;0;NA;NA;NA;-0.016666667;0;NA;0.111111111;NA;NA;0.025210084;0;0;0.058823529;0.176470588;0;0.042253521;0;0;0.034482759
10;2009;NA;0;0.076923077;NA;0.012820513;0;0;0.027027027;NA;NA;NA;0;0;NA;-0.1;NA;NA;-0.016393443;-0.042105263;0;0;0.05;0;0;-0.011583012;0;-0.033333333
10;2009;NA;0;0;NA;-0.012658228;-0.037037037;0;-0.013157895;NA;NA;NA;0;0;NA;0;NA;NA;-0.033333333;-0.043956044;0;0;-0.047619048;0;0;0.015625;0.025;0
10;2009;NA;-0.014084507;0;NA;-0.038461538;0.038461538;-0.1;-0.026666667;NA;NA;NA;-0.050847458;0;NA;0;NA;NA;-0.017241379;0;-0.051020408;-0.055555556;0;0;0;0;0;-0.034482759
10;2009;NA;0.028571429;0;NA;0;0;0.111111111;0.01369863;NA;NA;NA;0.071428571;-0.035714286;NA;0;NA;NA;0;0;0;0;0.15;0;0;0.003846154;0;0.071428571
10;2009;NA;0;-0.071428571;NA;-0.013333333;0;0;-0.013513514;NA;NA;NA;0;0.037037037;NA;-0.111111111;NA;NA;-0.01754386;0.011494253;0;0;-0.043478261;0;0;0;0;-0.033333333
10;2009;NA;0.041666667;0;NA;0.121621622;0;-0.1;0.02739726;NA;NA;NA;0;0.142857143;NA;0.125;NA;NA;0.026785714;0.022727273;0.021505376;0.058823529;0;0;-0.013513514;0;0;0.034482759
10;2009;NA;-0.026666667;-0.076923077;NA;-0.072289157;0;0;-0.013333333;NA;NA;NA;0;-0.09375;NA;-0.111111111;NA;NA;0;-0.033333333;-0.073684211;-0.055555556;-0.045454545;0;-0.02739726;0;0;-0.033333333
10;2009;NA;0.01369863;0.083333333;NA;0.064935065;0;0;0.013513514;NA;NA;NA;0;-0.034482759;NA;0.125;NA;NA;-0.008695652;-0.022988506;0.068181818;0;0;0;0.014084507;0;0;0.034482759
10;2009;NA;0.027027027;0;NA;-0.048780488;-0.037037037;0;0;NA;NA;NA;-0.016666667;0;NA;0;NA;NA;0;0.023529412;-0.031914894;0;0.047619048;0;0;-0.057471264;0.048780488;-0.033333333
10;2009;NA;0.013157895;0;NA;-0.038461538;0;0;0;NA;NA;NA;0;0.035714286;NA;0;NA;NA;-0.026315789;0;0.010989011;0;-0.045454545;0;0;0;0;0.034482759
10;2009;NA;-0.012987013;-0.076923077;NA;-0.013333333;0;0;-0.066666667;NA;NA;NA;0;-0.034482759;NA;-0.111111111;NA;NA;-0.036036036;0;-0.043478261;-0.058823529;0;0.00729927;0.013888889;-0.056910569;0;-0.033333333
10;2009;NA;0;-0.083333333;NA;-0.013513514;0;0;-0.042857143;NA;NA;NA;0.13559322;0;NA;0;NA;NA;-0.046728972;0;0;0;-0.047619048;0;0.01369863;0;0;-0.068965517
10;2009;NA;0;0.181818182;NA;0;0;0;0.014925373;NA;NA;NA;0;0.035714286;NA;0.125;NA;NA;0.029411765;0;0;0;0.05;0;0;0.060344828;0;0.037037037
10;2009;NA;0;-0.076923077;NA;-0.01369863;0;0;0;NA;NA;NA;-0.029850746;0;NA;0;NA;NA;0.019047619;0;0.034090909;-0.0625;-0.047619048;0;0.013513514;0.044715447;0;0
10;2009;NA;0;0;NA;-0.055555556;0;0;-0.058823529;NA;NA;NA;0;-0.034482759;NA;-0.111111111;NA;NA;-0.028037383;-0.034482759;-0.076923077;0.066666667;0;-0.014492754;0;0;0;0
10;2009;NA;-0.013157895;0;NA;-0.044117647;0.038461538;0;-0.046875;NA;NA;NA;-0.061538462;0;NA;0;NA;NA;0.009615385;0;0.011904762;-0.0625;0;-0.029411765;0.013333333;-0.031128405;0;0
10;2009;NA;-0.013333333;0;NA;0;-0.037037037;0;-0.032786885;NA;NA;NA;0;0;NA;0;NA;NA;0.019047619;0;-0.011764706;0.066666667;0;0;0;0;0;0
10;2009;NA;0.013513514;0;NA;0.015384615;0.038461538;0;0.016949153;NA;NA;NA;0;0;NA;0.125;NA;NA;0.08411215;0.035714286;0;0;0;0;0.026315789;-0.0562249;0;0.035714286
11;2009;NA;0;0;NA;-0.015151515;-0.037037037;0;0;NA;NA;NA;0;0;NA;0;NA;NA;-0.043103448;-0.034482759;0;0;0;-0.007575758;-0.025641026;0;0;-0.068965517
11;2009;NA;-0.026666667;0;NA;-0.015384615;0.038461538;0;-0.05;NA;NA;NA;0;0;NA;0;NA;NA;-0.045045045;-0.011904762;0.011904762;-0.0625;-0.05;0;0;0;0;0.037037037
11;2009;NA;0;0;NA;-0.015625;0;0;-0.052631579;NA;NA;NA;0;0;NA;0;NA;NA;0.037735849;0;0;0.066666667;0;-0.015267176;0;0;0;0
11;2009;NA;-0.01369863;0;NA;0;0;0;0.018518519;NA;NA;NA;0;-0.035714286;NA;0;NA;NA;-0.027272727;0;0;0;0;0.031007752;0;0;0;0
