MONTH;YEAR;SACI FALABELLA;EMPRESAS COPEC;BANCO DE CHILE;BANCO SANTANDER CHILE;ENEL AMERICAS;CENCOSUD;LATAM AIRLINES GROUP;BANCO DE CREDITO E INVERSION;EMPRESAS CMPC;ENEL CHILE;ENEL GENERACION CHILE;AES GENER;AGUAS ANDINAS;ANTAR CHILE;COLBUN MACHICURA;COMPANIA CERVECERIAS UNIDAS;EMPRESA NACIONAL DE TELECOMUNICACIONES;ITAU CORPBANCA;QUINENCO;SOCIEDAD MATRIZ BANCO DE CHILE B;BANMEDICA;CAP;COSTA VERDE AERONAUTICA;EMBOTELLADORA ANDINA SERIES A;ENEL DISTRIBUCION CHILE;ENGIE ENERGIA CHILE;MIN VALPARAISO;PARQUE ARAUCO;PEHUENCHE;ADM FDOS DE PENSIONES CUPRUM;AFP CAPITAL;AFP PROVIDA;ALMENDRAL;AUSTRALIS SEAFOODS;BANVIDA;BBVA BANCO BHIF;CAROZZI;CGE DISTRIBUCION;CIA.DE TC.DE CIL.;COMPANIA SUDAMERICANA DE VAPORES;CRISTALERIAS DE CHILE;ELECTROMETALRGCA;EMPRESAS AQUACHILE;EMPRESAS CCT;EMPRESAS LIPIGAS;ENACAR;FONDOS HABITAT;FORESTAL CONST;FORUS;GAS NATURAL DE CHILE;GASCO;GRUPO SECURITY;HORTIFRUT;INSTITUTO DE DIAGNOSTICO;INVERCAP;INVERSIONES AGUAS METROPOLITANAS;INVERSIONES LA CONSTRUCCION;LAS CONDES;MASISA;MOLYMET;MULTIEXPORT FOODS;NACL EXPLOSIVOS;NORTE GRANDE;ORO BLANCO;PAMPA CALICHERA;RIPLEY CORPORATION;SALFA CORPORATION;SCOTIABANK SUD AMERICANO SERIES 'A';SIGDO KOPPERS;SMU;SOCIEDAD MATRIZ SAAM;SOCOVESA;SONDA;VINA CONCHA Y TORO;VINA SAN PEDRO;WATTS;AGENCIAS UNIVERS;AGRICOLA NACION;ANDACOR;ANDROMACO;AUTOMOVILISMO Y TURISMO;AXXION;AZUL AZUL SHARES;BANCO INTERNACIONAL;BESALCO;BETLAN DOS;BLANCO Y NEGRO;BLUMAR;CABO DE HORNOS;CAMPOS CHILENOS;CASABLANCA;CEM;CEMENTOS BIO BIO;CHG ACCIONES CIL.FDINV.;CINTAC;CLUB DE CAMPO;CLUB UNION;COLOSO;COMERCIO;COMPANIA AGROPECUARIA COPEVAL;COMPANIA CHILENA DE NAVIGACION INTEROCEANICA;COMPANIA GENERAL DE ELECTRICIDAD;COMPANIA PESQUERA CAMANCHACA;COMPANIAS CIC;CONSOGRAL;CONSTRUCTORA INGEVEC;COVADONGA;CRAIGHOUSE;CRUZADOS SADP;CTI;CURAUMA;DUNCAN FOX;ECHEVERRIA IZQUIERDO;EDELMAG;EDELPA;ELECDA;ELECTRCA IQUIQUE;ELECTRICA ARICA;ELECTRICA PUNTILLA;EMPRESAS IANSA;EMPRESAS LA POLAR;EMSE.SANITARIOS DEL BIO 'A';ENERGIA LATINA;ENJOY;EPERVA;ESPANOLA;ESTACIONAM;ESVAL 'A';FERROCARRIL DEL PACIFICO;FORESTAL CHOLGUAN;FOSFOROS;FROWARD;GOLF;GRANADILLA;GRUPO EMPRESAS NAVIERAS;HIPERMARC;HIPICO;HIPODROMO;HITES;IM TRUST SA ADMIN GL.DE FONDOS;INDUSTRIA PRODUCTOS ALIMENTICIOS;INFODEMA;INMOBILIARIA SIXTERRA;INMOBILIARIA SPORT FRANCAIS;INMOBILIARIAN SAN PATRICIO;INTASA;INVER SIEMEL;INVERNOVA;INVERSIONES AGRICOLAS Y COMERCIALES;INVERTEC PESQUERA MAR DE CHILOE;INVEXANS;INVIESPA;IQUIQUE;LITORAL;MARBELLA CLUB;MARINSA;MATRIZ IDEAS;MELON;MOLLER Y PEREZ COTAPOS;NAVARINO;NIBSA;NITRATOS DE CHILE;OLDBOYS;OXIQUIM;PACIFICO V REGION;PAZ;POLO;POLPAICO;POTASIOS DE CHILE 'A';PREVISION;PREVISION CLUB 'A';PUERTO;PUYEHUE;QUEMCHI;QUILICURA;QUINTEC;SANTA EMILIANA;SANTA RITA;SANTANA;SCHWAGER ENERGY;SINTEX;SIPSA;SOCIED.INMB.VINA DEL MAR;SOFRUCO;SOMELA;SOPRAVAL;SOPROCAL;SOQUICOM;SPORTING;TECH PACK;TELEFONOS DELSUR;TRICAHUE;TRICOLORSA;UNESPA;UNION EL GOLF;VALORES;VENTANAS;VICONTO;VOLCAN;ZONA FRANCA;3M (SGO);ABBOTT LABORATORIES(SGO);ALCOA (SGO);ALPHABET 'A' (SGO);ALTRIA GROUP (SGO);AMAZON COM (SGO);AMERICAN (SGO) INTERNATIONAL GROUP;AMERICAN EXPRESS (SGO);APPLE (SGO);AT&T (SGO);AVON PRODUCTS (SGO);BANK OF AMERICA (SGO);BIOGEN (SGO);BOEING (SGO);CATERPILLAR (SGO);CHEVRON (SGO);CISCO SYSTEMS (SGO);CITIGROUP (SGO);COCA-COLA (SGO);COMCAST 'A' (SGO);COSTCO WHOLESALE (SGO);CVS HEALTH (SGO);E I DU PONT DE (SGO) NEMOURS;EBAY (SGO);EXPRESS SCRIPTS (SGO) HOLDING;EXXON MOBIL (SGO);FACEBOOK 'A' (SGO);FREEPORT MCMORAN (SGO);GENERAL ELECTRIC (SGO);GILEAD SCIENCES (SGO);HALLIBURTON (SGO);HEWLETT PACKARD (SGO);HOME DEPOT (SGO);HONEYWELL (SGO) INTERNATIONAL;INTEL CORPORATION (SGO);INTERNATIONAL (SGO) BUSINESS MACHINES;JOHNSON & JOHNSON (SGO);JPMORGAN CHASE (SGO);MCDONALD'S (SGO);MERCK & (SGO);MICROSOFT (SGO);MORGAN STANLEY (SGO);NEWMONT MINING (SGO);NIKE 'B' (SGO);ORACLE (SGO);PEPSICO (SGO);PFIZER (SGO);PROCTER & GAMBLE (SGO);PUMA EXPLORATION (SGO);QUALCOMM (SGO);STARBUCKS (SGO);TARGET (SGO);THE PRICELINE GROUP(SGO);TRAVELERS COMPANIES(SGO);UNION PACIFIC (SGO);UNITED TECHNOLOGIES(SGO);UNITEDHEALTH GROUP (SGO);US BANCORP (SGO);US STEEL (SGO);VERIZON (SGO) COMMUNICATIONS;VISA 'A' (SGO);WALMART STORES (SGO);WALT DISNEY (SGO);WELLS FARGO (SGO);YAHOO! (SGO);AGUAS ANDINAS;CGE GAS NATURAL;EMSE.SADBB.'C';EMSE.SANITARIOS DEL BIO 'B';ESVAL 'B';ESVAL 'C';POTASIOS DE CHILE 'B';PRINCE OF WALES COUNTRY CLUB 'B';SOCIEDAD MATRIZ BANCO DE CHILE A
10;2010;-0.012240484;-0.008902011;-0.020935961;-0.010904872;-0.009413997;-0.016006368;-0.005213861;-0.019873425;-0.016964016;NA;-0.005477542;-0.002602849;0;-0.002952381;-0.016591142;0.009147578;0.011051086;-0.02585034;-0.003018586;-0.007045949;0;-0.018712897;-0.067591895;0.005233161;0;-0.011952191;0;0.004142136;0.003344482;NA;0;0.018288288;-0.005747126;NA;-0.003508772;0;NA;0;-0.023611111;0.013448124;0;0;NA;0;NA;0;0.005802708;0;0;NA;0.015469117;-0.000475183;NA;-0.005847953;-0.00796875;0.009763274;NA;0;-0.001481847;-0.011920754;0.019906977;0;0;-0.01953602;-0.011908449;0.007303494;0.002868684;0;0;NA;NA;0.003333333;-0.012576069;-0.002169197;0.009090909;0;0;0;0;-0.021818182;0;0;0;NA;-0.006896552;NA;0;0;0;-0.005381332;0;0;0.01992966;NA;0;0;0;0;0;0;-0.030756232;NA;NA;-0.015772871;0;NA;0;0;-0.009090909;0.003184713;0;0;NA;0;0;0;0;0;NA;-0.005895507;0.01482337;0;NA;0.014140204;0;0;0;0;0;0;0;0;0;0;0;0.040517241;0;0;0;NA;0;-0.032679739;NA;0;0;0;0;0;0;0.014763314;0.011844332;0;0;0;0;-0.023825336;NA;0.006711409;NA;0;0;NA;0;NA;0;-0.018087855;0;0.077777778;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0.022222222;0;NA;0;0;0;0;0;0;0;0;0;-0.009615385;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0;0;NA;0;NA;0;0
10;2010;0.011801025;0.001326498;0.005974843;-0.003049496;-0.001105054;0.043027231;-0.000544798;0.013815385;-0.015844955;NA;-0.001969424;-0.019681044;0.00375;0.002961123;0.0040877;-0.000703076;-0.001312991;0.005586592;-0.006061706;0;0.000128535;-0.004471527;0;0.002525643;0;-0.017258065;0;-0.009286597;0;NA;0;0.008626028;-0.00262743;NA;-0.014084507;0;NA;0;0.00284495;0.032740125;0.007518797;0;NA;0;NA;0;0.009634615;0;-0.003496503;NA;0;-0.005920996;NA;0.005882353;0;-0.006622517;NA;-0.000285714;-0.011996043;0;0.003739511;-0.009708738;-0.008610086;0.00871731;-0.012319017;0.016286544;-0.006434274;0;-0.020106617;NA;NA;0.011122346;0.003720176;0.011217391;0;0;0;0;0;0;0;0;-0.020837855;NA;0.013888889;NA;0.013636364;-0.00305627;0;0.005970149;0;0;-0.009465855;NA;-0.025;0;0;0;0;0;0;NA;NA;0;0;NA;0;0;-0.055045872;0;0;0;NA;0;0.012195122;0;0;0;NA;-0.008179959;0.006916198;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;-0.026512013;0;0;-0.018584071;NA;0;0;NA;0;0;0;0;0;0;-0.00434415;-0.020624303;0;0;0;0;0.08129943;NA;0;NA;0;0;NA;0;NA;0;0.015789474;0;0;NA;0;0;0;0;0;0;0;0;0;0;-0.00462963;0;0;NA;0;0;0;0;0.021695652;0;NA;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0;0;NA;0;NA;0;0
10;2010;-0.00385173;-0.006298134;-0.004376368;-0.000235294;0.001401283;0.032936372;-0.005721089;0.005633765;0.014665525;NA;-0.002023479;0.011017858;0.00041511;-0.000952381;0.015173945;0.017643386;-0.014911012;0.0125;-0.012197348;-0.004453839;0.015293664;0.007926373;0.065823166;0;0;0.009354998;0;0.00520993;0;NA;0;-0.000482435;-0.00860555;NA;0;0;NA;0;0.007092199;-0.008045632;0.000149254;0;NA;0;NA;0.670731707;0;0;0;NA;0.000153509;0.024868484;NA;0.023391813;-0.004567648;0;NA;0;0.006383778;-0.012146146;0.003543844;0.009803922;-0.004962779;0;0.018291679;-0.000198601;0.007193879;0;0.01538413;NA;NA;0.007142857;0.008889756;0.016768424;-0.02027027;-0.018867925;0;0;0;-0.014869888;0;0;0;NA;0;NA;0.00896861;-0.002492622;0;0.00148368;0;0;-0.010238908;NA;-0.025641026;0;0;0;0;0;-0.015866097;NA;NA;0.000641026;0;NA;0;0;0.004854369;0.009206349;0.030605871;0;NA;0;0;-0.00462963;0;0;NA;0.002886598;0.008313325;0;NA;0.011697979;0;0;0;0;0;0;0;0;0;0;0;-0.021276596;0;0;-0.008115419;NA;0;0;NA;0;0;0;0;0;0.010647124;-0.010248902;0.003414912;0;0;0;0;0;NA;0;NA;0;0;NA;0;NA;0.023809524;0.007772021;0;0;NA;0;0;0;0;0;0;0;0;0;0;-0.013953488;0;0;NA;0;0;0;0;0;0;NA;0;0;-0.012987013;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0;0;NA;-0.25;NA;0;-0.009297821
10;2010;0.004105572;-0.004055901;-0.000941915;0.016003766;-0.00559729;-0.004211601;0.005617123;0.007212754;-0.011023551;NA;-0.011344404;0.003547266;0.008298755;-0.0085796;-0.014218009;0.033966522;0.00523112;0.010973937;0.01234796;0.000909918;-0.012658228;0.00489318;-0.017202837;0;-0.004101798;0.000569106;0;0.005960892;0;NA;0;-0.012724879;0.008680248;NA;-0.017857143;0;NA;0;0.028169014;0.005144967;-0.007610804;0;NA;0;NA;0;0.021999581;0;0.01754386;NA;0;-0.000381793;NA;0.028514286;-0.004746835;1.33E+00;NA;0;-0.006218905;0.024590978;0.025126766;0;0.004987531;0;0.014857657;0.005424402;0.013428183;0;0.003036427;NA;NA;-0.003546099;-0.01211686;-0.008964817;0;0.001923077;0;0;0;0;0;0;0;NA;0.020547945;NA;0;0;0;0.009259259;0;0;0;NA;0;0;0;0;0;0;-0.012135707;NA;NA;0;0;NA;0;0;0.004830918;0.022334067;0;0;NA;0;0;0;0;0;NA;0.015625;0.003744312;0;NA;0.011679514;0;0;0;0;0;0;0;0;0;0;0;0.026956522;0;0;0.010909091;NA;0;0;NA;0;0;0;0;0;0;0.029260355;0.00680658;0;0;0;0;-0.00747149;NA;-0.02;NA;0;0;NA;0;NA;0;0.0218509;0;-0.036082474;NA;0;0;0;0;0;0;0;0;0;0;0.018867925;0;0;NA;0;0;0;0;0;0;NA;0;0;0;0;0;0;-0.020689655;0;0;0.005825243;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0;0;NA;0;NA;0;0
10;2010;0.000108169;0.018399619;-0.003614079;-0.009034051;-0.005554733;0.004718329;0.002384169;-0.009107967;0.032337061;NA;0.001;-0.016434662;-0.008230453;0.009615385;-0.008357988;0.026854798;0.004507759;-0.002713704;0.024388402;0.002348485;0;0.00347811;0.002392251;0;0;0.035995775;0;-0.000773355;0;NA;0.041666667;0.009377778;-0.00860555;NA;0;0;NA;0;0.02739726;0.004456221;0;0;NA;0;NA;0;-0.00290741;0.001204819;0.017241379;NA;-2.71E+00;0;NA;-0.027723762;-0.017488076;-0.004146611;NA;-0.002572163;0.012515645;0.007999987;0.011438414;0;-0.003722084;0.001234568;-0.003378494;-0.004787234;0.02198903;0;0.00100219;NA;NA;0.014234875;0.00306637;0.004864311;0;0.001919386;0;0;0;-0.030188679;0;0;0;NA;-0.013422819;NA;0;0;0;0.052293578;0;0;-0.001448276;NA;0.002631579;0;0;0;0;0;0;NA;NA;0;0;NA;0;0;-0.019230769;-0.000307692;0;0;NA;0;0;0;0;0;NA;0.028744939;-0.000379973;0;NA;0;0;0;0;0;0;0;0;0;0.039625;0;-0.008193187;-0.009314141;0;0;0.007194245;NA;0;0.027027027;NA;0;0;0;0;0;0;-0.004944092;-0.003380282;0;0;0;0;0.000713154;NA;-0.017006803;NA;0;0;NA;0;NA;0.023255814;0.01791195;0;-0.016042781;NA;0;0;0;0;0;0;-0.02173913;0;0.011971831;0;-0.00462963;0;0;NA;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0;0;NA;0;NA;0;0
10;2010;-0.002898613;-0.005881305;-0.004258003;0.02454418;0.000595814;-0.006959244;-0.000136482;-0.000771676;0.00122824;NA;0.000321712;0.008743655;0.002074689;-0.003809524;0.001193406;0.009313209;0.018647073;0.014965986;0.002979811;-0.005895246;-1.28E+00;0.009315021;0.031742306;0.002570694;0;-0.003921569;0;0.00865991;0;NA;0;-0.000924662;0;NA;0;0;NA;0;0.013333333;0.013549161;-0.007518797;0;NA;0;NA;0;-0.001869159;0;0.016949153;NA;2.71E+00;0.005432015;NA;0.013942857;-0.006472492;-0.002061856;NA;0;0.00618047;0.087301446;-0.000480307;0;0.00996264;0.022194821;0.005535771;0.004810262;-0.006896216;0;-0.004025391;NA;NA;0.017473684;0.011205887;0.000679406;-0.011494253;0;0;0;0;0;0;0.005586592;0;NA;0.013578231;NA;0.022266667;0;0;0.017088056;0;0;0.001450376;NA;0;0;0;0.018691589;0;0;0;NA;NA;0.005765535;0;NA;0;0;0;0.000307787;0;0;NA;0;0;0;0;0;NA;0.003541913;0.002419531;0;NA;0.007965828;0;0;0;0;0;0;0;0;0;0;-0.004347826;-0.008547009;0;0;-0.003571429;NA;0;0;NA;0;0;0;0;0;0;0.008117399;0.003391747;0;0;0;0;-0.015519835;NA;-0.020761246;NA;0;0;NA;0;NA;0;0.021106223;0;0;NA;0;0;0;0;0;0;0.007407407;0;0;0;-0.009302326;0;0;NA;0;0;0;0;0;0;NA;0;0;0.018421053;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0;0;NA;0;NA;0;0
10;2010;0.010847163;0.002689136;0.015679443;0.017339722;-0.005135839;0.000805892;0.004213699;0.007618643;0.006201818;NA;-0.006364467;-0.010467551;0;0.008604207;-0.003426954;0.007880226;-0.005842061;0.008042895;0.014836414;0;-0.012807857;0.002189217;-0.038463483;0;0;-0.014015748;0;-0.00858556;-0.0216;NA;0;-0.013309828;0.008680248;NA;0;0;NA;0;-0.013157895;0.026972672;0;0;NA;0;NA;0;-0.002434457;0;-0.00425;NA;0;0.006246834;NA;0.00597385;-0.022801303;-0.001851454;NA;0.007163324;0.000859951;0;-0.012406623;0;-0.011097411;0.007237636;-0.011124102;0.005866261;-0.004998075;0;0.003036427;NA;NA;0.017380509;-0.006505679;-0.005261818;0.011627907;0.009578544;0;0;0;0;0;0;0.010640656;NA;-0.005342425;NA;0.021694709;-0.008674173;0;0.020058289;0;0;-0.020689655;NA;-0.002624672;0;0;0;0;0;0.00044835;NA;NA;0.025477707;0;NA;0;0;0;-0.003384615;0;0;NA;0;0;0;0;0;NA;0.01627451;0.009826227;0;NA;0.009162753;0;0.100558659;0;0;0;0;0;0;0;0;0.004366812;-0.051724138;0;0;-0.018548387;NA;0;0;NA;0;0;0;0;0;0;-0.011175426;-0.002816901;0;0;0;0;0.073916191;NA;-0.014134276;NA;0;0;NA;0;NA;0;0.009536257;0;-0.004891304;NA;0;0;0;0;0;0;0;-0.049180328;0;0;-0.004694836;0;0;NA;0;0;0;0;4.26E-01;0;NA;0;-0.015822785;0;0;0;0;0.000704225;0;-0.055905843;0.004054054;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0;0;NA;0;NA;0;0
10;2010;0.017018993;0.010951189;-0.017932325;0.004933842;0.004563819;0.012562384;0.010625632;-0.005156911;7.57E+00;NA;0.001396886;-0.009910177;0;0;0.005307618;-0.007871371;-0.002570111;-0.006648936;0.002806802;0.007146659;0;0.015119716;0.024805774;0;-0.053490361;0.006069318;5.59E+00;-0.001035424;0;NA;0;-0.003930677;-0.006849315;NA;0;0;NA;0;0;-0.007314825;-0.015166667;0;NA;0;NA;0;0.013703773;0.002406739;-0.001590091;NA;0;0.003187919;NA;0.008403361;0.008333333;0.008091615;NA;0.009957326;-0.007119185;0.017518371;-0.013535631;0;0.004987531;0.005988024;0.010434244;0.012132475;0.002370885;0;-0.001921726;NA;NA;0.015185411;-0.012717351;-0.001791656;0.011494253;0;0;0;0;-0.003929961;0;-0.005555556;0;NA;0.005398111;NA;0;-0.013791505;0;0.033613445;0;0;0.007042254;NA;0.013184211;0;0;0;0;0;-0.000448149;NA;NA;0;0;NA;0;0;-0.019607843;-0.012349491;0.003030303;0;NA;0;0;0;0;0;NA;0.001157631;0.001613061;0;NA;-0.012597889;0;0;-0.041176471;0;0;0;0;0;0;0;0;-0.012727273;0;0;0.002154661;NA;0;0;NA;0;0;0;0;0;0;-0.014721224;-0.003954802;0.027777778;0;0;0;0;NA;0.035842294;NA;0;0;NA;0;NA;0;-0.015775593;0;-0.00054615;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;NA;0;0;0;0;0;0;-0.000633357;0;0;-0.000173044;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0;0;NA;0;NA;0;0
10;2010;0.015510256;0.000331609;0.003969514;-0.015621513;0.020779027;0.040604509;-0.000535969;0.012223825;0.035919031;NA;0.017402695;0.006485473;0;-9.48E+00;0.003271862;-0.018067345;0.002398714;0.029451138;-0.017028423;-0.007095946;0;0.000379747;0.007029426;0.01025641;0;-0.000555644;0;0.00380049;0.02207686;NA;0;0.024932735;0.006719717;NA;0;0;NA;0;0;-0.000348129;0.015400237;0;NA;0;NA;0;0.038037037;-0.003601441;0.005867561;NA;0;-0.001128951;NA;-0.005555556;0.024793388;0;NA;-2.82E-01;-0.006057609;0.000716848;-0.002062688;0.013262136;-0.00248139;-0.010714286;0.012121419;0.008479004;-0.013300299;0;0.001925426;NA;NA;0.015025042;0.008215841;0.007606838;0;-1.90E+00;0;0;0;-0.003867339;0;0.026815642;0;NA;0.006697987;NA;0;-0.002879135;0;0.032520325;0;0;-0.006993007;NA;0;0;0;0;0;0;0;NA;NA;-0.01863354;0;NA;0;0;0.02;0;0;0;NA;0;0;0;0;0;NA;0.020813259;0.014601753;0;NA;0.018505747;0;0;0;0;0;0;-0.040178571;0;0;0;-0.000434783;-0.005524862;0;0;0.011879817;NA;0;-0.006578947;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;-0.047619048;0;NA;0;NA;0.068181818;0.010912988;0;0;NA;0;0;0;0;0;0;0;0;0;0;0.004716981;0;0;NA;0;0;0;0;-0.006808511;0;NA;0;0;0;0;0;0;0.014083515;0;0;0.009576739;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0;0;NA;0;NA;0;0
10;2010;0.007730191;0.01024332;-0.003637514;-0.006347767;-0.01269517;0.019990146;0.014472163;0.015363133;-0.008372272;NA;-0.002424465;-0.000931168;0.002070393;-0.005592947;0.003261192;-0.007955247;-0.014969699;-0.018205462;0.002608616;0;0;0.012147286;0.007744631;0;0.004351453;0.014137082;-0.005642143;0.015728485;0;NA;0;-0.002450123;-0.008431407;NA;0;0;NA;0;0;0.013988043;0;0;NA;0;NA;0;0.031148535;0;0;NA;-0.015691585;-0.008246473;NA;0;0.032258065;-0.004;NA;0;0.00199005;-0.020071954;-0.013704785;0;0.002487562;-0.014440433;-0.001066302;-0.003034475;0.007689408;0;-0.0056102;NA;NA;0.009868421;-0.00083626;0.000254475;0;0;0;0;0;0;0;0.021762786;0;NA;-0.012840171;NA;0;0;0;0.034645669;0;0;0.006338028;NA;0;0;0;0.018348624;0;0;8.97E-02;NA;NA;0.012658228;0;NA;0;0;-0.039215686;0.000312598;0.001812689;0;NA;0;-0.012048193;0;0;0;NA;0.025863696;-0.005439829;0;NA;0.005642704;0;0;0;0;0;0;0;0;0;0;0;0.028703704;0;0;0.040154857;NA;0.052631579;0.033112583;NA;0;0;0;0;0;0;-0.007176471;-0.00680658;0;0;0;0;-0.00741462;NA;-0.006920415;NA;0;0;NA;0;NA;-0.042553191;0.004409639;0;0;NA;0;0;0;0;0.058823529;0;0;0;0;0;0.009389671;0;0;NA;0;0;0;0;0.00638389;0;NA;0;0;0;0;0;0;0;0;0;-0.009504943;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0;0;NA;0;NA;0;0
10;2010;0.00905248;0.007142467;-0.001746032;-0.006160164;-0.012562814;0.021632036;0.003632919;0.00722472;0.00504173;NA;-0.0003017;0.000559222;0.002066116;0.00600572;-0.011746454;-0.018834828;-0.000489553;-0.001324503;-0.017748624;0.002737018;0;0.041255157;0;0.010152284;0.006049029;0.024355862;0;0.047995071;0;NA;0;0.02127193;0;NA;0;0;NA;0;0;-0.020892959;0.000909091;0;NA;0;NA;0;-0.005190311;0.08313253;0.016666667;NA;0;0.004178626;NA;-0.016703911;0.030671875;0.017402945;NA;0.007042452;-0.002606753;0;-0.002050114;-0.022670218;0.018610422;0.014652015;-0.009157509;0.014520727;-0.001609442;0;0.008166658;NA;NA;0.006123779;-0.018255031;0.008480326;-0.002272727;0;0;0;0;0;0;-0.021299255;0;NA;0.013020693;NA;-0.021276596;-0.002887448;0;0.01217656;0;0;-0.006298111;NA;0.012960702;0;0;0;0;0;0;NA;NA;0;0;NA;0;0;0.00255102;-0.0003125;0.001206273;0;NA;0;0;0.004651163;0;0;NA;0.027051895;-0.006238491;0;NA;0;0;0;0;0;0;0;0;0;0;0;0.043497173;0.00360036;0;0;0.030554834;NA;0;0.012820513;NA;0;0;0;0;0;0;-0.002932812;0.006282125;0;0;0;0;0;NA;-0.020905923;NA;0;0;NA;0;NA;0;0.005205959;0;0.056830601;NA;0;0;0;0;0;0;0;0;0;0;-0.023255814;0;0;NA;0;0;0;0;0.017454979;0;NA;0;0;0;0;0;0;0.027775849;0;0;0.001923077;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0;0;NA;0;NA;0;0
