MONTH;YEAR;VENTSPILS NAFTA;BALTIC TELEKOM;DITTON PIEVADKELU;GRINDEKS;GROBINAS ZV;LATVIJAS BALZAMS;LATVIJAS GAZE;LATVIJAS KUG;OLAINES KIMISKI - FAR;RIGAS KUGU BUVETAVA;SAF TEHNNIKA;SALDUS MR;TALSU MR DEAD - DELIST.25/04/17;VALMIERAS STIKLA SKIEDRA
10;2009;0.142857143;NA;0;0;0;0;-0.083333333;-0.024390244;-0.04516129;0;-0.114583333;0;0;0
10;2009;0.017045455;NA;-0.1;-0.020895522;0;-0.164420485;0.047520661;-0.05;-0.141891892;-0.125;0.011764706;0;0;-0.153846154
10;2009;-0.078212291;NA;0;0.033536585;0;0;0.021696252;-0.065789474;-0.047244094;0.085714286;0.023255814;0;0;0.075757576
10;2009;0.012121212;NA;-0.055555556;-0.001474926;0;0.006451613;-0.023166023;0.098591549;0.107438017;0;0.079545455;0;0;0.126760563
10;2009;-0.035928144;NA;0;0;0;0.038461538;0.02173913;0.012820513;0.097014925;0;-0.010526316;0;0;-0.1125
10;2009;-0.043478261;NA;0;-0.001477105;0.094117647;0;0;-0.050632911;-0.081632653;-0.026315789;-0.021276596;0;0;0
10;2009;-0.038961039;NA;0;0.00443787;0;-0.043209877;0.030947776;0.013333333;0.044444444;0;0;0;0;-0.014084507
10;2009;0.02027027;NA;0;0.017673049;0;-0.067741935;0.009380863;-0.013157895;-0.007092199;0;0;0;0;0.014285714
10;2009;-0.066225166;NA;0;-0.020260492;0;0.148788927;0.001858736;-0.053333333;0.014285714;0;-0.054347826;0;0;0
10;2009;0;NA;0;0.010339734;-0.086021505;-0.021084337;-0.059369202;0;0.042253521;-0.054054054;0.034482759;0;0;0.028169014
10;2009;-0.007092199;NA;0.058823529;0;0;0.018461538;0.041420118;0.070422535;0.027027027;0.057142857;-0.011111111;0;0;0.04109589
10;2009;0;NA;0.111111111;0.007309942;-0.070588235;0;0;-0.039473684;-0.013157895;0;0.08988764;0;0;0
10;2009;0.171428571;NA;0;-0.031930334;0;-0.060422961;0;0.04109589;0;0.027027027;0;0;0;-0.039473684
10;2009;0.207317073;NA;0;0.014992504;0;0.003215434;0.035984848;-0.013157895;0.006666667;0;-0.051546392;0;0;-0.02739726
10;2009;-0.075757576;NA;0;-0.001477105;0.139240506;0;0;-0.053333333;0;0;0.010869565;0;0;0
10;2009;-0.010928962;NA;0;-0.032544379;0;-0.003205128;-0.021937843;-0.028169014;-0.01986755;-0.026315789;-0.086021505;0;0;-0.084507042
10;2009;0.011049724;NA;-0.1;0.024464832;0.044444444;-0.080385852;0;0.028985507;0;0;0;0;0;0.092307692
10;2009;-0.005464481;NA;0;0.008955224;0;-0.006993007;-0.042990654;-0.042253521;-0.027027027;-0.081081081;-0.023529412;0;0;-0.028169014
10;2009;-0.005494505;NA;-0.055555556;0;0;-0.028169014;0.001953125;-0.029411765;-0.020833333;-0.058823529;-0.012048193;0;0;0.028985507
10;2009;-0.016574586;NA;-0.058823529;0;0;-0.018115942;-0.011695906;-0.045454545;-0.028368794;-0.03125;-0.036585366;0;0;-0.014084507
10;2009;-0.011235955;NA;0.0625;-0.00887574;0;0;-0.017751479;-0.031746032;-0.072992701;0;-0.050632911;0;0;-0.028571429
10;2009;-0.022727273;NA;0;-0.046268657;0;-0.044280443;0;0.032786885;0.102362205;0;0.133333333;0;0;0.014705882
11;2009;0.023255814;NA;0;-0.006259781;0;-0.034749035;0;0.031746032;0;0;-0.070588235;0;0;0
11;2009;0.039772727;NA;0;0;-0.14893617;0.004;-0.004016064;-0.061538462;-0.042857143;0;0;0;0;0.028985507
11;2009;0;NA;0;0.037795276;0;0;0.022177419;0.032786885;0.02238806;0;0.050632911;0;0;0
11;2009;0.027322404;NA;0;-0.015174507;0;0.011952191;0.057199211;-0.015873016;-0.02919708;0;-0.012048193;0;0;-0.084507042
11;2009;0.010638298;NA;0;-0.055469954;0;0;0;0;0;0.032258065;0;0;0;0.015384615
11;2009;0;NA;0;0.03588907;-0.0125;0;0;-0.048387097;0.007518797;0;-0.048780488;0;-0.166666667;-0.045454545
11;2009;-0.010526316;NA;-0.058823529;-0.155905512;0;0;0.024253731;-0.06779661;-0.02238806;0;-0.076923077;0;-0.085714286;0.047619048
11;2009;-0.026595745;NA;0.0625;-0.145522388;0;-0.007874016;-0.140255009;0;0.030534351;0;0.138888889;0;0;0
11;2009;0.06557377;NA;0;-0.034934498;0;0.003968254;0.006355932;0;-0.02962963;0.0625;0;0;0;0
11;2009;-0.020512821;NA;0;0.038461538;0;0;-0.010526316;0.109090909;0.045801527;0;0.256097561;0;0;0
11;2009;0.036649215;NA;-0.058823529;-0.015250545;-0.088607595;0;0;0;0.00729927;-0.058823529;0.009708738;0;0;0
11;2009;0.025252525;NA;0;0.121681416;0;0;0.040425532;0;-0.014492754;-0.03125;0.019230769;0;0;0.03030303
11;2009;0;NA;0;0;0;0;0;0;0;0;0;0;0;0
11;2009;0.009852217;NA;0;0.025641026;0.013888889;0;0.012269939;0.06557377;0.036764706;0;-0.018867925;0;0;0.014705882
11;2009;-0.009756098;NA;0;0.030769231;0;-0.04743083;-0.050505051;0.015384615;-0.021276596;-0.032258065;0;0;0.0625;0
11;2009;0;NA;0.0625;-0.050373134;0;0.053941909;0;0;0.02173913;0;-0.019230769;0;0;0.028985507
11;2009;-0.019704433;NA;0;0.023575639;-0.109589041;0;-0.053191489;-0.045454545;0;0;0;0;0;0
11;2009;0.005025126;NA;0;0;0;0.027559055;0.06741573;-0.015873016;0;-0.066666667;0;0;0;-0.028169014
11;2009;-0.015;NA;0;-0.032629559;0;0;0;0;0.007092199;0;0.009803922;0;0;0.028985507
11;2009;-0.010152284;NA;0;-0.013888889;0;0;-0.021052632;-0.048387097;0;0;0;0;0;0.014084507
11;2009;0;NA;0;0.038229376;0;0.107279693;-0.053763441;0;0.063380282;0;0;0;0;-0.097222222
12;2009;-0.343589744;NA;0;0.011627907;0;-0.027681661;0.045454545;-0.050847458;-0.039735099;0;0;0;0;0.061538462
12;2009;0.0234375;NA;0;0.08045977;0;0.003558719;0.056521739;0.035714286;-0.027586207;0;0;0;0;0
12;2009;-0.007633588;NA;0;-0.024822695;-0.107692308;0.028368794;0.002057613;0;-0.007092199;0;0;0.054385965;0;0
12;2009;0;NA;-0.058823529;0;0;-0.034482759;0;0;0;0;0.019417476;0;0;-0.144927536
12;2009;-0.030769231;NA;0;-0.036363636;0;0;-0.061601643;0.051724138;-0.028571429;0;0.019047619;0;0;-0.016949153
12;2009;0;NA;0.0625;0;0;0;-0.004376368;0;0;0;-0.009345794;0;0;0
12;2009;0.055555556;NA;0;-0.026415094;0;0;-0.008791209;0.016393443;-0.014705882;0;0.037735849;0;0;0.051724138
12;2009;0;NA;0;-0.013565891;0;0;0;0;0.037313433;0;0.027272727;0;0;0
12;2009;-0.007518797;NA;0;0;0;0.05;-0.035476718;-0.064516129;-0.014388489;0;-0.008849558;0;0;0
12;2009;0;NA;0;0.027504912;0;-0.06122449;0.032183908;-0.051724138;-0.02189781;0;0.008928571;0;0;-0.049180328
12;2009;-0.015151515;NA;0.058823529;0.024856597;0;-0.025362319;-0.017817372;0;0;0;0;0;0;0.017241379
12;2009;-0.023076923;NA;-0.055555556;0.018656716;-0.120689655;0;0.056689342;0;-0.007462687;-0.035714286;0;0;0.088235294;-0.033898305
12;2009;0.023622047;NA;0;-0.045787546;0;0;-0.019313305;0;0.007518797;-0.074074074;-0.300884956;0;0;-0.035087719
12;2009;-0.023076923;NA;0;0.021113244;0.137254902;0;0;0.036363636;-0.029850746;-0.04;0;0;0;0.036363636
12;2009;0.05511811;NA;0;-0.016917293;0;0;0.030634573;-0.035087719;0;0;-0.037974684;0;0;0
12;2009;-0.007462687;NA;0;0;-0.155172414;-0.037174721;-0.063694268;-0.018181818;0.023076923;0;-0.039473684;0;0;0
12;2009;-0.015037594;NA;0;0.024856597;0;0.027027027;-0.002267574;0;0;0.125;-0.02739726;0;0;0.122807018
12;2009;0;NA;0;0;0;0;0;0;0;0;0;0;0;0
12;2009;0;NA;0;0;0;0;0;0;0;0;0;0;0;0
12;2009;-0.015267176;NA;0;-0.031716418;0;-0.033834586;0.009090909;-0.037037037;0;-0.074074074;0;0;0;-0.046875
12;2009;-0.007751938;NA;0;0;-0.102040816;0.031128405;-0.036036036;0.057692308;-0.022556391;0;0;0;0;0
12;2009;0.0390625;NA;0;0.032755299;0.113636364;0.011320755;0.011682243;0.018181818;0.023076923;0.08;-0.042253521;0;0;0
12;2009;0;NA;0;0;0;0;0;0;0;0;0;0;0;0
1;2010;0;NA;0;0;0;0;0;0;0;0;0;0;0;0
1;2010;-0.037593985;NA;0;-0.016791045;0;0;0.122401848;0.089285714;-0.015037594;0;0;0;0;0.131147541
1;2010;0.0546875;NA;0.058823529;0.022770398;0;-0.037313433;0;0;0.015267176;-0.074074074;0.117647059;0;0;-0.101449275
1;2010;-0.007407407;NA;0;0;0.142857143;0;0.004115226;0.032786885;0.007518797;0;0;0;0;0
1;2010;0.007462687;NA;0;-0.003710575;0;0;0.081967213;0;0.029850746;0;-0.013157895;0;0;0.096774194
1;2010;0.022222222;NA;-0.055555556;0.024208566;0;0;0;0.047619048;0.065217391;0;0.013333333;0;0;0
1;2010;-0.007246377;NA;0;0.038181818;0.482142857;0.131782946;0;0;0.12244898;-0.04;0;0;0;0.029411765
1;2010;-0.02189781;NA;0;-0.049036778;0.13253012;0;-0.009469697;-0.060606061;-0.109090909;0;0;0;0;-0.1
1;2010;0;NA;0;0.077348066;0;0;0;0.016129032;-0.040816327;0;0;0;0;0
1;2010;-0.007462687;NA;0;-0.066666667;0;-0.034246575;0;0;0.042553191;0;0;-0.038269551;0;0.031746032
1;2010;0.030075188;NA;0;0.007326007;0;0;0.034416826;0;0;0;0.026315789;0;0;0
1;2010;-0.01459854;NA;0.058823529;0.025454545;0;0;0.025878004;0.031746032;0.020408163;0;-0.038461538;0;0;0
1;2010;-0.007407407;NA;0;0.125886525;0;0;0;-0.030769231;0.026666667;0;0;0;0;0.046153846
1;2010;0.052238806;NA;0;0;0;0;-0.046846847;0.047619048;-0.025974026;0;0.013333333;0;0;-0.044117647
1;2010;-0.028368794;NA;0;-0.056692913;0;-0.017730496;-0.003780718;-0.015151515;-0.02;0;-0.013157895;0;0;0
1;2010;0.02919708;NA;0;0.013355593;-0.095744681;0.068592058;-0.001897533;0;0.006802721;0;0;0;0;0.107692308
1;2010;0;NA;0;0.02800659;-0.035294118;0.006756757;-0.024714829;0;0.013513514;0;0;0;0;-0.013888889
1;2010;-0.021276596;NA;0;-0.016025641;-0.012195122;0.033557047;0.029239766;0;0;0;0;0;0;0
1;2010;0.02173913;NA;0;0.035830619;0;0;0;0;0.02;0;0;0;0;0.070422535
1;2010;0.021276596;NA;0;-0.001572327;0;0.006493506;-0.03030303;0.015384615;-0.013071895;0;0;0;0;0
1;2010;0.020833333;NA;0;0.022047244;0;0.003225806;0.01171875;0.03030303;0;0;0.013333333;0;0;-0.052631579
2;2010;-0.013605442;NA;0;0.064714946;0.098765432;0.051446945;0.075289575;0;0.006622517;0.125;-0.013157895;0;0;0.083333333
2;2010;0.013793103;NA;0;0.002894356;0;0.073394495;-0.066427289;0;0.013157895;0.111111111;0;0;0;-0.038461538
2;2010;-0.013605442;NA;0;0.076479076;0;-0.068376068;0;0.014705882;-0.012987013;0.033333333;-0.026666667;0;0;0.013333333
2;2010;-0.020689655;NA;0.111111111;0;0;-0.03058104;0.007692308;0.043478261;0.013157895;-0.096774194;0.02739726;0;0;0.039473684
2;2010;-0.007042254;NA;0;0.001340483;0;-0.03785489;0;-0.055555556;-0.032467532;-0.035714286;-0.026666667;0;0;-0.088607595
2;2010;0.028368794;NA;0;0;0;0.101639344;0.028625954;0;-0.006711409;0.037037037;0;0;0;0.055555556
2;2010;0;NA;0;0;0.168539326;-0.035714286;0.009276438;-0.029411765;0.027027027;0;0;0;0;-0.013157895
2;2010;0.013793103;NA;-0.15;-0.025435074;-0.115384615;0;-0.011029412;0.045454545;0.013157895;0;0;0;0;-0.04
2;2010;-0.040816327;NA;0;0.001373626;0;0.00617284;-0.033457249;0;-0.032467532;0;0.04109589;0;0;0.013888889
2;2010;0.007092199;NA;0;0;0;-0.039877301;0.007692308;-0.043478261;-0.013422819;0;0;0;0;0.02739726
2;2010;0;NA;0;0;0;-0.003194888;-0.009541985;-0.015151515;-0.013605442;-0.107142857;-0.039473684;0;0;-0.026666667
2;2010;-0.007042254;NA;0;0;0;0;-0.003853565;0;0.013793103;0;-0.01369863;0;0;0
2;2010;-0.007092199;NA;0;-0.030178326;0;-0.006410256;0;0;0;0.08;0;0;0;0
2;2010;0;NA;0;0.001414427;0;0.006451613;0.021276596;-0.030769231;-0.040816327;0;0;0;0;-0.01369863
2;2010;-0.021428571;NA;0;0;0;-0.019230769;0;0;0;-0.074074074;0.041666667;0;0;0
2;2010;-0.01459854;NA;0;-0.052259887;0;0.035947712;0;-0.031746032;0;0;0;0;0;0
2;2010;0.074074074;NA;0;0.050670641;0;-0.022082019;0;0;0;0;-0.04;0;0.135135135;0
2;2010;-0.055172414;NA;0;0;0;0;-0.020833333;-0.098360656;-0.007092199;-0.04;0.041666667;0;0;0
2;2010;0;NA;0;0;0;0;0.03868472;0.018181818;0.007142857;0;0;0;0;0
2;2010;0.00729927;NA;0;-0.002836879;0;0;0;-0.125;0;0;0;0;0;0
3;2010;-0.007246377;NA;0;0.022759602;0;0.035483871;-0.016759777;0.102040816;0.042553191;0.041666667;-0.066666667;0;0;0.013888889
3;2010;0;NA;0.058823529;0;0;-0.040498442;-0.015151515;0.037037037;-0.013605442;0.08;0.071428571;0;0;-0.02739726
3;2010;0;NA;0;-0.043115438;0;0;0.015384615;0;0;0;0;0;0;-0.028169014
3;2010;0;NA;0;0.020348837;0;-0.032467532;-0.009469697;0;0;0.037037037;0;0;0;0
3;2010;0;NA;0;0.041310541;0;0.003355705;0.076481836;0.053571429;0;-0.107142857;-0.026666667;0;0;0
3;2010;0;NA;0;-0.013679891;0;-0.056856187;-0.062166963;-0.016949153;0.013793103;0;0.02739726;0;0;0
3;2010;0.00729927;NA;0;-0.001386963;0;0.007092199;0;-0.034482759;0;0.12;0;0;0;0
3;2010;0;NA;0;-0.019444444;0;0;0;0.035714286;0;-0.035714286;0;0.001730104;0;0
3;2010;0;NA;0;0.005665722;0;-0.007042254;0;0;0.006802721;0;0;0;0;0
3;2010;0.043478261;NA;0;0.014084507;0;0;0.020833333;0;0.027027027;0;-0.026666667;0;0;0.028985507
3;2010;-0.027777778;NA;0;0;0;-0.042553191;0;0.017241379;-0.006578947;0;0;0;0;0
3;2010;0;NA;0;-0.001388889;0;-0.033333333;0.009276438;-0.016949153;-0.006622517;0;0;0;0;0
3;2010;0;NA;0;-0.033379694;0;0;0.001838235;0;0.02;-0.074074074;0;0;0;0
3;2010;0;NA;0;0.015827338;0;0.0651341;-0.020183486;0.051724138;-0.019607843;0.08;0.02739726;0;0;0
3;2010;0.028571429;NA;0;0;0;0;0.043071161;0.016393443;-0.026666667;0;0;0;0;0.056338028
3;2010;0.020833333;NA;0;0.008498584;0;-0.017985612;0.005385996;-0.064516129;-0.020547945;-0.074074074;-0.026666667;0;0;0
3;2010;0.020408163;NA;-0.055555556;0.021067416;0;0.003663004;-0.05;0;-0.013986014;0;0;0;0;0
3;2010;0;NA;0.176470588;-0.002751032;0;0;0.003759398;0;0.014184397;0;0;0;0;0
3;2010;-0.013333333;NA;-0.15;0.023448276;0;0.02189781;0;0;0.006993007;0.08;0;0;0;-0.04
3;2010;-0.006756757;NA;0;0.006738544;-0.076086957;0;0;0;0.048611111;0;0;0;0;0
3;2010;0.027210884;NA;0.058823529;0;0;0;0;0.017241379;-0.006622517;-0.074074074;0;0;0;0
3;2010;0.006622517;NA;0;0;0;0;0.043071161;-0.016949153;-0.013333333;0;0;0;0;0
3;2010;-0.006578947;NA;0;-0.001338688;0;-0.003571429;-0.043087971;-0.034482759;0.013513514;0;0;0;0;0
4;2010;0;NA;0.111111111;0.002680965;0;-0.035842294;0.011257036;0.053571429;0.026666667;0;0;0;0;0
4;2010;0;NA;0;0;0;0;0;0;0;0;0;0;0;0
4;2010;0;NA;0;0;0;0;0;0;0;0;0;0;0;0
4;2010;0.079470199;NA;0;0.018716578;0;0;0.035250464;0;-0.038961039;0;0.01369863;0;0;0.055555556
4;2010;0.006134969;NA;0;0.002624672;0;0.011152416;-0.028673835;-0.033898305;0.006756757;0.08;0;0;0;0.026315789
4;2010;0.079268293;NA;0;-0.018324607;0;0;0.029520295;0.01754386;0;-0.074074074;0;0;0;0
4;2010;0.079096045;NA;0;0;0.164705882;0.014705882;0;0.017241379;-0.033557047;0;0;0;0;0
4;2010;0;NA;0;0.037333333;0;0.076086957;-0.012544803;-0.016949153;0.034722222;0.08;-0.027027027;-0.003454231;0;0.012820513
4;2010;0.036649215;NA;-0.1;0;0;0;-0.01814882;-0.017241379;-0.033557047;0;0;0;0;-0.012658228
4;2010;-0.01010101;NA;0;-0.001285347;0;0;0;-0.01754386;0;-0.074074074;0.013888889;0;0;0
4;2010;0.295918367;NA;0;0.024453024;0;-0.050505051;0.035120148;0.035714286;-0.020833333;0.08;0;0;0;0
4;2010;-0.082677165;NA;0.111111111;0.003768844;0;0;-0.017857143;0;0;0;0;0;0;0
4;2010;-0.060085837;NA;0;0.057571965;0;0.028368794;0;0.017241379;0;0;0;0;0;0
4;2010;-0.095890411;NA;-0.15;0;0;-0.024137931;0.043636364;0.033898305;0;0;-0.01369863;0;0;0
4;2010;-0.060606061;NA;0;0.003550296;0;0.024734982;0.013937282;0.016393443;0;0;0;0;0;0
4;2010;-0.010752688;NA;0;0.008254717;0;0;-0.015463918;-0.048387097;0;0;0.013888889;0;0;-0.025641026
4;2010;0.016304348;NA;0.235294118;0.057309942;0;0;0;0.033898305;0;0.037037037;0;0;0.30952381;0
4;2010;0.021390374;NA;-0.142857143;0;0;0;0.015706806;-0.032786885;-0.007092199;-0.035714286;0;0;0;0
4;2010;0;NA;0.166666667;0.003318584;0;-0.027586207;-0.015463918;0;0.007142857;0.037037037;0;0;0;0
4;2010;0.251308901;NA;0;0;0;0.028368794;0.001745201;0;-0.007092199;-0.035714286;-0.01369863;0;0;-0.052631579
4;2010;-0.025104603;NA;0;-0.018743109;-0.282828283;0;-0.00174216;-0.016949153;0.007142857;0.111111111;0;0;0;0
4;2010;-0.13304721;NA;0;0.012359551;0;-0.024137931;0.003490401;-0.017241379;0.021276596;-0.066666667;0;0;0;0.027777778
5;2010;0;NA;0;0;0;0;0;0;0;0;0;0;0;0
5;2010;0;NA;0;0;0;0;0;0;0;0;0;0;0;0
5;2010;0.262376238;NA;-0.047619048;-0.029966704;0;0;0.003478261;-0.087719298;-0.034722222;-0.035714286;0;0;0;-0.027027027
5;2010;-0.17254902;NA;0;-0.053775744;0;-0.021201413;0;0.057692308;0.014388489;0;0.027777778;0;0;0
5;2010;-0.009478673;NA;0;-0.00120919;0;-0.010830325;-0.003466205;0;-0.028368794;0;0;0;0;0.041666667
5;2010;0.19138756;NA;0;0.036319613;0;0.00729927;0;0.036363636;0.04379562;0.037037037;0;0;0;0
5;2010;-0.120481928;NA;-0.15;0.03271028;0;-0.018115942;0.005217391;-0.035087719;-0.041958042;-0.035714286;0;0;0;0
5;2010;-0.00456621;NA;0;-0.001131222;0;0;-0.001730104;0.036363636;0;0.037037037;0.243243243;0;0;-0.053333333
5;2010;0;NA;0;0;0;0;0;0;0;0;0;0;0;0
5;2010;-0.087155963;NA;0.058823529;0.006795017;0;0.018450185;0;-0.035087719;0;0;-0.076086957;0;0;0.014084507
5;2010;0.135678392;NA;0;-0.028121485;0;-0.010869565;0.027729636;-0.054545455;-0.04379562;0;-0.047058824;0;0;0
5;2010;-0.110619469;NA;0;0.013888889;0;0;0;0.038461538;-0.015267176;0;0.012345679;0;0;-0.013888889
5;2010;0.024875622;NA;0;0.001141553;0;0;-0.060708263;0;0;0.071428571;0.12195122;0;0;0
5;2010;-0.038834951;NA;0;-0.001140251;0;0;0;0;0.007751938;-0.066666667;0.043478261;0;0;0
5;2010;0;NA;0;-0.01369863;0;-0.014652015;0.007181329;-0.037037037;-0.046153846;0;0.0625;0;0;-0.070422535
5;2010;-0.055555556;NA;0;0.023148148;0.394366197;-0.018587361;0.035650624;0.038461538;0.024193548;0;0.107843137;0;1.545454545;0
5;2010;-0.016042781;NA;0;-0.040723982;0.212121212;-0.007575758;0;-0.055555556;-0.007874016;0;-0.088495575;0;0;0.075757576
5;2010;0;NA;0.111111111;-0.017688679;0;-0.072519084;0;0.058823529;0.007936508;0;0;0;0;-0.028169014
5;2010;-0.027173913;NA;0.05;-0.016806723;0;0.074074074;0;-0.037037037;0.031496063;0;0.038834951;0;0;0
5;2010;0;NA;-0.047619048;-0.05982906;0;0;-0.036144578;0;0.045801527;0;0;0;0;0
5;2010;-0.016759777;NA;0;0.080519481;0;-0.053639847;0;0;0.00729927;0;0;0;0;0
6;2010;0.051136364;NA;0.2;0;0;-0.064777328;0;0;-0.028985507;0;0;0;0;-0.043478261
6;2010;-0.021621622;NA;0;0.040865385;0;0.051948052;0.008928571;0.038461538;0.029850746;-0.035714286;-0.074766355;0;0;-0.045454545
6;2010;0;NA;0;-0.017321016;0;0;0;-0.037037037;-0.007246377;0.037037037;0.111111111;0;0;0.047619048
6;2010;0;NA;-0.041666667;-0.009400705;0;0;0;0;0;0.071428571;0;0;0;-0.015151515
6;2010;-0.011049724;NA;0;-0.045077106;0;0.016460905;-0.008849558;0;0.00729927;-0.066666667;0;0;0;0
6;2010;0.027932961;NA;0.043478261;-0.008695652;0;0;0.044642857;0.057692308;0;0;0;0;0;0
6;2010;0;NA;0;0.00877193;0;0;-0.013675214;0.036363636;0.014492754;0;0.027272727;0;0;0
6;2010;0.152173913;NA;-0.041666667;0;0;0;-0.045060659;0;0;0.071428571;0;0;0;-0.092307692
6;2010;-0.099056604;NA;0.043478261;-0.008695652;0;0;0.036297641;-0.035087719;0;0;-0.008849558;0;0;0
6;2010;0.036649215;NA;0;0.010025063;0;0;0;0;0.007142857;0.033333333;0.133928571;0;0;-0.016949153
6;2010;0;NA;0;0.048387097;0;-0.044534413;0;0;0;0;0;0;0;0.068965517
6;2010;-0.01010101;NA;0;-0.001183432;0;0.016949153;0.019264448;0.036363636;0.042553191;0;0.05511811;0;0;0.032258065
6;2010;0;NA;0;0.001184834;0;0.029166667;0.053264605;0;0;0;0;-0.265164645;0;0
6;2010;-0.056122449;NA;0.041666667;0.003550296;0;0.020242915;0.001631321;-0.035087719;0.088435374;0.064516129;0.141791045;0;0;0
6;2010;0.097297297;NA;-0.04;-0.001179245;0;0.023809524;0.01465798;0.018181818;0.05625;0.333333333;-0.065359477;0;0;0.03125
6;2010;-0.083743842;NA;0.041666667;-0.024793388;0;0;0;0;0;-0.045454545;0.027972028;0;-0.464285714;0.03030303
6;2010;0;NA;0;0;0;0;0;0;0;0;0;0;0;0
6;2010;0;NA;0;0;0;0;0;0;0;0;0;0;0;0
6;2010;0;NA;0;0;0;0;0;0;0;0;0;0;0;0
6;2010;0;NA;0;-0.001210654;0;0;-0.059390048;-0.017857143;-0.00591716;0;-0.040816327;0;0;0
6;2010;0;NA;0.2;-0.019393939;0.033333333;0;0;-0.018181818;-0.011904762;-0.023809524;0;0;0;-0.073529412
6;2010;0;NA;0;-0.024721879;0;-0.069767442;0;0;-0.006024096;0;0;0;0;0
7;2010;0.010752688;NA;-0.066666667;0.019011407;0;0.016666667;-0.006825939;0;-0.036363636;-0.073170732;0.028368794;0;0;0
7;2010;0.074468085;NA;0;0;0;-0.024590164;0;0.074074074;-0.012578616;0;0.020689655;0;0;0.031746032
7;2010;-0.04950495;NA;0;0.017412935;0;0.037815126;0.017182131;-0.051724138;-0.050955414;-0.026315789;0;0;0;0
7;2010;-0.036458333;NA;0;-0.017114914;-0.056451613;0;0;-0.018181818;0.040268456;0;-0.047297297;0;0;0
7;2010;-0.010810811;NA;0;0;0;0;-0.0625;0;0.04516129;0.054054054;0;0;0;0
7;2010;0;NA;0;0.008706468;0;0;0.064864865;0.018518519;0.024691358;0;0;0;0;0.061538462
7;2010;0;NA;0;0;0;0;0;-0.018181818;-0.012048193;0;0;0;0;0.130434783
7;2010;0;NA;-0.035714286;0;0;0;-0.020304569;-0.037037037;0.024390244;0;0.063829787;0;0;0
7;2010;0.010928962;NA;0;0.012330456;0;0.052631579;0.039723661;0.038461538;-0.011904762;0.025641026;0.22;0;0;0
7;2010;0.016216216;NA;0;0;0;-0.034615385;-0.03986711;0;0.078313253;0;-0.010928962;0;0;0.012820513
7;2010;0;NA;0;0;0;0;0.005190311;-0.037037037;0.016759777;-0.075;-0.027624309;0;0;-0.012658228
7;2010;0.063829787;NA;0;0;0;0;0;0;0.005494505;0.054054054;0.022727273;0;0;0
7;2010;-0.07;NA;0;-0.079171742;0;-0.015936255;0;-0.019230769;0.032786885;-0.025641026;0;0;0;0
7;2010;0;NA;0;0.026455026;0;0;0;0.019607843;-0.031746032;0;0.005555556;0;0;0
7;2010;0;NA;0;-0.010309278;0;0;-0.053356282;-0.019230769;-0.021857923;0.105263158;-0.104972376;0;0;0
7;2010;0;NA;0;0.055989583;0;0;0.052727273;-0.039215686;0.011173184;0.071428571;-0.030864198;0;0;-0.038461538
7;2010;0;NA;0;-0.008631319;0;0;0;0.040816327;0.011049724;0.088888889;0.159235669;0;0;0.066666667
7;2010;0;NA;0;-0.013681592;0;0;-0.043177893;0.058823529;0;-0.142857143;0.131868132;0;0;0.025
7;2010;0.021505376;NA;0.037037037;-0.018915511;-0.068376068;-0.024291498;0.019855596;-0.037037037;-0.005464481;0.119047619;0.097087379;0;0;-0.024390244
7;2010;0;NA;0;0.024421594;0;0;0.042477876;0.038461538;0;0.021276596;-0.061946903;0;0;0.025
7;2010;0;NA;0;0;0;0.024896266;0.005093379;-0.037037037;0.005494505;0;0.056603774;0;0;0
7;2010;0.005263158;NA;0;0.053952321;0;0.004048583;0;0;0.032786885;-0.0625;-0.008928571;0;0;0.012195122
8;2010;0.188481675;NA;0.214285714;-0.008333333;0;0.052419355;-0.065878378;0;0.010582011;0.044444444;-0.045045045;0;0;0
8;2010;0.008810573;NA;-0.205882353;0.016806723;0;0.038314176;0.059674503;0;0.020942408;0;0;0;-0.053333333;0
8;2010;-0.013100437;NA;0.148148148;0.031877214;0;-0.062730627;0.001706485;0;-0.030769231;-0.042553191;-0.014150943;0;0;0
8;2010;0.14159292;NA;0;0.001144165;0;0;-0.028960818;0.038461538;0;0;0.014354067;0;0;-0.012048193
8;2010;-0.042635659;NA;0;-0.065142857;0;0.015748031;0.036842105;0.074074074;0;0;-0.023584906;0;0;0.12195122
8;2010;-0.024291498;NA;0;0;0;0.089147287;0.001692047;-0.034482759;0.021164021;0;0.024154589;0;0;-0.076086957
8;2010;0.012448133;NA;-0.032258065;0.035452323;0;-0.021352313;-0.027027027;0.035714286;-0.010362694;0;0.136792453;0;0;0
8;2010;0.036885246;NA;0;0;0;0.014545455;-0.008680556;-0.051724138;0.005235602;-0.088888889;0.398340249;0;0;0.047058824
8;2010;-0.039525692;NA;0.333333333;0;0;0.010752688;-0.038528897;0.018181818;-0.041666667;0.073170732;0.047477745;0;0.577464789;0
8;2010;0.028806584;NA;-0.05;0;0;0.04964539;0;0.035714286;0.010869565;0.022727273;0.076487252;0;0;0.04494382
8;2010;-0.016;NA;0.105263158;0.016528926;0;0;0.001821494;0;0.010752688;-0.066666667;-0.071052632;0;0;0
8;2010;0;NA;-0.047619048;0;0;-0.060810811;0;0.017241379;-0.015957447;0.071428571;-0.050991501;0;0;0
