MONTH;YEAR;KRKA;PETROL;TELEKOM SLOVENIJE;ZAVAROVALNICA TRIGLAV;CETIS REDNE;CINKARNA REDNE;DATALAB TEHNOLOGIJE;DELO PRODAJA;GEA TOVARNA OLJA;GORENJE;GRAND HOTEL UNION;INLES RIBNICA REDNE;INTEREUROPA;ISTRABENZ;KD;KOMPAS MTS;KS NALOZBE;LUKA KOPER;M1 FINANCNA DRUZBA;MELAMIN REDNE;MERCATOR;MLINOTEST;NAMA;NIKA REDNE;POZAVAROVALNICA SAVA;SALUS REDNE SERIJA 'B';SIVENT;TERME CATEZ REDNE;TOPLICE DOBRNA;UNIOR KOVASKA;ZDRAVILISEE ROGASKA REDN
6;2009;-0.00260794;-0.012982054;-0.005235602;-0.040552995;-0.024390244;0;0;0;0;-0.005813953;0;0;-0.002849003;-0.075428571;0;0;0;-0.005003849;0;0;0.005755479;0;0;0;-0.030418251;0;0;0;0;NA;0
6;2009;0.014526438;0.00483559;-0.014093567;-0.010566763;0.03;0;0;0;0;0.005847953;0;0;-0.001428571;-0.080346106;0;0;0;-0.031334623;0.005;0;0.005202312;0;0;0;0.028235294;0;0;0;0;NA;0.046221802
6;2009;0.002290951;-0.024382419;-0.002847144;0.01407767;0;0;0;0;0;-0.013565891;0;0;-0.004291845;-0.045698925;0;0;0;-0.005591054;0;0;-0.005175388;0;0;0;0.000762777;0;0;0;0;NA;0
6;2009;-0.000285714;0.023084512;0.003093213;-0.003829584;0;0;0;0;0;0;0;0;0.005747126;0.011267606;0;0;0;0.018072289;0;0;-0.000231214;0;0;0;0.003810976;0;0;0;0;NA;0
6;2009;-0.022149185;-0.019670867;-0.022475242;-0.014896684;0.2;0;0;0;0;-0.024557957;0;0;-0.007142857;0.08356546;0;0;0;-0.009072978;0;0;-0.033765032;0;0;0;-0.003796507;0;0;0;0;NA;0
6;2009;-0.012859857;-0.000852459;-0.009039068;-0.035121951;0.169093851;0;0;0;0;0;0;0;-0.035971223;0.5;0;0;0;-0.02866242;0;0;-0.012386309;0;0;0;-0.000762195;-0.036885246;0;0;0;NA;0
6;2009;0.008438194;0.017588764;0.003856749;0.004044489;0.001730104;0;0;0;0;0.020140987;0;0;0;0.227934876;0;0;0;-0.007786885;0;0;-0.014177522;0;0;0;0.007627765;0;0;0;0;NA;0
6;2009;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0
6;2009;0.022166765;0.024475975;0.023905354;0.007049345;0;-0.033759124;0;0;0;0.007897335;0.078672986;0;0.044776119;0.039776692;0;0;-0.04;0.011978521;0;0;0.001720853;0;0;0;0;-0.04893617;0;0;0;NA;0
6;2009;0.005313802;0.006862035;0.006194163;-0.025;0;0;0;0;0;0.001958864;0;0;-0.014285714;-0.263087248;0;0;0;0;0;0;-0.01791521;0;0;0;-0.021196064;0;0;0;0;NA;0
6;2009;-0.000428571;0.009785225;-0.005919261;0.024102564;0;0;0;0;0;-0.002932551;0;0;0.013043478;-0.089253188;0;0;0;0.000816327;0;0;0.018804273;0;0;0;0.000773395;0.01901566;0;0;0;NA;0
7;2009;-0.01514935;0.012074303;-0.028998452;0.031547321;0;0;0;0;0;0.001960784;0;0;0.008583691;0;0;0;0;0.007340946;0;0;-0.008952661;0;0;0;0.027047913;0;0;0;0;NA;0
7;2009;0.005659556;0.000305904;-0.001042497;-0.002427184;0;0;0;0;0;-0.009784736;0;0;-0.007092199;-0.1;0;0;0;-0.008097166;0;0;-0.003836159;0;0;0;-0.000752445;0;0;0;0;NA;0
7;2009;0.00952381;-0.04587156;-0.005831799;-0.02676399;0;-0.000944287;0;0;0;-0.010869565;0;0;0;0;0;0;0;-0.020408163;0;0;0.003726708;0;0;0;-0.026355422;0;0;0;0;NA;0
7;2009;-0.027015437;-0.006089744;-0.012040753;0;0;0;-0.0025;0;0;-0.002997003;0;0;0.024285714;0.054444444;0;0;0;-0.0125;0;0;-0.019306931;0;0;0;0;0;0;0;0;NA;0
7;2009;-0.012046423;-0.029022896;-0.01875;-0.0175;0;0;0;0;0;-0.00501002;0;0;-0.023709902;0.106427819;0;0;0;-0.012658228;0;0;0.009591116;0;0;0;0;0;0;-0.021134021;0;NA;0
7;2009;-0.013234201;-0.003653271;-0.012738854;-0.043256997;0;0;0;0;0;-0.035246727;0;0;-0.014285714;0;0;0;-0.020833333;-0.017094017;0;0;-0.009375;0;0;0;0;0;0;0.021590311;0;NA;0
7;2009;-0.008137432;0.021;-0.013548387;0.005319149;-0.196891192;0;0;0;0;-0.003131524;0;0;-0.020289855;-0.095238095;0;0;0;-0.021304348;0;0;-0.027949527;0;0;0;0;0;0;0;0;NA;0
7;2009;-0.005925251;-0.026118185;-0.001962067;-0.007407407;-0.139784946;0;0;0;0;0.009424084;0;0;-0.00887574;0.001052632;0;0;0;0.00444247;0;0;-0.000259622;0;0;0;0;0.010976948;0;0;0;NA;0
7;2009;-0.006571909;0.005698961;0.015727392;0;0;0;0;0;0.038666667;-0.031120332;0;0;-0.014925373;-0.001051525;0;0;0;0.017249005;0;0;0.006946699;0;0;0;-0.034802784;0;0;0;0;NA;0
7;2009;0.030153846;0.007633333;0.009677419;0.012260128;0;0;0;0;0;0.032119914;0.001757469;0;0.016666667;0.004210526;0;0;0.106382979;0.003478261;0;0;0.016956802;0;0;0;0.014423077;0;0;0;0;NA;0
7;2009;0.03718638;0.015581065;0.028626198;0.03212217;0;0;0;0;0.001283697;0.017634855;0;0;-0.019374069;0;0;0;-0.038461538;-0.003032929;0;0;0.020858429;0;0;0;0.021327014;0;0;0;0;NA;0
7;2009;0.005759539;0.00970684;0.035967201;-0.010204082;0;-0.001890359;0;0;0.024358974;-0.008154944;0;0;0.02887538;-0.096436059;0;0;0;0.03563668;0;0;0.024717426;0;0;0;0.018561485;0;0;0;0;NA;0
7;2009;-0.005440229;0.003290535;0.005216766;0.020618557;0;0.003787879;0;0;0.001251564;-0.019527235;0;0;0.011816839;0.046403712;0;0;0;0.015107008;0;0;0.021939394;0;0;0;-0.009870919;-0.001085776;0;0;0;NA;0
7;2009;0.006333669;0.0014791;-0.017120019;0.001010101;0;0;0;0;0;0.01048218;0;0;-0.02919708;0.029933481;0;0;0;0.020669698;0;0;-0.003676907;0;0;0;0.041411043;0.017173913;0;0;0;NA;0
7;2009;-0.008296381;-0.014319656;0.010499484;0.009081736;0;0;0;0;0;0.008298755;0;0;-0.02406015;0.006458558;0;0;0;-0.007695423;-0.004975124;0;-0.008928571;0;0;0;-0.004418262;0;0;0;0;NA;0
7;2009;0.002307803;0.00980456;-0.00996997;0;0;0;0;0;0;-0.024691358;0;0;0.016949153;0.131550802;0;0;0;-0.02244898;0;0;-0.033033033;0;0;0;-0.009615385;0;0;0;0;NA;0
7;2009;-0.006044035;-0.000354827;0.000970638;-0.018;0;-0.001886792;0;0;0;0.035864979;0;0;-0.015151515;0;0;0;0;-0.017536534;0;0;0.011863354;0;0;0;0.00746826;-0.027569994;0;0;0;NA;0
7;2009;0.013609382;-0.000806712;0.012181818;0.018329939;0;-0.001890359;0;0;0;0.00101833;0;0;0.007692308;0.077504726;0;0;0;0.019974501;0;0;0.025105887;0;0;0;0;0;0;-0.097938144;0;NA;0
7;2009;0.012141123;-0.011464557;-0.008921621;0.0005;-0.175;0;0;0;0;-0.013224822;0;0;0.010687023;0;0;0;0.04;0.02;-0.1;0;-0.017964072;0;0;0;0.006671609;0.050549451;0;0.085714286;0;NA;0
7;2009;-0.026531188;-0.019928128;-0.018668439;-0.021489255;0;0;0;0;0;-0.010309278;0;0;-0.072507553;-0.043859649;0;0;-0.019230769;-0.038398693;-0.161111111;0;0.018292683;0;0;0;-0.016936672;-0.035564854;0;0;0;NA;0
7;2009;-0.001594665;0.023333333;-0.014159946;0.025536261;0;0;0;0;0;-0.001041667;0;0;0.029315961;0;0;0;0;0.019116398;0;0;0.014730539;0;0;0;0;0;0;0;0;NA;0
7;2009;0.016552926;0.002931596;0.014800475;-0.001494024;0;0;0;0;0;0.025026069;0;0;0.004746835;0.009174312;0;0;0;-0.003751563;-0.006622517;0;-0.002124395;0;0;0;0;0;0;0;0;NA;0
7;2009;0.013855164;-0.009418642;0.016615385;-0.002493766;0;0;0;0;-0.00125;-0.022380468;0;0;0.023622047;-0.045454545;0;0.00106383;0;0.00041841;0;0;-0.005913661;0;0;0;0;-0.017353579;0;0;0;NA;0
8;2009;0.00887574;-0.002098361;0.011016949;0;0;0;0;0;0;-0.001040583;0;0;0.015384615;0.000952381;0;0;0;0.000418235;0;0;-0.015466984;0;0;0;-0.021722846;0;0;0;0.083333333;NA;0.044179735
8;2009;-0.006702974;-0.012189512;-0.001197461;0;-0.03;0;0;0;0;0.004166667;-0.01754386;0;0;-0.000951475;0;0;0;0.024247492;0;0;-0.009063444;0;0;0;-0.009954058;0;0;0;0;NA;0
8;2009;0.006326445;-0.000831532;0.005275147;0.01;0;0;0;0;0;0.017634855;0;0;-0.015151515;0;0;0;0;-0.02244898;0;0;0.015670732;0;0;0;0.027068832;0;0;0;0;NA;0
8;2009;0.005867561;0.008655126;0.003577818;0.021782178;0;0;0;0;0;0.002038736;-0.116071429;0;0.003076923;-0.00952381;0;0;0;0.010438413;0;0;-0.009425467;0;0;0;0.022590361;0;0;0;0;NA;0
8;2009;-0.005555556;0.00330033;0.002376708;-0.009689922;0;0;0;0;0;-0.00508647;0;0;-0.018404908;0;0;0;-0.019607843;-0.008264463;0;0;0.003636364;0;0;0;0.005891016;0.004415011;0;0;0;NA;0
8;2009;0.002513966;-0.006578947;-0.007231772;0.008317025;0;0.028409091;0;0;0;0.010224949;0;0;0.015625;0.181730769;0;0;0;-0.000416667;0;0;-0.003623188;0;0;0;-0.029282577;0;0;0;0;NA;0
8;2009;-0.001393146;-0.007019868;-0.001671841;-0.000485201;0;-0.027624309;0;0;0;0.018218623;-0.025252525;0;0;-0.18633035;0;0;0.04;0.020842018;0;0;-0.003030303;0;0;0;0.03092006;0.010989011;0;0;0;NA;0
8;2009;-0.017578125;0.00040016;-0.028110048;-0.004854369;0;-0.005681818;0;0;0;0.001988072;0;-0.047619048;0;-0.07;0;0;0;-0.020008167;0;0;-0.023768997;0;0;0;-0.000731529;-0.002173913;0;0;0;NA;0
8;2009;0.013206475;0.01;0.003076923;0.014634146;0;0;0;0;0;0.004960317;0;0;0.009230769;0;0;0;-0.038461538;0.001666667;0;0;-0.003487141;0;0;0;0.013909224;0;0;0;0;NA;0
8;2009;0.004344779;0.006270627;0.000613497;-0.014423077;0;0;0;0;0;0.028627838;0;0;-0.018292683;0.001075269;0;0;0;-0.009983361;0;0;-0.001874649;0;0;0;-0.018050542;0.002178649;0;0;0;NA;0
8;2009;-0.015489813;-0.006231551;-0.000613121;0.024390244;0.199625117;0;0;0;0;-0.032629559;0;0;-0.027950311;0;0;0;0.04;-0.031512605;0;0;0.014211482;0;0;0;0.009558824;0;0;0;0;NA;0
8;2009;0.01318214;0.004752475;-0.004969325;0.014285714;0.2;0;0;0;0;0.009920635;0;0;-0.001597444;0;0;0;0;-0.000433839;0;0;-0.000740741;0;0;0;0.009468318;-0.017391304;0;0;0;NA;-0.014151625
8;2009;0.000559597;0.00479569;0.002527899;0.004694836;0;-0.04952381;0;0;0;-0.004911591;0;0;-0.008;0;0;0;-0.038461538;-0.001736111;0;0;-0.006053867;0;0;0;0;0;0;0;0;NA;0
8;2009;0.001677852;0.006864989;0.008610086;0.014018692;0;-0.002004008;0;0;0;0.009871668;0;0;0.048387097;-0.03329753;0;0;0;0;0;0;0.001678061;0;0;0;-0.001443001;0.01659292;0;0;0;NA;0
8;2009;0.005304299;-0.000649351;0.002439024;0.013824885;0;0.002008032;0;0;0.001251564;0;0;0;-0.015384615;0;0;0;0;-0.006956522;0;0;-0.000186139;0;0;0;0;0.001088139;0;0;0;NA;0
8;2009;0.001805054;0.002923977;-0.00729927;0.033636364;-0.198133681;0;0;0;0;0.008797654;0;0;0;0;0;0;0;0.007005254;0;0;-0.005336974;0;0;0;0.007947977;0;0;0;0;NA;0
8;2009;-0.0001386;-0.01946874;-0.005147059;-0.019349164;0;0;0;0;0;-0.019379845;0;0;-0.015625;0;0;0;0;0;0;0;0.002932368;0;0;0;-0.020071685;0;0;-0.1;0;NA;0
8;2009;0.000970335;0.005979715;-0.002094112;-0.030941704;0;0;0;0;0;-0.003952569;0;0;-0.019047619;0;0;0;0;-0.015217391;0;0;-0.02251944;0;0;0;-0.022677396;0;0;0.078362573;0;NA;0
8;2009;0.009001523;-0.010180624;-0.02067646;-0.005090236;0;0;0;0;0;0.000992063;0;0;-0.003236246;0;0;0;0;-0.006622517;0;0;0.018265131;0;0;0;-0.000748503;0;0;0.030368764;0;NA;0
8;2009;-0.009470217;-0.000995355;0.008382177;0.023255814;0;0;0;-0.034482759;0;0.008919722;0;0;0;-0.055555556;0;-0.04357067;0;0.001333333;0;0;0.003125;0;0;0;0.003745318;0;0;0;-0.038461538;NA;0
8;2009;0.008867951;0.006310196;-0.003125;-0.009545455;0;0;0;0;0;0.012770138;0;0;0.006493506;0.001176471;0;0;0;0.003550821;0;0;0.009345794;0;0;0;0.03358209;0;0;0;0;NA;0
9;2009;-0.000274688;-0.000858086;0.001253918;0.009637448;0;0;0;0;0;0.006789525;0;0;0;-0.030552291;0;0;0;0.017249005;0;0;0.013148148;0;0;0;-0.032490975;0;0;0;0;NA;0
9;2009;-0.016897926;0.000858823;-0.004383219;-0.019090909;0;0;0;0;0;-0.024084778;0;0;-0.016129032;0;0;0;0.04;0;0;0;0.015109974;0;0;0;0.002238806;0;0;0;0;NA;0
9;2009;-0.01020123;-0.005049505;-0.022264151;0.019462465;0;0;-0.082706767;0.010714286;0;0.014807502;0;0;0;-0.015757576;0;0;0.019230769;-0.007391304;0;0;-0.009663286;0;0;0;-0.009679821;0;0;0;0;NA;0.085689175
9;2009;0.013694762;0.005738548;0.000514602;0.020454545;0;0;0;0;0;0.003891051;0;0;0.016393443;0.083743842;0;0;-0.037735849;0.007446343;0;0;0;0;0;0;0;0;0;0;0;NA;0
9;2009;0.001392758;0.00560686;0.009386653;0.010690423;0;-0.008016032;0;0;0;0.003875969;0;0;0;0.079545455;0;0;0.039215686;-0.004347826;0;-0.054594595;0;0;0;0;0.014285714;0;0;0;0;NA;0
9;2009;0.001947149;-0.008855362;-0.004458599;0.013662406;0;0;0;0;0;0.005791506;0;0;-0.012903226;0;0;0;-0.056603774;0.005240175;0;0;0.008909091;0;0;0;-0.027427724;-0.002173913;0;0;0;NA;0
9;2009;-0.000277624;0.002647253;0.00409469;0.047826087;0;0;0;0;0;-0.013435701;0;0;0.02124183;-0.052631579;0;0;0.02;-0.013900956;0;0;0.00678801;0;0;0;0.027439024;0.002178649;0;0;0;NA;0
9;2009;0.000971952;-6.60E+00;0.013763222;0.030290456;0;0;0;-0.017667845;0;0.019455253;0.088082902;0;-0.008;0;0;0;-0.019607843;0.000440529;0;0;0.020465394;0;0;0;0.00074184;0;0;0;0;NA;0
9;2009;0.00832293;0.015017493;0.001005657;0.016915022;0;-0.02020202;0;0;0;0.048664122;0;0;0.024193548;0;0;-0.032222222;0;0.014971378;0;0;0.017599252;0;0;0;0.028169014;0.004347826;0;0;0;NA;0
9;2009;-0.009629935;0.013689721;0.00464649;-0.008712871;0;0;0;0;0;-0.01910828;0;0;-0.015748031;-0.055555556;0;0;0;0.019522777;0;0;0.003217651;0;0;-0.002027027;-0.000720981;0;0;0;0;NA;0
9;2009;0.000972357;0.000834028;-0.006875;0.014382741;0;0;0;0;0;0.029684601;0;0;0.008;0;-0.166666667;0;0;-0.008510638;0;0;-0.012027491;0;0;0;0;-0.004329004;0;0;0;NA;0
9;2009;0.001942825;0.010448718;-0.001636249;-0.000787712;0;0;0;0.039568345;0;0.025225225;0;0;0.015873016;0.058823529;0;-0.070034443;0;0.013733906;0;0;0.014086957;0;0;0;0.02958153;-0.008478261;0;0;0;NA;0
9;2009;0;0.018143754;0.002269289;0.027197477;0;0;0;0;0;0.017574692;0;0;0.0125;0;0;0;-0.1;-0.00508044;0;0;0.011833305;0;0;0;-0.002803083;0.015128261;0;0;0;NA;0
9;2009;0.007894737;0.012524145;-0.006477987;0.064082886;0;0.01443299;0;0;0;0.022452504;0;0;-0.012345679;-0.098888889;0;0;0;0.014893617;0;0;0.011299435;0;0;0;0;0;0;0;0;NA;0
9;2009;-0.013467088;-0.0012;-0.005760587;0.000721241;0.19864682;0;0;-0.031141869;0;-0.005067568;0;0;-0.0078125;0;0;0;0;0.003773585;0;0;-0.011173184;0;0;0;0;0;0;0;0;NA;0
9;2009;0.002925198;-0.008379286;-0.011269579;-0.023783784;0;0;0;0;0;-0.007640068;-0.047619048;0;-0.006299213;-0.011097411;0;0;-0.111111111;-0.001670844;0;0;-0.005084746;0;0;0;-0.026001405;0;0;0;0;NA;0
9;2009;0.000138889;-0.002733853;0.019705068;0.003322259;0.126665161;0;0;0;0;0.009409752;0;0;-0.001584786;0;0.14;-0.097530864;-0.15;-0.00209205;0;0;0.005110733;0;0;0;0.026695527;-0.017062635;0;0;0;NA;0
9;2009;-0.00361061;-0.017569546;-0.021155668;-0.004415011;0;0;0;0;0;-0.025423729;0;0;-0.044444444;-0.014962594;0;0;0.176470588;0;0;0;-0.002090395;0;0;0;-0.013352073;0.001977587;0;-0.098947368;0;NA;0
9;2009;-0.005156794;0.005168532;-0.008387097;-0.031781227;0;0;0;0;0;-0.015652174;-0.101;0;-0.004983389;0;0;0;0;0.002096436;0;0;-0.003000623;0;0;0;-0.012820513;0.009210526;0;0;0;NA;0
9;2009;0.00504343;0.009463722;-0.01906311;-0.011068702;0.028056112;0;0;0;0;-0.006183746;0;0;-0.006677796;0;0;0;-0.15;-0.015481172;0;0;-0.000170358;0;0;0;0;-0.000217297;0;0.080607477;0;NA;0
9;2009;0.003206022;0.00625;0.001525502;0.024314936;0;0;0;0;0;-0.025777778;0;0;0.005042017;0;0;0;0.176470588;0.032299193;0;0;0.004486852;0;0;0;0;0;0;0.027027027;0;NA;0
9;2009;0.001806308;0.011708075;-0.006622517;0.001507159;0;0;0;0;0;0.022810219;0;0;0.003344482;-0.050632911;0;0;-0.175;0.006998765;0;0;0.012156508;0;0;0;0;0.019343621;0;0;0;NA;0
10;2009;0.001386963;0.004082635;0.006133333;0.045899172;0;-0.006097561;0;0;0;0.01338091;0;0;0;0.066666667;0;0;-0.03030303;0.021668029;0;0;0.005530417;0;0;0;0;0.012793177;0;0;0;NA;0
10;2009;-0.006509695;-0.006817487;0.000530082;-0.030215827;0;0;0;0;0;0.020246479;-0.110122358;0;0;0;0;0;0;-0.003601441;0;0;-0.019444444;0;0;0;0;0.029473684;0;0;0;NA;0
10;2009;-0.000418235;-0.011912457;-0.004635762;0.00074184;0;0;0;0;0;0.00949094;0.12125;0;0.006666667;0;0;0;-0.03125;0.008835341;0;0;0.008045326;0;0;0;0;0.010224949;0;0;0;NA;-0.013086886
10;2009;0.010041841;0.009345794;0.020292748;0.018532246;0;0;0;0;0;0.052136752;0;0;0.011589404;0;0;0;-0.032258065;0.018312102;0;0;0.011128597;0;0;0;0;0;0;0;0;NA;0
10;2009;0.004694836;0.004506173;0.0107597;0.002547307;0;0;0;0;0;0.013809911;0;0;0.008183306;-0.00125;0;0;0;0.004300235;0;0;0.000555864;0;0;0;0;-0.008097166;0;0;0;NA;0
10;2009;0.000824629;0.004731764;0.007290323;0.017059891;0;0;0;0;0;0.024038462;0;0;0.006493506;-0.055068836;0;0;0;0.012845465;0;0;0.005555556;0;0;0;0.002886003;0;0;0;0;NA;0
10;2009;0.01538039;0.00795107;0.008774739;-0.000713776;0;-0.075460123;0.00273224;0;0;0.007042254;-0.108138239;0;0.009677419;-0.173509934;0;0;0;0.037279016;0;0;0.000110497;0;0;0;-0.002877698;0;0;0;0;NA;0
10;2009;-0.001081958;0.007584951;0.000444444;0.018214286;0;-0.0265428;0;0;0;0.033411033;0;-0.025;0.004792332;0.001602564;0;0;0;0.026676547;0;0;-0.004861341;0;0;0;0.026695527;0;0;0;0;NA;0
10;2009;-0.001218522;0.010840108;-0.000444247;-0.005612066;0;0;0;-0.0175;0;0.012030075;0;0;-0.014308426;0;0;0;0;-0.001804403;0;0;-0.001332297;0;0;0;0.002810963;-0.020408163;0;0;0;NA;0
10;2009;0.011657855;0.03041406;-0.010920635;0.021869489;0;0;0;0;0;0.019316493;0;0;0.003225806;0.12;0;0;0.2;0.007953724;-0.033333333;0;0;0;0;0;0.01611773;0.020833333;0;0;0;NA;0
10;2009;0.011121533;0.023185222;0.007638978;0.028650328;-0.001949318;0;0;0;0;0.002186589;0;0;0.01607717;0.001428571;0;0;0.194444444;0.004662841;0;0;0.028349083;0;0;0;0.032413793;-0.002040816;0;0;0;NA;0
10;2009;0.009408958;0.014098833;0.005797286;-0.019463087;0;0;0;0;0;-0.002181818;0.0625;0;0.004746835;0.069900143;0;0;0.209302326;0.03534452;0;0;-0.016216216;0;0;0;0.030728123;0.00204499;0;0;0;NA;0
10;2009;-0.009715111;-0.010085813;0.013491259;-0.00752909;0;0;0;0;0;-0.004373178;0;0;0.007874016;0;0;0;0.153846154;0;0;0;-0.019120879;0;0;0;-0.044069994;-0.02244898;0;0;0;NA;0
10;2009;-0.018427681;-0.007148888;-0.00943691;-0.020689655;0;0.124744376;0;0;0;-0.021961933;0;0;0.0109375;0.070666667;0;0;0;-0.003793103;0;0;0.007114049;0;0;0;-0.010169492;0.010438413;0;0;0;NA;0
10;2009;-0.003916802;-0.023953963;-0.028391167;-0.012323944;0;0;0;0;-0.0625;-0.026946108;0;0;-0.00309119;-0.00373599;-0.121052632;0;0;-0.013845621;0;0;-0.004394015;0;0;0;-0.019178082;0;0;0;0;NA;0
10;2009;-0.016;-0.006505765;0.012987013;-0.007843137;0;0;0;0;0;-0.016923077;0;0;-0.007751938;0;0;0;0;-0.045630046;0;0;-0.015418994;0;0;0;-0.024441341;0;0;0;0;NA;0
10;2009;-0.017638142;0.004414301;-0.009038462;0.007186489;0;0;0;0;0;0.023474178;0;-0.08974359;0;0;0;0;0;0.048179478;0;0;0.01055379;-0.018181818;0;0;0.025053686;-0.008264463;0;0;0;NA;0
10;2009;-0.004348436;-0.004889691;-0.022123035;-0.008205494;0;0;0;0;0;-0.014525994;0;-0.197183099;-0.003125;0;0;0;0;0;0;0;0.002245929;0;0;0;-0.016061453;0.008333333;0;0;0;NA;0
10;2009;-0.009439279;-0.026031003;-0.001124562;-0.028776978;0;0;0;0.026899309;0;-0.008533747;0;0;-0.006269592;-0.0375;0.057884232;0;0;-0.017894737;0;0;-0.003585434;0;0;0;-0.016323634;-0.008264463;0;0;0;NA;0
10;2009;0.005546864;0.005375375;-0.006622517;0.017407407;0;0;0;0;0;0.011737089;0;0;-0.004731861;-0.001298701;0;0;0;-0.035369775;0;0;-0.03587091;0;0;0;0;-0.020833333;0;0;-0.04;NA;0
10;2009;0.024045262;-0.008034888;-0.000666667;-0.01565344;0;-0.090909091;0;0;0;-0.00154679;0;0;-0.003169572;0;-0.018867925;0;-0.166666667;0.026666667;0;0;-0.008630744;0;0;0;0;0;0;0;0;NA;0
10;2009;0.00718232;0.018458296;0.006004003;0.002588757;0;0;0;0;0;0.005422153;0;0;0.001589825;0;0.123076923;0;0;-0.003607504;0;0;0.011764706;0;0;0;0.017316017;0;0;0;0;NA;0
11;2009;-0.023450357;-0.021375987;-0.00596817;-0.000368868;0;0;0;0;0;-0.012326656;0;0;-0.003174603;-0.011703511;-0.058219178;0;0;-0.021723389;0;0;-0.002325581;0;0;0;-0.017021277;0;0;0;0;NA;0
11;2009;-0.008285353;-0.003021148;-0.010406938;-0.02103321;0;0.097777778;0;0;0;-0.024180967;0;0;-0.003184713;-0.046052632;0;0;0;-0.009622502;0;0;-0.000582751;0;0;0;-0.006493506;-0.00212766;0;0;0;NA;-0.093369788
11;2009;0.022231662;0.007454545;-0.006336794;0.029023747;0;0;0;0;0;0.023980815;0;0;0.020766773;-0.006896552;0;0;0;-0.006726457;0.034482759;0;0.003498542;0;0;0;-0.006535948;0;0;0;0;NA;0
11;2009;0.00374013;-0.013415148;0.008819539;-0.007326007;0;0;0;0;0;-0.015612802;0;0;0;0;0;0;0.2;-0.021068473;0;0;-0.006391633;0;0;0;-0.000730994;-0.014925373;0;0;0;NA;0
11;2009;-0.006072316;0.003384146;0.008742434;0.020295203;0;0;0;0;0;0.058683584;0;0;0.017214397;-0.013888889;0;0;0.016666667;0.037663336;0;0;0.001345029;0;0;0;0.008046818;0;0;0;0;NA;0
11;2009;0.00430436;-0.021755644;-0.006666667;0.025316456;0;-0.008097166;0;0;0;-0.007490637;0;0;0.001538462;0.014084507;0;0;0;0.023703704;0;0;-0.007183321;0;0;0;-0.004354136;0.012987013;0;0;0;NA;0
11;2009;-0.004562422;0.01975462;-0.013422819;-0.02292769;0;0;0;0;0;-0.010566038;0;0;0.013824885;-0.027777778;0;0;-0.016393443;-0.012301013;0;0;0;0;0;0;0.024781341;0;0;0;0;NA;0
11;2009;0.001805556;-0.016935214;0.003809524;-0.007220217;0;0;0;0;0;0.005339436;0;0;0.007575758;0.007142857;0;0;0;0;0;0;0.018529412;0;0;0;-0.014224751;0;0;0;0;NA;0
11;2009;0.00291141;0.00049574;-0.007251288;0;0;0;0;-0.028318584;0;0.028831563;0;0;-0.003007519;-0.004255319;0;0;-0.166666667;0;0;0;0.010395611;0;0;0;-0.000721501;-0.010683761;0;-0.057894737;0;NA;0
11;2009;-0.002764722;0.00956923;0.003481466;0.018181818;0;0;0;0;0;-0.021386431;0;0;-0.004524887;0.13960114;0;0;0;-0.002197802;0;0;0.005430123;0;0;0;-0.002166065;0;0;0.058659218;0;NA;0
11;2009;-0.016218464;0.015889571;-0.014013605;0.010714286;0;0;0;0;0;-0.003767898;-0.001176471;0;0;-0.00125;0;0;0;0.002202643;0;0;-0.005116543;0;0;0;-0.010853835;-0.006479482;0;0;0;NA;0
11;2009;-0.002395378;-0.01515792;-0.032772182;-0.021201413;0;0;0;0;0;-0.015128593;0;0;-0.03030303;-0.01126408;0;0;0;-0.032967033;0;0;-0.012685714;0;0;0;-0.016825165;0;0;0;0;NA;0
11;2009;-0.008757062;-0.000490557;0.002211285;-0.017689531;0;0;0;0;0;0.026113671;0;0;-0.0140625;-0.081012658;-0.090909091;0;0;-0.003787879;0;0;-0.004514411;0;0.016702977;0;-0.013392857;0;0;0;0;NA;0
11;2009;0.003989741;-0.001380368;-0.003558719;0.016170526;0;0;0;0;0;-0.015718563;0.001177856;0;0;0.005509642;0;0;0;0.003422053;0;0;-0.000581395;0;0;0;-0.010558069;0;0;0;0;NA;0
11;2009;-0.003973886;0.007218553;0.005714286;-0.022423146;0;0;0;0;0;0.009125475;0;0;-0.011093502;-0.043835616;-0.0002;0;0;-0.003031451;0;0;-0.011052938;0;0;0;-0.014481707;0;0;0;0;NA;0
11;2009;-0.004417213;-0.00884416;-0.013210227;0.002589715;0;0;0;0;0;0.01507159;0;0;0.009615385;0.00286533;0;0;0.04;-0.019384265;0;0;-0.022352941;0;0;0;0.057231245;0;0;0;0;NA;0
11;2009;-0.013024188;0;-0.006909457;-0.003690037;0;0;0;0;0;-0.006681514;0;0;-0.004761905;0;0.00020004;0;0.153846154;0.007364341;0;0;-0.006618532;0;0;0;-0.065106072;0;0;0;0;NA;0
11;2009;0.001160093;0.003046154;-0.000289897;0;0;0;0;0.001821494;0;0.016442451;0;0;0.009569378;0;0;0;0;-0.014621008;0;0;-0.006783767;0;0;0;0.026604069;0;0;0;0;NA;0
11;2009;-0.007387022;-0.003036903;-0.030738002;0;0;0;0;0;0;-0.024264706;0;0;-0.004739336;0;0;0;0;0.003514252;0;0;0.012318575;0;0;0;0.003810976;0;0;0;0;NA;0
