Month;Year;ERSTE GROUP BANK (PRA);VIENNA IN.GROUP (PRA);CENTRAL EUR.MEDIA (PRA);PHILIP MORRIS CR;CEZ;KOMERCNI BANKA;MONETA MONEY BANK;KOFOLA CESKOSLOVENSKO;UNIPETROL;TELF.O2 CZECH REPUBLIC;STOCK SPIRITS GROUP(PRA);PEGAS NONWOVENS;FORTUNA ENTM.GROUP
2;2009;-0.015534754;0.03020914;0.022940075;-0.01443203;-0.029705681;-0.019280206;NA;NA;-0.035965598;0;NA;-0.022812111;NA
2;2009;0.00664239;-0.019548872;-0.029748284;0.019524484;-0.014390519;0.007863696;NA;NA;-0.036901865;-0.003602076;NA;0.005942275;NA
2;2009;-0.082867191;-0.028220859;-0.059386792;0.019305019;-0.046235328;-0.018638925;NA;NA;-0.069473684;0.024774056;NA;-0.008438819;NA
2;2009;0.030093861;0.000789141;-0.066997643;-0.058636364;0.006003302;-0.004858657;NA;NA;0.07918552;-0.00591409;NA;0.023404255;NA
2;2009;0.05981209;0.021132314;0.085729643;-0.019797199;0.066388184;0.009764758;NA;NA;0.075471698;0.010332951;NA;0.008316008;NA
2;2009;0.001271243;0.009420849;0.054950495;0.02545156;-0.029658646;-0.020659341;NA;NA;0.033138402;-0.020867769;NA;-0.004123711;NA
2;2009;-0.092048112;-0.001682987;-0.038010324;0.000800641;0.00216263;-0.008527828;NA;NA;0.019924528;0.008440599;NA;0.01242236;NA
2;2009;-0.047948482;-0.017471264;-0.043902439;0.004;-0.014530283;-0.032593934;NA;NA;-0.01250555;-0.010043942;NA;0.032719836;NA
2;2009;0.00869666;-0.010138824;0.020408163;0.003984064;0.008029197;-0.008423023;NA;NA;-0.029599101;-0.018177975;NA;-0.001980198;NA
2;2009;-0.0664061;-0.013079105;0.0005;-0.02047619;-0.022737147;-0.046720151;NA;NA;-0.026640927;-0.033261572;NA;0.009920635;NA
2;2009;-0.146158266;-0.146415456;-0.065467266;-0.054448226;-0.044161233;-0.131188119;NA;NA;-0.030146767;-0.033069814;NA;-0.027504912;NA
2;2009;-0.078402154;-0.107557052;-0.096256684;-0.015252785;0.001550388;-0.041025641;NA;NA;-0.033128834;-0.051473975;NA;-0.002020202;NA
2;2009;0.054767369;0.079647873;0.008934911;-0.016707275;0.066563467;0.067142008;NA;NA;0.019458545;0.024766298;NA;0.010121457;NA
2;2009;-0.033824548;-0.053581829;-0.061286728;0.01699115;-0.015820029;-0.051781737;NA;NA;0.021576763;0.0189551;NA;-0.01002004;NA
2;2009;-0.01438223;0.001025641;-0.056603774;-0.016533241;0.014599617;-0.038167939;NA;NA;-0.019090171;0.000348797;NA;-0.016194332;NA
2;2009;-0.014644026;-0.013114754;-0.03807947;0.069899133;-0.011918605;-0.021367521;NA;NA;-0.034451346;0.047884705;NA;0.004115226;NA
2;2009;0.020289855;0.01744186;-0.029259897;0.01306649;0.005442777;-0.036182158;NA;NA;-0.029505103;-0.012755102;NA;0.012295082;NA
2;2009;0.032902893;0.071428571;-0.059858156;-0.027591837;-0.004389173;0.009708738;NA;NA;-0.000441891;-0.013593978;NA;-0.002024291;NA
2;2009;0.010751613;-0.044571429;-0.01591732;-0.031900604;-0.014254225;0.067948718;NA;NA;0.004420866;-0.016970387;NA;0.00811359;NA
3;2009;-0.0287453;-0.024122807;0.031429667;-0.006070066;-0.008199165;-0.050420168;NA;NA;-0.009683099;0.027806743;NA;-0.006036217;NA
3;2009;-0.017625185;0.036772217;-0.033444816;0.005234689;-0.032917481;-0.005689001;NA;NA;0.009777778;0.010934506;NA;0.002024291;NA
3;2009;0.056831735;0.02955665;0.011149558;0.011109182;0.023158222;0.027972028;NA;NA;0.003080986;0.017283675;NA;0.01010101;NA
3;2009;-0.013787351;-0.025837321;-0.076045627;-0.008412017;-0.028558408;0.000618429;NA;NA;-0.0039491;0.007563302;NA;-0.028;NA
3;2009;-0.026567164;-0.018467583;-0.038765432;0.00934903;0.017982799;0.030284302;NA;NA;0.033480176;-0.002502176;NA;-0.001646091;NA
3;2009;0;-0.089071257;-0.045380598;-0.020926244;0.004608295;0.026394721;NA;NA;-0.002983802;-0.033700513;NA;-0.033388293;NA
3;2009;0.052182357;0.016260163;0.090232308;-0.000875964;0.040519878;0.063705435;NA;NA;0.003762292;0.013656885;NA;0.011940299;NA
3;2009;0.066935445;0.034810811;0.046812012;0.01806067;0.024981631;0.003296703;NA;NA;-0.013970526;0.023494043;NA;-0.01348504;NA
3;2009;0.039244252;-0.016924363;-0.025149324;-0.001033414;-0.011469534;-0.003833516;NA;NA;-0.006479482;-0.007506527;NA;-0.006407518;NA
3;2009;0.025452315;-0.001062699;0.129071267;-0.008448276;0.032052212;-0.003298516;NA;NA;0.017391304;0.030910885;NA;0.035253654;NA
3;2009;0.038832878;0.034042553;0.165655123;0.001738828;-0.001545812;0.018201875;NA;NA;-0.006410256;-0.029239766;NA;0.01038206;NA
3;2009;0.052761443;-0.008230453;0.001837672;-0.011456344;-0.000985222;-0.008667389;NA;NA;-0.019784946;-0.015005476;NA;-0.042334566;NA
3;2009;0.061523438;0.058091286;0.12803424;-0.003511853;0.019301212;0.008743169;NA;NA;-0.068012286;0.016234849;NA;0.015021459;NA
3;2009;0.186531739;0.109803922;0.097620467;0.000176211;0.02626123;0.048212351;NA;NA;0.016949153;0.018273334;NA;-0.044397463;NA
3;2009;-0.118564694;-0.030918728;-0.083604938;-0.00880902;-0.002693603;0.011886305;NA;NA;0.036111111;0.019234902;NA;-0.013274336;NA
3;2009;0.147707681;0.034275296;0.377916689;0.008709563;0.013504389;0.072012257;NA;NA;-0.019749777;0.006747496;NA;0.019730942;NA
3;2009;0.052852632;-0.016217169;0.08525616;0.003524229;0.010126582;0.056217246;NA;NA;0.030996445;-0.019687925;NA;0.002638522;NA
3;2009;0.087324928;0.091202293;0.028828829;0.00333626;0.010420789;0.042850699;NA;NA;0.109735609;0.014421536;NA;0.003947368;NA
3;2009;0.01756735;-0.01543514;-0.069001751;-0.006650333;0.004569191;0.005190311;NA;NA;0.032669323;-0.011057287;NA;0.039755352;NA
3;2009;-0.063398074;0.007338225;-0.006772009;-0.00017618;-0.022092268;-0.020654045;NA;NA;-0.056404321;-0.021722926;NA;0.000840336;NA
3;2009;-0.127174127;-0.019039735;-0.106060606;-0.001409692;-0.03282392;-0.09797891;NA;NA;-0.028456947;-0.005442473;NA;-0.00713686;NA
3;2009;-0.001191128;-0.065654008;0.014830508;0.007058408;0.009892828;0;NA;NA;-0.018853632;0.023092919;NA;0.044397463;NA
4;2009;0.031425256;0.116510116;0.012943633;-0.005957596;-0.000272109;0.044325377;NA;NA;-0.004460839;-0.026529739;NA;-0.006072874;NA
4;2009;0.13440205;0.063905517;0.081203627;0.001233915;0.054708764;0.105876866;NA;NA;0.073933649;0.01010989;NA;0.007331976;NA
4;2009;0.0366371;0.053223844;0.0293557;-0.000352113;0.004645161;0.086883172;NA;NA;0.027040039;0.007180157;NA;0.055398302;NA
4;2009;-0.055032951;-0.01949177;-0.037037037;0.002289539;0.003724634;-0.015133877;NA;NA;-0.013671875;0.011449557;NA;0.008045977;NA
4;2009;-0.048733163;-0.019290237;0.069615385;-0.000702864;-0.043506078;-0.059495666;NA;NA;-0.027722772;-0.017620675;NA;-0.002660585;NA
4;2009;0.041533641;0.006756757;0.001438332;0.001406717;0.022608696;0.05823209;NA;NA;0.055315682;0.043265572;NA;0.021341463;NA
4;2009;0.065450004;0.032960477;0.055655296;0.004389816;0.029565672;0.032066508;NA;NA;0.01312336;0.031259769;NA;0.016791045;NA
4;2009;0.020964863;0.06136298;0.001020408;-0.000874126;-0.011308767;0.005370157;NA;NA;-0.018134715;-0.017985248;NA;0.00587156;NA
4;2009;0;0;0;0;0;0;NA;NA;0;0;NA;0;NA
4;2009;0.052549183;0.005441437;0.094121645;0.006124234;0.003084436;-0.03243037;NA;NA;-0.003181748;-0.022944747;NA;0.000729661;NA
4;2009;0.0520823;-0.010147477;0.057453416;-0.004173913;0.015502883;-0.00670347;NA;NA;-0.03464383;-0.012742207;NA;0.01093693;NA
4;2009;0.007492755;-0.004647348;0.044052863;-0.001222494;0.035200606;-0.01349742;NA;NA;0.014919355;0.006826667;NA;0.004327443;NA
4;2009;-0.028391684;0.002471848;-0.039381153;0.01521245;0.010968921;0.012072435;NA;NA;-0.009137863;-0.015255853;NA;0.004667864;NA
4;2009;-0.022987122;-0.010410959;-0.057686676;-0.081639683;-0.016877637;-0.037375746;NA;NA;-0.012429832;-0.004733728;NA;0.007862759;NA
4;2009;-0.043877802;-0.019241417;0.017402113;-0.003938485;-0.023175966;-0.014456836;NA;NA;-0.019488429;-0.006918171;NA;-0.017730496;NA
4;2009;0.047695122;0.016372618;0.068723274;-0.003954058;-0.007657545;-0.003772003;NA;NA;0.00115942;0.013279634;NA;0.009025271;NA
4;2009;0.016158387;-0.009720872;0.059445556;-0.003213611;-0.000632511;-0.00252419;NA;NA;-0.008602862;-0.00623053;NA;0.055456172;NA
4;2009;0.00551831;0.018510728;-0.022120313;-0.000568936;0.014556962;0.035428089;NA;NA;-0.002920317;0.02205167;NA;0.038983051;NA
4;2009;-0.012203635;0.034007986;-0.046896552;-0.008349146;0.002495321;-0.020773931;NA;NA;-0.039832636;-0.022210471;NA;-0.013050571;NA
4;2009;-0.011647741;-0.009320905;-0.049204052;0.005166475;-0.00746733;0.005823627;NA;NA;-0.012550113;-0.004218496;NA;0.100165289;NA
4;2009;-0.000468442;0.048521505;0.108066971;0.023415191;0.030219436;0.080231596;NA;NA;0.048014122;0.042037801;NA;0.011117788;NA
4;2009;0.064527269;0.028201513;-0.040934066;0.012276786;0.01630964;0.049004594;NA;NA;0.05128853;0.040550401;NA;0.025854383;NA
5;2009;0;0;0;0;0;0;NA;NA;0;0;NA;0;NA
5;2009;0.066617235;-0.034285002;0.00973933;0.009371555;0.023353293;0.02189781;NA;NA;-0.007049587;0.010318573;NA;-0.017960603;NA
5;2009;0.108272506;-0.007875032;0.036028369;0.002730748;-0.019543593;0.015714286;NA;NA;0.028559903;0.01923649;NA;0.003244838;NA
5;2009;0.033558099;0.007807417;0.114457831;0.002178649;0.008593937;-0.019690577;NA;NA;0.078515962;-0.012647145;NA;-0.00764481;NA
5;2009;0.040737369;0.001420271;0.054054054;0.022644928;0.035621302;0.032998565;NA;NA;0.061454545;-0.005222189;NA;0.005333333;NA
5;2009;0;0;0;0;0;0;NA;NA;0;0;NA;0;NA
5;2009;-0.02102923;0.087029397;-0.095571096;0.00088574;-0.022968804;-0.030902778;NA;NA;-0.068174032;-0.045562599;NA;-0.077512526;NA
5;2009;0.018521276;-0.03273633;0.082474227;0.061061947;0.035087719;-0.014690075;NA;NA;-0.014705882;-0.006849315;NA;0.063897764;NA
5;2009;-0.12727306;-0.066830166;-0.130952381;-0.006672227;-0.033898305;-0.061818182;NA;NA;-0.067164179;0.004702194;NA;-0.024024024;NA
5;2009;-0.058320943;-0.021024967;-0.082191781;-0.009235936;-0.005847953;-0.009689922;NA;NA;-0.016;0.012688508;NA;-0.030769231;NA
5;2009;0.017479096;0.022818792;0.044776119;0.019491525;0.010705882;0.029354207;NA;NA;0.039837398;0.001643217;NA;0.033650794;NA
5;2009;-0.008480133;0.013910761;0.048571429;0.00166251;0.000931207;0.016730038;NA;NA;-0.007036747;-0.002358249;NA;0.01965602;NA
5;2009;0.041881585;0.041936319;0.035422343;0.051120332;0.017560181;0.021690352;NA;NA;-0.023464567;-0.004727646;NA;0.009036145;NA
5;2009;0.061249101;-0.014782609;0.042105263;0.008842571;0.037714286;0.024524158;NA;NA;0.038542171;0.028397356;NA;0;NA
5;2009;-0.03014294;-0.020804438;0.022979798;-0.013930193;-0.020374449;-0.011789925;NA;NA;-0.037189441;-0.013555578;NA;-0.014925373;NA
5;2009;-0.002055541;-0.013906773;-0.062206863;0.007777778;-0.005171445;0.009761388;NA;NA;-8.06E+00;0.001628664;NA;0.020909091;NA
5;2009;-0.006138128;-0.012666493;0.000263227;-0.0061427;-0.008927562;0.025062657;NA;NA;0.008064516;-0.005386179;NA;0.00148412;NA
5;2009;-0.029284367;0.001851607;-0.020789474;-0.017432647;0.003990878;-0.008033531;NA;NA;-0.01224;-0.005824052;NA;-0.034084173;NA
5;2009;-0.001708015;0.017161716;0.069604945;0;0.00431573;-0.038380282;NA;NA;-0.004616506;-0.009455293;NA;0.043264805;NA
5;2009;-0.014885153;-0.001297859;-0.072864322;-0.008064516;-0.001243922;-0.013181985;NA;NA;-0.036615134;-0.002386387;NA;0.088235294;NA
5;2009;-0.028070861;0.007147498;-0.075880759;-0.040650407;-0.026268116;-0.117254174;NA;NA;-0.045608108;-0.023712949;NA;-0.013513514;NA
6;2009;0.097545176;0.019354839;0.082404692;0.050847458;0.034883721;0.109709962;NA;NA;0.046902655;0.023330137;NA;0.013424658;NA
6;2009;0.020453435;0.009620253;0.029260363;0.006451613;0.008539326;0.018939394;NA;NA;0;-0.006141995;NA;0.027304677;NA
6;2009;0.007937616;0.009277834;-0.031324033;-0.006410256;-0.008467023;-0.00669145;NA;NA;-0.019442096;-0.002409134;NA;-0.022368421;NA
6;2009;0.021448782;-0.00173913;0.046195652;0.009677419;-0.00011236;0.025449102;NA;NA;0.017241379;-0.002624948;NA;-0.013728129;NA
6;2009;0.035081262;-0.010701842;0.055844156;0.001757188;0.013484661;0.040145985;NA;NA;-0.008474576;0.001368565;NA;-0.009279476;NA
6;2009;-0.004098514;-0.02754717;-0.030750308;-0.003348748;-0.027608382;-0.009473684;NA;NA;0;0.003679563;NA;-0.01707989;NA
6;2009;0.0226252;0.033501488;0.053299492;0.016;0.02622577;0.009564293;NA;NA;0.038461538;0.016759191;NA;0.036995516;NA
6;2009;0.010970433;0.015018773;0.000722892;-0.007874016;0.005555556;0.007017544;NA;NA;0.004938272;0.011847121;NA;-0.002702703;NA
6;2009;-0.008143086;-0.005425401;-0.003130267;0;0.00441989;-0.017421603;NA;NA;-0.003357903;-0.002341682;NA;0.021680217;NA
6;2009;-0.010207448;-0.001983635;-0.024154589;0.006349206;0.00110011;-0.024113475;NA;NA;-0.005670145;-0.005204613;NA;0.015915119;NA
6;2009;-0.040343634;-0.00447205;-0.017079208;-0.014195584;-0.010989011;-0.004360465;NA;NA;-0.027272727;-0.004205991;NA;-0.018276762;NA
6;2009;-0.032431702;0.002620414;0.014857718;-0.01968;0.005555556;-0.010948905;NA;NA;-0.010195412;0.007108272;NA;-0.018617021;NA
6;2009;-0.031943531;-0.023024269;-0.017369727;-0.012404113;-0.021325967;-0.001845018;NA;NA;-0.004291845;0.023424714;NA;0.001626016;NA
6;2009;0.011472945;0.001910828;-0.017676768;0.001983143;-0.01208084;-0.008133087;NA;NA;-0.003448276;0.0001999;NA;-0.004329004;NA
6;2009;0.006903433;-0.004958678;-0.018251928;0.006102589;0.014857143;0.034289974;NA;NA;0.044550173;-0.004796642;NA;0.019021739;NA
6;2009;-0.064394782;-0.051750575;-0.08352972;-0.004098361;-0.026914414;-0.032432432;NA;NA;-0.045962733;-0.006928406;NA;-0.032;NA
6;2009;-0.013337368;-0.03112788;-0.029428571;0.022222222;-0.037148478;0.000744879;NA;NA;-0.017795139;-0.000202224;NA;-0.024793388;NA
6;2009;0.045329068;-0.00403338;0.011186341;0.006441224;0.033653846;-0.002605136;NA;NA;0.03402563;0.007180421;NA;0;NA
6;2009;0.009179888;0.030721966;-0.021834061;-0.0128;-0.015116279;-0.027985075;NA;NA;-0.014529915;-0.022994277;NA;-0.005649718;NA
6;2009;-0.013416128;0.003387075;0.043154762;0.004862237;0.003541913;0.011132438;NA;NA;-0.006938422;0.008221994;NA;0.003409091;NA
6;2009;0.020103147;0.01336754;0.027104137;0;-0.011647059;-0.012908125;NA;NA;-0.021834061;-0.015188583;NA;0.006511891;NA
6;2009;0.030581923;0.049966689;0.021666667;0.019354839;-0.007856208;-0.015384615;NA;NA;0.008928571;0;NA;0.009845288;NA
7;2009;-0.009951544;0.021573604;-0.010331702;0.00443038;0.00179964;0.013671875;NA;NA;0;0.004761412;NA;-0.013927577;NA
7;2009;-0.022145819;-0.018757764;-0.046703297;-0.012287335;-0.003592814;-0.00655106;NA;NA;-0.022035398;-0.011744102;NA;-0.011299435;NA
7;2009;-0.017083764;-0.02012913;0.109510086;-0.019138756;-0.013581731;-0.014740109;NA;NA;-0.022712877;-0.010736996;NA;-0.042857143;NA
7;2009;0;0;0;0;0;0;NA;NA;0;0;NA;0;NA
7;2009;-0.010878714;-0.017571059;-0.010649351;0.004878049;-0.002071402;0.03976378;NA;NA;0.016666667;0.018018967;NA;0.014925373;NA
7;2009;-0.031739954;0.011178327;-0.028616435;-0.001618123;0.031746032;0.003786445;NA;NA;-0.025500911;0.01190353;NA;-0.026470588;NA
7;2009;-0.005251016;0.005462349;-0.075675676;0.004862237;0.01183432;0.015088646;NA;NA;0.025233645;0.019128478;NA;0.033232628;NA
7;2009;-0.000220868;-0.008537059;-0.034795322;0.048387097;0.002222222;-0.0040877;NA;NA;-0.017319964;-0.000401485;NA;0.005847953;NA
7;2009;0.03605355;0.010567515;0.020599818;0.038461538;0.009452678;0.041044776;NA;NA;0.030705009;0.002309469;NA;0.040697674;NA
7;2009;0.040086997;0.012264395;0.053428317;-0.007555556;0.015028902;0.032258065;NA;NA;0.00801008;0.019434983;NA;0.025139665;NA
7;2009;0.038951987;0.001913021;0.034375881;0.007613077;0.019362187;0.006944444;NA;NA;0.008928571;0.012382075;NA;0.002724796;NA
7;2009;0.023757844;-0.010819756;-0.024788886;0.011555556;-0.022346369;-0.013103448;NA;NA;0;0;NA;0.006793478;NA
7;2009;-0.016306233;0.007077596;-0.005307263;-0.006883421;-0.011428571;-0.004192872;NA;NA;-0.013274336;0.017763541;NA;-0.024291498;NA
7;2009;0.027294459;0.03181702;0.01937658;0.013714791;0.027745665;-0.000350877;NA;NA;0.013452915;0.01316166;NA;0.015214385;NA
7;2009;0.015182437;-0.012260062;0.021763085;0.019784696;0.003262092;0.003861004;NA;NA;0;0.001694437;NA;0.019073569;NA
7;2009;-0.005786754;-0.005641926;-0.026691831;-0.015691869;-0.004372688;-0.038111888;NA;NA;-0.003362832;-0.016727751;NA;-0.010695187;NA
7;2009;-0.006406259;-0.00353045;0.019390582;-0.014637681;0.002252252;-0.003271538;NA;NA;0.043331557;0.006499092;NA;-0.005405405;NA
7;2009;0.040682415;0.029355941;0.02173913;0.007501103;0.006741573;0.030269876;NA;NA;0.012765957;0.010920141;NA;0.048913043;NA
7;2009;0.009996893;0.036385986;0.034574468;0.004379562;0.014397321;0.012389381;NA;NA;-0.012605042;0.008547811;NA;0.010362694;NA
7;2009;-0.024301534;-0.013165698;0.000257069;-0.001453488;0.004510947;-0.001398601;NA;NA;-0.037106383;0.006612648;NA;-0.046153846;NA
7;2009;-0.001650563;0.03125;-0.036237471;0.018922853;0.006571742;0.004901961;NA;NA;0.012020506;0.027387121;NA;-0.01344086;NA
7;2009;0.094070441;0.008158508;0.005066667;0.042857143;0.029379761;0.022648084;NA;NA;0.021834061;-0.00990634;NA;0.028610354;NA
7;2009;0.063841347;-0.020231214;-0.006367737;-0.002739726;0.021141649;0.055195911;NA;NA;0.008547009;0.02037475;NA;-0.001324503;NA
8;2009;0.047960291;0.014749263;0.067556742;0.029945055;0.014492754;0.017113335;NA;NA;0.008474576;0;NA;0.00795756;NA
8;2009;-0.006061437;0.012906977;0.025262631;0.000266738;0.007142857;0;NA;NA;-0.008403361;-0.004100553;NA;0.034210526;NA
8;2009;0.041156551;0.001721961;0.005123201;0.016;0.003546099;0.038412698;NA;NA;0.042372881;0.011278195;NA;0.0043257;NA
8;2009;0.062958984;0.012606005;0.050970874;-0.002624672;-0.010600707;0.031794558;NA;NA;0.004065041;-0.000796601;NA;-0.016974918;NA
8;2009;-0.012405333;-0.028293345;-0.013856813;0.065526316;-0.003061224;0.025185185;NA;NA;0.008097166;-0.00832669;NA;0.018041237;NA
8;2009;-0.002789811;0.030747729;0.077283372;-0.000987898;0.012282497;0.011560694;NA;NA;0.016064257;0.016346583;NA;0.032911392;NA
8;2009;-0.06125232;0.013446328;0.028478261;-0.013597033;-0.007077856;-0.048571429;NA;NA;0.007905138;-0.03216734;NA;-0.017156863;NA
8;2009;-0.004762261;0.001895418;-0.00465018;-0.030075188;-0.00203666;0.018018018;NA;NA;0;-0.007900472;NA;-0.018952618;NA
8;2009;0.073190183;0.010460717;0.014015715;0.033462532;0.008163265;0.07640118;NA;NA;0.035294118;0.020503432;NA;0.016522623;NA
8;2009;0.000140211;0.025440529;0.013612565;-0.019877485;0;0.01178405;NA;NA;0.021969697;0.001704189;NA;0.010252563;NA
8;2009;-0.042534102;-0.037052948;-0.085743802;-0.007653061;-0.023279352;-0.056338028;NA;NA;-0.054855448;-0.013968481;NA;-0.02970297;NA
8;2009;0.019664114;-0.037921035;0.039548023;0.008997429;0.005181347;0.017508611;NA;NA;0.015686275;-0.006265892;NA;0.033163265;NA
8;2009;-0.027139575;-0.00985393;-0.004347826;-0.022929936;-0.005154639;-0.018335684;NA;NA;-0.027027027;0.002924244;NA;0.032098765;NA
8;2009;0.027896679;0.011122819;0.026200873;0.007301173;-0.001036269;-0.006034483;NA;NA;0.026984127;0.001275626;NA;0.028708134;NA
8;2009;0.017145319;0.042843909;0.003191489;0.003106394;-0.002074689;0.000289101;NA;NA;0.004636785;-0.020839021;NA;0.011627907;NA
8;2009;0.093401474;0.010437486;0.100742312;0.032258065;0.013513514;0.011560694;NA;NA;0.079230769;0.040427509;NA;0.020229885;NA
8;2009;-0.014138154;0.001758242;0.021194605;0.0125;-0.00625641;-0.004857143;NA;NA;0.036707056;0.002054489;NA;0.0522758;NA
8;2009;-0.029703359;-0.000658183;-0.009245283;0;-0.011249871;-0.032443296;NA;NA;-0.050532829;-0.016313068;NA;-0.041755889;NA
8;2009;-0.004967133;-0.001097695;-0.016377833;0.002469136;-0.006263048;-0.011869436;NA;NA;-0.007965243;-0.004168555;NA;0.020335196;NA
8;2009;-0.074363461;0.009450549;0.001161665;0.012931034;-0.008403361;-0.009009009;NA;NA;0.000875912;0.002093002;NA;-0.014454665;NA
8;2009;0.093746794;-0.020139342;-0.046412686;0.009118541;-0.016949153;0.027272727;NA;NA;-0.040985998;0.024972757;NA;0.002222222;NA
9;2009;0.002398371;-0.00722142;0.031839383;-0.021084337;0.005387931;-0.002949853;NA;NA;-0.007528517;0.0141756;NA;0.00443459;NA
9;2009;-0.063825806;-0.012869293;-0.034591195;-0.015384615;-0.018220793;-0.05295858;NA;NA;-0.030725615;-0.013977461;NA;-0.061810155;NA
9;2009;0.011365259;-0.005781657;0.024022801;0.01875;0.004366812;0.026554202;NA;NA;0.035573123;0;NA;0.018823529;NA
9;2009;0.026682102;0.005701254;0.013916501;0.004907975;0.010869565;0.00882532;NA;NA;-0.000763359;0.002037743;NA;0.026558891;NA
9;2009;0.043919476;0.012585034;0.021568627;0.013431013;0.005376344;0.012066365;NA;NA;0.037815126;-0.078956676;NA;0.025646794;NA
9;2009;-0.004201902;0.021162244;0.015355086;0.016385542;0.002139037;0.007451565;NA;NA;0.045196908;-0.006623788;NA;0.0089932;NA
9;2009;-0.002500033;0.010526316;0.035916824;0.001659554;-0.00416222;-0.01183432;NA;NA;-0.009085147;-0.015268651;NA;0.017173913;NA
9;2009;-0.007916722;0.025390625;0.031021898;-0.00591716;-0.00010717;-0.002994012;NA;NA;0.002132196;-0.027183513;NA;0.025860227;NA
9;2009;-0.013019128;0.003174603;0.014159292;-0.011904762;0.004287245;-0.024024024;NA;NA;0.007092199;0.004640371;NA;-0.003333333;NA
9;2009;-0.012405368;-0.003164557;-0.020942408;0.019638554;-0.01814301;0.041846154;NA;NA;-0.00915493;-0.022994277;NA;0.003344482;NA
9;2009;-0.005457812;0.011640212;0.008912656;-0.008625783;-0.013043478;0.015948021;NA;NA;0.001421464;0;NA;-0.00625;NA
9;2009;0.025798001;-0.007322176;0.090106007;0.020858164;0.00660793;0.007267442;NA;NA;0.027679205;0.022302158;NA;-0.01048218;NA
9;2009;0.018979515;0.008429926;0.004862237;0.007005254;-0.003282276;0.004329004;NA;NA;0.01519337;0.010354881;NA;0.006355932;NA
9;2009;-0.038056669;-0.009404389;0.066129032;0.014492754;-0.003293085;0.020114943;NA;NA;0.003401361;-0.006766169;NA;-0.012631579;NA
9;2009;0.004100215;-0.000527426;-0.054462935;-0.013485714;-0.025881057;-0.025352113;NA;NA;-0.043389831;0.002304147;NA;-0.002132196;NA
9;2009;0.024719347;0.028073879;0.01264;0.063253012;0.009609949;0.008381503;NA;NA;0.037562013;0.026286857;NA;0.014957265;NA
9;2009;0.002518925;-0.003079766;-0.021330384;-0.024842014;0.002239642;0.007738607;NA;NA;0.00068306;0.007401636;NA;-0.010526316;NA
9;2009;-0.021416892;0.015858305;-0.024216984;-0.019329609;0.00301676;0.00967008;NA;NA;0;-0.004060325;NA;-0.00212766;NA
9;2009;-0.016764027;-0.016725798;-0.046988749;0.0140139;0.002562103;-0.021126761;NA;NA;-0.033447099;-0.018831295;NA;-0.034115139;NA
9;2009;0;0;0;0;0;0;NA;NA;0;0;NA;0;NA
9;2009;0.033671383;0.019690722;0.059027778;-0.016853933;0.012777778;-0.010071942;NA;NA;-0.018361582;-0.050356154;NA;0.015452539;NA
9;2009;0.025931322;-0.004953999;-0.032786885;0.005714286;0.009325288;0;NA;NA;0.014388489;0.018439421;NA;0.006521739;NA
10;2009;-0.046656157;0.007518797;-0.006779661;0;0.019565217;0.013372093;NA;NA;-0.019858156;0.016366612;NA;-0.006479482;NA
10;2009;-0.054925381;-0.016639774;-0.058020478;-0.005681818;-0.026652452;-0.026678141;NA;NA;-0.03617945;-0.006944444;NA;-0.02173913;NA
10;2009;0.013086923;0.001538304;0.038043478;-0.003428571;0.010952903;-0.023577955;NA;NA;0.043543544;0.009324009;NA;0.015555556;NA
10;2009;0.043735191;0.01535941;0.017452007;0.014908257;0.002166847;0.01720495;NA;NA;0.035971223;0;NA;0.006564551;NA
10;2009;0.006810536;0.003529649;-0.013722127;-0.014689266;-0.024864865;-0.009495549;NA;NA;-0.027777778;-0.005723466;NA;-0.019565217;NA
10;2009;0.00931812;0.007938901;0.008695652;0.000573394;0.001108647;0.009586579;NA;NA;0.013571429;0.001110887;NA;0.009977827;NA
10;2009;0.004145022;0.039880359;0.001896552;0.013180516;0.002768549;0.027002967;NA;NA;-0.019732206;-0.011298295;NA;0.001097695;NA
10;2009;0.026670598;0.015340364;0.032352435;0.00678733;0.022639426;0.064143311;NA;NA;0.017253774;0.034792368;NA;0.00877193;NA
10;2009;-0.018184429;-0.014164306;-0.038173029;0;-0.028077754;-0.000814553;NA;NA;-0.014134276;-0.012423585;NA;0;NA
10;2009;0.038372047;0.021072797;-0.133622184;0.007865169;-0.002222222;0.038315217;NA;NA;0.010537634;-0.00798722;NA;-0.007826087;NA
10;2009;0;0.034709193;-0.119823965;0.003121516;-0.033964365;-0.005495943;NA;NA;-0.008299638;0.002314815;NA;-0.018404908;NA
10;2009;-0.01261252;0.006346328;0.056818182;-0.009779951;-0.000576369;-0.001315789;NA;NA;-0.027181688;-0.011748167;NA;-0.013392857;NA
10;2009;0.013409067;-0.008108108;0.021505376;-0.001010101;-0.008765859;-0.025296443;NA;NA;0.007352941;-0.006705954;NA;-0.009049774;NA
10;2009;0.006628618;-0.019981835;0.031578947;0.005504999;0.041424249;0.00567721;NA;NA;0.00729927;0.004705401;NA;0;NA
10;2009;-0.011644463;0.012048193;-0.01;-0.002122905;0.005810056;-0.001612903;NA;NA;-0.006521739;-0.014050092;NA;-0.005707763;NA
10;2009;-0.00460462;-0.007326007;0.003916718;0.007725899;-0.019106865;-0.025040388;NA;NA;0.006564551;-0.002375052;NA;-0.021814007;NA
