MONTH;YEAR;A;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B
7;2009;0;0.000512821;0.015075377;0;0;-0.031292517;0.003333333;0;-0.006134969;0;0;NA;0;0;0;0;0.004662005;0.019230769;0;-0.00877193;-0.016949153;0;0;0.130434783;0;NA;0;0;0;0;0;0;0;NA;0;NA;0;NA;-0.033333333;-0.02;0;0;0;0;0;-0.005434783;-0.037037037;-0.056420233;0;0;0;0;0;NA;0;0;0;NA;NA;0;0;-0.00877193;0;0.016666667;NA;0;0;0;0;NA;NA;0;0;0;0;NA;-0.04;-0.021582734;0;NA;0;0;0;0;0;0;NA;NA;0;NA;NA;0;0;0;0;0;NA;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;NA;0;0;-0.008064516;-0.007936508;-0.030612245;0;0;0;0;0;0;NA;0;NA;-0.052631579;0;0;0;0;0;-0.0375;0;0;0;0;0;0;NA;-0.037383178;0.002367798;0;0;0;NA;0;0;0;-0.052631579;0;NA;NA;0;-0.063829787;0;0;-0.061412487;0;-0.008823529;NA;0;NA;0;NA;0;NA;NA;0;-0.072894551;0;-0.083333333;NA;NA;0;NA;NA;NA;-0.04287902;NA;0;NA;0;0;0;NA;0;0;0;0;0;0;-0.02919708;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7;2009;0;-0.005638134;-0.004950495;0;0;-0.016853933;-0.016611296;-0.004686036;0;0;0;NA;0;0;0;0;0;0;0;-0.008849558;-0.012931034;0;0;0;0;NA;0;0;-0.02016129;0;0;0;0;NA;-0.023529412;NA;0;NA;-0.034482759;0;0;0;0;0;0;-0.016393443;-0.046153846;0.028865979;0;0;0;0;0;NA;0;0;0;NA;NA;0;0;0;0;0;NA;0;0;0;0;NA;NA;0;0;-0.036144578;0;NA;0;-0.022058824;0;NA;0;0;0;0;0;0;NA;NA;0;NA;NA;0;0;0;0;0;NA;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;-0.121621622;0;0;0;0;0;NA;0;0;-0.024390244;0;-0.042105263;0.025641026;0;0;0;0;0;NA;0;NA;-0.027777778;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0.009973753;0;0;0;NA;0;0;0;-0.055555556;0;NA;NA;0;-0.113636364;0;0;-0.007270084;0;-0.008632317;NA;0;NA;0;NA;0;NA;NA;0;0.006870229;0;0;NA;NA;0;NA;NA;NA;0.018666667;NA;-0.117647059;NA;0;0;0;NA;0;0;0;0;0;0;-0.030075188;0;-0.018691589;0;0;NA;0;0;0;0;0;0;0;0.032720753;0;0;0;0;0;0
7;2009;0;-0.018041237;-0.014925373;0;0;-0.055571429;0;-0.015065913;-0.012345679;-0.02238806;0;NA;0;0;-0.015384615;0;-0.011600928;0;0;0;-0.03930131;0;0;0;0;NA;0;-0.025252525;0;0;0;0;0;NA;0;NA;0;NA;-0.035714286;0;0;0;0;0;0;0;0;0;0;-0.038461538;0;0;-0.064039409;NA;0;-0.02962963;0;NA;NA;0;0;0;0;0;NA;0;0;0;0;NA;NA;0;0;0;0;NA;0;-0.030075188;0;NA;0;0;0;0;0;0;NA;NA;0;NA;NA;0;0;0;0;0;NA;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;NA;0;0;-0.025;-0.036;-0.021978022;0;0;0;0;0;0;NA;0;NA;-0.057142857;0;0;0;0;0;-0.038961039;0;0;0;0;0;0;NA;-0.077669903;-0.048856549;0;0;0;NA;0;-0.070351759;0;-0.117647059;0;NA;NA;0;-0.051282051;0;0;-0.069571585;0;-0.010340136;NA;0;NA;0;NA;0;NA;NA;0;0;0;-0.090909091;NA;NA;0;NA;NA;NA;-0.020942408;NA;-0.066666667;NA;0;0;0;NA;0;0;0;-0.022222222;0;0;-0.023255814;0;-0.047619048;0;0;NA;0;0;0;0;0;0;0;-0.041666667;0;0;0;0;0;0
7;2009;-0.016736402;0.026246719;-0.015151515;0;0;0.04371502;0;0;0;0;0;NA;0;0;0.0125;0;0.014084507;0.018867925;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;NA;0;NA;0;NA;0.074074074;0.010204082;0;0;0;0;0;0;0.048387097;0.022044088;0;-0.051428571;0;0;0;NA;0;0.030534351;0;NA;NA;0;0;0;0;0;NA;0;0;0;0;NA;NA;0;0;0;0;NA;0.025;0.031007752;0;NA;0;0;0;0;0;0;NA;NA;0;NA;NA;0;0;0;0;0;NA;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;NA;0;0;0.017094017;0.012448133;0.02247191;0;0;0;0;0;0;NA;0;NA;0.090909091;0;0;0;0;0;0.054054054;0;-0.01369863;0;0;0;0;NA;0.026315789;0.02568306;0;0;0;NA;0;0.078378378;0;0.2;0;NA;NA;0;0.135135135;0;0;0.062967336;0;0.001649711;NA;0;NA;0;NA;0;NA;NA;0;0;0;0.15;NA;NA;0;NA;NA;NA;0.042245989;NA;0.142857143;NA;0;0;0;NA;0;0;0;0;0;0;0.023809524;0;0.07;0;0;NA;0;0;0;0;0;0;0;0.043025362;0;0;0;0;0.028985507;0
7;2009;-0.008510638;0.008184143;0;0;0;-0.043478261;0;0;0;-0.007633588;0;NA;0;0.021276596;0;0;0;0.018518519;0;0;0.022727273;0;0;0;0;NA;0;0;0;0;0;0;-0.016393443;NA;0;NA;0;NA;-0.034482759;-0.02020202;0;0;0;0;0;0;-0.038461538;-0.021568627;0;0;0;0;-0.005263158;NA;0;0;0;NA;NA;0;0;0;0;0;NA;0;0;0;0;NA;NA;0;0;0;0;NA;0;-0.037593985;0;NA;0;0;0;0;0;0;NA;NA;0;NA;NA;0;0;0;0;0;NA;0;0;0;0;0;0;NA;0;0;0;0;0;0;-0.024169184;0;0;0;NA;0;0;0;0;0;0;NA;0;0;-0.033613445;-0.012295082;-0.010989011;0;0;0;0;0;0;NA;-0.006688963;NA;-0.027777778;0;0;0;0;0;-0.025641026;0;0.013888889;0;0;0;0;NA;0;0.024507192;0;0;0;NA;0;0;0;0;0;NA;NA;0;-0.023809524;0;0;-0.02961866;0;-0.015646445;NA;0;NA;0;NA;0;NA;NA;0;0;0;-0.086956522;NA;NA;0;NA;NA;NA;-0.02257568;NA;0;NA;0;0;0;NA;0;0;0;0;0;0;0.015503876;0;-0.018691589;0;0;NA;0;0;0;0;0;0.236111111;0;0;0;0;0;0;0;0
7;2009;0.004291845;0;0;0;0;0;0;0;0;0.007692308;0;NA;0.017391304;0.020833333;-0.015432099;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;NA;0;NA;0;NA;0.035714286;0;0;0;0;0;0;0.016666667;0;0.012024048;0;0;0;0;-0.021164021;NA;0;0;0;NA;NA;0;0;0;0;0;NA;0;0;0;0;NA;NA;0;0;0.025;0;NA;0;0.03125;0;NA;0;0;0;0;0;0;NA;NA;0;NA;NA;0;0;-0.069651741;0;-0.083333333;NA;0.046511628;0;0;0;0;0;NA;0;0;0;0;0;0.010928962;0;-0.024390244;0;0;NA;-0.046153846;0;0;0;0;0;NA;0;0;0.034782609;0.020746888;0.022222222;0.05;0;0;0;0;0;NA;-0.006734007;NA;0.014285714;0;0;0;0;0;0.039473684;0;0;0;0;0;0;NA;0.046153846;0.000520021;0;0;0;NA;0;0;0;0;0;NA;NA;0;0.048780488;0;0;0.04959939;0;0.015895148;NA;0;NA;0;NA;0;NA;NA;0;0;0;0.047619048;NA;NA;0;NA;NA;NA;0.025721785;NA;0.0625;NA;0;0;0;NA;0;0;0;0;0;0;0.045801527;0;0.028571429;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7;2009;0.021367521;-0.00304414;0.01025641;0;0;0;0;0;0.0125;-0.015267176;0;NA;0.014957265;-0.020408163;0;0;-0.00462963;0;0;-0.008928571;0;0;0;0;-0.0591133;NA;0;-0.010362694;0;0;0;0;0;NA;0;NA;0;NA;0.034482759;0;0;0;0;0;0;0.016393443;0;0.01980198;0;0;0;0;0;NA;0;-0.02962963;0;NA;0;0;0;0;0;0;NA;0;0;0;0;NA;NA;0;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;NA;NA;0;NA;NA;0;0;0;0;0;NA;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;NA;0;0;-0.008403361;0;0.086956522;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;-0.012658228;0;0;0;0;0;0;NA;-0.029411765;0;0;0;0;NA;0;-0.035087719;0;0.111111111;0;NA;NA;0;0.069767442;0;0;0.065430752;0;0.021136426;NA;0;NA;0;NA;0;NA;NA;0;0;0;0.090909091;NA;NA;0;NA;NA;NA;0.02814739;NA;0.029411765;NA;0;0;0;NA;0;0;0;0;0;0;0.01459854;0;0.009259259;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0.005633803;0
7;2009;-0.016736402;0.007633588;0;0;0;0;0;0;0;-0.031007752;0;NA;0.023157895;-0.058333333;0;0;0;0;0.017786561;0;0.022222222;0;0;-0.025641026;0;NA;0;0;0;0;0;0;0;NA;0;NA;0;NA;0.033333333;0;0;0;0;0;0;0;0.04;0.00776699;0;0;0;0;0.010810811;NA;0;0.030534351;0;NA;0;0;0;0.07079646;0;0;NA;0;0;0;0;NA;NA;0;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;NA;NA;0;NA;NA;0;0;0;0;-0.068181818;NA;0.022222222;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;NA;0;0;0.042372881;0.016260163;0.02;0;0;0;0;0;0;NA;0;NA;0.028169014;0;0;0;0;0;0;-0.145454545;0;0;0;0;0;NA;0.01010101;0.000259875;0;0;0;NA;0;0;0;0.05;0;NA;NA;0;0.043478261;0;0;0.092118731;0;0.032258065;NA;0;NA;0;NA;0;NA;NA;0;0;0;0.041666667;NA;NA;0;NA;NA;NA;0.073668492;NA;0;NA;0;0;0;NA;0;0;0;0;0;0;0.043165468;0;0.009174312;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;-0.019607843;0.02173913
7;2009;0.017021277;0;0.005076142;0;0;0.015151515;0;0;-0.00617284;0;0;NA;0.00617284;-0.026548673;-0.015673981;0;-0.01627907;0;0;0;0;0;0;0;0;NA;0;0.020942408;0;0;0;0;0;NA;0;NA;0;NA;-0.032258065;0.010309278;0;0;0;0;0;0;0;-0.013487476;0;0;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;NA;0;0;0;0;NA;NA;0;0;0;0;NA;-0.024390244;-0.007575758;0;NA;0;0;0;0;0;0;NA;NA;0;NA;NA;0;0;0;0;0;NA;-0.02173913;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;NA;0;0;0;-0.028;-0.029411765;0;0;0;0;0;0;NA;0;NA;0.02739726;0;0;0;0;0;-0.025641026;0;0;0;0;0;0;NA;0.04;0.011951156;0;0;0;NA;0;0;0;0;0;NA;NA;0;0.041666667;0;0;-0.043736332;0;0.007552083;NA;0;NA;0;NA;0;NA;NA;0;0;0;-0.04;NA;NA;0;NA;NA;NA;0.022716736;NA;0;NA;0;0;0;NA;0;0;0;0;0;0;-0.020689655;0;-0.027272727;0;0;NA;0;0;0;0;0;0;0;0.062527139;0;0;1.215.384.615;0;0;0
7;2009;0.008368201;0.002525253;0.005050505;0;0;0.014179104;-0.040540541;0;-0.01863354;0;0;NA;0.00204499;0;-0.012738854;0;0.021276596;0;0;0;0.013043478;0;0;0;0;NA;0;0;0;0;0;0;-0.05;NA;0;NA;0;NA;0;-0.010204082;0;0;0;0;0;0;-0.073076923;0;0;0.009036145;0;0;0.016042781;NA;0;0;0;NA;0;0;0;0;0;0;NA;0;0;0;0;NA;NA;0;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;NA;NA;0;NA;NA;0;0;0;0;-0.048780488;NA;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;0.153225806;0;0;0;0;0;NA;0;0;0.008130081;0.012345679;-0.03030303;0;0;0;0;0;0;NA;0;NA;-0.04;0;0;0;0;0;-0.026315789;0;0;0;0;0;0;NA;-0.000961538;0;0;0;0;NA;0;0;0;-0.047619048;0;NA;NA;0;-0.02;0;0;-0.013067625;0;0.011630912;NA;0;NA;0;NA;0;NA;NA;0;0;0;-0.041666667;NA;NA;0;NA;NA;NA;0.024932004;NA;-0.028571429;NA;0;0;0;NA;0;0;0;0;0;0;0;0;-0.009345794;0;0;NA;0;0;0;0.026490066;0;0;0;0;0;0;-0.097222222;0;0;0
7;2009;0.01659751;0.025188917;0.025125628;0;0;0.000735835;0;0.015296367;0.012658228;0.024;0;NA;0.010204082;0;0.012903226;0;-0.006944444;0;0;0.045045045;0.030042918;0;0;0;0;NA;0;0;0;0;0;0;0;NA;0;NA;0;NA;0;0.010309278;0;0;0;0;0;0;0.001659751;-0.0234375;0;0;0;0;-0.015789474;NA;0;0;0;NA;0;0;0;0;0;0.049180328;NA;0;0;0;0;NA;NA;0;0;0;0;NA;0;0.015267176;0;NA;0;0;0;0;0;0;NA;NA;0;NA;NA;0;0;0;0;0;NA;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;NA;0;0;-0.008064516;0.016260163;0.03125;0.00952381;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;-0.013513514;0;0;0;0;0;0;NA;0;0.012066752;0;0;0;NA;0;-0.025974026;0;0;0;NA;NA;0;-0.020408163;0;0;-0.072823568;0;0.02887072;NA;0;NA;0;NA;0;NA;NA;0;0;0;0.086956522;NA;NA;0;NA;NA;NA;0.034940292;NA;0.029411765;NA;0;0;0;NA;0;0;0;0;0;0;0.049295775;0;0.009433962;0;0;NA;0;0;0;0;0;0;0;0.019615856;0;0;0;0;0;0
7;2009;0.06122449;0.024570025;0.004901961;0;0;0;0.021126761;0;0;0;0;NA;0;-0.045454545;-0.012738854;0;-0.002331002;0;0;0.00862069;0.008333333;0;0;0;0.062827225;NA;0;0.01025641;0;0;0;0;0;NA;0;NA;0;NA;-0.033333333;0.010204082;0;0;0;0;0;-0.010752688;0;0;0;0;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0.015625;NA;0;0;0;0;NA;NA;0;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;NA;NA;0;NA;NA;0;0;0;0;-0.025641026;NA;0;0;0;0;0;0;NA;0;0;0;0;0;0;-0.052631579;0;0;0;NA;0;0;0;0;0;0;NA;0;0;0;0.016;-0.03030303;0.037735849;0;0;0;0;0;NA;0;NA;-0.013888889;0;0;0;0;0;0.02739726;0;0;0;0;0;0;NA;0;0;0;0;0;NA;0;-0.013333333;0;-0.05;0;NA;NA;0;0.020833333;0;0;-0.042841842;0;0.022100819;NA;0;NA;0;NA;0;NA;NA;0;0;0;-0.04;NA;NA;0;NA;NA;NA;0.014957265;NA;-0.028571429;NA;0;0;0;NA;0;0;0;-0.009090909;0;0;0;0;0.018691589;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7;2009;0;0.035971223;0.068292683;0;0;0.088088235;0;0.030131827;-0.0125;-0.03125;0;NA;0;0.004761905;-0.016129032;0;-0.01635514;0;0;0.034188034;0.012396694;0;0;0;0;NA;0;0;0;0;0;0;0;NA;-0.060240964;NA;0;NA;-0.034482759;0.01010101;0;0;0;0;0;0;0.01905551;0;0;0;0;0;0.016042781;NA;0;0;0;NA;0;0;0;0;0;0;NA;0;0;0;0;NA;NA;0;0;0;0;NA;0;-0.007518797;0;NA;0;0;0;0;0;0;NA;NA;0;NA;NA;0;0;0.021390374;0;0;NA;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0.025;0;0;NA;0;0;0;0;0;0;NA;0;0;0;0.007874016;0;0;0;0;0;-0.090909091;0;NA;0;NA;-0.028169014;0;0;0;0;0;0.013333333;0;0;0;0;0;0;NA;-0.037536092;0.001268392;0;0;0;NA;0;0;0;0;0;NA;NA;0;-0.020408163;0;0;0.063409176;0;0.019922255;NA;0;NA;0;NA;0;NA;NA;0;0;0;0;NA;NA;0;NA;NA;NA;-0.004210526;NA;-0.029411765;NA;0;0;0;NA;0;0;0;0;0;0;0.006711409;0;0.018348624;0;0;NA;0;0;0;0;0;0;0;0.096192385;0;0;0;0;0;0
7;2009;0.023076923;0.032407407;0.03652968;0;0;0.000135153;-0.013793103;0.097806216;0;0;0;NA;0;0;0.016393443;0;0.019002375;0;0;0;0;0;0;0;0;NA;0;0.015228426;0;0;0;0;0;NA;0;NA;0;NA;0.035714286;0.08;0;0;0;0;0;0.010869565;0;0.03;0;0;0;0;0;NA;0;0;0;NA;0;0;0;0.082644628;0;0.030769231;NA;0;0;0;0;NA;NA;0;0;0;0;NA;0;0.015151515;0;NA;0;0;0;0;0;0;NA;NA;0;NA;NA;0;0;0.052356021;0;0;NA;-0.022222222;0;0;0;0;0;NA;0;0;0;0;0;0;0.026143791;-0.024390244;0;0;NA;0;0;0;0;0;0;NA;0;0;0.016260163;-0.00390625;0.03125;0;0;0;0;0;0;NA;0;NA;0.028985507;0;0;0;0;0;0.026315789;0;0.02739726;0;0;0;0;NA;0.05;0.047377755;0;0;0;NA;0;0;0;0.052631579;0;NA;NA;0;0;0;0;-0.014030165;0;0.018342068;NA;0;NA;0;NA;0;NA;NA;0;0;0;0.041666667;NA;NA;0;NA;NA;NA;0.076109937;NA;0;NA;0;0;0;NA;0;0;0;0;0;0;0.006666667;0;0.036036036;0;0;NA;0;0;0;-0.032258065;0;0;0;0.070201097;0;0;0;0;0;0
7;2009;0.026315789;-0.013452915;-0.022026432;0;0;-0.005405405;-0.017482517;0;-0.012658228;0.008064516;0;NA;-0.01010101;0.009478673;-0.032258065;0;0.004662005;0;0.009708738;-0.024793388;-0.012244898;0;0;0.105263158;-0.0591133;NA;0;0;0;0;0;0;0;NA;0;NA;0;NA;0.034482759;0;0;0;0;0;0;-0.010752688;0;0.019417476;0;0;0;0;0.052631579;NA;0;0;0;NA;0;0;0;0;0;0.074626866;NA;0;0;0;0;NA;NA;0;0;0;0;NA;0;0.029850746;0;NA;0;0;0;0;0;0;NA;NA;0;NA;NA;0;0;0;0;0;NA;-0.045454545;0;0;0;0;0;NA;0;0;0;0;0;0;0;0.1;0;0;NA;0.020979021;0;0;0;0;0;NA;0;0;0.008;0.011764706;0.01010101;0;0;0;0;0;0;NA;0;NA;0.028169014;0;0;0;0;0;-0.012820513;0;0.150133333;0;0;0;0;NA;0.047619048;-0.001209482;0;0;0;NA;0;0.032432432;0;0;0;NA;NA;0;0.020833333;0;0;-0.021344717;0;0.003040936;NA;0;NA;0;NA;0;NA;NA;0;0;0;0;NA;NA;0;NA;NA;NA;-0.008644401;NA;0;NA;0;0;0;NA;0;0;0;0;0;0;0.013245033;0;0.008695652;0;0;NA;0;0;0;0;0;0;0;-0.016399043;0;0;0;0;0;0
7;2009;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;NA;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;NA;0;0;0;0;NA;NA;0;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;NA;NA;0;NA;NA;0;0;0;0;0;NA;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;NA;0;0;0;0;0;NA;NA;0;0;0;0;0;0;0;NA;0;NA;0;NA;0;NA;NA;0;0;0;0;NA;NA;0;NA;NA;NA;0;NA;0;NA;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7;2009;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;NA;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;NA;0;0;0;0;NA;NA;0;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;NA;NA;0;NA;NA;0;0;0;0;0;NA;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;NA;0;0;0;0;0;NA;NA;0;0;0;0;0;0;0;NA;0;NA;0;NA;0;NA;NA;0;0;0;0;NA;NA;0;NA;NA;NA;0;NA;0;NA;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7;2009;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;NA;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;NA;0;0;0;0;NA;NA;0;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;NA;NA;0;NA;NA;0;0;0;0;0;NA;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;NA;0;0;0;0;0;NA;NA;0;0;0;0;0;0;0;NA;0;NA;0;NA;0;NA;NA;0;0;0;0;NA;NA;0;NA;NA;NA;0;NA;0;NA;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7;2009;0;0.013636364;0.004504505;0;0;0.020380435;0.003558719;0.026644463;0.057692308;-0.008;0;NA;0.010204082;0;0;0;-0.002320186;0.003636364;0;0.025423729;-0.004132231;0;0;0;0;NA;0;-0.005;0;0;0;0;-0.052631579;NA;0;NA;0;NA;0;0.027777778;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0.013888889;NA;0;0;0;0;NA;NA;0;0;0.024390244;0;NA;0;0.007246377;0;NA;0;0;0;0;0;0;NA;NA;0;NA;NA;0;0;0;0;0;NA;0.095238095;0;0;0;0;0;NA;0;0;0;0;0;0;0.082802548;0;0;0.00047619;NA;0.006849315;0;0;0;0;0;NA;0;0;0.031746032;0;-0.04;0;0;0;0;0;0;NA;0;NA;-0.01369863;0;0;0;0;0;0.025974026;0;0.150011593;0;0;0;0;NA;0.045454545;0;0;0;0;NA;0;0.007853403;0;-0.05;0;NA;NA;0;0;0;0;0.145401672;0;-0.007462687;NA;0;NA;0;NA;0;NA;NA;0;0;0;-0.08;NA;NA;0;NA;NA;NA;-0.011890606;NA;0.090909091;NA;0;0;0;NA;0;0;0;0;0;0;0;0;-0.017241379;0;0;NA;0;0;0;0;0;0;0.074766355;0;0;0;0;0;-0.028571429;0
7;2009;0;0.021524664;0.013452915;0;0;0.020639148;0;0.00892133;0.060606061;0;0;NA;0;0.03286385;0.016666667;0;0;0;0.005769231;0.016528926;0;0;0;0.047619048;0;NA;0;0.015075377;0;0;0;0;0;NA;0;NA;0;NA;0.166666667;0;0;0;0;0;0;-0.005434783;-0.101626016;-0.00952381;0;-0.011940299;0;0;0.025;NA;0;0;0;NA;0;0;0;-0.022900763;0;0.082191781;NA;0;0;0;0;NA;NA;0;0;0;0;NA;0;0.028776978;0;NA;0;0;0;0;0;0;NA;NA;0;NA;NA;0;0;0;0;0;NA;0.086956522;0;0;0;0;0;NA;0;0;0;0;0;0;-0.026470588;0.068181818;0;0;NA;0.047619048;0;0;0;0;0;NA;0;0;0.023076923;0;-0.010416667;0.022727273;0;0;0;0;0;NA;0;NA;0.013888889;0;0;0;0;0;-0.050632911;-0.106382979;0.15;0;0;0;0;NA;0.043478261;0.023007992;0;0;0;NA;0;0;0;0;0;NA;NA;0;-0.040816327;0;0;0;0;0.015037594;NA;0;NA;0;NA;0;NA;NA;0;0.047005307;0;0;NA;NA;0;NA;NA;NA;0.024067389;NA;-0.027777778;NA;0;0;0;NA;0;0;0;0;0;0;-0.065359477;0;0.070175439;0;0;NA;0;0;0;0.033333333;0;0;0.043478261;0.033344911;0;0;0;0;0;0
8;2009;0.010989011;0.053555751;0.026548673;0;0;0.030658839;0;0.012861736;0.057142857;0.008064516;0;NA;0;0.045454545;0.006557377;0;0.002325581;0.014492754;0;0.024390244;0.029045643;0;0.051502146;0;0.041884817;NA;0;0;0;0;0;0;0.018518519;NA;0;NA;0;NA;0.114285714;0.081081081;0;0;0;0;0;-0.010928962;0.171945701;0.059615385;0;0.03021148;0;0;0.097560976;NA;0;0;0;NA;0;0;0;0.0546875;0;0.075949367;NA;0;0;0;0;NA;NA;0;0;0;0;NA;0;0.013986014;0;NA;0;0;0;0;0;0;NA;NA;0;NA;NA;0;0;0;0;0;NA;-0.04;0;0;0;0;0;NA;0;0;0;0;0;0;0;0.063829787;0;0.023798191;NA;0.071428571;0;0;0;0;0;NA;0;0;0.045112782;0.023255814;0.052631579;0;0;0;0;0;0;NA;0;NA;0.054794521;0;0;0;0;0;0;-0.095238095;0.104488079;0;0;0;0;NA;0.054166667;0.022017045;0;0;0;NA;0;0.036363636;0;0.052631579;0;NA;NA;0;0.085106383;0;0;0.012694383;0;0.007407407;NA;0;NA;0;NA;0;NA;NA;0;0.022447502;0;0.086956522;NA;NA;0;NA;NA;NA;0.052095574;NA;0.057142857;NA;0;0;0;NA;0;0;0;0;0;0;0.041958042;0;0.032786885;0;0;NA;0;0;0;0.109677419;0;0;0;0.096806723;0;0;0;0;0;0
