MONTH;YEAR;CEZ;KOMERCNI BANKA;TELF.O2 CZECH REPUBLIC;UNIPETROL;MONETA MONEY BANK;PHILIP MORRIS CR;BOREALIS EXPLORATION;E4U;ENERGOAQUA;ENERGOCHEMICA;FORTUNA ENTM.GROUP;JACHYMOV;KOFOLA CESKOSLOVENSKO;PEGAS NONWOVENS;PRAZSKE SLUZBY;RM-S HOLDING;SAFETY REAL INVESTICNI FOND;TOMA;CENTRAL EUR.MEDIA (PRA);ERSTE GROUP BANK (PRA);NEW WORLD RES. (PRA);PHOTON ENERGY (PRA);STOCK SPIRITS GROUP(PRA);TATRY MOUNTAIN (PRA) RESORTS 6;VGP (WI) (PRA);VIENNA IN.GROUP (PRA)
10;2010;-0.014935065;-0.013757962;0.001015801;-0.022167488;NA;0.004888647;NA;NA;0;NA;NA;0;NA;0.004545455;0;0;NA;0;-0.01566983;-0.004091716;NA;NA;NA;NA;0;-0.006017338
10;2010;0.026895188;-0.005683286;-0.015221558;-0.005037783;NA;-0.005405405;NA;NA;0;NA;NA;-0.049557522;NA;-0.027149321;0;-0.05;NA;0;-0.002466368;0.003979328;NA;NA;NA;NA;0;-0.004719885
10;2010;-0.015277956;0.003897116;-0.001259446;0.012658228;NA;0.014130435;NA;NA;0;NA;NA;-0.049348231;NA;-0.03255814;0;-0.052631579;NA;0;-0.006518319;-0.005237556;NA;NA;NA;NA;0;-0.023402062
10;2010;0.003911343;0.010351967;0.018342313;-0.0265;NA;-0.018113612;NA;NA;0;NA;NA;-0.049951028;NA;0.021634615;0;0;NA;0.051542837;0.019457014;0.012224939;NA;NA;NA;NA;0;0.001794574
10;2010;-0.018181818;0.003329918;-0.002814365;-0.024139702;NA;0.006440345;NA;NA;0;NA;NA;0;NA;-0.011764706;0;0.111111111;NA;0;-0.007989348;0.012716305;NA;NA;NA;NA;0;0.006849315
10;2010;0.013227513;0.053101864;0.00541883;0.015789474;NA;0.014099783;NA;NA;0;NA;-0.009433962;0;NA;0.007142857;0;0;NA;0;0.013422819;0.008657135;NA;NA;NA;NA;0;0.006907378
10;2010;0.005091384;-0.023030303;0.002245677;0.00984456;NA;0.002139037;NA;NA;0;NA;0.010952381;0;NA;-0.007092199;0;-0.05;NA;0;-0.0200883;-0.000500457;NA;NA;NA;NA;0;-0.000831514
10;2010;0.01558644;-0.001240695;-0.00100829;-0.004617753;NA;0.002134472;NA;NA;0;NA;0.012717852;0;NA;-0.002380952;0;0;NA;0;0.013516558;0.016072703;NA;NA;NA;NA;0;0.011754915
10;2010;0;0;0;0;NA;0;NA;NA;0;NA;0;0;NA;0;0;0;NA;0;0;0;NA;NA;NA;NA;0;0
10;2010;0.002685765;-0.002484472;0;0.031443299;NA;0.011288605;NA;NA;0;NA;-0.013953488;0.049484536;NA;0.002386635;0;0;NA;0;-0.069793287;-0.017038105;NA;NA;NA;NA;0;-0.015422579
11;2010;0.001913265;0.000996264;-0.001570035;-0.007996002;NA;0.005686605;NA;NA;0;NA;-0.004716981;0;NA;-0.00047619;0;0;NA;0;-0.020310633;0.00386023;NA;NA;NA;NA;0;0.004281537
11;2010;-0.001273074;0.003732272;0.014489498;-0.007556675;NA;-0.003141361;NA;NA;0;NA;-0.009478673;0.049115914;NA;-0.003334921;0;-0.052631579;NA;-0.049016393;0.01195122;0.004844187;NA;NA;NA;NA;0;0.006030987
11;2010;-0.008285532;0.016113039;0.030668733;0.002538071;NA;0.018907563;NA;NA;0;NA;-0.023923445;0.132958801;NA;0.003824092;0;0;NA;0;-0.00747168;0.002472541;NA;NA;NA;NA;0;0.002583979
11;2010;0;0.017321298;-0.017939628;0.006582278;NA;0.036082474;NA;NA;0;NA;0.004901961;0;NA;-0.001190476;0;0;NA;0;0.002914036;0.009246062;NA;NA;NA;NA;0;-0.015154639
11;2010;-0.016709512;-0.002398082;-0.012579304;-0.01056338;NA;-0.004975124;NA;NA;0;NA;-0.003902439;0;NA;0.003575685;0;-0.046296296;NA;0;-0.00968523;0.004642081;NA;NA;NA;NA;0;0.000837433
11;2010;-0.000653595;0.014423077;-0.001994018;-0.003558719;NA;-0.0012;NA;NA;0;NA;-0.008814887;0;NA;0.016627078;0;0;NA;0.070505085;-0.015158924;-0.011307101;NA;NA;NA;NA;0;0.004079071
11;2010;0.025506867;0.00450237;-0.007659008;0.000510204;NA;-0.008810573;NA;NA;0;NA;0.007905138;0;NA;-0.01635514;0;0;NA;0;0.022840119;0;NA;NA;NA;NA;0;-0.001458333
11;2010;-0.013392857;-0.004482189;-0.01409396;0.004589495;NA;0.01010101;NA;NA;0;NA;-0.009803922;0;NA;0.009501188;0;0;NA;0;0.004854369;-0.02274919;NA;NA;NA;NA;0;-0.013665763
11;2010;-0.017453135;-0.004739336;0.015656909;0.010152284;NA;0.0021;NA;NA;0;NA;-0.024752475;0;NA;0.002352941;0;0;NA;0;-0.045169082;-0.038397308;NA;NA;NA;NA;0;-0.013749339
11;2010;-0.001315789;0.00452381;0.002234138;0;NA;0.007883445;NA;NA;0;NA;-0.016243655;0;NA;0.014084507;0;0;NA;0;0.009107007;0.041759312;NA;NA;NA;NA;0;0.016621984
11;2010;-0.005270092;-0.002133207;-0.017610343;-0.005025126;NA;-0.004950495;NA;NA;0;NA;-0.003405573;0;NA;-0.027777778;0;0;NA;0;-0.022311356;-0.006163095;NA;NA;NA;NA;0;-0.014978903
11;2010;-0.00397351;-0.002612827;0;0.002525253;NA;0.015422886;NA;NA;0;NA;0.008594802;0;NA;0.007142857;0;0;NA;0;-0.014102564;-0.005680302;NA;NA;NA;NA;0;-0.002677233
11;2010;0;0;0;0;NA;0;NA;NA;0;NA;0;0;NA;0;0;0;NA;0;0;0;NA;NA;NA;NA;0;0
11;2010;-0.009308511;0;-0.013501248;0.002518892;NA;0.017148457;NA;NA;0;NA;-0.009137577;0;NA;0.002364066;0;0;NA;0;-0.011703511;0.027592465;NA;NA;NA;NA;0;0.021153227
11;2010;0.001342282;-0.004048583;0.000575043;-0.018592965;NA;-0.041136802;NA;NA;0.049612403;NA;0.005077194;0;NA;-0.012735849;0;0;NA;0;0;0.00247497;NA;NA;NA;NA;0;0.005888538
11;2010;-0.006032172;0.00191296;-0.013448276;-0.003789042;NA;0.004722194;NA;NA;0.049483013;NA;-0.020824742;0;NA;-0.003822265;0;0;NA;0;-0.021052632;-0.002716987;NA;NA;NA;NA;0;0.006272214
11;2010;0.0045853;-0.007159905;-0.013282069;-0.012643914;NA;0.02;NA;NA;0;NA;-0.042219415;0;NA;0.004796163;0;0;NA;0;0.004032258;-0.042084966;NA;NA;NA;NA;0;-0.032308332
11;2010;0.013693113;-0.021634615;-0.002479632;0.022904737;NA;0.019607843;NA;NA;0;NA;-0.043750687;0;NA;0.001193317;0;0.077669903;NA;0;0.014725569;0.001558401;NA;NA;NA;NA;0;0.006977992
11;2010;0.019732486;0.001228501;0.005445076;0.007124682;NA;-0.009615385;NA;NA;0;NA;0.012760087;0;NA;0.015256257;0;0;NA;0;-0.004485488;-0.000259329;NA;NA;NA;NA;0;-0.008528785
11;2010;-0.001298701;-0.006625767;0.00023546;-0.00707428;NA;-0.001456311;NA;NA;0;NA;-0.001135074;0;NA;-0.000939188;0;0;NA;0;-0.032600053;-0.000907888;NA;NA;NA;NA;0;-0.010645161
11;2010;-0.007802341;0.016551383;-0.000235405;-0.012722646;NA;-0.01798736;NA;NA;0;NA;0.021022727;0;NA;-0.001410106;0;0;NA;0;-0.040821918;-0.018472842;NA;NA;NA;NA;0;-0.010868384
11;2010;-0.015727392;-0.015795869;0.001295032;0.005154639;NA;-0.00990099;NA;NA;0;NA;0.039955481;0;NA;-0.01388562;0;0;NA;-0.032206119;0.016852328;-0.014469177;NA;NA;NA;NA;0;-0.011097682
12;2010;0.004660453;0.074074074;0.025631981;-0.005128205;NA;0.004;NA;NA;0;NA;0.001177226;0;NA;0.038186158;0;0;NA;0;0.039325843;0.061410454;NA;NA;NA;NA;0;0.008888889
12;2010;0.015241882;0.006896552;0.010432191;0.020618557;NA;0;NA;NA;0;NA;0.00748263;0;NA;0.011494253;0;0;NA;0;-0.004054054;0.022897675;NA;NA;NA;NA;0;0.034251101
12;2010;0.009138381;-0.011415525;0.002609485;0.01010101;NA;0.020916335;NA;NA;0;NA;0.00530504;0;NA;0;0;0;NA;0;0.012211669;-0.007750117;NA;NA;NA;NA;0;0.00841231
12;2010;0.007244502;-0.008545035;0.008826525;0.0145;NA;0.004780488;NA;NA;0;NA;-0.014353562;0;NA;0.009090909;0;0;NA;0;0.008042895;0.008807225;NA;NA;NA;NA;0;-0.017845829
12;2010;0.001541228;-0.017004426;-0.007403253;-0.009857072;NA;-0.007185164;NA;NA;0;NA;0.009744084;0;NA;-0.002927928;0;0;NA;0;0.013297872;0.005643229;NA;NA;NA;NA;0;0.031179443
12;2010;-0.008463709;-0.005450237;-0.016047011;-0.029367845;NA;-0.005867971;NA;NA;0;NA;-0.008483563;0;NA;0.005195392;0;0;NA;0;0.001049869;-0.003781972;NA;NA;NA;NA;0;0.00260661
12;2010;-0.025090533;-0.001667858;0.008384059;-0.001025641;NA;-0.012297098;NA;NA;0;NA;0.009304813;0;NA;0.017977528;0;0;NA;0;-0.011536445;0.027708274;NA;NA;NA;NA;0;0.006655574
12;2010;0.00557177;0.033174224;0.003872437;-0.014373717;NA;0.005976096;NA;NA;0;NA;0.017272438;0;NA;0.006622517;0;0;NA;0;0.014323607;0.004053779;NA;NA;NA;NA;0;0.023760331
12;2010;-0.003957784;0.038808039;0;0.015572917;NA;-9.90E+00;NA;NA;0;NA;0.008020833;0;NA;0;0;0;NA;0;0.01333682;0.014740136;NA;NA;NA;NA;0;0.00605449
12;2010;-0.002781457;-0.019346231;-0.007714999;-0.010205652;NA;-0.008515695;NA;NA;0;NA;-0.038958355;0;NA;0.010964912;0;-0.045045045;NA;0;-0.005935484;-0.002107097;NA;NA;NA;NA;0;-0.012938816
12;2010;-0.003718953;0.023809524;-0.007889321;-0.015544041;NA;-0.001298312;NA;NA;0;NA;0.005913978;0;NA;-0.017353579;0;0;NA;0;-0.033229491;0.005048837;NA;NA;NA;NA;0;-0.004064628
12;2010;0.017197707;-0.012624585;0.002650686;0.010526316;NA;0.0008;NA;NA;0.020408163;NA;0.032495991;0;NA;-0.003752759;0;0;NA;0;0.008055854;0.012370892;NA;NA;NA;NA;0;-0.015406591
12;2010;0.014416776;-0.02422611;0.005747126;0.0046875;NA;-0.000799361;NA;NA;0;NA;0.022880215;0;NA;0.005982717;0;0.132075472;NA;0;-0.024773575;-0.02536694;NA;NA;NA;NA;0;-0.099378238
12;2010;-0.005167959;0.012643678;0.016457143;-0.00466563;NA;0;NA;NA;0;NA;-0.005060729;0;NA;0.001982379;0;0;NA;0;0.013657471;0.010646397;NA;NA;NA;NA;0;0.144977563
12;2010;0.001298701;0.028376844;-0.003597931;0;NA;-0.005;NA;NA;0;NA;0.032756867;0;NA;0.021103539;0;0;NA;0;0.008084074;0.018738009;NA;NA;NA;NA;0;-0.011154658
12;2010;0.004539559;0.011699779;-0.008011735;-0.004166667;NA;0.011155779;NA;NA;0;NA;0.019503546;0;NA;-0.003229279;0;0;NA;0;0.032344293;0.010340485;NA;NA;NA;NA;0;0.013211382
12;2010;0.006068431;-0.029020292;-0.000455011;0.014644351;NA;0.013815724;NA;NA;0;NA;0.018357488;0;NA;0.002159827;0;0;NA;0;0.009839461;0.01137819;NA;NA;NA;NA;0;0.003009027
12;2010;0;0;0;0;NA;0;NA;NA;0;NA;0;0;NA;0;0;0;NA;0;0;0;NA;NA;NA;NA;0;0
12;2010;-0.002823409;-0.011685393;-0.001820872;-0.009793814;NA;-0.009705882;NA;NA;0;NA;-0.015654649;0;NA;0;0;0;NA;0;-0.022820513;-0.007869475;NA;NA;NA;NA;0;0
12;2010;0.0001287;-0.007503411;-0.002850302;0.00468506;NA;-0.00999901;NA;NA;0;NA;0.001445783;0;NA;0.00862069;0;0;NA;0.049916805;0.003935975;0.013595906;NA;NA;NA;NA;0;0.004
12;2010;0.003731823;0.037571592;0.007774983;0.015025907;NA;0.018;NA;NA;0;NA;0.001154957;0;NA;0.012820513;0;-0.05;NA;0.049920761;0.011500261;0.00671239;NA;NA;NA;NA;0;0.000996016
12;2010;0.003846154;-0.020755134;-0.009076469;0.00561511;NA;0.00589391;NA;NA;0;NA;-0.003076331;0;NA;-0.012658228;0;0;NA;0.056603774;-0.006459948;-0.011101556;NA;NA;NA;NA;0;-0.009353234
12;2010;0;0;0;0;NA;0;NA;NA;0;NA;0;0;NA;0;0;0;NA;0;0;0;NA;NA;NA;NA;0;0
1;2011;0.021711367;0.000901917;0.013166934;0.010152284;NA;-0.00390625;NA;NA;0;NA;-0.00192864;0;NA;0.010683761;0;0;NA;0;0.041612484;0.009430446;NA;NA;NA;NA;0;-0.001004419
1;2011;0.025125;-0.004280243;-0.006780427;-0.015075377;NA;0;NA;NA;0;NA;-0.009661836;0;NA;-0.000422833;0;0;NA;0;-0.003745318;0.00400546;NA;NA;NA;NA;0;-0.006635834
1;2011;0.001950982;-0.006334842;0.000227557;-0.00255102;NA;-0.002941176;NA;NA;0;NA;-0.024390244;0;NA;-0.005922166;0;0;NA;0;-0.006265664;-0.025497013;NA;NA;NA;NA;0;-0.003036437
1;2011;0.017402945;0.004098361;0.001365032;-0.000511509;NA;0.002949853;NA;NA;0.049655172;NA;0.01;0;NA;-0.008510638;0;0;NA;0;0.001008827;0.001143537;NA;NA;NA;NA;0;0.004060914
1;2011;0.003588517;-0.014739229;0.011700557;-0.002558854;NA;0.004901961;NA;NA;0;NA;-0.001683168;0;NA;-0.00751073;0;0;NA;0;-0.017636684;-0.023872618;NA;NA;NA;NA;0;-0.020222447
1;2011;-0.026221692;-0.010356732;-0.005165057;-0.004669061;NA;0.004390244;NA;NA;0;NA;-0.006347317;0;NA;0;0;0;NA;0;-0.022313414;-0.036321936;NA;NA;NA;NA;0;-0.013312693
1;2011;0.006119951;0.017209302;0.012866817;0.005154905;NA;0.008062166;NA;NA;0;NA;0.003992414;0;NA;-0.001081081;0;-0.052631579;NA;0;0.007082896;0.009908444;NA;NA;NA;NA;0;0.008262734
1;2011;0.01593674;0.015089163;0.00256296;5.13E+00;NA;0.013682791;NA;NA;0;NA;-0.002385923;0;NA;0.012554113;0;0;NA;0;-0.017973431;0.016267885;NA;NA;NA;NA;0;0.008921162
1;2011;-0.000119746;0.012162162;0.002556408;-0.003641026;NA;-0.009505703;NA;NA;0;NA;-0.003587444;0;NA;-0.004275331;0;0;NA;0;-0.032891247;0.008707689;NA;NA;NA;NA;0;0
1;2011;0.00011976;0.001335113;0;-0.006639559;NA;-0.008637236;NA;NA;0;NA;0.00330033;0;NA;-0.009446114;0;0;NA;0;-0.023861766;-0.003964391;NA;NA;NA;NA;0;-0.027760642
1;2011;0.015447252;0.002222222;0.009645233;0.012435233;NA;-0.002904163;NA;NA;0;NA;0.020733652;0;NA;0.013654096;0;0;NA;0;0.033717336;0.005393248;NA;NA;NA;NA;0;0.018401015
1;2011;0.028183962;-0.007982262;0.020643461;-0.00716479;NA;0;NA;NA;0;NA;0.024414063;0;NA;0.00277956;0;0;NA;0;-0.007882577;0.035887045;NA;NA;NA;NA;0;-0.003115265
1;2011;0.003555454;-0.018775145;0.004948897;-0.010309278;NA;-0.000970874;NA;NA;0;NA;-0.009532888;0;NA;-0.012793177;0;0;NA;0;-0.003013699;-0.001017605;NA;NA;NA;NA;0;-0.005208333
1;2011;-0.022857143;-0.018223235;0;0.00734375;NA;-0.004859086;NA;NA;0;NA;-0.008180943;0;NA;-0.017278618;0;0;NA;0;-0.013190437;-0.000101864;NA;NA;NA;NA;0;-0.005863874
1;2011;0.028070175;0.015777262;0.007279735;-0.002119849;NA;-0.013183594;NA;NA;0;NA;-0.004852014;0;NA;-0.008571429;0;0.046296296;NA;0;0.019214703;0.000667844;NA;NA;NA;NA;0;0.001263956
1;2011;-0.010238908;-0.010050251;-0.002338187;-0.005699482;NA;-0.000494805;NA;NA;0;NA;0.005070697;0;NA;0.001995123;0;-0.026548673;NA;0;-0.021857923;-0.014173727;NA;NA;NA;NA;0;-0.012202819
1;2011;-0.028735632;0.001384402;-0.009800788;-0.006253257;NA;-0.004950495;NA;NA;0;NA;-0.006015329;0;NA;-0.009955752;0;0;NA;-0.05;-0.025139665;-0.029684452;NA;NA;NA;NA;0;0.001490948
1;2011;0.001775148;0.005760369;-0.0154922;0.00681699;NA;0.029353234;NA;NA;0;NA;0.002830649;0;NA;0.016759777;0;0;NA;-0.030075188;0.006876791;0.020233435;NA;NA;NA;NA;0;-0.001914079
1;2011;-0.001772002;0.001145475;0.00797727;-0.015625;NA;-0.004349928;NA;NA;0;NA;-0.001849328;0;NA;0;0;0;NA;0;-0.028457598;0.002074785;NA;NA;NA;NA;0;0.005327083
1;2011;-0.032544379;-0.016018307;-0.007155247;-0.010582011;NA;-0.014563107;NA;NA;0;NA;0.001852755;0;NA;-0.012087912;0;-0.090909091;NA;0;-0.018746339;0.001156698;NA;NA;NA;NA;0;0.018440017
1;2011;0.018960245;-0.018372093;0.009936667;-0.017058824;NA;0.008866995;NA;NA;0;NA;0.00253066;0;NA;-0.005561735;0;0;NA;0;-0.032835821;0.018612873;NA;NA;NA;NA;0;-0.006139438
2;2011;0.008523409;0.00687041;0.008973943;0.020075078;NA;-0.016601563;NA;NA;0;NA;-0.023300971;0;NA;0;0;-0.1;NA;0;0.033950617;0.0009074;NA;NA;NA;NA;0;0.010365407
2;2011;-0.017974051;0.001176471;-0.008894128;0.0176;NA;-0.008937438;NA;NA;0;NA;0.001689861;0;NA;-0.004474273;0;0;NA;0;-0.011940299;0.016907665;NA;NA;NA;NA;0;0.009326425
2;2011;-0.008484848;-0.005875441;-0.008108985;0.000524109;NA;-0.006913828;NA;NA;0;NA;-0.007641163;0;NA;-0.02247191;0;0.111111111;NA;0;-0.042598187;-0.013082821;NA;NA;NA;NA;0;0.003696099
2;2011;0.011002445;0.029550827;0.00970133;0;NA;0.008979921;NA;NA;0;NA;0.0114;0;NA;0.043678161;0;0;NA;0;0.031871253;0.021126442;NA;NA;NA;NA;0;0.02393617
2;2011;-0.005441354;0.004822044;-0.011119508;-0.00471451;NA;-1.00E-04;NA;NA;0;NA;0.009986158;0;NA;-0.000220264;0;0.1;NA;0;0.017125382;-0.012650249;NA;NA;NA;NA;0;0.006993007
2;2011;-0.00668693;-0.020795247;-0.001528384;-0.006315789;NA;-0.01990199;NA;NA;0;NA;0.009300049;0;NA;0.002423441;0;0;NA;0;0.016235719;0.010023631;NA;NA;NA;NA;0;0.015873016
2;2011;0.009791922;-0.003500583;-0.009949705;-0.012182203;NA;0.010204082;NA;NA;0;NA;-0.000969932;0;NA;0;0;0;NA;0;0.01183432;0.020413821;NA;NA;NA;NA;0;0.021484375
2;2011;-0.012121212;-0.005854801;0.003754832;-0.045576408;NA;-0.005050505;NA;NA;0;NA;-0.000582524;0;NA;-0.02;0;0;NA;0;-0.01754386;-0.014061396;NA;NA;NA;NA;0;-0.008604207
2;2011;0.001226994;-0.00188457;0.007591594;-0.039325843;NA;0.010152284;NA;NA;0;NA;-0.006897222;0;NA;0.020408163;0;0;NA;0;-0.020833333;0.006469674;NA;NA;NA;NA;0;-0.011571842
2;2011;0;0.033278263;0.004913737;0.046783626;NA;0.005025126;NA;NA;0;NA;0.007532036;0;NA;0;0;0;NA;-0.007751938;0.02887538;0.002288705;NA;NA;NA;NA;0;0.009756098
2;2011;-0.013480392;-0.002055733;0.006302293;-0.001675978;NA;-0.005;NA;NA;0;NA;-0.001262136;0;NA;-0.01956044;0;0;NA;0;-0.010339734;0.006631923;NA;NA;NA;NA;0;0.004830918
2;2011;0.009440994;-0.032043946;-0.000755858;0.010072748;NA;-0.007035176;NA;NA;0;NA;0.001263731;0;NA;0.004259135;0;0;NA;0;0.001791045;0.021490438;NA;NA;NA;NA;0;0.006730769
2;2011;-0.004430224;-0.016315914;-0.023989626;-0.002770083;NA;-0.043522267;NA;NA;-0.047306176;NA;-0.014563107;0;NA;0.002232143;0;0;NA;0;-0.010429082;-0.016065623;NA;NA;NA;NA;0;-0.020057307
2;2011;0.009888752;-0.002403846;0.001217892;-0.002777778;NA;0.008148148;NA;NA;0;NA;0.016748768;0;NA;0.002227171;0;0;NA;0;0.023788016;0.003650029;NA;NA;NA;NA;0;0.032163743
2;2011;0.012239902;0.009879518;0.002764569;0.002785515;NA;0.007662433;NA;NA;0;NA;0.001937984;0;NA;-0.004;0;0;NA;0;-0.005882353;-0.003959544;NA;NA;NA;NA;0;0.000944287
2;2011;-0.010882709;-0.010975901;0.009925011;-0.011111111;NA;0;NA;NA;0;NA;-0.008704062;0;NA;0.006024096;0;0;NA;0;-0.013905325;0.015047747;NA;NA;NA;NA;0;-0.020754717
2;2011;0.011002445;-0.001447527;-0.000327582;-0.005617978;NA;-0.008333333;NA;NA;0;NA;-0.006536585;0;NA;-0.015302728;0;0;NA;0;0.056405641;-0.010067578;NA;NA;NA;NA;0;-0.005780347
2;2011;-0.002176542;0.001449626;0.00032769;-0.011299435;NA;-0.017331933;NA;NA;0;NA;-0.00579397;0;NA;-0.015765766;0;0;NA;0;-0.031525135;-0.003741171;NA;NA;NA;NA;0;-0.025193798
2;2011;0.005816772;0.015681544;0;-0.001142857;NA;0.004810262;NA;NA;0;NA;0.017384433;0;NA;0.006864989;0;0;NA;0;0.027859238;-0.012344746;NA;NA;NA;NA;0;0
2;2011;-0.024096386;0.009501188;0;0.001144165;NA;-0.021276596;NA;NA;0;NA;-0.001456311;0;NA;-0.004545455;0;0;NA;0;-0.015121255;0.019349482;NA;NA;NA;NA;0;0.014910537
3;2011;-0.00617284;0.004705882;-0.002511465;-0.000571429;NA;0.005434783;NA;NA;0;NA;0.000486145;0;NA;-0.002511416;0;0;NA;0;-0.017670915;-0.028575103;NA;NA;NA;NA;0;-0.002938296
3;2011;-0.009068323;0.003512881;0.007443897;0.006861063;NA;0.015027027;NA;NA;0;NA;0.005830904;0;NA;-0.006637675;0;0;NA;0;-0.012090829;0.001092329;NA;NA;NA;NA;0;-0.011787819
3;2011;0.012912122;0.006767795;0.016190373;0.006246451;NA;0.014485036;NA;NA;0;NA;-0.004830918;0;NA;-0.002073733;0;0;NA;0;0.062089552;-0.00997454;NA;NA;NA;NA;0;0.003976143
3;2011;0.001237624;-0.00811312;0.001283148;0.010158014;NA;0.007874016;NA;NA;0;NA;-0.009708738;0.049586777;NA;0.006695913;0;0;NA;0;0.000562114;-0.014839801;NA;NA;NA;NA;0;0.024752475
3;2011;-0.000618047;-0.011451274;-0.006193934;0;NA;-0.014791667;NA;NA;0;NA;0.004901961;0.049606299;NA;-0.012614679;0;0;NA;0;-0.036516854;-0.016193371;NA;NA;NA;NA;0;-0.003864734
3;2011;-0.002473717;0.002364066;-0.008059317;0;NA;0.015013745;NA;NA;0;NA;0;0.049512378;NA;0.018815331;0;0;NA;0;0.017201166;-0.00582357;NA;NA;NA;NA;0;-0.021338506
3;2011;0.006819591;0.008254717;-0.000541653;-0.005586592;NA;-0.005208333;NA;NA;0;NA;-0.002926829;0;NA;-0.012767898;0;0.090909091;NA;0;0.013470909;-0.003338995;NA;NA;NA;NA;0;0.007928642
3;2011;-0.008374384;-0.001403509;-0.007370475;-0.014044944;NA;0.00052356;NA;NA;0;NA;0.003816047;0;NA;0.006928406;0;-0.083333333;NA;0.015625;-0.027149321;0.001159232;NA;NA;NA;NA;0;0.000983284
3;2011;0.004719324;0.009369876;0.009718279;-0.005698006;NA;0.001569859;NA;NA;0;NA;-0.000877278;0;NA;-0.004587156;0;0;NA;0.069230769;0.013953488;0.004492613;NA;NA;NA;NA;0;-0.029469548
3;2011;-0.007416564;-0.004177303;-0.011138748;0.00286533;NA;-0.016823406;NA;NA;0;NA;-0.014634146;0;NA;-0.01359447;0;0;NA;0;-0.022362385;-0.012622187;NA;NA;NA;NA;0;-0.029048583
3;2011;0.021046077;-0.004893964;0.008748906;0;NA;-0.008183654;NA;NA;0;NA;-0.000594059;0;NA;-0.004905396;0;0;NA;0;-0.006158358;-0.0208973;NA;NA;NA;NA;0;-0.012300636
3;2011;0.00500061;-0.016393443;-0.019405898;0;NA;-0.006643806;NA;NA;0;NA;0.004458094;0;NA;0;0;0;NA;0;-0.008557096;-0.006999177;NA;NA;NA;NA;0;0.021108179
3;2011;0.000606796;-0.002380952;0.002321725;-0.002857143;NA;0.003236246;NA;NA;0;NA;0.010947825;0;NA;0.006103286;0;0;NA;0;0.011904762;0.010626801;NA;NA;NA;NA;0;0.007235142
3;2011;0.005942996;0.002386635;0.026472535;-0.014326648;NA;0.005376344;NA;NA;0;NA;0.014341463;0;NA;0.0104993;0;0;NA;0;0.014705882;-0.01619438;NA;NA;NA;NA;0;0.046690611
3;2011;0.022546419;0.001190476;-0.011068128;0.005813953;NA;0.010695187;NA;NA;0;NA;-0.007021256;0;NA;0.000923574;0;0;NA;0;0.022898551;0.030880897;NA;NA;NA;NA;0;-0.018627451
3;2011;-0.006013442;-0.005945303;0.01499511;0;NA;0.005291005;NA;NA;0;NA;0.000968617;0;NA;0.012687428;0;0;NA;0;0.013034854;-0.00827095;NA;NA;NA;NA;0;-0.01038961
3;2011;0.007117438;-0.001435407;-0.000321165;-0.002890173;NA;0.005263158;NA;NA;0;NA;0.004935165;0;NA;-0.002961276;0;0;NA;0;0;0.022444568;NA;NA;NA;NA;0;-0.000504745
3;2011;0.008244994;0.022999521;-0.002141786;0.014086957;NA;-0.006282723;NA;NA;0;NA;0.0052961;0;NA;0.000685401;0;0.090909091;NA;0;-0.001398601;0.018393354;NA;NA;NA;NA;0;0.028178972
3;2011;0.00817757;0.013348946;0;0.011833305;NA;0.001053741;NA;NA;0;NA;-0.008812261;0;NA;0.020547945;0;0;NA;0;0.016806723;-0.006772931;NA;NA;NA;NA;0;-0.012770138
3;2011;0.018771727;0.013635313;-0.007190384;0.003389831;NA;0.02;NA;NA;0;NA;0.001546193;0;NA;0.015212528;0;0;NA;0;0.022038567;0.008863709;NA;NA;NA;NA;0;0.007960199
3;2011;0.017970883;-0.01003192;0.002270025;-0.006193694;NA;0.072239422;NA;NA;0;NA;0.003473562;0;NA;-0.003085059;0;0;NA;0;-0.013477089;-0.009918029;NA;NA;NA;NA;0;0.003948667
3;2011;-0.000111732;0.006218333;-0.012295082;-0.009915014;NA;-0.000962464;NA;NA;0;NA;0.000480769;0;NA;-0.010831123;0;0;NA;0;-0.004098361;0.009445613;NA;NA;NA;NA;0;-0.01179941
3;2011;-0.011286177;0;0.012448133;-0.004291845;NA;0.00433526;NA;NA;0;NA;-0.000480538;0;NA;-0.011173184;0;0;NA;0;0.002743484;-0.010478737;NA;NA;NA;NA;0;-0.007761194
4;2011;-0.012319168;-0.004119936;0.00744176;0;NA;0.003357314;NA;NA;0;NA;0.004807692;0;NA;0.025084746;0;0;NA;0;0.002735978;0.004670918;NA;NA;NA;NA;0;-0.005214601
4;2011;0.018079872;0.008963457;-0.002676373;0.015402299;NA;0.003824092;NA;NA;0;NA;-0.00076555;0;NA;-0.012345679;0;0;NA;0;0.020463847;-0.001823216;NA;NA;NA;NA;0;0.005645161
4;2011;-0.001910756;0.001138952;-0.001073422;-0.011716097;NA;0.009619048;NA;NA;0;NA;0.029496265;0;NA;-0.008928571;0;0;NA;0;-0.022459893;-0.007488841;NA;NA;NA;NA;0;-0.006014435
4;2011;0.005630631;0.002275313;0.001289491;0.025141744;NA;0.014055278;NA;NA;0;NA;0.013953488;0;NA;0.031756757;0;0;NA;0;0.017231947;0.012698267;NA;NA;NA;NA;0;0.021581283
