Month;Year;ARCA CONTINENTAL;ALFA 'A';ALPEK DE CV;ALSEA DE CV;AMERICA MOVIL 'L';GRUPO AEROPORTUARIO DEL SURESTE 'B';GRUPO BIMBO 'A';BOLSA MEXICANA DE VALORES;CEMEX CPO;GRUPO ELEKTRA;FOMENTO ECONOMICO MEXICANO;GRUPO AEROPORTUARIO DEL PACIFICO;GRUPO CARSO SERIES A1;GENTERA;GRUPO FINANCIERO INBURSA SRIES 'O';GPO FINANCE BANORTE;BANREGIO GRUPO FINANCIERO;GRUPO MEXICO 'B';GRUMA;INFRAESTRUCTURA ENERGETICA NOVA;KIMBERLY-CLARK DE MEXICO 'A';COCA-COLA FEMSA 'L';GENOMMA LAB INTERNATIONAL;GRUPO LALA;EL PUERTO DE LIVERPOOL C1;MEXICHEM DE CV;NEMAK;OHL MEXICO;GRUPO AEROPORTUARIO DEL CENTRO NORTE 'B';INDUST PENOLES;PROMOTORA Y OPRD. INFRE.;GRUPO FINANCIERO SANTANDER MEXICO 'B';GRUPO TELEVISA;CONTROLADORA VUELA COMPANIA DE AVIACION;WALMART DE MEXICO 'V'
5;2011;0.014023119;-0.02240566;NA;-0.014504432;0.00137457;0.005095356;-0.00998004;-0.001272804;0.002604167;-0.000723476;-0.006296348;0.009950249;0.011594889;0.014258555;0.024550484;-0.007057163;NA;-0.020924826;-0.01217862;NA;0.002192982;-0.003994386;0.010379384;NA;-0.003420753;0.001409112;NA;-0.009381663;0.008605852;-0.040261127;-0.007326733;0;-0.006550218;NA;-0.014667817
5;2011;-0.004111381;0.013872135;NA;0.011447261;-0.01921757;0.002752028;0.008870968;-0.02931181;0.003896104;0.011270913;0.016192622;0.000821018;0.017777778;-0.002811621;0.012487344;-0.008706468;NA;-0.007124011;0.012328767;NA;0.005689278;0.004769131;0.006376196;NA;0.003432494;-0.000469043;NA;-0.019371502;0.012798635;-0.019065922;-0.008976661;0;-0.02014652;NA;0.005837712
5;2011;-0.005441922;0.000594884;NA;0.016168149;0.00419874;0.018200202;0.005995204;0.021006565;-0.012936611;0.003212012;0.004988222;-0.009844135;0.033555504;0.003289474;-0.005666667;0.012905539;NA;0.020196652;-0.00270636;NA;0.001740644;0.023408846;-0.004927842;NA;-0.005815279;0.016424214;NA;0.007901668;0.01432182;0.054288145;0.002415459;0;-0.002429907;NA;0.016540917
5;2011;-0.013018868;0.004756243;NA;-0.012728719;0.007665505;0.021279614;0.001191895;0.017145306;0.022280472;0.003221016;0.005377085;0.005592378;-0.002668446;0.008899297;0.003017097;0.003008317;NA;0.00807502;-0.007688829;NA;-0.003040834;0.019605776;0.002122391;NA;-0.002179149;0.036241921;NA;-0.011759582;0.01744186;0.02004939;0;0;0.023046655;NA;-0.00742221
5;2011;-0.000764672;-0.014201183;NA;-0.046736503;0;0.00611196;-0.007142857;-0.018963338;-0.005128205;-0.010362595;-0.005896873;-0.00638517;-0.032998885;0.013463324;-0.014705882;-0.008997883;NA;-0.028423773;-0.004102097;NA;-0.005664488;0.008063682;-0.009883516;NA;0.003678161;-0.005346402;NA;-0.018510357;0.021632653;-0.036913636;-0.015863454;0;-0.004212454;NA;-0.017256255
5;2011;0.010139659;0.00060024;NA;0.006762468;-0.02351314;-0.040867044;0.000799361;0.000859107;0.007731959;-0.003827101;0.002345151;0.006218905;-0.006225501;0.012368301;-0.000678426;-0.026348585;NA;0.004521277;-0.007322654;NA;0.00219106;0.001333197;-0.008912656;NA;-0.009276225;-0.008286674;NA;0.004490346;0.002397123;-0.007217701;-0.00020404;0;-0.011955122;NA;0.001755926
5;2011;-0.004166667;-0.028194361;NA;-0.005037783;0.003541076;-0.019720743;0.005990415;-0.003862661;0.006393862;-0.011330395;-0.002752546;-0.003296251;-0.031090487;0.006334842;-0.032586558;-0.008411044;NA;-0.003177125;-0.022591056;NA;-0.013554875;0.005632937;0.027697842;NA;0.018379378;-0.006549232;NA;0.001341082;-0.003587086;0.00463787;0.002244898;0;-0.00018615;NA;0.004966404
5;2011;-0.003423355;0.006790123;NA;-0.010970464;-0.009880028;-0.007342144;0.020643112;-0.00344679;0.013977128;-0.005463834;0.016836876;0.006407606;-0.019157088;0.006294964;0;-0.015858381;NA;0.0124834;-0.045283019;NA;0.018173759;0.009064059;0.01820091;NA;0.011464245;-0.004773812;NA;-0.001785714;0.0192;-0.018341069;-0.016493586;0;0.011171104;NA;0.012209302
5;2011;0.006870229;-0.038013489;NA;0.01109215;-0.017818959;0.005325444;0.031894205;-0.018158236;-0.002506266;-0.00111067;-0.017100977;-0.011295954;-0.026367188;-0.003127793;0.055438596;-0.016676035;NA;-0.011804827;-0.031126482;NA;-0.025250327;0.001009285;-0.013062908;NA;-0.037032881;-0.024211969;NA;0.001341682;0.025510204;0.03045324;0.003312629;0;-0.001841282;NA;-0.00229753
5;2011;0.000947688;0.04206501;NA;-0.000843882;0.010885341;-0.004855798;-0.001130795;0.027300749;0.006281407;0.000694941;0.009113505;-0.00249273;0.02331996;0.012102196;0.004321809;0.029344512;NA;0.049907088;0.022437532;NA;0.009825815;0.00282315;0.009404389;NA;0.003379559;0.016853933;NA;0.005359536;-0.011863758;0.020598466;0.004746182;0;0.014204021;NA;0.008059873
5;2011;0.005302026;0.012232416;NA;-0.018581081;-0.007178751;-0.009315393;0.01245283;-0.011144449;-0.006242197;-0.002817516;-0.012041598;0.012911287;-0.013232051;-0.00088574;-0.006289308;0.005923732;NA;0.008343869;-0.018453865;NA;0.002653693;-0.00512769;-0.008626639;NA;0.01010453;-0.010128913;NA;0.006219458;0.006584043;0.004979213;0.022591908;0;-0.00127319;NA;-0.003141062
5;2011;0.002637031;-0.012688822;NA;-0.002581756;0.020968908;-0.005522388;-0.021990309;0.013003901;-0.005025126;-0.003899954;-0.004570637;-0.020353618;-0.014651105;-0.01462766;0.010326449;0.011961722;NA;-0.01554664;0.046747967;NA;-0.018526687;0.000404245;0.009397842;NA;-0.000689893;-0.004651163;NA;0.012803532;-0.000384763;0.00101015;0.004217714;0;-0.000728465;NA;-0.007734174
5;2011;-0.005448056;-0.005507956;NA;0;0.006373938;0.047125919;0.001905488;-0.014120668;-0.001262626;0.003995126;0.00041742;0.01112277;-0.022429435;-0.013495277;-0.010220903;-0.006001091;NA;0;-0.021359223;NA;-0.006292135;-0.004848975;-0.014482759;NA;-0.00736394;-0.021028037;NA;-0.02136007;-0.015011547;0.000913023;0;0;-0.014579916;NA;0.002886836
5;2011;-0.000755572;-0.004307692;NA;-0.011216566;0.011963406;0.009602981;0.002282237;0.017795139;-0.002528445;-0.002407433;0.006815021;-0.0041511;-0.001288992;-0.002735978;0.00799467;-0.005854372;NA;0.016301579;0.007936508;NA;0.008593397;0.002334788;-0.001049685;NA;-0.000811406;-0.004295943;NA;0.024498886;-0.014458773;0.021052379;0.0096;0;-0.010911781;NA;0.006332758
5;2011;-0.004725898;0.012978986;NA;0.019197208;-0.002781641;-0.009227712;0.012903226;0.022601279;0.00887199;0.010251296;-0.005940047;0.015214673;0.006711409;-0.014174668;-0.003965631;0.004600662;NA;0.026817043;0.005905512;NA;-0.006726457;-0.004861252;-0.014360771;NA;0.006148492;0.018696069;NA;0.025652174;0.000793021;0.003879158;0.013272583;0;0.004300673;NA;-0.000286041
5;2011;0.000759734;0.013422819;NA;-0.001712329;0.007670851;0.004012036;0.002248033;0.014595496;0.006281407;0.020116871;-0.001389661;-0.029973311;0.027692308;0.031076067;0.000995355;-0.005312328;NA;0.00707835;-0.007338552;NA;-0.001805869;0.001628333;0.03127221;NA;-0.002767209;0.013882353;NA;0.004662993;0.006339144;0.008922717;0.020527859;0;0.019921802;NA;0.002575107
5;2011;-0.003985576;0.009030704;NA;0.012006861;-0.000692042;0.007135721;0.01271028;0.009864365;0.008739076;0.008844077;0.001391595;0.002539683;0.029191617;0.016194332;0;-0.010865562;NA;0.006786234;0.01774273;NA;-0.001809136;0.011887828;0.00034459;NA;-0.004740432;0.005569738;NA;0.004219409;0.001968504;0.006754718;0.024904215;0;-0.004381161;NA;0.000570776
5;2011;-0.001333841;-0.005369928;NA;0.002542373;0.003462604;-0.021822304;-0.002953119;0.006919007;-0.006188119;-0.004258584;-0.016814897;-0.025754697;-0.017212121;-0.006640106;-0.005634736;0.006144107;NA;-0.001444391;-0.000968523;NA;0.001812415;-0.000903705;0.000688942;NA;0.001394052;-0.00230787;NA;0.00210084;0.021611002;0.008092779;0.007476636;0;-0.000550055;NA;-0.00912721
5;2011;0.007632131;0.00179964;NA;0.022823331;-0.002070393;0.014051862;-0.003332099;-0.007679871;0.02117061;0.028916545;0.00975265;0.024485374;0.006413419;-0.027629234;0.003666667;-0.001850481;NA;-0.0024108;0.009694619;NA;0.023971054;0.009045226;0.024784854;NA;0.009280742;-0.0055517;NA;0.005870021;-0.005384615;0.030441644;0.009090909;0;-0.010273344;NA;0.01324122
6;2011;0.015527362;-0.020359281;NA;-0.004132231;-0.004149378;-0.009714286;-0.009286776;-0.030142566;-0.012195122;-0.013106405;0.008818589;0.01036379;-0.029166667;-0.009624198;-0.028894055;-0.010567297;NA;-0.032382794;-0.002400384;NA;0.003091873;0.001494024;-0.024857239;NA;0;0.007676204;NA;0.008336807;0.003480278;-0.021241177;0.011215297;0;-0.009453197;NA;-0.017045455
6;2011;0.043072907;-0.009168704;NA;0.012448133;-0.013888889;0.015724178;0.026621672;0.015119698;-0.004938272;0.012388776;0.017483003;-0.009838811;0.004544307;0.011105969;0.016757866;0;NA;0.016233766;-0.009143407;NA;0.027741083;-0.008354053;0.006544953;NA;0.005747126;-0.007848569;NA;-0.007027697;-0.004238921;-0.022064993;0;0;-0.006362275;NA;0.013583815
6;2011;0.029495888;0.016039482;NA;-0.004098361;-0.040140845;0.006675188;-0.009495982;-0.007033513;-0.006203474;0.017184513;0.00013637;0.002959831;0.007036944;-0.011899314;-0.000672721;-0.00637062;NA;0.007372819;-0.004371054;NA;-0.000856898;0.007521813;0.007871321;NA;0.005714286;0.001395998;NA;0.004579517;0.006965944;0.009182822;-0.002727273;0;0.010734463;NA;0.000855432
6;2011;0.032818198;-0.008500304;NA;-0.033744856;-0.012472487;0.003386005;-0.027286136;-0.005416667;-0.004993758;-0.023950331;0.002317971;0.002107926;-0.031694535;0.003242242;-0.016156176;0.011880068;NA;-0.074652354;0.008292683;NA;-0.000428816;-0.000895879;-0.024448217;NA;-0.003068182;-0.006737918;NA;-0.000414422;0.004996157;0.000620404;-0.008204193;0;-0.013415316;NA;-0.007122507
6;2011;-0.021015467;0.012247397;NA;0.036626917;0.014115899;0.010404949;0.007960576;0.012568077;0.005018821;0.010211593;0.010610801;0.010096761;-0.004896907;0.012927054;0.002736914;0.007454342;NA;-0.017664118;0.001935172;NA;0.009009009;0.021022218;0.020536025;NA;0.002849652;0.003508772;NA;0.009950249;0.025239006;0.012698923;0.004779412;0;0.002832861;NA;0.002008608
6;2011;-0.037437747;0.006654567;NA;-0.000821693;-0.001465201;-0.004592263;0.014667168;-0.014480761;-0.009987516;-0.012612108;0.004576659;-0.001874219;-0.014763015;0.002278943;0.013306039;0.009064003;NA;-0.011003757;-0.022211492;NA;0.006377551;0.011709602;-0.003069577;NA;0.000227324;-0.005128205;NA;-0.00862069;-0.007832898;0.00154195;0.000731797;0;0.002636535;NA;-0.001431844
6;2011;-0.055129349;0.018629808;NA;0.003289474;0.00513573;-0.005172655;0.017049666;0.01511335;-0.015132409;0.031147696;0.008441645;-0.014187357;0.029705573;0.011823556;0;0.009349221;NA;0.039891452;0.028148148;NA;0.024926067;-0.000192901;0.0023948;NA;-0.001136364;0.014761012;NA;0.007039337;0;0.012158124;0.016453382;0;0.00582269;NA;0.010324061
6;2011;0.005287009;0.004129794;NA;-0.025409836;-0.00729927;-0.009696459;-0.020043732;-0.001240695;-0.033290653;0.012846158;-0.008769599;-0.009312169;-0.01684963;-0.008089888;-0.010774411;-0.007991282;NA;-0.004436326;0.053314121;NA;0.01071723;0.011865715;-0.009556314;NA;0.001137656;-0.008543062;NA;-0.001233553;-0.007518797;-0.008433061;0;0;-0.010084034;NA;-0.008231621
6;2011;-0.000187829;-0.004700353;NA;-0.0058873;0.013970588;-0.000709522;0.007437709;-0.005797101;-0.01589404;0.005073291;-0.00227882;0.010681478;0.000779018;-0.005437245;-0.01701838;-0.009154156;NA;0.003145478;0.034655723;NA;0.007748777;-0.004576223;0.008614748;NA;-0.003068182;0.013507219;NA;0.001235076;-0.031818182;-0.002436383;-0.005395683;0;0.000188644;NA;0
6;2011;0.00281796;0.028335301;NA;-0.002538071;0.013052937;0.011218404;0.026947213;0.003748438;0.02960969;0.020713526;-0.006852076;0.041428873;0.001037883;0.010022779;0.011772853;0.008130081;NA;-0.007839038;-0.003085059;NA;0.018615945;0.009577627;0.021865391;NA;0.006269235;0.015395221;NA;0.020559211;0.009389671;0.014608774;-0.002712477;0;0.033006413;NA;0.009730967
6;2011;-0.00430873;-0.004592423;NA;-0.006785411;0.002863278;-0.000280859;0.001437815;-0.005809129;-0.011764706;0.007082303;0.007981602;-0.015222245;0.000777605;-0.00631484;-0.015742642;-0.009714076;NA;-0.011851462;0.012820513;NA;-0.008740564;-0.00569206;-0.003009027;NA;0.000792932;-0.007694048;NA;-0.026188558;0.015503876;-0.00697633;-0.004170444;0;-0.004747124;NA;-0.008219955
6;2011;0.004327375;0.007497116;NA;-0.012809564;-0.000713776;0.001404692;0.005025126;-0.015025042;0.001322751;0.009663107;-0.010871024;-0.00350371;-0.024087024;-0.019064911;-0.008692629;-0.001665741;NA;-0.003997868;0.018769096;NA;-0.001603206;0.001144929;-0.019450034;NA;0.001697793;0.008437856;NA;-0.017376914;-0.040839695;-0.010885911;0.009832484;0;-0.003669052;NA;-0.002286368
6;2011;0.014237542;-0.017744705;NA;-0.000865052;0.005714286;0.001542993;-0.013928571;-0.002118644;0.002642008;-0.028399222;-0.011261872;0.014064116;0.001592357;-0.012956964;-0.028411084;-0.012235818;NA;-0.013112122;-0.005141388;NA;-0.002007226;-0.001429524;0.001709986;NA;-0.003050847;-0.02238806;NA;-0.010947368;0.013529646;0.005695743;0.007933646;0;0.002209538;NA;-0.013749642
6;2011;0.005356483;0.006410256;NA;0.032034632;0.002840909;-0.008823529;-0.017022818;-0.009766454;0.009222661;-0.011584461;0.013036915;-0.002855395;0.00609433;-0.017815284;-0.001083032;-0.013325826;NA;0.00027115;-0.007321275;NA;0;0.010211872;-0.001365654;NA;-0.00034002;-0.004395096;NA;-0.004682844;-0.009815469;-0.006340396;0.001610018;0;0.009737277;NA;0.001742666
6;2011;0.009920999;-0.00463231;NA;0;0.002124646;0.001554331;0.013264554;-0.012864494;0.026109661;0.007542187;0.001083717;-0.001022704;0.009744535;0.005250597;0.018431514;-0.011223131;NA;0.001355381;0.001301518;NA;0.00925181;-0.002550779;0.001025641;NA;0.004535147;0;NA;0.005132592;0.001982554;0.009968663;0;0;0.018195051;NA;-0.000289939
6;2011;-0.001637257;-0.001745201;NA;0;0.014840989;-0.036822799;-0.000363636;-0.003475239;0;0.015438193;-0.000135318;-0.003480753;0.004173187;-0.012820513;0.009581263;0.000192382;NA;0.001353546;-0.002599653;NA;-0.004782782;0.01060807;-0.009221311;NA;-0.000225734;-0.004414498;NA;0.012340426;-0.002770083;0.007442049;-0.005000893;0;0.003395282;NA;-0.004930394
6;2011;-0.005830904;-0.001748252;NA;-0.003355705;0.002089136;-0.014501245;-0.00545653;-0.024847428;0.003816794;0.002846233;0.009067533;-0.005753031;-0.019480519;-0.011063011;-0.025307557;-0.010771302;NA;-0.00648824;-0.022589053;NA;0.005206247;-0.003373946;-0.005170631;NA;0.000225785;0.00210035;NA;-0.024800336;-0.003968254;-0.025441885;-0.008436546;0;0.018343722;NA;-0.005246284
6;2011;0.000366569;0.006421483;NA;-0.015993266;0;0.014565993;-0.012435991;0.002235136;-0.003802281;0.003032066;0.001743562;0.003926431;0.005298013;-0.002431907;0.020555355;0.018666148;NA;0.013605442;-0.001777778;NA;-0.008366534;0.024073726;0.009009009;NA;-0.00214447;-0.001164415;NA;-0.019396552;-0.003984064;-0.002427407;0.016292542;0;-0.00856943;NA;-0.01552886
6;2011;0.007145475;0.005800464;NA;0.011120616;0.009034051;0.009082918;-0.003703704;0.014272971;0.013994911;0.017680451;0.010041505;-0.000411692;0.026086957;-0.003412969;0.004240283;0.004771903;NA;0.00295302;0.023597507;NA;0.016472479;0.014508724;0.007211538;NA;0.001017984;0.014455584;NA;0.017582418;0.008;-0.005876682;-0.011400071;0;0.007232316;NA;0.007440476
6;2011;0.022375841;0.008073818;NA;0.004230118;0.011707989;0.00246806;0.001486989;0.029023747;0.013801757;0.024730161;0.023064687;-0.007001647;0.008217771;0.033757339;0.039057002;0.01424772;NA;0.027034261;0.019138756;NA;0.005928854;-0.004887762;0.039890897;NA;0.003389831;0.017697081;NA;0.001727862;0;0.0097677;0.004684685;0;0.021541156;NA;0.022451994
6;2011;0.014768683;-0.006864989;NA;-0.00673968;0.019060585;-0.003765387;0.013363029;0.005128205;0.032178218;0.010263411;0.006089661;-0.000829531;0.004330107;0.008518694;0.023366068;0.000936505;NA;0.002345582;-0.00128041;NA;0.012180747;-0.00845916;-0.01442623;NA;0.002815315;0.017163505;NA;0.008624407;-0.005952381;-0.003933317;0.004842181;0;0.000685753;NA;0.002889338
6;2011;0.085919691;0.001728111;NA;-0.015267176;0.001336005;0.003779619;-0.006227106;-0.00042517;-0.008393285;0.005421546;0.001802962;-0.002283105;-0.01775298;-0.006569686;-0.00893448;-0.00261976;NA;0.005980239;0.037606838;NA;-0.00310559;-0.002660306;-0.007318696;NA;0.008085345;0.002442274;NA;0.004702864;0.001996008;0.01324701;0.003034089;0;-0.01353435;NA;-0.000576203
7;2011;-0.000161473;0.005750431;NA;0.007751938;-0.001334223;0.00057929;0.012532252;0.000425351;0.00120919;0.038111198;0.027509963;-0.006240899;0.017299251;0.017005196;0.028380634;0.003752345;NA;0.009563195;0.019769357;NA;-0.000389408;0.005978661;-0.003351206;NA;0.001002562;0.010188261;NA;-0.007659574;0.023904382;-0.000770381;0.011209964;0;-0.002778743;NA;0.007206688
7;2011;-0.000968992;-0.002858776;NA;-0.003418803;0.005344021;-0.013171226;0.003276301;-0.00042517;-0.004830918;-0.000751183;-0.003503065;0.001046682;-0.007614213;-0.003715745;0.002922078;-0.000934579;NA;0.015104967;-0.008885299;NA;-0.002337359;0.020389504;-0.003026227;NA;0.008235032;0.004823504;NA;-0.000857633;0.026459144;-0.010136054;0.009150097;0;-0.000522466;NA;0
7;2011;-0.019398642;-0.012614679;NA;-0.015437393;-0.008637874;0.012026987;0.008708273;-0.013185878;-0.025485437;0.04059436;-0.002008788;-0.000627353;0.020460358;-0.003263403;0.008093234;-0.011225444;NA;-0.016393443;-0.005704971;NA;0.000780945;-0.020967742;-0.024957841;NA;0.008057395;-0.003054768;NA;0.041201717;0.033358605;0.010698005;0;0;-0.014113957;NA;-0.002003434
7;2011;0.03264095;0.015679443;NA;0.029616725;-0.011394102;-0.000724638;0.002877698;-0.00862069;-0.00498132;0.050876896;-0.00188703;-0.007323708;0.012531328;-0.003741815;-0.005780347;0.014569536;NA;-0.005128205;0.004508197;NA;-0.015996879;-0.002196595;-0.026634383;NA;-0.004489215;0.029546947;NA;-0.001648805;0.00513573;-0.000362647;0.00331299;0;-0.019088017;NA;-0.024089475
7;2011;0.011015326;0.007432819;NA;0;-0.004745763;-0.002320522;0;0;0.013767209;0.03975486;-0.010587346;-0.001053963;0.01509901;0.01314554;0.015826873;0.010443864;NA;0.026804124;0.007343941;NA;0.008326725;-0.00963126;0.009594883;NA;-0.000219974;-0.001062925;NA;-0.005367465;-0.016423358;0.002131326;0.005387556;-0.016393443;0.002882883;NA;-0.008521892
7;2011;-0.004421285;0.014188422;NA;-0.00676819;-0.004768392;0.009594418;0.00215208;-0.01173913;-0.012345679;-0.010592654;0.006878981;-0.006541464;-0.015849793;0.005097312;-0.002225755;0.010889627;NA;0.00753012;-0.007695423;NA;-0.004718836;0.007779939;-0.049982401;NA;-0.00440044;-0.001064056;NA;0.00166044;0;0.01629033;0.027312014;0;-0.01203737;NA;-0.000889152
7;2011;-0.000317209;-0.020145495;NA;0.008517888;0.002737851;-0.004895608;0.001073729;-0.00791905;-0.02375;0.002388603;0.000506073;0.006159728;-0.03592666;-0.00230521;-0.030911409;0.004199379;NA;0.012954659;-0.00244898;NA;-0.007506914;0.001010936;0.002964061;NA;-0.002209945;-0.002982531;NA;-0.012432656;-0.001855288;0.006233581;-0.006057547;0;-0.020549191;NA;0.00415307
7;2011;-0.000793273;-0.006282125;NA;-0.004222973;-0.00887372;-0.000144697;-0.005005363;-0.010643016;-0.003841229;-0.00571615;0.007081437;-0.003377665;-0.033667438;-0.008780037;-0.024005261;-0.006545455;NA;0.000737826;0.002045827;NA;-0.005971338;0.004498715;0.028444773;NA;0.00055371;-0.002991453;NA;0.004196391;-0.033457249;0.013319173;0.003555104;0;-0.00965466;NA;0
7;2011;0;-0.012068966;NA;0.008481764;0.00137741;-0.004775687;-0.002874596;0.006275213;0;0.019714975;-0.008915118;-0.004024571;-0.002659574;-0.000932401;-0.015498652;-0.000183016;NA;0.013516835;-0.005716619;NA;0.001601922;0.001553789;-0.014367816;NA;-0.004095185;0.000214316;NA;0.018386962;0.021923077;0.042008734;0.006916329;0;-0.01799775;NA;0.016248154
7;2011;-0.005239759;0.005817336;NA;0.019343987;0.005502063;-0.003926131;-0.025585586;0.001336303;-0.015424165;0.01096795;0.004054225;0.001063377;-0.045066667;-0.018665422;-0.031485284;-0.008969431;NA;0.014064016;-0.018480493;NA;-0.003998401;0.003924074;-0.008017493;NA;0.001667037;-0.001071352;NA;0.01436192;0;0.018523175;0.000167532;0;-0.026918671;NA;-0.002034884
7;2011;-0.007821229;-0.000578369;NA;0.028052805;-0.003419973;0.015182482;-0.008136095;-0.026245552;-0.011749347;0.002726078;0.007949527;0.00913533;-0.018709858;-0.028055159;-0.005300353;-0.007942372;NA;0.018651363;0.006276151;NA;0.002007226;0.005908554;-0.001102131;NA;-0.001553312;0.004933505;NA;0.007686084;-0.004892736;0.023411784;-0.012227806;0;0.001961938;NA;0.005534518
7;2011;-0.009169884;-0.014467593;NA;0.009630819;-0.006863418;0.005895887;-0.033184191;-0.021470991;-0.015852048;-0.002539262;-0.01577366;-0.006947368;-0.012521343;-0.009295499;-0.010657194;-0.014522435;-0.001870907;-0.014084507;-0.03991684;NA;-0.011217949;-0.007952286;-0.026112541;NA;-0.002666963;-0.016435432;NA;0.007226014;-0.003782148;0.039138825;-0.002374089;0;-0.021539064;NA;-0.004345307
7;2011;-0.007306381;0.014092777;NA;0.001589825;-0.01520387;-0.016583274;0.006170459;0.024276377;0.006711409;-0.004372008;-0.004324599;-0.003179987;0.017291066;0.038518519;0.030879713;-0.001322501;-0.000624805;0.004761905;0.030749242;NA;0;0.001093095;0.008308157;NA;0;0.011501736;NA;0.00079713;-0.031890661;-0.011568297;-0.007139215;0;0.032419452;NA;-0.008437591
7;2011;0.003598299;-0.008106543;NA;0.00952381;-0.014736842;-0.011193487;0.003449598;0.011394713;-0.018666667;-0.012089714;-0.008686765;-0.009783071;-0.01388102;-0.015691869;-0.004528039;-0.013242527;-0.005939356;-0.001184834;0.007142857;NA;-0.001215559;-0.004094631;0.013857678;NA;-0.008022284;-0.010298219;NA;-0.019514138;-0.002745098;-0.009511694;0.005820921;0;0.001356852;NA;-0.032276995
7;2011;0.011408083;0.006421483;NA;0.02908805;0.000712251;0.002940312;0.022918258;0.019378098;0.017663043;0.018483092;0.006958763;0.012457045;0.031025567;-0.005797101;0.015745276;0.017254601;0.005660377;0.023487544;0.02252816;NA;-0.000811359;0.028232069;0.029922423;NA;-0.000336965;0.005419467;NA;-0.000812348;-0.009044436;0.012389101;0.004255319;0;0.009485095;NA;-0.031534263
7;2011;-0.010473735;0.004640371;NA;-0.013750955;0.023487544;-0.001026092;0.000373413;0.016357206;-0.044058745;0.007706544;0.006526747;0.011243106;-0.020061298;0.027210884;-0.017568033;0;-0.002501563;-0.010431154;-0.019583843;NA;0.004466098;0.007375156;-0.011836442;NA;0;-0.00021561;NA;0.004471545;0.003571429;0.001639472;0;0;0.011121764;NA;0.007514089
7;2011;0.017912392;-0.003464203;NA;-0.00697134;-0.006258693;0.000733676;0.014184397;-0.005219661;-0.01396648;0.012225207;0;-0.000629327;-0.022462326;0.004257332;-0.011570827;-0.002261591;0.001567398;-0.012649332;0.012900541;NA;-0.013742926;-0.020375761;-0.011615245;NA;0.012359551;0.00517576;NA;-0.004451639;0.0209569;0.009099766;-0.001016949;0;-0.012706239;NA;-0.003729024
7;2011;-0.008478643;0.005214368;NA;-0.010140406;0.00069979;0.004692082;-0.023923445;-0.019239178;-0.002832861;0.005483644;0.01640178;-0.000209908;-0.025014543;-0.003297221;-0.014544165;-0.034567435;-0.001564945;0.002609727;-0.000410846;NA;-0.027868852;0.011525302;-0.027543151;NA;0.001553829;0.001930916;NA;-0.006504065;-0.054221534;-0.005831579;-0.001526977;0;-0.004033807;NA;-0.016843419
7;2011;0.029848338;0.002881844;NA;-0.021276596;0.000699301;0.006129597;0.010180995;0.010699955;-0.015625;0.047885162;0.066174631;0;-0.006563246;-0.015122873;0.028437725;-0.022696146;0;0.008282063;0.001233046;NA;0.034148398;0.004005697;-0.049093656;NA;0;-0.000642398;NA;0.001636661;-0.00982801;0.012430805;0.001019541;0;0.00192864;NA;-0.015228426
7;2011;0.024439919;0.000574713;NA;0.004025765;0.009783368;0.013344938;0.020530049;0.017203352;-0.057720058;0.055900382;-0.009503696;0.002099517;0.004804805;0.003358925;-0.0140007;0.013813814;0;0.015489322;0.012315271;NA;0.014675907;0.009309336;0.043288324;NA;0.03579344;0.032997643;NA;0.049428105;0.009511993;-0.020508393;0.001527754;0;0.016169394;NA;0.024484536
7;2011;-0.016516287;-0.008615738;NA;0.037690457;-0.006920415;0.002576582;0.0329188;0.002168257;0.039816233;0.040478538;0.004619758;0.007751938;-0.012253437;0.009564802;-0.015619453;0.012835703;0;-0.003466605;0.00405515;NA;-0.016874247;-0.004304287;0.025504378;NA;0.014871082;0.006222775;NA;-0.018295056;-0.02908644;-0.008559229;-0.002711864;0;-0.010986929;NA;0.018238994
8;2011;0.00684186;0.001738123;NA;-0.003863988;-0.019512195;-0.015276985;-0.005311615;-0.006057984;-0.030927835;0.007380721;0.001768659;-0.001455301;-0.039334342;-0.006631928;0.005048684;0.002144668;0;-0.025742115;0.025444265;NA;0.002043318;0.01940891;0.009651076;NA;-0.00421674;0.001030715;NA;-0.017446471;-0.029113924;-0.051048025;-0.018864718;0;0.000957671;NA;-0.00123533
8;2011;-0.022548263;-0.022556391;NA;-0.027928627;-0.017057569;-0.020878643;-0.039515842;-0.039181541;-0.060790274;-0.04603827;-0.008003766;-0.004788674;-0.034015748;-0.009060563;-0.016505203;-0.033268482;-0.012539185;-0.045227327;-0.02560063;NA;-0.034665579;-0.008394634;-0.013970588;NA;0.003599407;-0.036243822;NA;-0.001210654;-0.021295089;-0.005891537;-0.018534557;0;-0.025641026;NA;-0.033704391
8;2011;0.008374151;-0.015384615;NA;-0.04868316;-0.010845987;-0.000740412;-0.040770941;-0.031717263;-0.025889968;-0.028895191;-0.011271951;-0.00251046;-0.043690903;-0.037536092;-0.03064575;0.013886094;-0.016190476;-0.007728746;-0.016168149;NA;-0.008027038;-0.011171234;-0.024608501;NA;0.034177215;-0.027564103;NA;0.001212121;0.001776199;0.041464232;-0.011295447;0;-0.012765122;NA;0.01856
