MONTH;YEAR;ECOPETROL;BANCO DE BOGOTA;BANCOLOMBIA;EMPRESA DE ENERGIA DE BOGOTA;GRUPO AVAL ACCIONES Y VALORES;GRUPO DE INVERSIONES SURAMERICANA;CEMENTOS ARGOS;GRUPO NACIONAL DE CHOCOLATES;INTERCONEXION ELECTRICA;INVERSIONES ARGOS;ISAGEN;ALMACENES EXITO;BANCO DE OCCIDENTE;CEMEX LATAM HOLDING(BOG);CORPORACION FINANCIERA COLOMBIANA;PROMIGAS;ASDF.DE PNSI.Y CESA. PRCN.;BANCO COMERCIAL AV VILLAS;BANCO POPULAR;BBV.ARGT.CLOMB.;CELSIA ESP;EMPRESA DE ENERGIA DEL PACIFICO;EMSA.DE TC.DE BOGOTA;GAS NATURAL;ORGANIZACION DE INGENIERIA INTERNACIONAL;ORGANIZACION TERPEL;PRODUCTOS FAMILIA;SOCIEDADES BOLIVAR;ACERIAS PAZ DEL RIO;AGROGUACHAL;ALIMENTOS DERIVADOS DE LA CANA;BIOMAX BIOCOMBUSTIBLES;BOLSA DE VALORES DE COLOMBIA;BOLSA NACIONAL AGROPECUARIA;CARTON DE COLOMBIA;CLINICA DE MARLY;COLOMBINA;COLTEJER;COMPANIA AGRICOLA SAN FELIPE;COMPANIA DE ELECTRICIDAD DE TULUA;COMPANIA DE EMPAQUES;CONCONCRETO;CONSTRUCCIONES CIVILES;CONSTRUCCIONES EL CONDOR;COOMEVA ENTIDAD PROMOTORA DE SALUD;CORPORACION DE FERIAS Y EXPOCISIONES;EDATEL;ENKA DE COLOMBIA;F GAN CALDAS;FOGANSA;FONDO GANADERO DE TOLIMA;INDUSTRIAS ESTRA;INGENIO CENTRAL CASTILLA;INVERSIONES EQUIPOS Y SERVICIOS;INVERSIONES VENECIA;MANUFACTURAS DE CEMENTO;MAYAGUEZ;MINEROS;RIOPAILA CASTILLA;TABLEMAC;TEXTILES FABRICATO TEJICONDOR;VALOREM;VALORES INDUSTRIALES;VALORES SIMESA;ALPHABET 'A' (BOG);AMAZON COM (BOG);APPLE (BOG);BANK OF AMERICA (BOG);CANACOL ENERGY (BOG);CITIGROUP (BOG);COLGATE-PALMOLIVE (BOG);FACEBOOK 'A' (BOG);GENERAL ELECTRIC (BOG);GRAN TIERRA ENERGY (BOG);JOHNSON & JOHNSON (BOG);JPMORGAN CHASE (BOG);MICROSOFT (BOG);PACIFIC EXP.& PRDN.(BOG);PFIZER (BOG);PROCTER & GAMBLE (BOG);TECNOGLASS (BOG);WALMART STORES (BOG);BANCO BILBAO VIZCAYA ARGENTARIA;CORPORACION FINANCIERA COLOMBIANA;CORPORACION FINANCIERA COLOMBIANA;CORPORACION FINANCIERA COLOMBIANA;ORGANIZACION DE INGENIERIA INTERNACIONAL;PROMIGAS ESP;SDEXITO
7;2009;0;0;0;NA;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;NA;0;NA;0;0;0;0;NA;0;0;NA;0;NA;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;0
7;2009;0.009487666;0.013139602;0.017037867;NA;0.014240506;0.008780574;0.007026408;0;0.021621622;0.014754098;-0.008695652;0.005312502;0;NA;0.00531961;0.010218814;0;0;0;0;0.016129032;0;-0.015608741;0;-0.040740055;NA;0;0.045454566;0;0;0;NA;-0.003610108;NA;0;0;0;0;NA;0;0;NA;0;NA;0;0;0;0;0;0;NA;0;0;0;0;0;0;0.016393443;0;-0.007130125;0.00390625;0.003194888;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;0
7;2009;0;0.006825927;0.005154897;NA;-0.003120125;0.013539729;0.023256441;-0.005555326;0.015873016;0;-0.006578947;0.017173058;0;NA;0.001058005;0;0;-0.053110774;0;-0.046052632;-0.015873016;0;0.014799154;0;0;NA;0;0;0;0;0;NA;0.003623188;NA;0;0;0;0;NA;0;0;NA;0;NA;0;0;0;-0.017241379;0;0;NA;0;0;0;0;0;0;0;0;0.010771993;-0.011673152;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;0
7;2009;0.04887218;0.016949124;0.012820505;NA;0.009389671;0.007633768;0.010226005;0.011173282;0.022916667;0.011308562;-0.006622517;0.025974086;0;NA;0.011627907;0;0;0;0;0;0.016129032;0;0.004166667;0;0;NA;0;0;0;0;0;NA;0.028880866;NA;0;0;0;0;NA;0;0;NA;0;NA;0;0;0;-0.031578947;0;0;NA;0;0;0;0;0;0;0.009677419;0;0.003552398;-0.015748031;-0.012738854;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;0
7;2009;-0.005376344;0;0.005062906;NA;0.007751938;0.013257647;0.013499555;-0.005525188;0.018329939;0.006389776;-0.004444444;0.003797765;0;NA;0.007314589;0.000962397;0;0;0;0;0;0;0.005186722;0;0;NA;0;0;0;0;0;NA;-0.007017544;NA;0;0;0;0;NA;0;0;NA;0;NA;0;0;0;0.014492754;0;0;NA;0;0;0;0;0;0;0.001597444;0;-0.008849558;-0.016;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;0
7;2009;-0.010810811;-0.004666458;0.007557053;NA;0;0.003738405;0.001109264;-0.005555326;0.002;-0.011111111;-0.008928571;-0.005044528;0.001204819;NA;-0.002075009;-0.000480736;0;0;0;0;0.002539683;0;0.004127967;0;0;NA;0;0;-0.252631579;0;0;NA;0.003533569;NA;0;0;0;0;NA;0;0;NA;0;NA;0;0;0;0;0;0;NA;0;0;0;0;0;0;0.014354067;0;0;-0.004065041;-0.012903226;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;0
7;2009;-0.018214936;-0.015405397;-0.001249748;NA;-0.013846154;-0.018621937;-0.023281582;0;-0.010978044;-0.012841091;-0.018018018;0;0;NA;-0.014553147;-0.000480967;0.01333326;0;0;0;-0.017732742;0;-0.009249743;0;-0.005792392;NA;0;0;0;0;0;NA;-0.021126761;NA;0;0;0;0;NA;0;0;NA;0;NA;0;0;0;0;0;0;NA;0;0;0;0;0;0;0.01572327;0;-0.021428571;-0.097959184;-0.019607843;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;0
7;2009;0.003710575;-0.006802709;-0.002503253;NA;-0.001560062;-0.008538978;0.001134446;-0.007820904;-0.009081736;-0.008130081;-0.006880734;-0.024081076;0;NA;-0.002109315;0;0.026315647;0;0;0;-0.003868472;0;0;0;-0.009709322;NA;0;0;0;0;0;NA;-0.035971223;NA;0;0;0;-0.03125;NA;0;0;NA;0;NA;0;0;0;-0.011904762;0;0;NA;0;0;0;0;0;0;-0.004643963;0;-0.031021898;-0.036199095;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;0
7;2009;0.022181146;0;0.022584549;NA;0.01875;0.016267717;0.026078037;0.024774303;0.022403259;0.027868852;0.020785219;0.032467443;0;NA;0.020084436;0;0;0;0;0;0.019417476;0;0.010373444;0;0;NA;0;0;0;0;0;NA;0.02238806;NA;0.012195122;0.014925373;0;0.032258065;NA;0;0;NA;0;NA;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0.016949153;0.042253521;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;0
7;2009;0.003616637;0.003424652;0.006134966;NA;-0.001533742;0.016007792;0.005523941;0.002198264;0.035856574;0.009569378;-0.011312217;0.008805084;0;NA;0.005181092;0;0;0;0;0;-0.015238095;0;0;0;0;NA;0;0;0;0;0;NA;-0.003649635;NA;0;0;0;0;NA;0;0;NA;0;NA;0;0;0;-0.009638554;0;0;NA;0;0;0;0;0;0;0;0;0.016666667;0.054054054;0.026666667;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;0
8;2009;0.003603604;0.023890744;0.012195114;NA;0.019969278;-0.000927158;0.008790602;0.01425434;0.009615385;0.003159558;0.00228833;0.004987291;0;NA;0.012371648;0;-0.012307722;0.105769231;0;0;0.025145068;0;0.031827515;0;0.009804517;NA;0;0;0;0;0;NA;0.007326007;NA;0;0;0;0;NA;0;0;NA;0;NA;0;0;0;0.003649635;0;0;NA;0;0;0;0;0;0;0.057542768;0;-0.005464481;-0.025641026;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;0
8;2009;0.001795332;0.016666974;0.01566252;NA;0.006024096;0.009276893;0.002179553;0.003243107;-0.007619048;-0.003149606;0.002283105;-0.007443499;0;NA;0.012219769;0;0;0.014492754;0;0;0;0;0;0;0.005826139;NA;0;0;0;0;0;NA;-0.003636364;NA;0;0;0;0;NA;0;0;NA;0;NA;0;0;0;0.006060606;0;0;NA;0;0;0;0;0;0;0.029411765;0;-0.007326007;-0.013157895;0;0;0.037735849;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;0
8;2009;-0.007168459;-0.01639374;-0.008303196;NA;-0.00748503;-0.007353112;-0.010869862;-0.008620872;-0.005758157;0.007898894;0;0;0.015643803;NA;-0.009054699;0;0;0;0;0;0.018867925;0;-0.005970149;0;0.01737446;NA;0;0;0;0;0;NA;-0.003649635;NA;0;0;0;0;NA;0;0;NA;0;NA;0;0;0;0;0;0;NA;0;0;0;0;0;0;0.022857143;0;-0.009225092;0.013333333;0;0;0.090909091;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;0
8;2009;0.005415162;0;0.016746034;NA;-0.006033183;-0.00185213;0.005493595;0.010869113;0.00965251;0.001567398;-0.004555809;0.018749562;0;NA;0.010152477;0;0;0;0;0;0;0;0.001001001;0;0.001896043;NA;0;0;0;0;0;NA;-0.018315018;NA;0;0;0;0;NA;0;0;NA;0;NA;0;0;0;0;0;0;NA;0;0;0;0;0;0;0.033519553;0;-0.011173184;-0.00877193;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;0
8;2009;0;0;0;NA;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;NA;0;NA;0;0;0;0;NA;0;0;NA;0;NA;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;0
8;2009;0.010771993;0;0.008235408;NA;0.004552352;0.011131989;-0.004371287;0;-0.003824092;-0.001564945;-0.009153318;0;0.017772512;NA;0;0;0;0;0;0;0.00308642;0;0.005;0.004444444;0;NA;0;-0.04347828;0;0;0;NA;0;NA;0;0;0;0;NA;0;0;NA;0;NA;0;0;0;0.008433735;0;0;NA;0;0;0;0;0;0;0;0;0.016949153;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;0
8;2009;-0.007104796;0;-0.015169654;NA;-0.016616314;-0.013761907;-0.003291268;-0.006451348;-0.009596929;-0.020376176;-0.009237875;-0.003680649;0;NA;-0.0090456;0.011561098;0;0;0;0;-0.013538462;0;0.009950249;0;0.003787576;NA;0;0.027273194;0;0;0;NA;0.01119403;NA;-0.012048193;0;0;0;NA;0;0;NA;0;NA;0;0;0;0;0;0;NA;0;0;0;0;0;0;-0.032432432;0;0;0.061946903;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;0
8;2009;-0.017889088;0.004666793;0.01303353;NA;0.015360983;0.009302783;0.003302136;0.001082751;0.027131783;0.0224;0.037296037;0.003694247;0;NA;0.00912817;0;0;0;0;0;0.013724267;0;0.014778325;0;0;NA;0;0;0;0;0;NA;0.003690037;NA;0;0;0;-0.010416667;NA;0;0;NA;0;NA;0;0;0;0;0;0;NA;0;0;0;0;0;0;-0.022346369;0;0.001851852;-0.016666667;-0.025974026;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;0
8;2009;0.009107468;0.011944439;0.014035197;NA;0.013615734;0.006451414;0.00548969;0;-0.003773585;0.009389671;0.015730337;0.003681269;0;NA;0.01005044;0.002380526;0.01246109;0;0;0;0.003076923;0;0.019417476;0;0;NA;0;0;0;0;0;NA;0.011029412;NA;0;0;0;0;NA;0;0;NA;0;NA;0;0;0;-0.032258065;0;0;NA;0;0;0;0;0;0;0;0;-0.003696858;0.012711864;0;0;-0.041666667;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;0
8;2009;-0.007220217;0;0.013840937;NA;0;-0.00091612;0.008733016;-0.005405723;0.003787879;0.003100775;0.013274336;0.001222589;0;NA;0.004974879;0;0.011282013;0;0;0;-0.007361963;0;-0.042857143;0;0;NA;0;0;0;0;0;NA;-0.003636364;NA;0;0;0;0;NA;0;0;NA;0;NA;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0.001855288;-0.008368201;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;0
8;2009;0;0;0;NA;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;NA;0;NA;0;0;0;0;NA;0;0;NA;0;NA;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;0
8;2009;-0.009090909;-0.014426333;-0.013651981;NA;-0.007462687;-0.002749025;0;0;-0.003773585;-0.010819165;0.004366812;0.007325343;0;NA;-0.005940168;0;0.009127877;0;0;0;0.019777503;0;-0.006965174;0;0;NA;0;0;0;0;0;NA;-0.003649635;NA;0;0;0;0;NA;0;0;NA;0;NA;0;0;0;0;0;0;NA;0;0;0;0;0;0;0.025714286;0;-0.011111111;0.008438819;-0.016666667;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;0
8;2009;0.001834862;0;0.00230692;NA;0.003007519;0.004595579;0.006494104;0.005435104;0.015151515;0.00625;0.004347826;0;0.011641444;NA;0.0149395;0;0.005025202;0;0;0;-0.006060606;0;0.067134269;0;0.018869077;NA;0;-0.026549115;0;0;0;NA;-0.003663004;0;0;0;0;0;NA;0;0;NA;0;NA;0;0;0;-0.013580247;0;0;NA;0;0;0;0;0;0;0;0;0;-0.025104603;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;0
8;2009;0;0;0.014959596;NA;0;0;0.010752979;0.005404635;0.02238806;0.00621118;0.008658009;0.018182019;0;NA;0.024533993;0;0;0;0;-0.062068966;0.00304878;0;0.056338028;0;-0.018519629;NA;0;0.004545911;0;0;0;NA;0.007352941;0;0;0;0;0.010526316;NA;0;0;NA;0;NA;0;0;0;0;0;0;NA;0;0;0;0;0;0;0.002785515;0;0.013108614;-0.004291845;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;0
8;2009;0.001831502;0.001330803;0.014739105;NA;-0.002998501;0.007319012;0.015956845;0.005377205;0.031021898;0.00617284;-0.015021459;0.005952245;0.048331415;NA;0.020115129;-0.002374873;0;0;0;0;0.006079027;0;0.008888889;0;0.00188797;NA;0;-0.004525339;0;0;0;NA;0.003649635;0;-0.012195122;0;0;-0.010416667;NA;0;0;NA;0;NA;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;-0.004310345;0.027118644;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;0
8;2009;0.003656307;0.016611262;0.027932945;NA;0.007518797;0.02815608;0.036649204;0.016042107;0.046017699;0.042944785;0.010893246;0.001183525;0.015367728;NA;0.032864149;0;-0.007500114;0;0;0.014705882;0.033232628;0;-0.026431718;0;0;NA;0;0;0;0;0;NA;0.018181818;0;0;0.029411765;0;0;NA;0;0;NA;0;NA;0;0;0;0;0;0;NA;0;0;0;0;0;0;0.015277778;0;0.035120148;-0.025974026;-0.00990099;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;0
8;2009;-0.005464481;0.003267967;0.001086737;NA;0;-0.005300255;0;0;-0.015228426;-0.011764706;-0.004310345;-0.013002187;0;NA;-0.016363692;0.003331924;0.006549167;0;0;0;0.020467836;0;0;0;-0.001884412;NA;0;0;0;0;0;NA;-0.007142857;0;0;0;0;0.010526316;NA;0;0;NA;0;NA;0;0;0;-0.073842303;0;0;NA;0;0;0;0;0;0;-0.001367989;0;0.008928571;-0.008888889;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;0
8;2009;-0.010989011;-0.006514645;0.002171661;NA;-0.007462687;-0.005328048;0;0;-0.013745704;-0.00297619;0.002164502;-0.003593095;0;NA;-0.011090403;0;0.001001068;0;0;0;-0.011461318;0;0.009049774;0;0;NA;0;0;0;0;0;NA;-0.010791367;0;0;0;0;-0.010416667;NA;0;0;NA;0;NA;0;0;0;0;0;0;NA;0;0;0;0;0;0;-0.001369863;0;-0.019469027;-0.013452915;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;0
8;2009;0.001851852;-0.012459256;-0.015167597;NA;0.001503759;-0.014286044;-0.002019086;-0.002105176;-0.010452962;-0.005970149;0.004319654;-0.003605445;0.048648649;NA;-0.005607707;0;0;0;0.019230769;0;-0.026086957;0;0.035874439;0;0.035850184;NA;0;0;0;0;0;NA;-0.014545455;0;0;0;0;0;NA;0;0;NA;0;NA;0;0;0;0;0;0;NA;0;0;0;0;0;0;0.001371742;0;-0.009025271;-0.009090909;-0.003333333;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;0
8;2009;-0.001848429;0.012616447;-0.002200329;NA;0.004504505;0.024456291;-0.008098552;0.002109617;0.003521127;-0.009009009;-0.006451613;-0.008443958;0;NA;0.006579006;0;0;0;0;0;0.003571429;0;0.012987013;0;-0.016393401;NA;0;0;0;0;0;NA;0;0;0;0;0;0.010526316;NA;0;0;NA;0;NA;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0.003344482;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;0
8;2009;-0.007407407;-0.012459256;0.004410362;NA;-0.004484305;-0.009725353;0.006123013;-0.006315529;-0.00877193;0.009090909;-0.008658009;0;0;NA;-0.002801236;0;0;0;0;0;0.008303677;0;0;0;0;NA;0;0;0;0;0;NA;0;0;0;0;0;0.072916667;NA;0;0;NA;0;NA;0;0;0;0;0;0;NA;0;0;0;0;0;0;0.01369863;0;0.010928962;0.064220183;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;0
9;2009;-0.02238806;-0.002655971;-0.028540372;NA;-0.024024024;-0.040179385;-0.032454063;-0.020126815;-0.03539823;-0.024024024;-0.028384279;-0.01946501;0;NA;-0.009363471;0.008544272;0;0;0;0;0;0;-0.012820513;0;0.011110213;NA;0;0;-0.061032864;0;0;NA;-0.022140221;0;0;0;0;-0.019418447;NA;0;0;NA;0;NA;0;0;0;0;0;0;NA;0;0;0;0;0;0;-0.001351351;0;-0.025225225;-0.094827586;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;0
9;2009;0.005725191;-0.001997199;-0.009039429;NA;-0.003076923;-0.005581293;-0.004194605;0.027026439;0.022018349;0.007692308;0.006741573;0.022333002;0;NA;-0.009451974;0;0;0;0;0;-0.002941176;0;0.004329004;0.017699115;0.036629687;NA;0;-0.045454566;0;0;0;NA;0.01509434;0;0;0;0;-0.01980101;NA;0;0;NA;0;NA;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;0
9;2009;-0.0056926;-0.004002728;-0.011402501;NA;-0.00308642;0.005612619;-0.015788906;-0.025262644;-0.014362657;-0.003053435;0.004464286;-0.019417761;0.082474227;NA;-0.005724782;0;0;0;0;0;-0.007669617;0;-0.004310345;0;0.042404426;NA;0;0;0;0;0;NA;-0.014869888;0;0;0;0;0;NA;0;0;NA;0;NA;0;0;0;-0.040540541;0;0;NA;0;0;0;0;0;0;0.0135318;0;-0.003696858;-0.023809524;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;0
9;2009;0.009541985;-0.005358531;0.014994106;NA;0.00619195;0.023255781;0.018182119;0.020518043;0.016393443;0.012251149;0.013333333;-0.003712536;-0.071428571;NA;0.027831157;0;0;0;0;0;0.019619501;0;0.012987013;0;0.067795882;NA;0;0.142857211;0;0;0;NA;0.011320755;0;0;0;0;0;NA;0;0;NA;0;NA;0;0;0;0;0;0;NA;0;0;0;0;0;0;0.00400534;0;0.020408163;0.024390244;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;0
9;2009;0.001890359;0.003366998;0.012500336;0;0;0;0.011554332;0;0.017921147;0.003025719;-0.002192982;0;0;NA;0.008403074;0;0;0;0;0;0.049562682;0;0;0;0.019046087;NA;0;-0.083333368;0;0;0;NA;0;0;0;0;0;0;NA;0;0;NA;0;NA;0;0;0;0;0;0;NA;0;0;0;0;0;0;0.010638298;0;0;0;0;0;0.004347826;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;0
9;2009;0.022641509;0.006711398;0.015712329;0;0.013846154;0.013636805;0.028037965;0.010582104;0.01584507;0.025641026;-0.008791209;0.008695701;0;NA;0.01666673;0;0;0;0.003773585;0;0;0;0.017094017;0;0.012462268;NA;0;0;0;0;0;NA;0.01119403;0;-0.004938272;0;0;0;NA;0;0;NA;0;NA;0;0;0;0.014084507;0;0;NA;0;0;0;0;0;0;0.047368421;0;0.02;-0.004761905;0.026666667;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;0
9;2009;-0.011070111;0;0.001105305;0;0.006069803;0.008968594;0;0.02094259;0.003466205;-0.007352941;-0.028824834;-0.001231623;0.051282051;NA;-0.005464707;0.011764611;0;0;0;0;0.014444444;0;-0.004201681;0;-0.007692774;NA;0;0;0;0;0;NA;0.014760148;0;0;0;0;0;NA;0;0;NA;0;NA;0;0;0;0.006944444;0;0;NA;0;0;0;0;0;0;0.038944724;0;0.01426025;0.004784689;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;0
9;2009;-0.016791045;0;-0.004415229;0;0.003016591;0.002666392;0.010101286;0.025641502;0.003454231;-0.008888889;-0.015981735;0.00246566;0;NA;-0.001831164;0;0;0;0;0;0.004928806;0;0.004219409;0;-0.007752412;NA;0;0;0;0;0;NA;-0.007272727;0;0;0;0;0.02020101;NA;0;0;NA;0;NA;0;0;0;-0.006896552;0;0;NA;0;0;0;0;0;0;0.00362757;0;-0.007029877;-0.00952381;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;0
9;2009;-0.007590133;0;0.009978044;0;-0.018045113;-0.003545735;0.013999992;0;-0.003442341;0.020926756;-0.011600928;0.01476006;0;NA;-0.009174483;0.004185696;0;0;0;0;-0.019073569;0;0.012605042;0;0.015625962;NA;0;0.027273194;0;0;0;NA;-0.010989011;0;0;0;0;0;NA;0;0;NA;0;NA;0;0;0;0;0;0;NA;0;0;0;0;0;0;0.012048193;0;-0.001769912;-0.024038462;0.006493506;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;0
9;2009;-0.003824092;0;-0.001098025;0;0;-0.000890038;0.005917701;0;-0.010362694;-0.001464129;-0.009389671;-0.00242382;0;NA;-0.000925755;0;0.000999809;0;0;0;0;0;0.012448133;0;0.021538901;NA;0;0;0;0;0;NA;0;0;0;0;0;-0.00990001;NA;0;0;NA;0;NA;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;-0.007092199;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;0
9;2009;0.032629559;-0.012666578;0.015384828;0;0.026033691;0.018700243;0.017646769;0.019999658;0.029668412;0.054252199;0.035545024;-0.009720679;0;NA;0.010194626;0;0.011988299;0;0;0;0.02;0;0.049180328;0;-0.006023611;NA;0;0;0;0;0;NA;0;0;0;0;0;0;NA;0;0;NA;0;NA;0;0;0;-0.011111111;0;0;NA;0;0;0;0;0;0;0.023809524;0;0.010714286;0.054187192;-0.009677419;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;0
