MONTH;YEAR;TALLINK GROUP;ARCO VARA;BALTIKA;EKSPRESS GRUPP;HARJU ELEKTER;LHV GROUP;LINDA;MERKO EHITUS;NORDECON;OLYMPIC ENTM.GROUP
1;2010;0.075;0;0.025316456;0.08988764;0;NA;NA;0.066666667;0.07027027;0.127906977
1;2010;-0.023255814;0.096059113;-0.012345679;0.020618557;0.020080321;NA;NA;0.051829268;0.090909091;0.072164948
1;2010;-0.023809524;-0.087640449;-0.05;0;-0.015748031;NA;NA;-0.043478261;-0.032407407;0
1;2010;0.073170732;0.049261084;0.013157895;0.04040404;0.004;NA;NA;0.042424242;0.04784689;0.028846154
1;2010;0.136363636;0.044600939;0.025974026;0.048543689;-0.011952191;NA;NA;0.05377907;0.105022831;0.056074766
1;2010;-0.04;-0.042696629;0;-0.018518519;-0.004032258;NA;NA;-0.022068966;-0.045454545;0.008849558
1;2010;0;-0.091549296;0.012658228;0.047169811;-0.008097166;NA;NA;-0.031029619;-0.004329004;-0.01754386
1;2010;0.041666667;0;-0.0125;-0.027027027;-0.008163265;NA;NA;0.018922853;-0.02173913;-0.053571429
1;2010;0.04;0.100775194;0;0;0.008230453;NA;NA;-0.007142857;-0.004444444;0.037735849
1;2010;0.038461538;0;0.025316456;0.037037037;0.020408163;NA;NA;0.007194245;0.044642857;0.072727273
1;2010;0.092592593;0.044600939;0.074074074;0.0625;-0.012;NA;NA;0.024285714;0.047008547;0.042372881
2;2010;-0.016949153;0.042696629;0.011494253;0.075630252;0.008097166;NA;NA;0.016736402;0.016326531;-0.024390244
2;2010;0.017241379;0;-0.022727273;-0.0546875;0;NA;NA;0.001371742;-0.020080321;0
2;2010;-0.016949153;-0.040948276;-0.011627907;0.074380165;0.016064257;NA;NA;-0.009589041;0.045081967;-0.025
2;2010;-0.017241379;0.042696629;-0.035294118;0.023076923;0.007905138;NA;NA;-0.009681881;0.011764706;0
2;2010;-0.070175439;-0.081896552;-0.085365854;-0.07518797;-0.035294118;NA;NA;-0.029329609;-0.089147287;-0.085470085
2;2010;0.018867925;0;0.066666667;-0.008130081;0;NA;NA;-0.014388489;-0.012765957;0.028037383
2;2010;-0.018518519;0;-0.05;-0.040983607;0.020325203;NA;NA;0.026277372;-0.034482759;-0.036363636
2;2010;0;-0.046948357;0.026315789;0.068376068;0.003984064;NA;NA;0.008534851;-0.004464286;0.009433962
2;2010;0;0.049261084;0;-0.08;-0.003968254;NA;NA;-0.019746121;0.00896861;0.018691589
2;2010;0.018867925;0;0;-0.008695652;0.003984064;NA;NA;0.007194245;-0.022222222;-0.018348624
2;2010;0;0;0;0.026315789;-0.01984127;NA;NA;0;-0.036363636;-0.009345794
2;2010;0;-0.046948357;-0.012820513;-0.05982906;0.016194332;NA;NA;0;0.018867925;-0.037735849
2;2010;-0.018518519;0;-0.012987013;-0.018181818;-0.011952191;NA;NA;0;-0.027777778;-0.029411765
2;2010;0;0;0;0.018518519;-0.028225806;NA;NA;-0.007142857;-0.042857143;0
2;2010;0;-0.04679803;0.013157895;0.018181818;0.008298755;NA;NA;-0.014388489;0;0.050505051
2;2010;-0.037735849;0;-0.012987013;-0.008928571;-0.008230453;NA;NA;-0.00729927;-0.009950249;0
2;2010;-0.019607843;0;0;0;0.01659751;NA;NA;0.011764706;-0.035175879;-0.019230769
2;2010;0;0;0;0;0;NA;NA;0;0;0
2;2010;0;-0.012919897;0;-0.009009009;0.008163265;NA;NA;0;-0.005208333;0
2;2010;0;-0.070680628;0.013157895;0;0.004048583;NA;NA;-0.01744186;-0.083769634;0
3;2010;0.04;0.03943662;0.038961039;-0.054545455;0.02016129;NA;NA;0.00739645;-0.028571429;0.078431373
3;2010;-0.019230769;0.048780488;-0.025;0.019230769;0.007905138;NA;NA;0;0.035294118;-0.018181818
3;2010;0;0.062015504;-0.102564103;-0.018867925;-0.007843137;NA;NA;-0.001468429;-0.017045455;-0.009259259
3;2010;0.039215686;0.04379562;-0.028571429;0;0.007905138;NA;NA;-0.004411765;0.028901734;0
3;2010;0;0.013986014;0.014705882;0.019230769;-0.011764706;NA;NA;0;0.061797753;0
3;2010;0.037735849;0.020689655;0.057971014;0.047169811;0.003968254;NA;NA;-0.00295421;0.042328042;0.028037383
3;2010;0;-0.058558559;-0.01369863;0;-0.019762846;NA;NA;0;0;-0.009090909
3;2010;-0.018181818;0.0215311;-0.041666667;-0.009009009;-0.024193548;NA;NA;-0.007407407;-0.015228426;-0.018348624
3;2010;0.037037037;0.007025761;0.014492754;0;0.02892562;NA;NA;0.037313433;0.020618557;0.018691589
3;2010;-0.035714286;-0.023255814;0.014285714;-0.027272727;0.008032129;NA;NA;0.050359712;0;0
3;2010;0.018518519;-0.007142857;-0.014084507;0.074766355;-0.023904382;NA;NA;-0.001369863;-0.02020202;-0.009174312
3;2010;0.018181818;0.016786571;0;0;0.028571429;NA;NA;-0.028806584;-0.010309278;-0.018518519
3;2010;0.053571429;0.011792453;0.014285714;0;0.023809524;NA;NA;0.016949153;0.015625;0.056603774
3;2010;-0.033898305;0.002331002;-0.014084507;-0.026086957;-0.007751938;NA;NA;0;-0.015384615;-0.017857143
3;2010;0;0.011627907;0.057142857;-0.008928571;-0.05859375;NA;NA;0.033333333;0.020833333;0
3;2010;0;0.020689655;-0.013513514;0;0.01659751;NA;NA;0.034946237;-0.020408163;-0.027272727
3;2010;0.01754386;0.006756757;0;0;0.004081633;NA;NA;-0.001298701;0.005208333;0.028037383
3;2010;0;-0.004474273;0;-0.009009009;0.008130081;NA;NA;0.013003901;-0.005181347;0.009090909
3;2010;0.017241379;-0.017977528;0;0.018181818;-0.016129032;NA;NA;-0.011553273;0;0.009009009
3;2010;-0.016949153;-0.004576659;0;0;0.004098361;NA;NA;0;0;0
3;2010;-0.034482759;-0.020689655;0;0.008928571;-0.008163265;NA;NA;0;0;-0.008928571
3;2010;0;-0.007042254;-0.01369863;-0.008849558;-0.004115226;NA;NA;-0.005194805;0;-0.009009009
3;2010;0.017857143;0.023640662;-0.027777778;0.026785714;0.004132231;NA;NA;-0.001305483;0;0.009090909
4;2010;0;-0.016166282;0;0.008695652;0.008230453;NA;NA;0.005228758;0.020833333;0
4;2010;0;0;0;0;0;NA;NA;0;0;0
4;2010;0;0;0;0;0;NA;NA;0;0;0
4;2010;0.01754386;-0.007042254;0.014285714;0.025862069;-0.012244898;NA;NA;0.014304291;0;0.036036036
4;2010;0.017241379;-0.002364066;-0.028169014;0.008403361;0.016528926;NA;NA;-0.014102564;0.015306122;0.052173913
4;2010;0;-0.011848341;0.014492754;0.008333333;-0.004065041;NA;NA;-0.00260078;-0.015075377;0.082644628
4;2010;0.084745763;0.043165468;0;-0.016528926;0.008163265;NA;NA;0.001303781;0.015306122;0.129770992
4;2010;0.015625;0.016091954;0.014285714;0.050420168;0.008097166;NA;NA;0.009114583;0.015075377;-0.033783784
4;2010;-0.015384615;-0.004524887;0.014084507;-0.024;0;NA;NA;0.010322581;-0.004950495;-0.041958042
4;2010;0.0625;0.002272727;0;0.06557377;0.004016064;NA;NA;0.01532567;0.004975124;-0.00729927
4;2010;0;-0.011337868;0.013888889;-0.030769231;0;NA;NA;0.012578616;-0.00990099;0.051470588
4;2010;-0.029411765;-0.013761468;-0.04109589;0;0;NA;NA;-0.00621118;0.015;-0.006993007
4;2010;0.03030303;0;0.014285714;-0.047619048;0.004;NA;NA;-0.01125;-0.034482759;-0.049295775
4;2010;0;-0.013953488;-0.014084507;-0.05;-0.015936255;NA;NA;-0.002528445;-0.030612245;0.007407407
4;2010;-0.014705882;0.014150943;0;0;0;NA;NA;0.001267427;0.015789474;0
4;2010;0;0;0;0;0.008097166;NA;NA;0;-0.020725389;0
4;2010;0;-0.01627907;0;-0.035087719;0;NA;NA;0.002531646;-0.015873016;-0.007352941
4;2010;0;-0.004728132;0;-0.054545455;0;NA;NA;0.01010101;0.005376344;0
4;2010;-0.029850746;-0.026128266;0;0.038461538;-0.024096386;NA;NA;0.00875;0.005347594;-0.014814815
4;2010;-0.030769231;-0.031707317;-0.057142857;-0.027777778;-0.020576132;NA;NA;-0.014869888;-0.010638298;-0.015037594
4;2010;0.031746032;0.017632242;0.045454545;0;-0.004201681;NA;NA;0.031446541;-0.005376344;0.015267176
4;2010;-0.015384615;0.024752475;0.028985507;0;0.033755274;NA;NA;-0.001219512;0.010810811;0.030075188
5;2010;0;0.036231884;-0.014084507;0;0.016326531;NA;NA;-0.012210012;-0.026737968;0.00729927
5;2010;-0.015625;-0.044289044;0;0;-0.020080321;NA;NA;-0.011124845;-0.021978022;-0.02173913
5;2010;0;-0.009756098;0;-0.028571429;0;NA;NA;-0.01875;-0.005617978;-0.022222222
5;2010;-0.015873016;0.012315271;-0.014285714;0.009803922;-0.032786885;NA;NA;0.010191083;-0.005649718;0
5;2010;-0.048387097;-0.0243309;0;-0.058252427;-0.025423729;NA;NA;-0.003783102;-0.022727273;-0.007575758
5;2010;0.050847458;0.024937656;0.014492754;0.082474227;0.034782609;NA;NA;0.010126582;0.029069767;0.061068702
5;2010;0;0.01946472;-0.014285714;-0.019047619;0.008403361;NA;NA;-0.003759398;0;-0.014388489
5;2010;-0.016129032;-0.023866348;0;0.019417476;0.004166667;NA;NA;0.025157233;0.005649718;-0.02189781
5;2010;0;0;0;0;0;NA;NA;0;0;0
5;2010;-0.016393443;0.004889976;0;-0.047619048;-0.012448133;NA;NA;0.018404908;-0.078651685;-0.014925373
5;2010;-0.05;-0.00973236;-0.014492754;-0.02;-0.042016807;NA;NA;0;-0.054878049;-0.03030303
5;2010;0.035087719;-0.004914005;0;0.020408163;0.035087719;NA;NA;0.008433735;-0.012903226;0.0390625
5;2010;-0.033898305;-0.019753086;-0.014705882;-0.01;0;NA;NA;-0.021505376;-0.039215686;-0.030075188
5;2010;-0.035087719;0;-0.044776119;0.01010101;-0.055084746;NA;NA;-0.035409035;-0.013605442;-0.031007752
5;2010;-0.036363636;-0.002518892;-0.046875;-0.02;-0.067264574;NA;NA;-0.021518987;-0.006896552;-0.032
5;2010;0.018867925;0.012626263;0.032786885;0.010204082;0.072115385;NA;NA;0.021992238;0.006944444;0
5;2010;-0.037037037;0;-0.047619048;-0.04040404;0.01793722;NA;NA;-0.018987342;-0.020689655;-0.05785124
5;2010;0.019230769;0.012468828;0.016666667;0.031578947;-0.022026432;NA;NA;-0.014193548;0;0.00877193
5;2010;0;0.004926108;0.016393443;-0.030612245;-0.036036036;NA;NA;0;-0.014084507;0
5;2010;0.018867925;0.022058824;0.064516129;0.010526316;0.046728972;NA;NA;-0.003926702;0.035714286;0.008695652
5;2010;-0.018518519;-0.055155875;0;0.010416667;0;NA;NA;0.023653088;0;0
6;2010;0;-0.002538071;0;-0.010309278;0;NA;NA;0.001283697;-0.013793103;-0.017241379
6;2010;0;-0.002544529;0;-0.041666667;-0.035714286;NA;NA;-0.012820513;-0.006993007;0.035087719
6;2010;0.056603774;-0.00255102;0.03030303;0.02173913;0.013888889;NA;NA;0;0.007042254;0.025423729
6;2010;0;-0.028132992;-0.014705882;-0.010638298;-0.02283105;NA;NA;-0.009090909;-0.013986014;-0.008264463
6;2010;0;0.044736842;-0.014925373;-0.021505376;0;NA;NA;0.002621232;-0.007092199;-0.016666667
6;2010;-0.035714286;-0.027707809;0.015151515;0.021978022;0;NA;NA;-0.019607843;0;0
6;2010;0.018518519;-0.002590674;0;-0.021505376;-0.004672897;NA;NA;0;0.014285714;-0.008474576
6;2010;0;0;-0.014925373;-0.032967033;0.028169014;NA;NA;0;0.007042254;0.008547009
6;2010;0.018181818;0.002597403;0;0.034090909;0;NA;NA;0;0.006993007;-0.008474576
6;2010;0.035714286;0.002590674;-0.03030303;0.032967033;0.059360731;NA;NA;-0.004;0.020833333;0.025641026
6;2010;-0.017241379;-0.043927649;0.015625;0;-0.012931034;NA;NA;-0.089692102;-0.020408163;-0.025
6;2010;-0.01754386;0.018918919;-0.015384615;-0.042553191;-0.026200873;NA;NA;-0.008823529;0.006944444;0
6;2010;0.017857143;0;0.015625;0.011111111;0.004484305;NA;NA;0.002967359;-0.006896552;-0.025641026
6;2010;0;0.026525199;-0.015384615;0;0.004464286;NA;NA;-0.013313609;0.020833333;0
6;2010;0;-0.025839793;0;0.032967033;0.031111111;NA;NA;0.017991004;-0.020408163;-0.01754386
6;2010;-0.01754386;0;0.03125;-0.063829787;-0.00862069;NA;NA;-0.008836524;0.013888889;-0.026785714
6;2010;0;0;0;0;0;NA;NA;0;0;0
6;2010;0;0;0;0;0;NA;NA;0;0;0
6;2010;0.053571429;-0.01061008;0;0.011363636;0.008695652;NA;NA;0.002971768;0.006849315;-0.018348624
6;2010;-0.06779661;-0.008042895;0;-0.011235955;0;NA;NA;0.02962963;0;0.018691589
6;2010;-0.018181818;-0.072972973;-0.121212121;0;-0.043103448;NA;NA;0.050359712;-0.027210884;-0.036697248
6;2010;-0.018518519;-0.043731778;-0.034482759;-0.045454545;0;NA;NA;0.01369863;-0.020979021;-0.038095238
7;2010;0;0.06097561;0.053571429;-0.011904762;-0.027027027;NA;NA;-0.054054054;-0.042857143;-0.059405941
7;2010;0;0;0.06779661;0.024096386;0;NA;NA;0;-0.059701493;0
7;2010;0.037735849;0.028735632;0;0.011764706;-0.013888889;NA;NA;0;0.015873016;0.042105263
7;2010;0.018181818;-0.025139665;0.015873016;0;0.028169014;NA;NA;0;-0.0078125;0
7;2010;-0.017857143;-0.028653295;-0.03125;-0.034883721;0;NA;NA;0.018571429;0;-0.03030303
7;2010;0;0.026548673;0;0;0;NA;NA;-0.04628331;-0.05511811;0.041666667
7;2010;0.018181818;0.014367816;0.016129032;0;0;NA;NA;-0.005882353;-0.041666667;-0.04
7;2010;-0.035714286;0.014164306;0.031746032;0.060240964;-0.00456621;NA;NA;-0.00147929;-0.052173913;-0.010416667
7;2010;0.018518519;0.025139665;-0.015384615;0.079545455;0;NA;NA;0.019259259;0.009174312;0.010526316
7;2010;0.018181818;0.040871935;0.09375;0.084210526;0;NA;NA;0.031976744;0;0.052083333
7;2010;0;-0.023560209;0;-0.048543689;0.036697248;NA;NA;-0.021126761;0;0.01980198
7;2010;-0.017857143;-0.013404826;0.057142857;0.020408163;0;NA;NA;0.018705036;0.109090909;0.019417476
7;2010;0;-0.016304348;-0.027027027;-0.02;0;NA;NA;0;0.032786885;0.00952381
7;2010;-0.018181818;0.002762431;-0.027777778;-0.010204082;-0.044247788;NA;NA;-0.011299435;-0.023809524;-0.009433962
7;2010;0.018518519;0.066115702;0.014285714;0.020618557;0.013888889;NA;NA;-0.021428571;0.016260163;0.038095238
7;2010;0;0.005167959;-0.014084507;0.01010101;0.02283105;NA;NA;0;0;0.027522936
7;2010;-0.018181818;0;0.042857143;0.02;-0.008928571;NA;NA;0.00729927;0.016;0.008928571
7;2010;0.018518519;0;-0.01369863;-0.019607843;0.018018018;NA;NA;0.014492754;0.062992126;-0.017699115
7;2010;0.018181818;-0.020565553;0;0.03;-0.044247788;NA;NA;-0.027142857;0;-0.036036036
7;2010;-0.017857143;0.015748031;0;0.009708738;0;NA;NA;0.027900147;-0.022222222;-0.009345794
7;2010;0.018181818;0;0;0.019230769;0.032407407;NA;NA;0;0;0.009433962
7;2010;-0.017857143;0;0;0.122641509;0.022421525;NA;NA;0;0.015151515;0
8;2010;0.036363636;-0.018087855;0.027777778;-0.058823529;0.013157895;NA;NA;-0.004285714;-0.037313433;0.037383178
8;2010;0.01754386;0.068421053;0.040540541;0.026785714;-0.004329004;NA;NA;0.031563845;0.031007752;0.054054054
8;2010;0;0.039408867;-0.012987013;0.034782609;-0.02173913;NA;NA;-0.012517385;-0.007518797;0
8;2010;0.051724138;0.042654028;0.078947368;0.042016807;0.04;NA;NA;0.070422535;0.053030303;0.034188034
8;2010;0;0.011363636;-0.012195122;-0.032258065;-0.008547009;NA;NA;0;0.007194245;-0.016528926
8;2010;0;0.002247191;0.049382716;0.008333333;-0.012931034;NA;NA;-0.006578947;-0.014285714;-0.042016807
8;2010;-0.016393443;-0.002242152;-0.023529412;-0.033057851;0;NA;NA;-0.006622517;-0.036231884;0
8;2010;0.016666667;-0.002247191;0;0.008547009;0.004366812;NA;NA;-0.02;-0.097744361;-0.00877193
8;2010;0;-0.02027027;-0.024096386;-0.025423729;-0.043478261;NA;NA;0.019047619;-0.016666667;-0.017699115
8;2010;0;0.027586207;0.012345679;0.017391304;0.031818182;NA;NA;0.001335113;0.016949153;-0.018018018
8;2010;0.016393443;-0.026845638;-0.012195122;0.008547009;-0.026431718;NA;NA;-0.013333333;0.025;-0.018348624
8;2010;0;0.032183908;0.024691358;0.016949153;0;NA;NA;0;-0.016260163;-0.009345794
8;2010;-0.016129032;0;0.024096386;0;-0.004524887;NA;NA;0.02027027;-0.016528926;0.028301887
8;2010;0;0.011135857;-0.011764706;0.008333333;-0.004545455;NA;NA;-0.01986755;-0.008403361;-0.018348624
8;2010;0;0;0;0;0;NA;NA;0;0;0
8;2010;0.016393443;0;0;0.016528926;-0.00456621;NA;NA;0;-0.016949153;-0.028037383
8;2010;-0.064516129;-0.019823789;-0.023809524;-0.040650407;-0.036697248;NA;NA;-0.021621622;-0.043103448;-0.038461538
8;2010;0;-0.02247191;-0.024390244;-0.008474576;0.023809524;NA;NA;-0.005524862;0.036036036;0.01
8;2010;0.034482759;0.032183908;0.025;0.042735043;0;NA;NA;0.016666667;-0.008695652;0.03960396
8;2010;0;-0.008908686;0;-0.008196721;0.023255814;NA;NA;-0.009562842;0.035087719;0.00952381
8;2010;0;-0.02247191;0.024390244;0.008264463;0;NA;NA;0.020689655;0;0
8;2010;-0.016666667;0.004597701;-0.011904762;-0.008196721;-0.004545455;NA;NA;-0.018918919;-0.025423729;-0.018867925
9;2010;0.050847458;-0.004576659;0.024096386;0.016528926;-0.00456621;NA;NA;-0.004132231;0.008695652;0
9;2010;-0.032258065;0;0.023529412;0;0;NA;NA;0.001383126;0.034482759;0
9;2010;0.016666667;0;0.011494253;-0.008130081;-0.004587156;NA;NA;-0.004143646;-0.008333333;-0.019230769
9;2010;-0.016393443;0;0.034090909;-0.008196721;-0.004608295;NA;NA;0.016643551;0.008403361;0
9;2010;0;-0.020689655;-0.054945055;-0.008264463;0;NA;NA;-0.006821282;-0.008333333;-0.019607843
9;2010;0;-0.021126761;0.023255814;0;0.009259259;NA;NA;0.016483516;-0.016806723;0.03
9;2010;0.016666667;0.019184652;0.034090909;0.025;0.009174312;NA;NA;0.013513514;0.017094017;0.019417476
9;2010;0;0.002352941;-0.032967033;0.040650407;0;NA;NA;-0.018666667;-0.008403361;-0.00952381
9;2010;-0.016393443;0.044600939;0.011363636;0.0390625;0;NA;NA;0.005434783;0.025423729;0.028846154
9;2010;0;-0.024719101;0.011235955;0.037593985;0;NA;NA;0.013513514;-0.016528926;-0.009345794
9;2010;-0.016666667;0.025345622;-0.022222222;0.014492754;0;NA;NA;-0.002666667;0.008403361;-0.018867925
9;2010;0.033898305;0;0;0;-0.027272727;NA;NA;0;-0.008333333;-0.009615385
9;2010;-0.032786885;0.004494382;0;0.007142857;0.004672897;NA;NA;0;0;0.019417476
9;2010;0.016949153;-0.002237136;0;0.028368794;0.03255814;NA;NA;0.005347594;0.033613445;0.00952381
9;2010;0;-0.022421525;-0.011363636;-0.020689655;0.009009009;NA;NA;0.022606383;-0.016260163;-0.009433962
9;2010;0;0.009174312;0;0.007042254;-0.008928571;NA;NA;-0.018205462;0.008264463;-0.00952381
9;2010;-0.016666667;0;-0.057471264;-0.034965035;-0.018018018;NA;NA;0.01986755;-0.008196721;0
9;2010;0.016949153;0.004545455;0.024390244;0.014492754;0.004587156;NA;NA;0.002597403;-0.008264463;0
9;2010;0.016666667;0;0.023809524;0.021428571;0;NA;NA;0.03626943;0.016666667;0.038461538
9;2010;0.016393443;0;-0.011627907;-0.013986014;0;NA;NA;-0.01875;0.049180328;-0.018518519
9;2010;-0.016129032;0.004524887;-0.023529412;0.007092199;0.00913242;NA;NA;0.01910828;0.0390625;0
9;2010;0.016393443;-0.006756757;0.012048193;0;0.045248869;NA;NA;0.01875;0.015037594;0.009433962
10;2010;0;-0.013605442;0.023809524;0.021126761;-0.021645022;NA;NA;0.006134969;-0.022222222;0.009345794
10;2010;0;0.020689655;0.023255814;0.020689655;0.017699115;NA;NA;-0.006097561;0.015151515;0.009259259
10;2010;-0.016129032;-0.011261261;0;-0.040540541;-0.008695652;NA;NA;0.028220859;-0.014925373;0.009174312
10;2010;0.016393443;0.020501139;0.011363636;0.028169014;-0.004385965;NA;NA;-0.003579952;-0.007575758;0
10;2010;-0.016129032;-0.006696429;0.033707865;-0.020547945;0.008810573;NA;NA;0;0.007633588;-0.018181818
10;2010;0.016393443;-0.011235955;0;0.027972028;0.008733624;NA;NA;0.015568862;0.007575758;0
10;2010;0.032258065;0;0.054347826;-0.013605442;0.043290043;NA;NA;0.001179245;0.022556391;0.027777778
10;2010;0;0.006818182;0.030927835;0.013793103;-0.020746888;NA;NA;-0.001177856;0.036764706;0.018018018
10;2010;0.015625;0.042889391;0.05;0.006802721;0.012711864;NA;NA;0.002358491;0.063829787;0.03539823
10;2010;0.015384615;0.010822511;0.028571429;0;0.020920502;NA;NA;-0.001176471;-0.033333333;-0.017094017
10;2010;0.03030303;0.032119914;0.009259259;-0.02027027;-0.040983607;NA;NA;-0.005889282;-0.006896552;0
10;2010;-0.014705882;-0.008298755;-0.018348624;0;0.021367521;NA;NA;0.001184834;0;-0.008695652
10;2010;0.029850746;0.031380753;0.018691589;0;0;NA;NA;-0.002366864;0.006944444;0.01754386
10;2010;-0.014492754;0.050709939;0.009174312;0;-0.020920502;NA;NA;-0.008303677;-0.027586207;-0.00862069
10;2010;0;0.032818533;0.063636364;0;0;NA;NA;0.01076555;0.04964539;0.008695652
10;2010;0;0.01682243;0.051282051;0.013793103;-0.012820513;NA;NA;0.001183432;-0.013513514;0.017241379
10;2010;-0.014705882;0.009191176;-0.016260163;0.013605442;0.034632035;NA;NA;-0.001182033;-0.006849315;0.033898305
10;2010;-0.014925373;-0.02003643;-0.024793388;-0.020134228;-0.012552301;NA;NA;-0.00591716;-0.048275862;-0.032786885
10;2010;0.015151515;-0.037174721;-0.008474576;0;0;NA;NA;0;-0.028985507;0
10;2010;-0.014925373;-0.00965251;-0.008547009;-0.006849315;0;NA;NA;0;0.014925373;0
10;2010;0;0.027290448;0.017241379;0.027586207;0.004237288;NA;NA;0.021428571;-0.022058824;0
11;2010;-0.015151515;-0.026565465;0.016949153;0.040268456;-0.012658228;NA;NA;0.006993007;-0.022556391;0.016949153
11;2010;0.015384615;0.011695906;0;-0.012903226;0.02991453;NA;NA;0.001157407;0.038461538;0.016666667
11;2010;0.015151515;-0.011560694;0;-0.026143791;-0.008298755;NA;NA;0.050867052;0.007407407;0.008196721
11;2010;0.014925373;0.013645224;-0.108333333;0.006711409;0.087866109;NA;NA;0.02090209;0.058823529;0.040650407
11;2010;0.014705882;-0.003846154;-0.028037383;0.013333333;0.019230769;NA;NA;0.043103448;-0.013888889;0.03125
11;2010;-0.028985507;-0.00965251;-0.028846154;-0.013157895;0.01509434;NA;NA;-0.018595041;-0.021126761;0.022727273
11;2010;0.014925373;0.056530214;-0.04950495;-0.006666667;0.007434944;NA;NA;-0.001052632;-0.021582734;0.007407407
11;2010;-0.014705882;0.018450185;0.052083333;0;0.022140221;NA;NA;0.011591149;-0.022058824;0.022058824
11;2010;0.014925373;0.007246377;0.00990099;0.053691275;0.018050542;NA;NA;-0.023958333;0;0
11;2010;-0.014705882;0.019784173;0.009803922;-0.01910828;-0.003546099;NA;NA;0.005336179;-0.007518797;-0.021582734
11;2010;-0.014925373;-0.021164021;0.029126214;0;-0.014234875;NA;NA;-0.022292994;0.015151515;-0.014705882
11;2010;0;0.009009009;-0.018867925;-0.019480519;0;NA;NA;-0.01194354;-0.014925373;-0.044776119
11;2010;0.015151515;-0.023214286;0.009615385;-0.006622517;-0.007220217;NA;NA;0.014285714;-0.03030303;0.0234375
11;2010;0;0.016453382;-0.019047619;0;0.014545455;NA;NA;0.014084507;-0.0078125;0
11;2010;0;0.03057554;0.038834951;0.006666667;-0.014336918;NA;NA;0.009615385;0.007874016;0
11;2010;-0.014925373;0;-0.009345794;0;0.007272727;NA;NA;-0.005291005;0.0078125;-0.015267176
11;2010;0;-0.038394415;-0.018867925;-0.046357616;-0.007220217;NA;NA;0;-0.031007752;-0.023255814
11;2010;-0.015151515;0.00907441;-0.019230769;0.006944444;0;NA;NA;0;0;0.007936508
11;2010;0.015384615;0.039568345;0.019607843;0;0.014545455;NA;NA;0.010638298;-0.016;0.015748031
11;2010;0;0.001730104;-0.009615385;-0.013793103;0.010752688;NA;NA;-0.010526316;0.024390244;0.007751938
11;2010;0.015151515;0.001727116;0;0.048951049;-0.024822695;NA;NA;0.010638298;0;0.030769231
11;2010;0.014925373;-0.015517241;-0.019417476;0;0.029090909;NA;NA;0.02;0.023809524;-0.02238806
12;2010;0.014705882;-0.008756567;0.00990099;0.013333333;0;NA;NA;-0.004127967;0;0.030534351
12;2010;0.014492754;-0.008833922;0.029411765;0.006578947;0;NA;NA;0.009326425;0.031007752;-0.007407407
12;2010;0;-0.008912656;0.00952381;-0.013071895;0;NA;NA;0;-0.022556391;-0.007462687
12;2010;-0.014285714;-0.008992806;-0.009433962;-0.039735099;-0.024734982;NA;NA;-0.044147844;-0.023076923;0
12;2010;0.014492754;-0.00907441;0.00952381;0.006896552;0.003623188;NA;NA;0.025778733;0;0
12;2010;-0.014285714;0.009157509;-0.009433962;0;0.018050542;NA;NA;0;0;0
12;2010;0;-0.005444646;0;-0.006849315;0;NA;NA;-0.020942408;0;-0.022556391
12;2010;0;-0.001824818;-0.00952381;0.020689655;-0.017730496;NA;NA;0.00855615;-0.007874016;0.015384615
12;2010;0;-0.009140768;0.009615385;0.027027027;-0.007220217;NA;NA;0.025450689;0.007936508;0
12;2010;0;-0.007380074;0.066666667;-0.013157895;0.018181818;NA;NA;0;-0.007874016;0
12;2010;0;-0.005576208;0;-0.013333333;0.025;NA;NA;-0.027921406;0;0
12;2010;0.014492754;-0.005607477;-0.008928571;0.006756757;-0.010452962;NA;NA;-0.004255319;0;-0.007575758
12;2010;0;0.05075188;0.027027027;0.033557047;-0.021126761;NA;NA;-0.017094017;-0.015873016;0
12;2010;0.028571429;-0.026833631;-0.00877193;-0.025974026;0.014388489;NA;NA;0.004347826;0.016129032;0.015267176
12;2010;0.027777778;0.005514706;0;-0.006666667;0.014184397;NA;NA;-0.014069264;-0.007936508;0.015037594
12;2010;0;-0.007312614;0.008849558;0.026845638;0.038461538;NA;NA;0.019758507;0;-0.014814815
12;2010;0;-0.009208103;-0.00877193;-0.045751634;-0.016835017;NA;NA;-0.009687836;0;0.007518797
12;2010;0;0;0;0;0;NA;NA;0;0;0
12;2010;0;-0.016728625;-0.017699115;0.006849315;-0.006849315;NA;NA;0.010869565;0;-0.014925373
12;2010;0;0;0.018018018;0.034013605;0.027586207;NA;NA;-0.010752688;0.024;0.015151515
12;2010;0;0;0;0.006578947;0.013422819;NA;NA;0.013043478;0.0234375;0.007462687
12;2010;0;0.007561437;0.008849558;0;-0.026490066;NA;NA;-0.028969957;0.06870229;0.02962963
12;2010;0;0;0;0;0;NA;NA;0;0;0
1;2011;0.027027027;0.009380863;0;0;0.027210884;NA;NA;0.026519337;0;0.035971223
1;2011;0.026315789;0.042750929;0.070175439;0.052287582;0.033112583;NA;NA;0.021528525;0.05;0.006944444
1;2011;-0.012820513;-0.003565062;0.032786885;0.037267081;0;NA;NA;-0.011591149;-0.013605442;0.006896552
1;2011;0.051948052;0.035778175;0.015873016;0.053892216;0.03525641;NA;NA;0.009594883;0.027586207;0.04109589
