Month;Year;AES GENER;AFP PROVIDA;AGENCIAS UNIVERS;AGUAS ANDINAS;ALMENDRAL;ANDROMACO;ANTAR CHILE;AUSTRALIS SEAFOODS;AZUL AZUL SHARES;BANCO DE CHILE;BANCO DE CREDITO E INVERSION;BANCO SANTANDER CHILE;BANMEDICA;BANVIDA;BESALCO;BLANCO Y NEGRO;BLUMAR;BUPA CHILE DEAD - DELIST.26/10/16;CAMPOS CHILENOS;CAP;CEM;CEMENTOS BIO BIO;CENCOSUD;CIA GNL ELECTRIC DEAD - DELIST.03/10/16;CINTAC;COCA-COLA EMBONOR PREF.;COCA-COLA EMBONOR SERIES B PREF.;COLBUN MACHICURA;COMPANIA AGROPECUARIA COPEVAL;COMPANIA CERVECERIAS UNIDAS;COMPANIA CHILENA DE NAVIGACION INTEROCEANICA;COMPANIA PESQUERA CAMANCHACA;COMPANIA SUDAMERICANA DE VAPORES;COMPANIAS CIC;CRISTALERIAS DE CHILE;CRUZADOS SADP;CTI;CURAUMA;DETROIT DIESEL DEAD - DELIST.18/11/16;EDELPA;ELECTROMETALRGCA;EMBOTELLADORA ANDINA SERIES A;EMBOTELLADORA ANDINA SERIES B PREF.;EMPRESA NACIONAL DE TELECOMUNICACIONES;EMPRESAS AQUACHILE;EMPRESAS CMPC;EMPRESAS COPEC;EMPRESAS IANSA;EMPRESAS TATTERSALL DEAD - DELIST.29/12/16;ENEL AMERICAS;ENEL GENERACION CHILE;ENGIE ENERGIA CHILE;ENJOY;EPERVA;ESVAL 'C';FONDOS HABITAT;FORESTAL CONST;FORUS;FOSFOROS;GASCO;GRUPO EMPRESAS NAVIERAS;GRUPO SECURITY;HIPERMARC;HITES;INDIVER DEAD - DELIST.12/01/17;INSTITUTO DE DIAGNOSTICO;INVERCAP;INVERSIONES AGUAS METROPOLITANAS;INVERTEC PESQUERA MAR DE CHILOE;INVEXANS;ITAU CORPBANCA;LAS CONDES;LATAM AIRLINES GROUP;MARINSA;MASISA;MIN VALPARAISO;MOLYMET;MULTIEXPORT FOODS;NACL EXPLOSIVOS;NORTE GRANDE;ORO BLANCO;PACIFICO V REGION;PARQUE ARAUCO;PAZ;PEHUENCHE;PILMAIQUEN DEAD - DELIST.13/04/16;POLPAICO;QUINENCO;RIPLEY CORPORATION;SACI FALABELLA;SALFA CORPORATION;SCHWAGER ENERGY;SIGDO KOPPERS;SOCIEDAD MATRIZ BANCO DE CHILE A;SOCIEDAD MATRIZ BANCO DE CHILE B;SOCIEDAD MATRIZ BANCO DE CHILE D PREF.;SOCIEDAD MATRIZ BANCO DE CHILE E PREF.;SOCIEDAD PUNTA DEL COBRE A PREF.;SOCIEDAD QUIMICA Y MINERA DE CHILE A PREF.;SOCIEDAD QUIMICA Y MINERA DE CHILE B PREF.;SOCOVESA;SONDA;SOQUICOM;VENTANAS;VINA CONCHA Y TORO;VINA SAN PEDRO;VOLCAN;WALMART CHILE DEAD - DELIST.27/10/16;ZONA FRANCA
2;2011;0.012167363;0.010297681;0;4.44444E-05;0.010381242;0;0.010784946;NA;0;0.010495526;0.026272275;0.013014608;0.002284117;0;0.008931713;0;0;NA;-0.036334913;0.039008067;0;0;0.013387856;0;0;0;0;0.014615385;0;0.029201797;0;-0.007536232;-0.037668935;0;0.006856187;0.005;0;0.003773585;0;0;0;0;-0.008644992;0.034519946;NA;0.020694864;0.018773722;-0.007242878;0;0.034439686;0.024774328;0.012345679;0.029392216;0;-0.117647059;0.025;0;0;0;0;0;0.007546979;-0.094545455;0.028125;0;0;0;0.029610168;-0.003861004;0.007562536;0.005788712;0;-0.002082886;0;-0.00685777;0;0;0.006745193;0.009009009;-0.002409639;0.010709505;0;0.014285862;0.008551205;0;-0.000540833;0.00013988;0.024998065;0.026482143;0.019671768;0.029513441;0.06875;-0.002995794;0;0.003837521;0;0.041720991;-1.93046E-05;0;0.002124759;0.031169231;0.016297783;0;0.033333333;0.009814558;0;0;0;0.010752688
3;2011;0.016437012;-0.012847966;0;-4.44425E-05;0;0;-0.005350893;NA;0;0.003405415;-0.000428976;0.004195071;-0.002267574;0;-0.022935883;0;0;NA;0.031147541;-0.009617506;0;0;-0.036136221;-0.037037037;0;0;0;-0.005980962;0;-0.001807835;0;-0.02161215;-0.013645418;0;-0.000166085;0;0;0.014661654;0;0;0;0;0.018767773;-0.010036454;NA;-0.003341815;-0.012714407;-0.038261997;0;0.001552527;0.016228286;0;-0.039314155;0;-0.066666667;-0.013138211;0;0;0;-0.01754386;0;0.027247135;0.014056225;-0.004559271;0;0.005434783;0;-0.008813793;-0.013565891;-0.007505774;0.008633094;0.012195122;-0.020486875;-0.105257556;-0.013810247;0.00286533;0;-0.019;0;-0.008454106;-0.009271523;0;-0.026536299;-0.026369168;0;-0.025974026;0.013566434;-0.012197348;-0.00822852;-0.054549014;-0.026118445;0;-0.026086151;0;-0.010603001;0;0;-0.015444015;0;-0.004160499;-0.04514666;-0.019684391;0;0;0.004046307;0;0;0.003134796;0
3;2011;0.008045376;-0.002169197;0;0.002222222;-0.010274579;0;0.005347594;NA;0;0.019684371;0.009703028;0.004177546;-0.000113636;0;0.015887452;-0.000425532;0;NA;0;-0.002939997;0;0.030042918;0.010656791;-0.007538462;0;0;-0.002941176;-0.001355932;0;0.007677746;0;0.023880597;0.038574169;0;0;0;0;0.000370508;0;0;0;0;0.017584667;-0.011186105;NA;0.008449611;0.012156361;0.001348618;0;-0.018515329;-0.004775169;-0.017642276;0.007467702;0;0;0.004415738;0;0;0;0;0;0;-0.078217822;0.024427481;0;0.027027027;-0.001666667;0.004508704;0.001964637;0.007562536;0.005706134;-0.012048193;0.012627604;-0.011775901;-0.006861784;0;0.004716981;-0.001019368;0;0.006090134;-0.010695187;0;-0.029021063;-0.006770833;-0.00625;0;0;-0.012341589;0.00043852;-0.011341416;0.013732497;0.081871345;-0.003190939;0;-0.020558431;0;0;0;0;0.012774676;0.0125;-0.018773957;0;0;0.0699;0.004962779;0;-0.003125;0
3;2011;0.007981164;0.026086957;0;0;0.001789869;0;0.019148936;NA;0;0.025628224;0.025560535;0.022620905;-0.011251279;-0.003472222;0.029079453;0.000425713;-0.040546925;NA;0.06518283;0.018272796;0;-0.008333333;0.044528476;0.026972562;0;0;0;0.019348269;0;0.030494825;-0.032293987;0.034985423;0.055323286;0;0;0;0;-0.000740741;0.024096386;0;0;0.011204482;0.017646521;0.011160334;NA;-0.000232745;0.002289475;0.074410774;0;0.008861981;0.015472072;0.007862286;0.011340894;0;0;0.032988845;0;-0.008071429;0;0;0;0.038661055;0.04189044;0.028301043;0;0.010526316;-0.023205342;0.032070375;0.066666667;0.026558891;0.005673759;0.024390244;0.023928628;0.011916225;0.028059786;0;-0.003755869;0.056071429;0.017857143;0.006053269;0.010810811;0;0.018064809;0.058982695;0;0;0.007313371;0.018746936;0.034873323;0.018219471;0.070710881;-0.048648649;0.05341262;0;0.038109416;0;0;0.009803922;0;0.049303875;0.049382716;0.041868644;0;0;0.051313207;0;0;0.003134796;0
3;2011;0.025575043;-0.012542373;0;0.019955654;0.00875469;0;0.002087683;NA;0;0.008112932;-0.026262339;-0.016018307;-0.022988506;0;-0.002709042;0;0;NA;-0.013283582;-0.004036504;0;0;0.011919029;0.003773585;0;0;0;0.017399267;0;-0.003715156;0;0;-0.02763958;0;-0.003322259;0.024925373;0;-0.000370645;0;0;0;0.108587258;-0.01361186;0.002532699;NA;0.020177497;0.00902464;-0.005014102;0;0.007566533;-0.005033126;0.005091148;-0.011140428;0;-0.142857143;-0.007479633;0;-0.009793332;0;0.035714286;0;0;0.030927835;-0.013029174;0;0.03125;-0.000170911;-0.010348993;0.080882353;0.005061867;-0.004231312;0;-0.010200405;0.023551802;0.01371554;-0.002857143;0.036757776;0.028986908;0;0.022864019;0;0;0.033961224;0.010141224;0;0.011111111;-0.000136986;0.012272192;0.008911629;-0.009780845;-0.003134111;-0.022727273;-0.005584625;0;0.044167204;0.030478104;0;0;0.001824818;0.00181447;0.009029412;-0.00382247;0;0;-0.021337127;0;0;0;0.010638298
3;2011;-0.004400695;0.007981462;0;0.004347826;-0.000177117;0;-0.005208333;NA;0;-0.003219057;-0.01479429;-0.009560724;0;0;-0.027992182;0;-0.014077164;NA;-0.004689154;-0.006519824;0;-0.033613445;-0.002224068;0;0;0;0;-0.010964733;0;-0.011874156;0;0.02028169;-0.018476407;0;0;-4.85413E-05;0;0.001112347;0;0;0;0;0.011067086;-0.007265661;NA;-0.004726888;-0.00540594;0.016535433;-0.058047493;-0.011825637;-0.011889399;-0.014624183;-0.033204862;0;0.083333333;0;-0.011904762;0.000654498;0;0;0;-0.023275537;0;0.007356828;0;-0.015151515;0;-0.008666875;-0.004557823;0.00391718;-0.004249292;0;-0.01676501;0;-0.013529969;-0.008595989;-0.004545455;0.015493685;0;0;0;0;-0.030004308;-0.025471088;0;0.010989011;0;-0.030302272;-0.017632242;0.014446932;-0.02351271;0;-0.013711105;0.118481063;0;0;0;0.000970874;0;-0.022715267;-0.006033754;0.01295835;0.004347826;0;-0.034156977;0;0;0;0
3;2011;0.02206196;0.000425713;0;-0.008658009;0;-0.016666667;-0.015329843;NA;-0.000226501;0.011464557;0.000199531;-0.003391599;-0.016470588;0;-0.011235317;0;0;NA;0.010638298;-0.006873005;0;0;-0.008913019;0;0.029411765;0;0;0.002564739;0;0.000367225;0;-0.01987852;-0.011680664;0;0;0.000485437;0.018518519;-0.001111111;0;0;0;-0.100449775;-0.013513514;-0.003722269;NA;-0.004103615;-0.01488806;0.009914795;0.050420168;0.010394829;-0.005398064;-0.004228505;0.001686599;0;0.076923077;-0.0064;0;0.006540698;0;-0.003450299;0;-0.004727448;0;0.002900832;0;0;0;0.011082227;0.007995626;-0.017279822;-0.009957326;0;0.00993338;0;0.013578384;-0.005780347;-0.00456621;0.005964215;0;0;0;0;-0.009020632;-0.00804829;0;0.032608696;0;0.006251129;0.008547009;0.014764429;-0.01361495;-0.011627907;-0.018867344;-0.017019768;-0.006454714;0;0;0;0;0.01042471;-0.002932551;0.010631854;0;0;0.002257336;0;0;0;0.010526316
3;2011;0.006031866;0.006340426;0;-0.017467249;-0.00336581;0;-0.005710579;NA;0.000475759;0.00798212;-0.003521294;-0.016492147;0;0;-0.001574043;0;0;NA;0.007518797;-0.008527928;0;0;-0.026954639;0.00018797;0.0286;0;0;0.005198878;0;0.007429667;0;0;-0.020707169;0;0;0.022561863;0.018181818;-0.000741565;0;-0.058823529;0;0.027777778;-0.010045662;-0.011747969;NA;-0.01713048;-0.011741979;-0.02531063;0;0.002593585;-0.001593193;-0.000832639;0.003061381;0;-0.071428571;0.001449275;0;0;0;-0.013838828;0;-0.019145017;0;-0.007267442;0;-0.001435897;-0.008547009;-0.01894452;0.026440678;-0.000567215;-0.005747126;0;-0.010300769;0;0.002841678;0;-0.008256881;-0.009559702;0;-0.002352941;0;0;-0.010180561;-0.021906694;0;0;0;-0.006212295;-0.008474576;-0.00600816;-0.021026929;-0.005882353;-0.006242746;0;0;0;-0.039871268;-0.000969932;0;-0.000534964;-0.026470588;0.011772389;0;0;-0.005255255;0;0;0;-0.001583333
3;2011;-0.009351786;-0.006300478;0;0;-0.009598294;0;-0.013893197;NA;-0.000249089;-0.017579981;-0.012566441;-0.022358265;-0.007177033;0;-0.010448792;0;0;NA;0;-0.038097811;0;-0.004347826;-0.016518489;-0.002067281;-2.7777E-05;0;0;-0.016419013;0;-0.02533623;-0.004916832;-0.014084507;-0.032415719;0;0;-0.008493476;-0.008928571;0.00890538;0;0;0;0;-0.024446494;-0.023750497;NA;-0.010033892;-0.015241526;-0.037928864;0;-0.018021902;-0.009907588;-0.004166667;-0.027544636;0;0;-0.011095031;0;-0.018050542;0;0;0;-0.014626674;0;-0.016105417;0;0.001437962;-0.017241379;-0.020703448;-0.029062087;-0.017026107;-0.00867052;0;-0.014789787;-0.080534573;-0.016192147;0;-0.010175763;-0.025058005;0.01754386;-0.007075472;-0.010695187;-0.018518519;-0.024440994;-0.017669017;-0.056289308;-0.052684211;0;0.009373468;-0.008547009;-0.001127701;-0.006474583;-0.023668639;-0.007186902;0;-0.041606193;-0.029576664;0;1.94175E-05;-0.007285974;-0.029515216;-0.012084592;-0.022033014;0;0;-0.014150943;0;0;0;-0.004674067
3;2011;-0.012827833;-0.018765957;0;0;-0.004307251;0;-0.010845987;NA;0;-0.01531517;-0.000776379;-0.008984481;0;0.003484321;-0.023164946;0;0;NA;-0.081940299;-0.016245318;0;-0.039388646;-0.004827165;-0.020715631;0;0;-0.006882989;-0.023286871;0;-0.006411212;0;-0.009142857;-0.1051438;0;0;-0.018950995;0;0;0;0;0;-0.027027027;-0.021276596;-0.011550975;NA;-0.010323914;-0.002983913;-0.025028628;0;-0.023182297;-0.010325529;-0.01665272;-0.015692428;0;0;-0.016260163;-0.012048193;-0.025735294;0;-0.010872251;0;0;-0.07;-0.018883929;0;-0.026153846;-0.00877193;0.000281694;-0.00744898;-0.017898383;-0.013119534;0;0.004845208;-0.074949444;-0.010972432;0;0.004672897;-0.019466921;0.017241379;0.009501188;-0.024324324;0;-0.025042271;-0.033102516;-0.000333222;0.016723151;0;-0.027865657;-0.010344828;-0.004244942;-0.00961257;0;-0.018600757;0;-0.024374414;0;0;-0.038853614;0;-0.010360857;-0.01529052;-0.002160725;0;0;-0.009569378;0;0;-0.009375;0
3;2011;-0.012686049;-0.004727005;0;-0.004444444;-0.004325883;-3.38983E-05;-0.008563596;NA;0;-0.063523248;-0.020270414;0.014835165;0;0;-0.027642857;0;0;NA;-0.022923102;-0.006091467;0;0;0.010818262;0;-2.77778E-05;0;0;0.060929756;0;0.016001361;0.004941127;-0.026816609;-0.0410091;-0.001333333;0;0;0;0;0;0;0;-0.000555556;-0.002415459;-0.006292543;NA;-0.005386575;0.016265452;-0.02885906;0;0.013754045;0.012884984;0.012679772;-0.031725787;0;0;-0.026446281;0;-0.018867925;0;0;-0.024489796;-0.009929291;0;-0.022129196;0;0;0.008849558;0.006772835;-0.040334464;0;-0.004431315;0;-0.007350841;-0.054105752;0.011094162;0;-0.016372093;-0.038347653;0;-0.001176471;-0.008310249;0;-0.014531687;-0.028384279;0;0;-1.37005E-05;0;-0.016829268;-0.006780045;-0.016220227;-0.03030303;-0.026102639;0;-0.048636263;0;0;0;0.000366972;-0.005931293;-0.01863354;-0.028440184;-4.329E-05;-6.45161E-05;0.012850242;-0.012345679;-4E-05;0.006309148;0.006037736
3;2011;-0.001952744;-0.010893246;0;-0.008482143;0.004344678;0;0.011955452;NA;0;0.010314685;0.010413872;0.021656741;-8.43373E-05;0;-0.004627929;0;0;NA;-0.008485857;0.025281302;0;-0.010000909;0.02304006;-0.000384615;-0.027750771;0;0;0.001127668;0;-0.009922386;0;0;0.018618619;0;0;-0.024390244;-0.009009009;0;0;0;0;-0.001111729;0.012397094;-0.000743149;NA;0.007446652;0.010806658;0.008984105;0;-0.003547043;0.012385378;-0.005882353;-0.00288137;0;-0.076923077;0.001697793;0;0;0;-0.006744941;0;-0.004963785;0;0.001985358;0;0.016324381;0;-0.006993007;-0.03588773;-0.025279248;-0.002967359;0;0.00310549;0;0;0;-0.016455457;-0.015244056;0;-0.003533569;-0.002793296;-0.018867925;0.009063826;-0.033685393;-0.006666667;-0.016393443;-0.01341298;0.025225995;0.045469043;0.009565992;0.019798543;-0.03125;0.048048881;0;-0.009634061;0;-0.016759777;0;-0.005869406;0.005245875;0.012658228;0.003627615;0;0;-0.004960412;0;0;0;-0.014336918
3;2011;-0.014791626;-0.013524229;0;-0.0094552;0;0;0.004918033;NA;0;-0.020591798;0.01119372;-0.025172231;-0.002325497;0;-0.01599016;0;0;NA;-0.001510321;-0.014990893;0;-0.008173386;-0.013203155;-0.018776452;0;0;0;0.011022608;0;-0.002315943;0;0.011111111;-0.106014151;0;0;0;0.018181818;0.002206694;0;0;0;0.01279911;0.026403903;-0.00670827;NA;0.005755522;-8.86704E-05;-0.015753425;0;-0.006585388;0.003420593;-0.010989011;-0.038226552;0;0;0;0;0;0;0;-0.016736402;0.000559939;0;-0.016114551;0;-0.031088083;0;-0.006859155;-0.017815475;-0.033775633;0.022321429;0;-0.020322695;-0.071356348;-0.00685777;0;0.007788462;0.025116613;-0.016949153;-0.029550827;0.014005602;0;0.001242491;-0.032580638;0.006711409;0.061111111;0.006540758;-0.021495171;-0.005084746;0.001809136;0.005524464;0;-0.016146098;0;-0.002667294;0;0;0;0;-0.01681074;0.01496875;-0.018518519;0;0;-0.015722366;0;0;0;-0.010570825
3;2011;-0.002581721;-0.004153084;-0.000714286;0.009090909;0;0;0.000543774;NA;0;0.011837456;-0.004353316;-0.031530307;0.002415459;0;0.006375;-0.021276596;0;NA;-0.01697479;0.03110184;0;-0.009259259;0.003812286;-7.84252E-05;0;-0.055555556;0;-0.008435461;0;-7.77762E-05;-0.000523067;0.024908425;-0.035879172;-0.006008011;0;0;0;0;0;0;0;0;0.006617579;0.002180471;NA;0.009682885;-0.021561498;-0.0210508;0;-0.006897787;-0.006922221;-0.009145299;-0.025667439;0;0;-0.011016949;0;0.022769231;0;0;-0.000425532;0.004426129;0;-0.002706147;0;0.042245989;0.00877193;-0.005020351;0.029489403;-0.033083645;0.013100437;0.003571429;-0.01985284;0;-0.039773512;0;0.001812804;0.008450423;0;0;-0.020718232;0;0.016667426;0.021634615;0.033333333;0;0;-0.009528803;0.05011925;0.042009029;0.01407378;0.032258065;-0.00419418;0;0.023204594;0;0;0;0;0.018840404;-0.011669078;-0.004430601;-0.006493788;0;0.003214181;0;-0.02200088;0;0.010683761
3;2011;-0.018716152;-0.011345291;0;0.013063063;0.001802451;0;-0.010978261;NA;0;0.010302078;0.009457052;0.002525961;0;0;-0.004819277;0;-0.071420177;NA;-0.02547444;0.02708295;0;-0.018691589;-0.016632547;0.003921569;0;0;0;-0.036837881;0;-0.005349023;0;0.004002859;-0.074428786;0;1.66667E-05;0;0;0.009174312;0;0;0;0;0.020833333;-0.000934211;NA;0.054572045;0.000220107;-0.005153723;0;-0.012628541;-0.013608182;0.000603813;-0.015594714;0;0;0.028243359;0;-0.007220217;0;0;0;0;0;-0.008108918;0;-0.025141098;0.028626087;-0.013326872;-0.018315018;-0.041316979;-0.024425287;-0.003558719;-0.017030018;-0.076994867;-0.036099525;0;0.013809524;0.006743356;0;-0.006090134;0.021156559;0;0.009361702;-0.002588235;0;-0.063089005;0;0.00320903;-0.001995393;-0.0174173;0.006367914;-0.05;-0.011577174;0;-0.024907749;0;0;0;0;-0.005607254;-0.03152648;-0.009765978;0;0;0.003009709;0;0;0;0
3;2011;0.019316614;0.01963986;0.000714796;0.022676745;0.033285354;-0.003356046;0.027266733;NA;0;0.019357069;0.031531246;0.025755879;0;-0.010416667;0.043209106;0;0;NA;0.024385965;0.026726955;0;-0.047619048;0.026194445;0.032851562;0;0.023529412;-0.010891089;0.03508041;0;0.009746991;-0.047100691;-0.031752812;0.070214339;-0.059771659;0;0;-0.017857143;-0.000727273;0;0;0;0.03021978;0.042539683;0.030293171;NA;0.041490286;0.039934241;0.018220793;0;0.029691211;0.020187852;0.008103448;0.024791909;0;-0.083333333;0.005033501;0;0;0;0;0;0;0;0.013630652;0;0;0.005985189;0.003914827;0.016679104;0.064646465;0.002945508;0;0.014214023;0.033367037;0.028498956;0;0.023485204;0.025216706;0;0.013480392;-0.011049724;0;0.027680394;0.08089172;0;-0.022073205;0;0.028755911;0.019132301;0.029433164;0.024678994;0.019736842;0.024507233;0;0.039183223;0;0;0.01010101;0;0.037472505;0.023513896;0.033591334;0;-0.032195626;0.028942019;-0.03;0;0;0
3;2011;0.009674337;0.009786477;-7.14286E-05;-8.69565E-05;0;-3.40136E-05;0.005552524;NA;0;-0.006612411;0.009180019;0.015283843;0;0;0.017048717;-0.008695652;0;NA;-0.006679226;0.006889335;0;0;0.028398175;-0.009076813;0;0;0;0.031073901;0;0.010336015;-0.000109842;-0.007941176;0.304972376;-0.000714286;-1.66664E-05;-0.015;0.009090909;0.018922853;0;0;0.043632075;0.066666667;0.019662433;0.008517284;NA;-0.004732467;0.025903382;-0.026315789;0;0.011800195;0.010163946;0.033778006;0.051877729;0;0.181818182;-0.004975124;0;0.022727273;0;0.035714286;0;0;0;0.014200534;0;0.000526316;0;0.002144039;0.005872206;-0.036685642;-0.007342144;0;0.025043375;0.161285062;0.035978529;0;0.027902708;-0.005428517;0;0.00120919;-0.011173184;0;0.030853602;-0.021279382;0.000645161;0.082857143;0;0.037203249;0.012823785;0.0154202;0.000560252;-0.012903226;0.039491506;0;0.034974585;-0.045800888;0;0;0;-0.011140236;0.065778309;0.009904118;0;0;0.028033866;0.018041237;0;0.006269592;0.021141649
3;2011;-0.01265723;0.025991189;-0.000714337;-0.004696061;0;3.40148E-05;0.010745824;NA;0;0.002560164;-0.012870552;0.032795699;0.025301205;0;-0.010645932;0;0.076913342;NA;0;0.002035337;0;0.02;0.048772319;-3.81665E-05;0;0;0;0.027482823;0.012820513;0.024684345;0;0.022828343;-0.026460627;0;0;0.015228426;0.009009009;0.017857143;0;0;0;-0.02505;-0.037627986;0.001863003;NA;-0.001386135;0.004549977;0.00018018;0.066666667;0.021659067;0.0155577;0.006700306;-0.003819329;0;-0.153846154;0.010166667;0.012195122;7.40741E-05;0;0.017241379;0;0;0;0.021118589;0;0;-0.025210084;0.001694331;0.017696209;0.045961917;0.00739645;0;0.008494124;-0.027805084;0.00700182;0.005813953;-0.009554425;0.009032507;0;-0.004830918;-0.042372881;0.005769231;-0.019195928;0.045669432;-0.000644745;0;0;-0.02784577;-0.004629921;0.010271661;-0.009382077;0.045751634;0.010003078;0.120750293;0.043395397;0.04001404;0;0;0;0.00693876;0.023472517;-9.1998E-05;0;0;0.008510249;0.032911392;0;-0.00623053;0
3;2011;0.020607029;0.015457278;0;0.000436872;0;0;0;NA;0;0.00783112;0.004378531;0.014575742;0.022326675;0;0.049046419;-0.017587719;-0.000293789;NA;0;0.002549808;0;0.029313725;-0.007040232;-0.006030534;0;0;0;0.033358663;0;0.018059128;-0.000988685;0.014492754;-0.007175473;0;0;0.025;0.053571429;0.026315789;0;0;0;-0.010205652;0.004433017;-0.007736261;NA;0.008266859;0.013274069;0.003242659;0.05;0.021543215;0.026584104;-0.005834018;0.06217703;0;0;0.014354067;0;0.088808236;-0.095238095;0.050847458;0;0.025021527;0.001075269;0.022727273;0;-0.000526039;0;-0.010908518;0.046895167;0;-0.008810573;0;0.002807797;0;0;-0.005780347;-0.024071403;0.014839636;0;-0.004854369;0.020648968;-0.005736138;0.031423507;0.055169325;0;0;-0.006774189;0.001659471;-0.018510901;-0.003173344;0.037632518;-0.025;0.019797857;-0.076923077;0.049318533;0;0;0.02;0;0.004606868;0.034055549;0.022283969;0.002222319;0;0.007168134;0;0;0;-0.00621118
3;2011;-0.005752074;0.00359408;0;-0.008078603;0.001567125;0;-0.006789474;NA;0;0.008277027;-0.008849393;-0.004104669;-1.14943E-05;0;0.005202371;0.00450913;0;NA;0.029310345;-0.007845504;0;0.04771883;-0.016428607;0.013977421;0;0;0;-0.01205971;0;0.003120066;0;-0.014285714;-0.018177836;0;0;-0.024390244;0;0.008547009;0;0;0;0.010362694;-0.018271692;0.002042118;NA;0.008029172;-0.004863396;0.014544802;-0.023809524;0.00655352;-0.001322052;0.004215224;0.046767106;0;0.090909091;0.000325309;0;0;0;-0.032258065;0;0;0;-0.014814815;0;0;0;0.03424588;-0.000342466;-0.000627746;0.011851852;0;-0.009279025;-0.014300159;0.013906272;0;0.020415704;0.014150943;0.017241379;0.007317073;-0.007225434;0;0.049182704;-0.02142323;0;-0.036939314;0;0.008550209;-0.008640144;0.000649255;0.015851976;0;0.015538777;0;-0.037560257;0.007678029;0;0;0;0.007707129;-0.045918083;0.031392314;0;0;0.013153153;0;-0.038815493;0;0.002083333
3;2011;-0.009917746;0.002443649;0;-0.000616333;-0.001564673;0.020408163;-0.003762387;NA;-0.021744054;-0.019768805;-0.025078895;0.00309119;1.14944E-05;0;0.006032383;-0.022222222;-0.07114729;NA;0.055276382;0.006169621;0;-0.035454545;-0.000554967;-0.000227221;0;0;0;0.007443245;0;-0.003833483;0;0.057971014;0.06446576;0;0;0;0;0.016949153;0.017647059;0;0;-0.025641026;-0.008856321;-0.001212472;NA;-0.003492076;0.009774328;0.061061947;0;-0.002838063;-0.003359147;0.002304527;0.007571214;0;0;-0.008130081;0;0;0;0;-0.008939974;0;-0.001074114;0.013699248;0;0;0;0.004708256;0.024323398;0.040201005;0.035139092;0.022619048;-0.0072675;0;0.008366479;0.046511628;0.013489046;0.004651163;-0.016949153;0.004842615;-0.016011645;0;-0.007784904;0.050434747;0;-0.003287671;0;0;0.009756098;0.004290678;-0.004021807;-0.032051282;-0.000961218;0;-0.005356522;0.001423428;0;0.019607843;0;-0.008030593;0.051603294;0.039651652;0;0;-0.012982394;-0.019607843;-0.021276596;0;0
3;2011;-0.013912629;0.000294204;0;-4.40509E-05;0.008358001;0;0.011361702;NA;0;-0.014869253;0.004377192;-0.013353878;0.005758621;-0.024561404;-0.00437107;-0.045454545;0.075932547;NA;-0.020952381;-0.019734001;0;-0.000942507;-0.017651755;-0.001515152;0;0;0;-0.010565201;0.025316456;0.004127284;-0.000109963;0.001369863;0.009953898;0;0;0;-0.016949153;0.016666667;0;0;0;-0.026368421;0.011475484;-5.15728E-05;NA;-0.008548269;-0.012182681;-0.007172644;0;-0.008036163;-0.002706337;-0.006076531;-0.000297597;0;-0.083333333;-0.008196721;0;0.020408163;0;0;0.009450172;-0.024410733;0;-0.007580365;-0.153735632;0;0;-0.0041841;0.02006689;0.04589372;-0.022630835;0;-0.001869989;-0.028868699;0.000816104;-0.036111111;-0.02635105;0.004027778;0;0;0.01183432;0;0.021956822;-0.006409626;0;0.011544805;0;0.012197348;-0.007681159;-0.003813851;0.002907394;0.006622517;-0.033488454;0;-0.003916632;0;0;0;0;-0.005242868;-2.77708E-05;-0.029779591;-8.69565E-05;6.66667E-05;-0.016306306;-0.005;0;0.003134796;-0.022869023
3;2011;0.004272987;0;0;0.035242291;0;0;0.00875163;NA;-0.022204214;-0.016828591;-0.003151202;0.025247267;0.005702792;0;0.012686727;0;0;NA;-0.011024643;-0.006343333;0;0.009433962;0.011430335;0.016691958;0;0;0.010910911;-0.000896057;0.012345679;0.020176055;0;-0.001367989;0.013694367;0;0;0;0;-0.000327869;0;0;0;0.005459755;0.00896861;-0.003565317;NA;0;0.008694295;-0.004032258;0;0.006582278;0.011187694;-0.004461335;-0.017563444;0;0;0.000165289;0;0.028066667;0;0.016666667;0;0;0;-0.028400598;-0.045840407;0.026315789;-0.017241379;0.022408964;0.006819672;0.012124711;-0.015918958;0;0.006355728;-0.029877773;0.004484914;-0.002881844;-0.009082569;0.004933831;0;-0.010843373;0.011695906;0;0.012085356;0.005441773;0;0.005434783;0;0.03915436;0.014069422;0.018828452;-0.00656741;0.006578947;0.004946925;0;0.032017975;-0.017809365;-0.002083333;0;0;0.017284142;-0.000222173;0.008625015;0;0;0.007051928;-0.01758794;0;0;0
