Month;Year;ANADOLU EFES BIRACILIK LTD.;AFYON CIMENTO;AKBANK;AKENERJI ELEKTRIK URETIM;AKSA AKRILIK KIMYA SYI.;AKSA ENERJI URETIM;ALARKO HOLDING;ALBARAKA TURK;ALARKO GAYMEN.YATOTA.;ALKIM ALKALI KIMYA;ANADOLU CAM SANAYII;ARCELIK;ASELSAN ELNK.SANVETC.;AYEN ENERJI;AYGAZ;BAGFAS BANDIRMA GUBRE;BANVIT;BIM BIRLESIK MAGAZALAR;BIZIM TOPTAN SATIS MAGAZALARI LTD.;BESIKTAS FUTBOL;BRISA BDGSN.SLK.SANVETC.;COCA COLA ICECEK;CEMTAS CK.MAKINA SANVETC;CELEBI HAVA SERVISI;CARREFOURSA CFR.SAB;DEVA HOLDING;DOGUS OTO SERVIS VTC.;DO & CO REST.& (IST) CATER.;DOGAN SRKGRBU.HLDG.;EIS ECZACIBASI LLAC SINAI VE FIAL.YATIRIMLAR;EGE ENDI.VE TICARET;EMLAK KONUT GAYRIMENKUL YATOTA.;ENKA INSAAT VE SANAYI;ERBOSAN ERCIYAS BORU;EREGLI DEMIR CELIK;FENERBAHCE SPORTIF HIZMETLER;FORD OTOMOTIV SANAYI;TKI.GARANTI BKSI.;GLOBAL YATIRIM HLDG.;GOLTAS;GOODYEAR LASTIKLERI;GOZDE GIRISIM SERMAYESI YATOTA.;GSD HOLDING;GALATASARAY SPORTIF;GUBRE FABRIKALARI;TURKIYE HALK BANKASI;HALK GAYRIMENK A;IHLAS HOLDING;IPEK MATBAACILIK SANVETC.;TURKIYE IS BANKASI 'C';IS REAL ESTATE INVESTMENT TRUST;IZMIR DEMIR CELIK SANAYI;KARSAN OMV.SANVETC.;KARTONSAN KARTON SANVETC.;KOC HOLDING;TESCO KIPA KITLE PAZARLAMA B;KONYA CIMENTO SANAYI;KORDSA TEKNIK TEKSTIL A;KOZA ANADOLU MTL.MIE.;KOZA ALTIN ISLETMELERI;KARDEMIR 'D';LOGO YAZLIM;MEO.TICARI VE MALI YATIRIMLAR ANONIM;MIGROS TICARET;NORTEL NETWKS.NETAS TKS.;NET TURIZM TIVSNY.;NUROL GAYMEN.YATOTA.;ODAS ELEKTRIK B;OTOKAR OMV.VE SAVUNMA;PETKIM PETROKIMYA HLDG.;PEGASUS HAVA TASIMACILIGI A LTD.;POLISAN HOLDING;PARK ELEKT.URETIM MADENCILIK SANVETC.;HACI OMER SABANCI HLDG.;SASA POLYESTER A;SELCUK ECZA DEPOSU;TKI.SISE VE CAM FKI.;SODA SANAYI;TAT GIDA SANAYI;TAV HAVALIMANLARI;TURKCELL ILETISIM HZM.;TURK HAVA YOLLARI;TEKFEN HOLDING;TUMOSAN MOTOR A;TOFAS TURK OTOM.FABK.;TORUNLAR GAYRIMENKUL YATIRIM ORTAKLIGI;TRAKYA CAM SANAYI;TKI.SINAI KALK.BKSI.;TRABZON SPORTIF YTM.VTC.;TURK TELEKOMUNIKASYON;TURK TKTR.VE ZIRAAT MKE.;TUPRAS TKI.PEL.RFNE.;ULKER BISKUVI SANAYI;TKI.VAKIFLAR BANKASI;VESTEL BEYAZ ESYA SANVETC.;VESTEL ELNK.SANVETC.;VAKIF GAYMEN.YATOTA.;YATAS YAVYGN.SATT.;YAPI VE KREDI BANKASI;ZORLU ENERJI
2;2011;0.018691589;-0.00498132;-0.004975124;-0.008510638;-0.04622871;-0.016161616;-0.011527378;-0.028169014;0.056818182;0.042821159;-0.008163265;-0.020942408;-0.010471204;-0.018018018;-0.014051522;0.00212917;-0.01417004;-0.004550626;-0.011450382;-0.06835443;0.051020408;0.005509642;-0.018867925;-0.023529412;NA;-0.014869888;-0.02866242;-0.011904762;-0.047244094;-0.010752688;-0.006514658;-0.056537102;-0.026143791;-0.035812672;-0.029411765;0.082278481;0;-0.015503876;-0.024793388;0.02;0.006802721;-0.151515152;-0.035714286;0.005923184;-0.020408163;-0.003891051;NA;0.016949153;0;-0.018587361;-0.04;-0.019512195;-0.009852217;0.124;-0.01035503;-0.016778523;-0.023809524;-0.028169014;0.007017544;0.033333333;-0.03125;-0.022727273;-0.027272727;0;0.079051383;-0.018691589;0;NA;-0.032388664;-0.006329114;NA;NA;-0.02238806;-0.017291066;0;-0.016736402;-0.027472527;-0.016393443;0;-0.027472527;-0.018957346;-0.040871935;-0.078616352;NA;-0.014705882;-0.027303754;-0.014778325;-0.010752688;-0.016759777;0.011363636;-0.022222222;-0.007462687;-0.021126761;-0.004830918;0.0125;-0.003984064;-0.011363636;-0.041025641;-0.010121457;-0.00621118
2;2011;-0.018348624;-0.023779725;-0.0075;-0.012875536;0.010204082;-0.032854209;-0.002915452;-0.02173913;-0.010752688;-0.028985507;-0.016460905;-0.016042781;-0.005291005;-0.013761468;0.002375297;-0.020538244;-0.022587269;-0.028571429;-0.011583012;-0.04076087;0.033009709;-0.005479452;-0.019230769;-0.044176707;NA;-0.01509434;-0.009836066;-0.004016064;0.024793388;-0.02173913;-0.009836066;0;-0.013422819;0.037142857;-0.008658009;-0.002923977;0.02247191;0;-0.008474576;0.014705882;0.027027027;0.116071429;-0.018518519;0.094672923;-0.033854167;-0.0078125;NA;0;-0.022727273;-0.007575758;0;-0.034825871;-0.019900498;-0.120996441;-0.01793722;-0.003412969;-0.032520325;-0.02173913;-0.010452962;-0.017369727;0;-0.027906977;-0.018691589;-0.014044944;-0.007326007;-0.00952381;0;NA;-0.037656904;0;NA;NA;-0.017811705;-0.011730205;-0.012048193;0.021276596;0.016949153;-0.016666667;-0.020253165;-0.04519774;-0.009661836;-0.03125;-0.010238908;NA;0.047263682;-0.014035088;-0.03;-0.02173913;-0.034090909;0.02247191;-0.037878788;0.010025063;-0.014388489;-0.004854369;-0.015432099;-0.012;-0.022988506;-0.005347594;-0.008179959;0
2;2011;0;-0.030769231;-0.022670025;-0.039130435;-0.025252525;-0.01910828;-0.026315789;-0.066666667;-0.057065217;-0.032338308;-0.037656904;-0.027173913;-0.026595745;-0.023255814;-0.035545024;-0.067968185;-0.081932773;-0.024705882;-0.00390625;-0.116147309;-0.092105263;-0.019283747;-0.039215686;-0.073529412;NA;-0.007662835;-0.023178808;-0.028225806;-0.032258065;-0.022222222;-0.066225166;-0.003745318;-0.030612245;-0.046831956;-0.013100437;0.029325513;-0.014652015;-0.031496063;-0.034188034;0.053140097;-0.032894737;-0.064;-0.018867925;-0.064800807;-0.051212938;-0.023622047;NA;0;-0.051162791;-0.019083969;-0.03125;-0.020618557;-0.07106599;-0.097165992;-0.02283105;-0.051369863;-0.06442577;-0.039506173;-0.031690141;-0.022727273;-0.048387097;-0.038277512;-0.028571429;-0.014245014;-0.095940959;-0.009615385;-0.038461538;NA;-0.017391304;-0.006369427;NA;NA;-0.069948187;-0.029673591;0;-0.033333333;-0.016666667;-0.042372881;-0.018087855;-0.041420118;-0.009756098;-0.055718475;-0.013793103;NA;-0.049881235;-0.035587189;0.020618557;-0.011111111;-0.06372549;-0.005494505;0.007874016;0.00248139;-0.025547445;-0.029268293;-0.034482759;-0.028340081;-0.023529412;0.005376344;-0.028865979;-0.025
2;2011;-0.028037383;-0.078042328;-0.023195876;-0.058823529;-0.046632124;-0.041125541;-0.045045045;-0.055555556;-0.077809798;-0.051413882;-0.013043478;0.005586592;-0.06010929;-0.038095238;-0.031941032;-0.070597362;-0.025171625;-0.05508645;-0.02745098;-0.096153846;-0.082815735;-0.039325843;-0.051020408;-0.056689342;NA;-0.061776062;-0.081355932;-0.041493776;-0.05;-0.068181818;-0.092198582;-0.071428571;-0.007017544;-0.098265896;-0.022123894;-0.065527066;-0.059479554;-0.037940379;-0.07079646;-0.068807339;-0.074829932;-0.051282051;-0.076923077;-0.07513256;-0.076704545;-0.056451613;NA;-0.025;-0.044117647;-0.027237354;-0.021505376;-0.042105263;-0.087431694;-0.100896861;-0.020249221;-0.046931408;-0.050898204;-0.033419023;-0.029090909;-0.025839793;-0.033898305;-0.069651741;-0.098039216;-0.069364162;-0.024489796;-0.029126214;-0.04;NA;0.017699115;-0.012820513;NA;NA;-0.061281337;-0.021406728;-0.06097561;-0.034482759;-0.02259887;0;-0.042105263;-0.018518519;-0.097536946;-0.02484472;-0.020979021;NA;-0.0725;-0.044280443;-0.055555556;0;-0.064921466;-0.016574586;-0.05078125;0;-0.063670412;-0.027638191;-0.051948052;-0.054166667;-0.072289157;-0.032085561;-0.050955414;-0.08974359
2;2011;0.014423077;0.078909613;0.002638522;-0.009615385;0.005434783;0.040632054;0.018867925;0.033613445;0.053125;0.032520325;0.035242291;0.016666667;0.034883721;0.02970297;0.035532995;0.063439065;0.042253521;0.029787234;0.004032258;0.134751773;0.112866817;0.038011696;0.032258065;0.033653846;NA;0.020576132;0.003690037;0.021645022;0.00877193;0.054878049;0.07421875;0.012145749;0.014134276;0.064102564;0.022624434;0.097560976;0.051383399;0.011267606;0.019047619;0.034482759;0.066176471;0.027027027;0.020833333;0.034301817;0.061538462;-0.008547009;NA;0.008547009;0.020512821;0.012;0.021978022;0.038461538;0.119760479;0.047381546;-0.012718601;0.018939394;0.088328076;0.013297872;0.018726592;0.00530504;0.035087719;0.053475936;0.02173913;0.02484472;0.129707113;0.01;0;NA;-0.002173913;0;NA;NA;0.035608309;0;0.051948052;0.040178571;-0.023121387;0.008849558;0;0.003144654;-0.017467249;0.063694268;-0.010714286;NA;0.029649596;0.007722008;0.010695187;0.011235955;0.08174692;0;0.020576132;-0.007425743;0.024;0.002583979;0.017123288;0.022026432;0.051948052;0.016574586;0;0.042253521
2;2011;0.023696682;-0.01462766;-0.015789474;0.014563107;-0.008108108;0.015184382;0.009259259;0.073170732;0.011869436;0.015748031;-0.012765957;0.013661202;-0.005617978;0;0.036764706;0.005494505;0.002252252;0.039256198;0.014056225;0.159375;0.062880325;-0.002816901;0.010416667;0.051162791;NA;0.02016129;-0.011029412;0;0.026086957;0;0.014545455;0.004;-0.034843206;0.042168675;0;0.047222222;0.018796992;-0.013927577;0.037383178;-0.033333333;0.055172414;0;0.020408163;0.012119504;0.055072464;0;NA;0.016949153;0;-0.015810277;-0.010752688;0.037037037;0.122994652;0.026190476;0.027375201;0.007434944;-0.089855072;0.020997375;0;-0.01055409;0;0.045685279;0.021276596;0.003030303;0.137037037;0.01980198;0;NA;-0.008714597;0;NA;NA;0.011461318;0.003125;0.012345679;-0.004291845;-0.047337278;-0.01754386;-0.013736264;0.012539185;-0.004444444;-0.026946108;-0.032490975;NA;0.010471204;-0.011494253;-0.010582011;0;-0.028985507;0;0.006048387;-0.007481297;0.0078125;-0.00257732;0.03030303;0.00862069;0;0;-0.002237136;0.006756757
3;2011;-0.009259259;-0.045883941;-0.064171123;0;-0.051771117;-0.05982906;-0.01529052;-0.060606061;-0.052785924;-0.064599483;-0.038793103;-0.056603774;-0.04519774;-0.038461538;-0.033096927;-0.06479313;-0.033707865;0.013916501;-0.00990099;-0.008086253;-0.078244275;-0.019774011;-0.020618557;0.002212389;NA;-0.04743083;-0.066914498;-0.029661017;-0.008474576;-0.028901734;-0.064516129;-0.06374502;-0.028880866;-0.075144509;-0.053097345;-0.029177719;-0.022140221;-0.056497175;-0.054054054;-0.098522167;-0.08496732;-0.052631579;-0.02;-0.038800705;-0.046703297;-0.060344828;NA;-0.025;-0.035175879;-0.058232932;-0.02173913;-0.010204082;-0.095238095;-0.083526682;-0.039184953;-0.029520295;-0.117834395;-0.046272494;-0.044117647;-0.037333333;-0.016949153;-0.019417476;-0.041666667;-0.039274924;-0.110749186;-0.029126214;0;NA;-0.035164835;-0.006493506;NA;NA;-0.053824363;-0.024922118;-0.048780488;-0.051724138;-0.055900621;-0.026785714;-0.055710306;-0.034055728;-0.026785714;-0.061538462;-0.03358209;NA;-0.044041451;-0.023255814;-0.016042781;-0.066666667;-0.05010661;0.005617978;-0.01002004;-0.005025126;-0.046511628;-0.069767442;-0.029411765;-0.038461538;-0.049382716;-0.016304348;-0.076233184;-0.046979866
3;2011;0.028037383;-0.035360679;-0.02;0.038277512;-0.017241379;-0.022727273;0;-0.024193548;-0.003095975;-0.016574586;-0.01793722;-0.022857143;-0.01183432;0;0.02200489;-0.006677796;-0.023255814;-0.015686275;0.002;0.013586957;-0.078674948;0.023054755;-0.031578947;-0.004415011;NA;-0.012448133;-0.003984064;0.008733624;0;0.005952381;-0.01532567;0.004255319;0.007434944;-0.00625;0.004672897;0.008196721;0.011320755;0.026946108;-0.028571429;-0.046448087;-0.071428571;-0.018518519;-0.020408163;0.024818928;-0.008645533;-0.013761468;NA;0.008547009;0.015625;-0.004264392;0.022222222;0;0.052631579;-0.02278481;-0.042414356;0;-0.036101083;0.035040431;0.007692308;0.038781163;0;0.004950495;0;-0.012578616;0.047619048;0;-0.041666667;NA;-0.009111617;0;NA;NA;-0.002994012;0.003194888;0.012820513;0.004545455;0;-0.009174312;-0.03539823;0.022435897;-0.016055046;-0.003278689;0;NA;0.010840108;0.007936508;-0.016304348;-0.047619048;-0.026936027;-0.025139665;-0.008097166;0.005050505;-0.006097561;-0.002777778;-0.026936027;-0.022222222;-0.025974026;-0.044198895;0.007281553;0
3;2011;0.006818182;0.046920821;0.026239067;0.050691244;0.038011696;0.023255814;0.01863354;0.05785124;0.034161491;0.019662921;0.059360731;0.026315789;0.035928144;0.02;0.038277512;0.058823529;0.023809524;0.015936255;0.00998004;0.040214477;0.015730337;0.016901408;0.02173913;0.019955654;NA;0.058823529;0.044;0.047619048;0.008547009;0.023668639;0.054474708;0.093220339;0.040590406;0.031446541;0.037209302;0.046070461;0.037313433;0.029154519;0.039215686;0.143266476;0.038461538;0.018867925;0.020833333;0.033358462;0.066860465;0.041860465;NA;0.042372881;0.035897436;0.034261242;0.02173913;0.010309278;0.035;0.056994819;0.022146508;0.022813688;0.071161049;0.03125;0.030534351;0.005333333;0.017241379;0.049261084;0.032608696;0.047770701;0.031468531;0.02;0.043478261;NA;0.004597701;0;NA;NA;0.066066066;0.025477707;0.012658228;0.040723982;0.052631579;0.037037037;0.024464832;0.034482759;0.016317016;0.0625;0.046332046;NA;0.056300268;0.035433071;0.077348066;0.05;0.027681661;0;0.032653061;0.002512563;0.042944785;0.027855153;0.038062284;0.031818182;0.04;0.028901734;0.045783133;0.021126761
3;2011;-0.006772009;-0.012605042;0.008522727;-0.00877193;0.002816901;0.009090909;0.006097561;0.015625;-0.015015015;-0.002754821;0.004310345;-0.008547009;-0.005780347;0.004901961;-0.013824885;-0.011904762;0.004651163;0.004705882;0;-0.043814433;-0.026548673;0.002770083;0.010638298;0.032608696;NA;-0.007936508;-0.011494253;-0.004132231;0;0;0.033210332;0.015503876;0.007092199;0;-0.004484305;0.025906736;-0.003597122;0.008498584;-0.009433962;-0.027568922;0.074074074;-0.018518519;0;0.002918111;-0.005449591;0.008928571;NA;0.097560976;0.024752475;0.002070393;0;-0.005102041;-0.014492754;-0.017156863;0.025;-0.003717472;-0.013986014;0.027777778;0;0.042440318;0.016949153;-0.004694836;0;-0.009118541;-0.027118644;0;0.041666667;NA;0.009153318;0;NA;NA;-0.005633803;0.099378882;0.0125;-0.004347826;0.0375;-0.008928571;0.029850746;0.003030303;0.025229358;-0.00619195;0.025830258;NA;0.058375635;0.003802281;0.030769231;0.011904762;-0.005611672;-0.017191977;-0.003952569;-0.005012531;0.02745098;0.013550136;0.02;0;0;0.005617978;0.002304147;0.006896552
3;2011;0.006818182;-0.021276596;-0.01971831;-0.026548673;-0.011235955;-0.027027027;-0.006060606;-0.015384615;0;-0.013812155;-0.017167382;-0.022988506;-0.011627907;-0.019512195;-0.014018692;-0.014457831;-0.037037037;-0.004683841;0.007905138;-0.064690027;-0.027272727;0.022099448;-0.042105263;-0.023157895;NA;-0.02;-0.034883721;-0.008298755;-0.016949153;-0.023121387;-0.014285714;0;-0.01056338;-0.030487805;-0.022522523;-0.032828283;-0.018050542;-0.028089888;-0.00952381;-0.056701031;-0.04137931;0;0;-0.014639025;-0.021917808;-0.022123894;NA;0.081481481;0.057971014;-0.020661157;-0.031914894;-0.005128205;-0.019607843;-0.032418953;-0.014634146;-0.014925373;-0.04964539;0.01965602;0.044444444;0.045801527;-0.033333333;-0.037735849;-0.042105263;-0.018404908;-0.052264808;0;-0.04;NA;0.038548753;-0.013071895;NA;NA;0.014164306;-0.011299435;-0.012345679;-0.026200873;-0.018072289;-0.027027027;-0.011594203;-0.033232628;-0.004474273;-0.015576324;-0.04676259;NA;-0.004796163;0.060606061;-0.014925373;0.023529412;0.121896163;-0.002915452;0.027777778;-0.010075567;-0.007633588;-0.024064171;-0.019607843;-0.004405286;-0.012820513;-0.016759777;-0.020689655;-0.01369863
3;2011;-0.029345372;0.055072464;0.020114943;0.068181818;0.019886364;0.020833333;0.00304878;0.015625;0.015243902;0.016806723;0.017467249;-0.011764706;0.005882353;0.024875622;0.018957346;0.023634882;0.024038462;0.009803922;0.019607843;0.060518732;0.037383178;-0.024324324;0;0;NA;0.016326531;0.032128514;0.012552301;0;0.00591716;-0.007246377;0.034351145;0.024911032;0.031446541;-0.004608295;0.002610966;0.014705882;0.040462428;0.067307692;0.038251366;0.021582734;0.028301887;0.020408163;0.00599797;0.019607843;0.027149321;NA;-0.006849315;0.02283105;0.016877637;0.021978022;0.005154639;0;0.077319588;0.014851485;0.015151515;0.063432836;0.014457831;0.010638298;0.02919708;0.051724138;0.019607843;0.032967033;0.0125;0.0625;0.029411765;0.083333333;NA;0.006550218;0.013245033;NA;NA;0.022346369;-0.008571429;0.0625;0.02690583;0.061349693;0.046296296;0;0.028125;0.020224719;0.025316456;0.018867925;NA;-0.012048193;0.021428571;0.03030303;-0.011494253;-0.030181087;0.00877193;0.030888031;0.007633588;0;0.024657534;-0.003333333;0.017699115;0.077922078;0.017045455;0.028169014;0.041666667
3;2011;-0.002325581;-0.013736264;0.045070423;0.008510638;0.025069638;-0.006802721;0.009118541;0.030769231;0.012012012;0.005509642;0;0.029761905;0.005847953;0.019417476;0;-0.003184713;0.016431925;-0.024466019;0.003846154;-0.02173913;-0.015765766;0.019390582;0.010989011;0.006465517;NA;0.016064257;0.046692607;-0.008264463;0;0.023529412;-0.003649635;-0.022140221;0.003472222;0;0.013888889;-0.0078125;0.025362319;0.036111111;0;-0.015789474;0.021126761;0.009174312;0.04;0;-0.005494505;0.039647577;NA;0.020689655;-0.008928571;0.031120332;0.010752688;0.005128205;0.015;-0.011961722;0.037398374;0.003731343;-0.024561404;-0.002375297;-0.003508772;-0.016548463;0.032786885;0.019230769;0;0.009259259;0.020761246;0.00952381;0;NA;0.021691974;0;NA;NA;-0.010928962;0.002881844;0.047058824;0.017467249;0.011560694;0;0;0.024316109;0.004405286;0.00617284;0.014814815;NA;-0.009756098;0.01048951;0;0.011627907;0.004149378;-0.017391304;0.033707865;0.015151515;0.003846154;0.032085561;0.013377926;0.026086957;-0.012048193;0.005586592;0.02739726;0.02
3;2011;-0.006993007;-0.005571031;0.043126685;0;-0.013586957;0;0.006024096;0.02238806;-0.011869436;0;0.004291845;0.020231214;0.075581395;0;-0.004651163;-0.014376997;0.006928406;-0.00477707;-0.007662835;0.011111111;-0.009153318;0;0.02173913;0.053533191;NA;0.023715415;-0.018587361;-0.0125;0.017241379;0;-0.021978022;-0.01509434;0.003460208;-0.021341463;0.01369863;-0.01312336;-0.024734982;0.013404826;0.018018018;-0.034759358;-0.013793103;0.009090909;0;0.020638415;-0.013812155;0.029661017;NA;0.047297297;-0.022522523;0.010060362;-0.010638298;0.020408163;-0.034482759;-0.002421308;0.029780564;0.014869888;-0.025179856;0;-0.024647887;-0.014423077;-0.015873016;0;0.063829787;-0.009174312;-0.030508475;-0.009433962;0;NA;0.016985138;0;NA;NA;0.008287293;0.034482759;0.056179775;-0.012875536;0.011428571;0.017699115;0;0.03264095;-0.004385965;0;0.01459854;NA;-0.002463054;-0.01384083;0.034313725;0;0.033057851;-0.005899705;0.039855072;-0.019900498;-0.011494253;0.012953368;-0.01320132;-0.008474576;-0.012195122;0.011111111;0.013333333;-0.006535948
3;2011;-0.011737089;-0.004201681;0.012919897;0.012658228;0;-0.002283105;-0.002994012;0;-0.009009009;-0.005479452;0.008547009;0.002832861;-0.043243243;0;0.002336449;-0.005672609;0.020642202;-0.01;0.003861004;0.010989011;0.053117783;-0.002717391;0.010638298;0.016260163;NA;0;0.011363636;0;0.008474576;0.011494253;0.018726592;0.007662835;0.006896552;-0.003115265;0.009009009;0.002659574;-0.003623188;0.002645503;0.044247788;-0.008310249;-0.020979021;0;0.019230769;0;0.005602241;0.020576132;NA;0.012903226;0.00921659;-0.003984064;0.010752688;0.01;0.015306122;0.007281553;0.02587519;0;0.011070111;0;-0.003610108;0.017073171;0.016129032;-0.009433962;0.02;0.012345679;0.003496503;0;0.038461538;NA;0.002087683;0;NA;NA;0.060273973;0.044444444;0.021276596;0;0.016949153;0.008695652;-0.002932551;0.022988506;-0.013215859;0.021472393;0.003597122;NA;-0.004938272;0;-0.004739336;-0.011494253;0.037;0.020771513;0;0.055837563;0;-0.002557545;-0.003344482;0;0;-0.032967033;-0.006578947;0.039473684
3;2011;0.026128266;0;-0.007653061;0;0.011019284;0.027459954;0.012012012;0.00729927;0.009090909;0.011019284;0.025423729;0.019774011;0.005649718;0.014285714;0.013986014;0.041564792;0.049438202;0.008080808;0.015384615;-0.010869565;-0.039473684;-0.013623978;0;0;NA;0.003861004;0.04494382;0.008438819;0.008403361;0.011363636;0.033088235;0.007604563;0.02739726;0.00625;0.008928571;-0.045092838;0.014545455;0.01055409;0.016949153;0.005586592;-0.014285714;0.018018018;0.018867925;0.040442168;0.064066852;0.012096774;NA;0.006369427;0.01369863;0.016;0.021276596;0.01980198;-0.005025126;0.028915663;0.017804154;0.003663004;0.003649635;0.023809524;0.010869565;0.007194245;0.015873016;0.004761905;0.009803922;0.012195122;0.017421603;0.00952381;0.111111111;NA;0.022916667;0.006535948;NA;NA;-0.007751938;0.010638298;0.010416667;0.026086957;0.033333333;0.00862069;0;-0.008426966;0.011160714;0.015015015;0.014336918;NA;0.034739454;0.035087719;0.014285714;0;-0.030858245;0.00872093;0.017421603;0.03125;0.019379845;0.015384615;0.016778523;0.051282051;0.012345679;0.068181818;0.013245033;0.006329114
3;2011;-0.013888889;-0.019690577;0.002570694;-0.016666667;-0.019073569;-0.004454343;-0.008902077;0;-0.009009009;-0.005449591;0.008264463;-0.008310249;0.005617978;0;0;-0.006259781;-0.010706638;-0.024048096;-0.03030303;0.019230769;-0.006849315;-0.033149171;-0.010526316;-0.024;NA;-0.011538462;0.010752688;-0.008368201;-0.016666667;-0.011235955;-0.021352313;-0.003773585;-0.013333333;-0.00310559;0.07079646;-0.013888889;0;-0.002610966;-0.016666667;-0.011111111;0.014492754;-0.026548673;-0.018518519;0.038870174;0.013089005;0.003984064;NA;-0.075949367;-0.018018018;-0.007874016;-0.010416667;0.004854369;0;-0.007025761;0.005830904;-0.018248175;-0.007272727;0.018604651;-0.025089606;-0.028571429;-0.03125;-0.018957346;-0.029126214;-0.018072289;-0.006849315;-0.009433962;0.033333333;NA;0.00203666;0;NA;NA;-0.018229167;-0.021052632;0.010309278;-0.021186441;0.032258065;0.008547009;-0.032352941;-0.019830028;-0.002207506;-0.01183432;-0.024734982;NA;-0.014388489;0.003389831;-0.023474178;-0.011627907;0.018905473;-0.005763689;-0.017123288;0.006993007;-0.011406844;-0.005050505;-0.02640264;-0.008130081;-0.012195122;0.005319149;0.008714597;0.006289308
3;2011;0.021126761;-0.010043042;-0.030769231;-0.012711864;-0.008333333;-0.002237136;-0.008982036;-0.014492754;-0.018181818;-0.002739726;0.028688525;-0.002793296;0;-0.009389671;-0.004597701;-0.019685039;-0.010822511;-0.034907598;0.0234375;-0.029649596;-0.013793103;-0.017142857;0.010638298;-0.020491803;NA;-0.015564202;-0.017730496;-0.008438819;0.008474576;-0.017045455;0.003636364;-0.015151515;-0.023648649;0.056074766;-0.004132231;-0.014084507;0;-0.010471204;-0.008474576;-0.002808989;-0.028571429;0.009090909;0;-0.010725867;-0.012919897;-0.035714286;NA;-0.020547945;0;-0.01984127;-0.021052632;-0.033816425;-0.02020202;0.014150943;-0.036231884;-0.003717472;0;-0.006849315;0.025735294;0.026960784;0;-0.009661836;-0.01;-0.003067485;-0.044827586;0;0;NA;0.004065041;-0.006493506;NA;NA;-0.021220159;0;-0.030612245;-0.021645022;-0.03125;0.008474576;-0.006079027;0.011560694;-0.002212389;-0.02994012;-0.014492754;NA;0.00486618;-0.016891892;0;0;-0.008789063;-0.011594203;0.013937282;-0.034722222;0;-0.002538071;-0.016949153;-0.020491803;-0.012345679;0.037037037;-0.017278618;-0.025
3;2011;-0.011494253;0.002898551;-0.007936508;0.012875536;0.011204482;0.002242152;0.009063444;0.007352941;0.012345679;0;-0.003984064;0;0.016759777;0.009478673;0.013856813;0.00562249;0;-0.00212766;0.034351145;0.011111111;0.011655012;-0.01744186;0.010526316;0.014644351;NA;0.007905138;0.007220217;-0.008510638;0.008403361;0.005780347;0;0.019230769;0.01384083;0.032448378;0.01659751;0.014285714;0.017921147;-0.015873016;-0.008547009;0.008450704;0.014705882;0.009009009;0;0;0.020942408;0.008230453;NA;0.020979021;0.018348624;0.01417004;0.010752688;-0.01;0.010309278;0.006976744;0.006015038;-0.007462687;0;-0.059770115;0.003584229;0.031026253;0.016129032;0.014634146;0.01010101;0.009230769;-0.025270758;0.019047619;0.032258065;NA;0.020242915;0.013071895;NA;NA;0.029810298;0.005376344;0.021052632;0.008849558;-0.005376344;-0.008403361;0.006116208;0.011428571;0.002217295;0.018518519;0.025735294;NA;-0.007263923;0.006872852;0.009615385;0.023529412;0.021674877;0.017595308;0.017182131;-0.004796163;0.007692308;0.002544529;-0.006896552;0;0;0.010204082;0.017582418;-0.012820513
3;2011;0;-0.005780347;0.010666667;0.004237288;0.002770083;-0.006711409;0.011976048;-0.01459854;0.012195122;0;-0.008;-0.00280112;0.010989011;0.009389671;0.004555809;0.003194888;0.002188184;-0.021321962;0.007380074;-0.002747253;-0.011520737;0;-0.010416667;0.002061856;NA;0.019607843;-0.014336918;0;0.008333333;0.005747126;0;0;-0.010238908;-0.014285714;0.024489796;0.033802817;-0.01056338;0.01344086;0.00862069;-0.008379888;0.028985507;-0.008928571;-0.018867925;-0.016137166;-0.01025641;0.004081633;NA;0.034246575;0.009009009;0.001996008;0;0.005050505;-0.010204082;-0.009237875;0.007473842;0.003759398;-0.010989011;-0.024449878;0.021428571;0.034722222;0;0;0;0.006097561;-0.044444444;-0.009345794;-0.03125;NA;0.003968254;-0.006451613;NA;NA;-0.005263158;-0.005347594;0.051546392;0.01754386;-0.010810811;0.008474576;0;0.02259887;0.002212389;0.009090909;0.017921147;NA;-0.009756098;0.006825939;-0.019047619;0;-0.010607522;0.011527378;0.006756757;0.036144578;0.003816794;0.002538071;-0.013888889;0.020920502;0.0125;-0.01010101;-0.002159827;0.006493506
