"","Group.1","Group.2","ECOPETROL","BANCO.DE.BOGOTA","BANCOLOMBIA","EMPRESA.DE.ENERGIA.DE.BOGOTA","GRUPO.AVAL.ACCIONES.Y.VALORES","GRUPO.DE.INVERSIONES.SURAMERICANA","CEMENTOS.ARGOS","GRUPO.NACIONAL.DE.CHOCOLATES","INTERCONEXION.ELECTRICA","INVERSIONES.ARGOS","ISAGEN","ALMACENES.EXITO","BANCO.DE.OCCIDENTE","CEMEX.LATAM.HOLDING.BOG.","CORPORACION.FINANCIERA.COLOMBIANA","PROMIGAS","ASDF.DE.PNSI.Y.CESA..PRCN.","BANCO.COMERCIAL.AV.VILLAS","BANCO.POPULAR","BBV.ARGT.CLOMB.","CELSIA.ESP","EMPRESA.DE.ENERGIA.DEL.PACIFICO","EMSA.DE.TC.DE.BOGOTA","GAS.NATURAL","ORGANIZACION.DE.INGENIERIA.INTERNACIONAL","ORGANIZACION.TERPEL","PRODUCTOS.FAMILIA","SOCIEDADES.BOLIVAR","ACERIAS.PAZ.DEL.RIO","AGROGUACHAL","ALIMENTOS.DERIVADOS.DE.LA.CANA","BIOMAX.BIOCOMBUSTIBLES","BOLSA.DE.VALORES.DE.COLOMBIA","BOLSA.NACIONAL.AGROPECUARIA","CARTON.DE.COLOMBIA","CLINICA.DE.MARLY","COLOMBINA","COLTEJER","COMPANIA.AGRICOLA.SAN.FELIPE","COMPANIA.DE.ELECTRICIDAD.DE.TULUA","COMPANIA.DE.EMPAQUES","CONCONCRETO","CONSTRUCCIONES.CIVILES","CONSTRUCCIONES.EL.CONDOR","COOMEVA.ENTIDAD.PROMOTORA.DE.SALUD","CORPORACION.DE.FERIAS.Y.EXPOCISIONES","EDATEL","ENKA.DE.COLOMBIA","F.GAN.CALDAS","FOGANSA","FONDO.GANADERO.DE.TOLIMA","INDUSTRIAS.ESTRA","INGENIO.CENTRAL.CASTILLA","INVERSIONES.EQUIPOS.Y.SERVICIOS","INVERSIONES.VENECIA","MANUFACTURAS.DE.CEMENTO","MAYAGUEZ","MINEROS","RIOPAILA.CASTILLA","TABLEMAC","TEXTILES.FABRICATO.TEJICONDOR","VALOREM","VALORES.INDUSTRIALES","VALORES.SIMESA","ALPHABET.A..BOG.","AMAZON.COM..BOG.","APPLE..BOG.","BANK.OF.AMERICA..BOG.","CANACOL.ENERGY..BOG.","CITIGROUP..BOG.","COLGATE.PALMOLIVE..BOG.","FACEBOOK.A..BOG.","GENERAL.ELECTRIC..BOG.","GRAN.TIERRA.ENERGY..BOG.","JOHNSON...JOHNSON..BOG.","JPMORGAN.CHASE..BOG.","MICROSOFT..BOG.","PACIFIC.EXP...PRDN..BOG.","PFIZER..BOG.","PROCTER...GAMBLE..BOG.","TECNOGLASS..BOG.","WALMART.STORES..BOG.","BANCO.BILBAO.VIZCAYA.ARGENTARIA","CORPORACION.FINANCIERA.COLOMBIANA.1","CORPORACION.FINANCIERA.COLOMBIANA.2","CORPORACION.FINANCIERA.COLOMBIANA.3","ORGANIZACION.DE.INGENIERIA.INTERNACIONAL.1","PROMIGAS.ESP","SDEXITO"
"56",8,2008,0.010885968161986,0.0191220574645343,0,NA,0,0,0,0,0,0,0.00592642860224734,0.00477077072318324,0.000764590843050527,NA,0.00712531695813893,0,0.000228747895444331,0,0.00155451263912935,7.44973141232548e-05,0,NA,0.0129474913672343,NA,0,NA,0,0.00616901638352753,0.00778306705879188,0,0,NA,0.0221996701620695,NA,0,0,0,0.00881140068950318,NA,NA,NA,NA,0,NA,0,0.00707467025163251,NA,0.0105956594114119,NA,NA,NA,NA,0,0,0,NA,0,0.0046189614541808,0,0,0.0250051699722591,NA,0,0.00339210101602364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"57",9,2008,0,0,0.00612779989153631,NA,0,0,0,0,0,0,0.00461004564844358,0,0.00308002694653925,NA,0,0,5.57551229676956e-05,1.72508879995039e-05,3.54099486068939e-05,0.00230831996729842,0.00582338535565677,NA,0.010918226988187,NA,0.0113328393962409,NA,0,0.00198116195380186,0,0,0,NA,0,NA,0.00373492621113575,0,0,0.0130806553046149,NA,NA,NA,NA,0,NA,0,0,NA,0.0137890904818674,NA,NA,NA,NA,0,0,0,NA,0,0.0191866928713454,0,0,0,NA,0.0349159238852354,0.00507468037933237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"58",10,2008,0,0.00385245436111795,0,NA,0.0300167812778403,0,0,0,0,0.0208031252391287,0.0165235803865931,0,0.0295093225516426,NA,0.0183542972105736,0.00477359019464518,0,0.00930484210398471,0,0,0,NA,0,NA,0,NA,0,0,0,0,0,NA,0.0357950506410703,NA,0.00324587515904456,0,0,0.0173924667403333,NA,NA,NA,NA,0,NA,0,0,NA,0,NA,NA,NA,NA,0,0,0,NA,0,0.0104557056963697,0,0,0.0282995652854891,NA,0,0.00353348438568714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"59",11,2008,0.0131018891692666,0.0289319852152132,0.0271000701901449,NA,0.0363644581551396,0.0132210698709651,0,0.0196912904616809,0,0,0,0.00405767096989059,0.00707185348772333,NA,0.0246400963386045,0.020832969706643,0,0.0152207753440111,0,0.0085168001329427,0.00940852511459262,NA,0.0242031687721557,NA,0.00785192891217765,NA,0,0,0.0108147614087175,0,0,NA,0.0448698273515504,NA,0,0.00357091179405937,0,0.0178984615492109,NA,NA,NA,NA,0,NA,0,0,NA,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,0.017477968664966,0.0351826778813926,NA,0,0.0467659028063534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"60",12,2008,0,0.0119246437771654,0,NA,0,0,0.00579478399465831,0.00832589702568233,0.00545031634730223,0,0,0,0.000692565725092212,NA,0.0100803385754697,0,0,0.0305249292271734,0,0.00111097647842383,0,NA,0.00476084531489124,NA,0.0387045846858752,NA,0,0.000935209209218874,9.02680411707555e-05,0,0,NA,0.0198137463089118,NA,0,0,0,0.00767293028833199,NA,NA,NA,NA,0,NA,0,0,NA,0,NA,NA,NA,NA,0,0,0,NA,0,0.0106835840925021,0,0.0130122938416971,0,NA,0,0.00320104704572432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"61",1,2009,0,0,0,NA,0.00982364007155741,0,0,0,0.0153037455350748,0.0120538033795858,0,0,0.000121229820301929,NA,0,0.00555748942985344,0.00256668413859965,0,0,0,0,NA,0,NA,0,NA,0,0,0.0211079522420733,0,0,NA,0.0152329102529881,NA,0,0,0,0.0110791484072044,NA,NA,NA,NA,0,NA,0,0,NA,0.0299655693202923,NA,NA,NA,NA,0,0,0,NA,0,0.0209670296434555,0,0.0322399479214048,0.015889948345469,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"62",2,2009,0,0.00250493016410159,0.0039921218292537,NA,0.0139474718817272,0.00569958358925312,0.0230049712513778,0,0.00992382871468754,0,0,0.00979887254798179,0.00322431307454265,NA,0.00528132860061356,0.00084464396068042,0,0,0,0.0100937772787538,0,NA,0.00712374488465568,NA,0.0649240542304643,NA,0,0,0.0107710147633336,0,0,NA,0.023648696385991,NA,0.0110949587909561,0,0,0.013686160095976,NA,NA,NA,NA,0,NA,0,0,NA,0.0386429435612847,NA,NA,NA,NA,0,0,0,NA,0,0.00633041796521949,0,0,0.0170594459995177,NA,0,0.000969933773178379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"63",3,2009,0.0134194646513177,0,0.0111286229323924,NA,0.0286175872278016,0.0107408050079909,0.0162935766664518,0.00596447850239196,0.00221885890930914,0.0149046353187893,0.00436400581046387,0.0165280072616666,0.00523236327872539,NA,0.0175335812515507,0.0283662867818596,0,0,0,0.0100460301167808,0.00304506212821578,NA,0,NA,0,NA,0,0.00149640789247649,0.00508472421586829,0,0,NA,0.0174853104893801,NA,0.00830604927942158,0.000238024369952322,0,0.00995528042798696,NA,NA,NA,NA,0,NA,0,0,NA,0.00953060624156456,NA,0,NA,NA,0,0,0,NA,0,0.00669184625477405,0,0.0131450489374099,0,NA,0,0.00397425370045548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"64",4,2009,0.0093125056050641,0.00824692052119274,0,NA,0,0,0.0200950587485625,0.0104242796453463,0,0,0,0.006059470861565,0.00312468212874778,NA,0,0.00173631945798988,0.00574058696518889,0.0801841504164677,0,0,0,NA,0,NA,0.00887186423321188,NA,0,0.00507871601890404,0.00331282861330495,0,0,NA,0,NA,0,0.000477212793511658,0,0.0113403799870908,NA,NA,NA,NA,0,NA,0,0,NA,0,NA,0,NA,NA,0,0,0,NA,0,0,0,0,0.00281721598547213,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"65",5,2009,0.0134767468288351,0.0175043988105628,0,NA,0.0141250322801587,0.00532412356961531,0,0.0103141315456533,0.0143502370966878,0.00341260263903822,0.0096412614498678,0.0152784551662797,0.00614483845037648,NA,0.0157756643760299,0.00624828326581396,0.00641236264857551,0,0,0.00683985571476697,0.0182644147175741,NA,0,NA,0,NA,0,9.95129234994658e-05,0.00390510794149171,0,0,NA,0.0265499976134908,NA,0.000768523140532808,0,0,0.00802125387284504,NA,NA,NA,NA,0,NA,0,0.00950061566132439,NA,0.00857589368694682,NA,0.0102597835208515,NA,NA,0,0,0,NA,0,0.0149467742241815,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"66",6,2009,0.00761529939737639,0.00816570439030502,0.0109497242139692,NA,0.00533037957462693,0.0103249229793989,0.00506303500291672,0,0.0107744931732654,0.0113490986611585,0,0.0100265131130681,0.00098621589060269,NA,0,0.00380968062901637,0.00850689927091074,0,0,0.00487950036474267,0,NA,0.00432753957956787,NA,0.00642857319260586,NA,0,0.00680114461284558,0,0,0,NA,0,NA,0.00035518743673704,0.00119889441069736,0,0,NA,NA,NA,NA,0,NA,0,0,NA,0.0134084353244533,NA,0.000887181875626848,NA,NA,0,0,0,NA,0,0.00726909639947318,0,0,0.00688117577084944,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"67",7,2009,0,0,0,NA,0.00261763541940448,0,0,0.00840630886672353,0,0,0,0.0135998018796348,0.000675625050412435,NA,0.00600358363780801,0,0,0.0053635432375957,0,0.00428512469232914,0.0110417730463598,0,0,NA,0,NA,0,0.00422947559535152,0.0266611532869305,0,0,NA,0,NA,0.00217538908472006,0.00138878239108077,0,0.0167185557660768,NA,0,NA,NA,0,NA,0,0,NA,0.00448517933511076,NA,0,NA,NA,0,0,0,NA,0,0.00506042506767323,0,0.00565425102937524,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"68",8,2009,0.00731753085143656,0.00124929309485487,0,NA,0.00399922028155787,0.0131710001217134,0,0,0,0.0104713009456291,0,0,0.0102194997787312,NA,0,0.00152857180247523,0,0,0.00197303526879503,0.00485934988719907,0,0,0,NA,0.0139416408271431,NA,0,0.0172801158613282,0,0,0,NA,0,0,0.00248731163727813,0.00301758341866158,0,0,NA,0,NA,NA,0,NA,0,0,NA,0.0103810965526246,NA,0,NA,NA,0,0,0,NA,0,0,0,0,0.0124024638698309,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"69",9,2009,0.0125057811414324,0.0214987342865783,0.00840938350866946,0,0,0.000567523973108146,0.00752358024967524,0.0141963248183178,0.0196159512261866,0.0258867992761303,0,0.0136513519662059,0.0353102963239109,NA,0.0110610255851799,0.00205858982930117,0,0,0.0055045803662274,0.00282869583957502,0,0,0.0482255318250316,NA,0,NA,0,0.093686913611632,0,0,0,NA,0,0,0.00121086529982952,0,0,0,NA,0,NA,NA,0,NA,0,0,NA,0.00467378888759408,NA,0,NA,NA,0,0,0,NA,0,0,0,0,0.0291604788632988,NA,0,0.000424304371056753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"70",10,2009,0.00996596011560468,0.008446354511319,0.00952417983362318,0.0781615387727607,0.0143120309763581,0,0,0.0221429258413566,0,0.00851366953321913,0.00910948069640464,0,0,NA,0.00498552478527899,0,0.00761226243915885,0.0216375363183758,0,0.00200007457242299,0,0,0,NA,0.00754691124103937,NA,0,0.0101044520818778,0.0131508196668805,0,0,NA,0.0122974844358202,0,0,0,0,0,NA,0,NA,NA,0,NA,0,0.00896360450028946,NA,0.0117218980528997,NA,0.0195762433984798,NA,NA,0,0,0,NA,0,0,0,0.00831211671158113,0.0234406081233596,NA,0.0178722147868981,0.00802688369238958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"71",11,2009,0.00974082129213638,0.0121141018380993,0.0145169234090524,0,0.0146868250515652,0.00565097496355631,0.0152696777640244,0,0.0119473038347077,0,0.00896776519208671,0.00851040449524675,0,NA,0.00538885289148508,0.075346170421603,3.26545311966607e-05,0.00421045171860599,0,0.0027178234261307,0.0153093246814071,0,0.0297957931935529,NA,0.0115165212465154,NA,0,0.0793158573223407,0.00623522758868584,0,0,0,0.0292287814338216,0.00738180261680798,0.000254585242308058,0,0,0.00834913405034427,NA,0,NA,NA,0,NA,0,0,NA,0.00700446799769654,NA,0,NA,NA,0,0,0,NA,0,0.00457489238643062,0,0.0239604199182223,0.0221235355525782,NA,0,0.0200065778656605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"72",12,2009,0,0,0,0.0253447117712411,0.0157437465517809,0.0072479825621239,0.0142365721498539,0.00801477516205056,0.0184392767506529,0,0.0119185287876064,0,0.0100959072235156,NA,0.0110897109897361,0.00916208293012709,0.00660303362429698,0,0.00664631574868261,0.00807582311738132,0,0.0431213190348753,0,NA,0,NA,0,0.0100523224948673,0,0,0,0.00123254029691067,0.00373564584422194,0.000934041054438562,0.00201609528356808,0,0,0,NA,0,NA,NA,0,NA,0,0,NA,0,NA,0,NA,NA,0,0,0,NA,0,0,0,0.00958142996208872,0.00987923289161642,NA,0,0.00436579190436858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"73",1,2010,0.007159388190419,0,0.0113812077533526,0,0.00639254589243364,0.00706865281188051,0,0.0121305498469154,0.00799801962142849,0.00430421003178231,0.00644202287402949,0.00496050000791698,0.0117409774627215,NA,0.0101335128058351,0,0.00497831269271036,0,0,0.00646662828518266,0,0,0,NA,0,NA,0,0,0.035465397939018,0,0,0.00230005197403042,0.0238107722594985,0,0.00250238623460748,0,0,0.00651653261556018,NA,0,NA,NA,0,NA,0,0,NA,0,NA,0,NA,NA,0,0,0,NA,0,0.0111964642703005,0,0,0,NA,0,0.00195424447527659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"74",2,2010,0.00215008960138473,0.00860527060117672,0.0113057591849476,0.00724395570802048,0,0,0,0,0.0090902924859801,0,0.00376330236432269,0.0209193026711195,0.00189732660087943,NA,0.0182950522650285,0.000688853006779544,0.00837143926907787,0.00518052345574981,0,0.000114632685765912,0,0,0.0213254302326679,NA,0.00382897546338844,NA,0,0.000397601566910691,0.0113997704620133,0,0,0.00652343438339937,0,0,0.00542468437651402,0,0,0.0117717912025574,NA,0,NA,NA,0,NA,0,0,NA,0,NA,0,NA,NA,0,0,0,NA,0,0.00753317540873999,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0114677810126505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"75",3,2010,0.00178615239671667,0.0166499390789113,0.00850220130946239,0.010980205054224,0,0,0,0.00328390410998148,0,0.00787286312194644,0.00257910423712319,0,0,NA,0,0.0015400400486077,0.00184255181206263,0,0,0.023445608377305,0,0.00238752301512038,0.0150909830699063,NA,0.00869914296445623,NA,0,0.00531442159734383,0,0,0,0,0,0,0.0346348692443024,0,0,0,NA,0,NA,NA,0,NA,0,0.0329058631177568,NA,0.0166189548995378,NA,0,NA,NA,0,0,0,NA,0,0.00978643169777079,0,0.00253803235437998,0.00945326728356065,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"76",4,2010,0,0.00865868827548131,0,0,0,0,0,0,0.00352593358577656,0,0,0.00305795878489953,0.00194168464887093,NA,0,0.0121433419911821,0,0.0193960139498521,0,0.00143927577450587,0.0125787853615805,0,0.00940254492521255,NA,0.00845121456666344,NA,0,0.00428031596928363,0,0,0,0.0177317646716263,0.00879361700993905,0,0.040460905143601,0,0,0.00726938680110306,NA,0,NA,NA,0,NA,0,0.0243971602586878,NA,0.0129507323779933,NA,0,NA,NA,0,0,0,NA,0,0.00291574130643535,0,0.00287256466298814,0.00547426480019901,NA,0,0.00274837984710538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0112001199619201,NA,NA,NA,NA,NA,0.00104125055421122,NA,NA,NA,NA,0
"77",5,2010,0,0,0.0238013600412774,0.00564222597338717,0.0128381918427392,0,0,0,0.00974362528238441,0.0199674435239617,0.00679127226976792,0.0355239123313285,0.000423970321841679,NA,0,0.000553271343297815,0.00253393527412977,0,0.0102597835208515,0.00223939853738935,0.00362544541591614,0,0,NA,0.0178273679798914,NA,0,0.00208455932086235,0.0116009758237296,0,0,0.00899866961032172,0.00726944121493195,0,0,0,0,0.0197642643325815,NA,0,NA,NA,0,NA,0,0,NA,0,NA,0,NA,NA,0,0,0,NA,0,0,0,0,0.0160914770315286,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
"78",6,2010,0,0.0091089301606419,0.0101297696842616,0,0.0062036783642734,0.00958874463570309,0.00828986004175797,0.00569813556411073,0.006651773296615,0.0128288045041868,0,0.00766970639145922,0,NA,0,0,0,0,0.00401788892523721,0.00256815804047982,0,0.0027401082176831,0.00855856244567719,NA,0.00792860513275504,NA,0,0.0084348678913464,0.0111580770406618,0,0,0,0,0,0.0139414296274919,0,0,0.0130560112989883,NA,0,NA,NA,0,NA,0,0,NA,0.0023028084734018,NA,0,NA,NA,0,0,0,NA,0,0.00453839244814104,0,0,0.00400735654343111,NA,0,0.00432216812704208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0.00139414293347219,NA,NA,0,NA,0
"79",7,2010,0.00896217564247211,0,0,0.00789452312409586,0,0,0,0.00554558907811441,0,0.0105286694105718,0.00354998323755667,0.00458789721569893,0.00287029436090451,NA,0.0137030249294947,0.0124349887313013,0,0,0.019337725585475,0.00691699410086533,0.0082001183613951,0,0,NA,0.0165510078064079,NA,0,0,0.0229097860412434,0,0,0.00794070751330497,0,0.00402757063468092,0,0,0,0.00883524071897417,NA,0,NA,NA,0,NA,0,0.00371726847039583,NA,0.0101624111093984,NA,0,NA,NA,0,0,0,NA,0,0.00820705465719739,0,0,0.00763848764372509,NA,0,0,NA,NA,NA,NA,0.0881965015790418,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0.00227420522770685,NA,NA,0.0453793533921068,NA,0
"80",8,2010,0,0,0.00776006696255897,0.0084242221992767,0,0.00451154984751058,0.00813692919779028,0,0.0105051495236324,0,0,0.00981306604674931,0.00821149636821938,NA,0.0038790244513115,0.012509140913997,0,0.0436342516494524,0.00599851352652178,0.00997926915871432,0.0148734130444466,0,0.0165948937680616,NA,0.0126712698264962,NA,0,0,0,0,0,0,0.0104508861782715,0.0123712230489177,0.0159658572560073,0,0,0.0100174740970286,NA,0.0653228664105244,NA,NA,0,NA,0,0.00895368086521767,NA,0,NA,0,NA,NA,0,0,0,NA,0,0.00396181633496959,0,0.00363395193598403,0.00594348792994236,NA,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,0.00713886976436053,NA,0
"81",9,2010,0,0.0137175656534558,0.014637270396002,0,0.0191615077033351,0,0.00556287422660342,0.0178988315809481,0.0040608153543016,0.00202180802829021,0,0,0.00548109982011223,NA,0,0.0140838621441834,0.00780720136430832,0,0.000604896728946032,0,0,0,0.029236709475942,NA,0,NA,0,0,0,0,0,0.0160200349379768,0.010231131645563,0.000711951580700542,0,0,0,0.00448554817093952,NA,0,NA,NA,0,NA,0,0.0247808545130078,NA,0.0332108562051837,NA,0,NA,NA,0,0,0,NA,0,0,0,0.01016325483484,0.0236698202186821,NA,0,0,NA,NA,NA,NA,0.00869677790084159,NA,NA,NA,NA,NA,NA,NA,NA,0.00800818937546837,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
"82",10,2010,0.0135641961015621,0.0155479594350816,0.00490233169413818,0,0,0,0,0.0092969222007347,0,0.00907056006919782,0,0,0.0166166995906974,NA,0.00478198548190239,0.00456822671548546,0,0.0330943111593419,0.0129516480531091,0.0243115152529745,0.010323505882833,0,0.0011420804878129,NA,0.00575774381051434,NA,0,0.0158439412159516,0.00978820613019657,0,0,0,0,0.00404438390576105,0,0,0,0,NA,0,NA,NA,0,NA,0,0.0183873952460533,NA,0,NA,0,NA,NA,0,0,0,NA,0,0,0,0.0205925404801992,0.0268971006653772,NA,0,0.0125119311730374,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0.00390812265711516,NA,NA,0,NA,0
"83",11,2010,0,0.0184070538025805,0.019397418559007,0.00940159609048918,0.0145245127127226,0,0,0.0145150621972463,0.0107383817078561,0.0144379197535437,0.00866630157540712,0.0161667694944504,0.0121477596107257,NA,0.0171091542487502,0.0161086805063056,0.00436967904137352,0.00263128969932891,0.000887181875626848,0.0114312997496764,0.0266986123658566,0,0.0107985920399414,NA,0.00930276224651593,NA,0,0.00689848218036818,0,0,0,0.0276445359594098,0.0132310220871452,0.00200630543364134,0.0083395486788037,0,0,0.0213850665950902,NA,0,NA,NA,0,NA,0,0,NA,0.0326355406104414,NA,0,NA,NA,0,0,0,NA,0,0.0109358479732185,0,0.00675791318244294,0.0151915560613394,NA,0,0.00330721692472447,NA,NA,NA,NA,0.0244945394423737,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0.00173141702397343,NA,NA,0,NA,0
"84",12,2010,0,0,0.00287529120093473,0,0,0,0,0.0111237920144626,0.00930297675739348,0,0,0.00418083610690023,0.00522236231519936,NA,0,0.00554633758352809,0.00665030715375154,0.0126649239645294,0.00169178945653387,0.00326043630645308,0,0,0.00762889251278419,NA,0.0127170037537698,NA,0,0.00370565190199107,0,0,0,0.0123073669784303,0.0109226983272572,0,0.0155344970582607,0,0,0.0421296583268188,NA,0,NA,0.0339935549864014,0,NA,0,0.00715794081689863,NA,0.00676035587366848,NA,0,NA,NA,0,0,0,NA,0,0.00797489329107746,0,0.0138431661453959,0.00699300282569133,NA,0,0.00541422103658242,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0.00783410821599222,NA,NA,NA,NA,NA,0.00579710049446245,NA,NA,0,NA,0
"85",1,2011,0,0,0.0106798568326154,0,0,0.00271968111563864,0,0.00976128861198675,0.00714197785300891,0.00591033669202435,0.00714773754515652,0.0154571569990434,0,NA,0,0,0.00352433782685637,0.00952646518590517,0,0.00842065645372368,0.0082021858426056,0,0.0151115906692863,NA,0.0110781721326108,NA,0,0.00758445993517387,0,0,0,0,0,0,0,0,0,0.00363739281305173,NA,0,NA,0.0100293682324956,0,NA,0,0,NA,0.00219648849283656,NA,0,NA,NA,0,0,0,NA,0,0.00732455324692732,0,0,0.0132437333240829,NA,0,0,NA,0,NA,NA,0.0133699651014523,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,0.00918926508126946,NA,NA,0,NA,0
"86",2,2011,0,0.00410894417291866,0.00768950397542227,0,0,0.0071365470275878,0.00695276598285982,0.00882099021756965,0.0135450696711323,0.00799755791489177,0,0,0.00872204766505161,NA,0.0202560055727258,0,0.00825194478753377,0.0013153088024417,0.00142299495065957,0.00298945766098627,0,0,0.0117234743203011,NA,0.00541254349213701,NA,0.00589896081754937,0.00366487200530313,0.0101033409277698,0,0,0,0,0.00447159685187564,0.0109516571460242,0,0,0.00189922664631132,NA,0,NA,0,0,NA,0,0,NA,0.0193940321182678,NA,0.0108147614087175,NA,NA,0,0,0,NA,0,0.0119155375215368,0,0.0195737084223314,0.0181075626527281,NA,0,0.00627375664819181,NA,0,NA,NA,0.0155615672776682,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,0.000251359929089835,NA,NA,0,NA,0
"87",3,2011,0.0122990747855457,0.0039288531290801,0.00586059601848283,0,0,0,0,0,0.0233451345624049,0,0,0,0.00681819272657943,NA,0.00491059669711195,0,0.0205098882280441,0,0.0124064561076301,0.00397242374932368,0,0,0,NA,0,NA,0,0.00524453642875652,0.0036426032925732,0,0,0,0,0.00223877148529899,0.00130888227022438,0,0,0.020229979715055,NA,0,NA,0,0,NA,0,0.0119101978931004,NA,0.0167017907674874,NA,0,NA,NA,0,0,0,NA,0,0,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
"88",4,2011,0,0.0126822020444832,0.0108802656009711,0.00786884372706982,0.010518985724899,0.00443022525605115,0.0125763424904214,0.00735213485364007,0.0117986544945452,0.0102371277821412,0.0107788199721941,0.00706652847839169,0.00385978058471327,NA,0.00450521800603272,0.00488877966583729,0.00321569901766654,0,0,0,0.0234903095914203,0,0,NA,0.00839391220766609,NA,0,0.00399047626400108,0.00578076052563971,0,0,0.0180860192061906,0,0,0.00141790834104963,0,0,0.0143510805889835,NA,0,NA,0.00702317848771195,0,NA,0,0,NA,0.0146537349794963,NA,0,NA,NA,0,0,0,NA,0,0.0188748380768437,0,0.00744106850689895,0.013312385207586,NA,0,0.000267879459403037,NA,0,NA,NA,0.0304832119055642,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,0.0219081885228989,NA,0
