"","Group.1","Group.2","OMV.PETROM","BANCA.TRANSILVANIA.CLUJ","BRD.GROUPE.SOCIETE.GL.","ROMGAZ.S.A","SC.FONDUL.PROPRIETATEA","CNTEE.TRANSELECTRICA","ELECTRICA.SA","ROMPETROL.REFINERY","S.N.NUCLEARELECT","S.N.T.G.N.TRANSGAZ","AEROSTAR.BACAU","AGRANA.ROMANIA","ALBALACT","ALRO.SLATINA","ALUM","ALUMIL.ROM.INDUSTRY","AMONIL.SLOBOZIA","ANTIBIOTICE","ARCELORMITTAL.HUNEDOARA","ARGUS","ARMATURA.CLUJ.NAPOCA","ARTECA.JILAVA","ARTEGO","ARTROM.SLATINA","ATHENEE.PALACE","BANCA.COMERCIALA.CARPATICA","BERMAS.SUCEAVA","BIOFARM","BITTNET.SYS","BRAICONF","BTT.BUCURESTI","BUCUR","BUCUR.OBOR","CALIPSO","CARBOCHIM.CLUJ.NAPOCA","CARPATHIA.CAP","CASA.DE.BUCOVINA.CLUB.DE.MUNTE","CHIMCOMPLEX.BORZESTI","CHRONOS.CURIER","CIA.HOTELIERA.ICTL.RO.","COCOR","COMALEX","COMCEREAL","COMCM","COMELF.BISTRITA","COMINCO.BUCURESTI","COMMIXT","COMNORD.BUCURESTI","COMPA.SIBIU","COMPANIA.ENGPT.CAMPINA","COMVEX","CONDMAG","CONECT.BUSINESS.PARK","CONPET.PLOIESTI","CONSTRUCTII.BIHOR","CONSTRUCTII.HIDROTEHNICE","CONTED","DAN.STEEL.GROUP.BECLEAN","DELIVERY.SOL","DOROBANTUL.PLOIESTI","ELECTROAPARATAJ.BUCAREST","ELECTROARGES","ELECTROMAGNETICA","ELECTROPRECIZIA","ELECTROPUTERE.CRAIOVA","FABRICA.DE.SCULE.RASNOV","FARMACEUTICA.REMEDIA","FEPSHARES.ATS","FLAROS","FORAJ.SONDE.CRAIOVA","FORAJ.SONDE.ERNEI","GENERALCOM.BUCURESTI","GRUPUL.INDL.ELECON.","IAR.BRASOV","IMOTRUST","IMPACT.DEVELOPER...CONR.","INDEPENDENTA","INDUA.SARMEI.CAMPIA.TURZII","INTFOR","IOR","IPROEB.BISTRITA","LACTATE.NATURA","LAMINORUL","LIFE.IS.HARD","MECANICA.CEAHLAU","MECHEL.TARGOVISTE.SUSP...25.02.13","MERCUR.CRAIOVA","METALICA.ORADEA","METAV","MOARA.CIBIN","NAPOCHIM","NAPOCHIM.1","OIL.TERMINAL","OLTCHIM.RM.VALCEA","PERLA.COVASNEI","PETROLEXPORTIMPORT","PRACTIC.BUCURESTI","PREBET.AIUD","PREMIA.FINANZ","PRIMCOM.BUCURESTI","PRO.VORBAS","PRODLACTA","PRODPLAST.BUCAREST","PRODVINALCO.CLUJ.NAPOCA","PROSPECTIUNI.BUCURESTI","RAFINARIA.ASTRA","REMARUL.16.FEBRUARIE","RETRASIB","ROLAST.PITESTI","ROMAERO","ROMCAB","ROMPETROL.WELL.SER.","ROPHARMA","SANTIERUL.NAVAL.2.MAI","SC.BURSA.DE.VALORI.BCT.","SC.TRANSILVANIA","SC.VRANCART","SCCA.DE.REPARAT.MRA..RULANT.REVA","SEMROM.MUNTENIA","SEVERNAV","SIF.1.BANAT.CRISANA","SIF.2.MOLDOVA","SIF.3.TRANSILVANIA","SIF.4.MUNTENIA","SIF.5.OLTENIA","SINTEROM","SINTEZA.ORADEA","SINTOFARM","SPIT.BUCOVINA","SSIF.BROKER.CLUJ","STDC.IN.TSBU.","STIROM.BUCURESTI","TERAPLAST","TRANSILVANIA","TURBOMECANICA","TURHOTREST.MAREA.NEAGRA","UAMT.ORADEA","UCM.RESITA","UNIREA.SHOPPING.CENTER","UPET","UZINEXPORT","VULCAN","ZENTIVA","ADIDAS..BSE.","ALLIANZ..BSE.","BAYER..BSE.","BMW..BSE.","CHRISTIAN.DIOR..BSE.","DAIMLER..BSE.","DANONE..BSE.","DEUTSCHE.BANK..BSE.","DEUTSCHE.TELEKOM..BSE.","EON..BSE.","ERSTE.BK.DER.OSTER..BSE.","HEINEKEN..BSE.","LOREAL..BSE.","OMV..BSE.","SAP..BSE.","SIEMENS..BSE.","SANTIERUL.NAVAL.ORSOVA","ALPHABET.C..BSE."
"27",3,2006,0.0245928203920162,0.00929087966402424,0.0269420320575785,NA,NA,NA,NA,0.0237214781013184,NA,NA,0.0195534093209461,NA,NA,0.00187370916437354,NA,NA,0.0283703098679376,0.0216531526928493,NA,0.073614957848393,NA,NA,0.0976147097806164,0.0140823670232728,NA,0.0215801707816426,0,0.0220855494144577,NA,NA,NA,0.0433789583367512,0,NA,0.00130926823507485,NA,NA,NA,NA,0.0538989192800445,NA,NA,0,NA,0.0108592767790736,NA,NA,0.0341987599020823,0.0254910624817473,NA,0.0269923935917644,NA,NA,0.0624961822614864,0.015508070204324,NA,NA,NA,NA,0,0,NA,0.0562796265147117,NA,0.0721023647341165,NA,NA,NA,NA,NA,NA,NA,0.0225199203844342,0.0536682709018252,NA,0.0177641235406816,0.00358026410717124,NA,NA,NA,0.0143084777865581,0.0207695198840866,NA,NA,0.0135327150523317,0,NA,0.00796459330407622,NA,NA,NA,NA,0.0253702207835278,0,NA,0.0211542091048963,NA,0.130355002248321,NA,NA,NA,0.0456116245177179,0.0161424566695068,NA,0,0.0265317826212059,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0.009770939361724,NA,0.0766628838069663,NA,0,0.0289322230587241,0.0147897826970974,0.0310371625267295,0.028050505861298,NA,0.0419176317405908,NA,NA,0.016256722529144,0,0,NA,NA,0.0175191999252541,0.0698741517883128,0.0309086209089664,NA,0.0359690711563174,NA,0,NA,0.00280667804618602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00593154540340526,NA
"28",4,2006,0.00690733836058827,0.00830559372458078,0,NA,NA,NA,NA,0.0186044760205662,NA,NA,0,NA,NA,0,NA,NA,0.0342838733596786,0,NA,0.0282380115731752,NA,NA,0.0192886618863059,0,NA,0,0,0,NA,NA,NA,0.0127143550093911,0.0616722609410096,NA,0,NA,NA,NA,NA,0.028960197156315,NA,NA,0.00444457937447704,NA,0.00383927481193604,NA,NA,0,0.00745939959359916,NA,0,NA,NA,0.0272261008030579,0,NA,NA,NA,NA,0,0,NA,0,NA,0.0338639013767428,NA,NA,NA,NA,NA,NA,NA,0.046127470317712,0,NA,0.0144526395176497,0.00432776351282555,NA,NA,NA,0,0,NA,NA,0,0,NA,0.00183417743476841,NA,NA,NA,NA,0.0155288057007018,0.0110704939352383,NA,0.0170270464243072,NA,0.0393154987443342,NA,NA,NA,0.0248965612647592,0,NA,0,0.0604045084069366,0,NA,NA,NA,NA,0.0256114807007967,NA,NA,NA,NA,0.0217461903376106,NA,0,NA,0.00753480145036589,0,0.0128233599368118,0,0.0138368798134449,NA,0.0250538669247803,NA,NA,0,0.0465216418199945,0,NA,NA,0,0.0151484519184324,0.0278249456854828,NA,0,NA,0.0292275285852474,NA,0.000697726552963802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00203638693608949,NA
"29",5,2006,0.0293553708251295,0.0123953087802665,0,NA,NA,NA,NA,0.0124074671728861,NA,NA,0.0395330664264684,NA,NA,0.0458053506810133,NA,NA,0,0.01565263969487,NA,0,NA,NA,0.138347991369594,0.0225803654410774,NA,0,0.0208252814998856,0,NA,NA,NA,0.100867317378685,0,NA,0.0122933923132812,NA,NA,NA,NA,0.0289978854753054,NA,NA,0,NA,0.0432081079777084,NA,NA,0.0218473048554867,0,NA,0.0438336404853492,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,0.0283566176774386,NA,0.015043061920147,NA,NA,NA,NA,NA,NA,NA,0.0442555812194618,0.0263029606870302,NA,0.0115866066448164,0,NA,NA,NA,0.0277785545176353,0.00384417994912235,NA,NA,0,0,NA,0.00479829871460751,NA,NA,NA,NA,0.0110528084157573,0.022191447711465,NA,0,NA,0.0456660086189859,NA,NA,NA,0.0628773211029437,0,NA,0,0.086963618597539,0.0125416437642081,NA,NA,NA,NA,0,NA,NA,NA,NA,0.00958734764526226,NA,0.0455822969914376,NA,0,0,0,0,0.016367864854626,NA,0,NA,NA,0.0341915366937007,0.0103355585387694,0.0291175175429382,NA,NA,0.0167397141538321,0.0224511067763918,0.0490344800848986,NA,0.0461555145731946,NA,0.0801374402666563,NA,0.000596464199261206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.58190827277101e-05,NA
"30",6,2006,0,0,0,NA,NA,NA,NA,0,NA,NA,0.00393302719223379,NA,NA,0.00697133657917788,NA,NA,0.0108815515680468,0,NA,0.0462489326658712,NA,NA,0.149423394541134,0.0128969446850696,NA,0.0152622996767593,0.0369265953731087,0,NA,NA,NA,0.0796674294507519,0,NA,0.0127886465928314,NA,NA,NA,NA,0.0830886406013793,NA,NA,0,NA,0.0104445955267412,NA,NA,0,0,NA,0.0282665370808758,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,0.0139796767742111,NA,0.0321518400803183,NA,NA,NA,NA,NA,NA,NA,0.0385768489087652,0,NA,0,0.174404366758383,NA,NA,NA,0.0213894748930982,0.00887181885385848,NA,NA,0,0.00906192926274924,NA,0.00342632646065839,NA,NA,NA,NA,0.0376594716598979,0.0482420941918325,NA,0.00258387604972025,NA,0,NA,NA,NA,0.0364023519684218,0,NA,0,0.0292544899344223,0,NA,NA,NA,NA,0.0365494113649195,NA,NA,NA,NA,0.0258720096412235,NA,0.0181969732382359,NA,0.01871787002443,0.0127929496236241,0,0,0.010290438100886,NA,0.0360832415209503,NA,NA,0.0111358116354521,0,0,NA,NA,0,0.042763412279546,0.00913417074357905,NA,0,NA,0.0260757728912696,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00947820694478024,NA
"31",7,2006,0.00702921938055638,0,0.0073936936484121,NA,NA,NA,NA,0,NA,NA,0.00793641341350665,NA,NA,0.0196969821124665,NA,NA,0.025422447517704,0.011486027710325,NA,0.0824302637595174,NA,NA,0,0.00954096799925313,NA,0.0144720132060436,0.00666390696755583,0.0152962407385877,NA,NA,NA,0.0621762298270974,0.0106870873966349,NA,0.0575799028518828,NA,NA,NA,NA,0.0332066042807773,NA,NA,0,NA,0.0315537864064578,NA,NA,0.053341981846257,0,NA,0.0568416006057398,NA,NA,0.0227554744398651,0,NA,NA,NA,NA,0,0,NA,0,NA,0.00916337443864724,NA,NA,NA,NA,NA,NA,NA,0.0132753355740791,0.00795494452080445,NA,0,0,NA,NA,NA,0,0,NA,NA,0.0045165019844135,0,NA,0.0190921232306399,NA,NA,NA,NA,0.00864372222296496,0.0208996844508432,NA,0.0112872078309418,NA,0.00735746126533375,NA,NA,NA,0,0.0382463165981151,NA,0.0381898004240974,0.0664231896626927,0.0599228737333822,NA,NA,NA,NA,0,NA,NA,NA,NA,0.00938937041291176,NA,0.0998850219276142,NA,0.0101917485296983,0,0,0.00949823257904186,0.0198334750695582,NA,0,NA,NA,0,0.00512460869009738,0,NA,NA,0.00739371616905469,0.0270945949720677,0.0350318323932394,NA,0,NA,0.0775174574946343,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0220818229806779,NA
"32",8,2006,0,0.0109121403234858,0.0103299703685135,NA,NA,0,NA,0,NA,NA,0.0068729313631399,NA,NA,0.0230140280489264,NA,NA,0,0.0118976991283366,NA,0.0418014501173711,NA,NA,0.0272421187374702,0.00702903311940752,NA,0.00908700713651643,0.0122075756706684,0.00800433511108157,NA,NA,NA,0.0515368342666056,0.00656812381073967,NA,0,NA,NA,NA,NA,0.0136729465320509,NA,NA,0,NA,0,NA,NA,0,0.0188172489677164,NA,0.0366148584198865,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,0.0223999361743677,NA,0.0297400262465676,NA,NA,NA,NA,NA,NA,NA,0.0189815103641514,0.0567482928581967,NA,0.00616988180395437,0,NA,NA,NA,0,0.0366573305968598,NA,NA,0.00289509712727801,0,NA,0.0329273661105721,NA,NA,NA,NA,0.00493055726130371,0,NA,0.017195895452846,NA,0.0857344822303623,NA,NA,NA,0.0254494933386399,0.0267812490151784,NA,0.0176953704174214,0.019399991884607,0.00901984086308499,NA,NA,NA,NA,0.0135525225950063,NA,NA,NA,NA,0.0172523497494374,NA,0.158337903737275,NA,0.0088684132985995,0.0128469453942965,0.0124934774653106,0.0171961546368645,0.0104051754444508,NA,0.012757362979819,NA,NA,0.00572044224219992,0.0243934188998385,0.0395634330392093,NA,NA,0.00830860115510884,0,0.0257777164646811,NA,0.0269717131170043,NA,0.0187678779768555,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00996947366954813,NA
"33",9,2006,0,0,0.0415810473381291,NA,NA,0,NA,0.0061647231007878,NA,NA,0.0127346380394305,NA,NA,0,NA,NA,0.0169851865563761,0.011522680300029,NA,0.0289661810094468,NA,NA,0.0311856282760916,0,NA,0,0.0433313754385407,0.022120787217011,NA,NA,NA,0.0312035824524118,0.0163327960320394,NA,0.0450804987439252,NA,NA,NA,NA,0.0398863214918843,NA,NA,0,NA,0.0106438139323282,NA,NA,0,0.0100683381474106,NA,0.0634357874928175,NA,NA,0.0273667286594082,0.0217984923538637,NA,NA,NA,NA,0,0,NA,0,NA,0.0158151538886016,NA,NA,NA,NA,NA,NA,NA,0.0299307517357614,0.0053343090026561,NA,0.0167551721570552,0.109204791555549,NA,NA,NA,0.0344413168800813,0.101339710094835,NA,NA,0,0.0145980887629766,NA,0.00927474204371074,NA,NA,NA,NA,0.0128986903974641,0.0177894103524347,NA,0.0134860344186899,NA,0.0481098998747798,NA,NA,NA,0.0633151014197578,0.00971664122553248,NA,0.0206879540380928,0.021412282315109,0.0095053439694362,NA,NA,NA,NA,0.0205012326433786,NA,NA,NA,NA,0.0118281607027818,NA,0.00793868178477268,NA,0.0076607505810216,0,0.00991034894595417,0,0,NA,0.0175184645412164,NA,NA,0.0141416862712844,0.0083913531708515,0.0916031216390035,NA,NA,0,0.0240946358120085,0,NA,0.053342351066796,NA,0.0141431733089077,NA,0.00592168301003283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0161549694638834,NA
"34",10,2006,0,0,0,NA,NA,0,NA,0,NA,NA,0.023348308412008,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,0.0112240796234264,0,NA,0.00568034856323918,0,0.0257100232591643,NA,NA,NA,0,0.0105788937095423,NA,0,NA,NA,NA,NA,0,NA,NA,0,NA,0.0188726182252822,NA,NA,0.0572298576567628,0.0102689280022153,NA,0.0012082073161594,NA,NA,0,0.0048502927490494,NA,NA,NA,NA,0,0,NA,0.0231382083126548,NA,0,NA,NA,NA,NA,NA,NA,NA,0.0410903469894441,0,NA,0,0.125183651614663,NA,NA,NA,0.0226364735816729,0.00289614533700661,NA,NA,0,0.0398055001336543,NA,0.0017939289558994,NA,NA,NA,NA,0.0132725403345177,0.0141966791779082,NA,0.0140218851353866,NA,0,NA,NA,NA,0.0202504215485891,0,NA,0.103437432043752,0.0640580158615878,0,NA,NA,NA,NA,0.037599240443893,NA,NA,NA,NA,0.0289387566332901,NA,0.0146095569059527,NA,0,0,0,0,0,NA,0,NA,NA,0,0.0141300173399074,0.00220193986668872,NA,NA,0,0.0267161173640237,0.0362944211699234,NA,0,NA,0.00110907281498514,NA,0.00718443647959545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"35",11,2006,0.0144425025107797,0.0155865232956571,0.0168836037329263,NA,NA,0,NA,0.0209799417180216,NA,NA,0,NA,NA,0,NA,NA,0,0,NA,0.027034052212016,NA,NA,0.0509552604243803,0.0202369128312383,NA,0.00833422185649327,0.014037325623019,0.0180121106734843,NA,NA,NA,0,0.043915503282684,NA,0.0629804339034383,NA,NA,NA,NA,0,NA,NA,0,NA,0.0126345508859584,NA,NA,0.0110297013948215,0.0261445868168649,NA,0.0132195861504632,NA,NA,0.0350705291786374,0,NA,NA,NA,NA,0,0,NA,0.0390983370501531,NA,0.0418753889430544,NA,NA,NA,NA,NA,NA,NA,0.0250351209208049,0.0304608043686255,NA,0.0225672987105323,0,NA,NA,NA,0.0843700135205268,0.00390360029179413,NA,NA,0.0260924835241491,0.0393241375565691,NA,0.00410386123394685,NA,NA,NA,NA,0.007373008934324,0.0192548734610731,NA,0.0341919718317185,NA,0.0729542102161051,NA,NA,NA,0.00886406871075983,0.035787858575049,NA,0.0257377282801803,0.0211100763751646,0.0269686223132401,NA,NA,NA,NA,0.013359543054826,NA,NA,NA,NA,0.0269859203045384,NA,0.0440757871002569,NA,0.0259070346654718,0.0152730600623345,0.0180662100605876,0.0214217244663703,0,NA,0.0262235750615969,NA,NA,0.0196754686035745,0.0260317127594806,0,NA,NA,0.0194631550776299,0.0145109159597253,0,NA,0.0417557416050524,NA,0.0247181343527197,NA,0.00411452754023362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0432644799622478,NA
"36",12,2006,0,0.0126372707650552,0.0105945667868679,NA,NA,0,NA,0,NA,NA,0.000443807391535611,NA,NA,0,NA,NA,0,0.0131276016162492,NA,0.0435929945288702,NA,0,0,0,NA,0.00777797056333496,0.0120772280724997,0.011814458128379,NA,NA,NA,0.0282563851670904,0.0283854011085552,NA,0,NA,NA,NA,NA,0.00860816612389296,NA,NA,0,NA,0.0210707642362238,NA,NA,0.0322448725723256,0.00534793948723952,NA,0.00991782257635135,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,0.0164629894113918,NA,0.0650334079476927,NA,NA,NA,NA,NA,NA,NA,0.00995697643610187,0,0,0.00795271575915548,0.00425742723289866,NA,NA,NA,0,0.0218953079613642,NA,NA,0,0,NA,0.00077141229557228,NA,NA,NA,NA,0.0108056572338645,0.0219318547992304,NA,0.0478684826296154,NA,0.049683787855481,NA,NA,NA,0.0224226440757648,0,NA,0.0393740541631697,0,0,NA,NA,NA,NA,0.018723082331194,NA,NA,NA,NA,0.0320854233709545,NA,0,NA,0.00390023991502371,0,0.00797876493711474,0,0,NA,0.0192310866242149,NA,NA,0.00720067371770062,0.0327855176810124,0.104327697169551,NA,NA,0,0.0171540971007982,0.0235472985258606,NA,0,NA,0.0191449687599419,NA,0.00126275455955988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00630838035817869,NA
"37",1,2007,0.029725711388794,0.0193921465643975,0.0117620931772546,NA,NA,0.00661714192226356,NA,0,NA,NA,0,NA,NA,0,NA,NA,0.0146708613794355,0,NA,0.0471715226008438,NA,0.028158161644185,0.0712624000402591,0,NA,0,0,0.00631688776054348,NA,NA,NA,0.0297396485278189,0.01390519521358,NA,0,NA,NA,NA,NA,0.00501146154028349,NA,NA,0.00581159957857414,NA,0.010036853890884,NA,NA,0.000289133545876063,0,NA,0.00155098346815322,NA,NA,0.0289967457129035,0.0186096842079694,NA,NA,NA,NA,0,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,0.00605779475418819,0,0.12900545713121,0,0.0573743213715175,NA,NA,NA,0,0.00404366311891179,NA,NA,0,0,NA,0.0400010341882828,NA,NA,NA,NA,0,0,NA,0.0213685411420893,NA,0.106728600109295,NA,NA,NA,0.0723321208718535,0.0427909170878246,NA,0.0551693357064773,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0.023479782340904,NA,0,NA,0.0220670734627733,0.0231362191638249,0.0311183730850284,0.0162848638654891,0.0159645885417187,NA,0,NA,NA,0.0134727780946362,0.0386124445366294,0.0278971654601595,NA,NA,0,0.0412951155629062,0.0238867575601466,NA,0.00775416491162711,NA,0,NA,0.0133803697506656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"38",2,2007,0.0178468764346788,0.0193657779177075,0.01917505640764,NA,NA,0,NA,0.0220829200379109,NA,NA,0,NA,NA,0,NA,NA,0,0,NA,0,NA,0.100308676653401,0,0,NA,0.0246152571683708,0.0252767007254172,0,NA,NA,NA,0.0851755714853453,0.0214647264016128,NA,0.0625848172321832,NA,NA,NA,NA,0.0526672663580951,NA,NA,0.0219648851079957,NA,0.0619986273216354,NA,NA,0.0394578936482405,0.00807067712636195,NA,0.0100331565868581,NA,NA,0,0.00650342216589576,NA,NA,NA,NA,0,0,NA,0.0125799991363095,NA,0.0188617960285468,NA,NA,NA,NA,NA,NA,NA,0.0215784491838625,0.0264717097489871,0.114277091495806,0.023874875975425,0.157839291337829,NA,NA,NA,0,0.0384560746380701,NA,NA,0.0433012913376654,0,NA,0,NA,NA,NA,NA,0.0115653228445384,0,NA,0.0120841054060698,NA,0,NA,NA,NA,0.052804568547345,0,NA,0.0477961450202333,0,0.0370577188044565,NA,NA,NA,NA,0,NA,NA,NA,NA,0.0169255939578159,NA,0.0671066163635932,NA,0,0,0,0,0,NA,0,NA,NA,0,0,0.0938219850049891,NA,NA,0.0163154214296027,0,0.00913173919887314,NA,0.00781789001249032,NA,0.0111833781487354,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"39",3,2007,0.0148806225265124,0,0.0154635437953128,NA,NA,0,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,0.0141478832893686,NA,0.0404240926818024,NA,0.0471480595146473,0.0159331796298116,0,NA,0.0338849293431981,0,0.0222179095013379,NA,NA,NA,0,0.00725535719825797,NA,0.072171175039404,NA,NA,NA,NA,0.0466511896872597,NA,NA,0.0208384221684121,NA,0.03595349862316,NA,NA,0,0,NA,0.0221848575196793,NA,NA,0.0112047342399713,0.0329923184331249,NA,NA,NA,NA,0,0,NA,0.0317293868932528,NA,0.0446290483456628,NA,NA,NA,NA,NA,NA,NA,0.019757788506796,0.0254196338375954,0,0.00756692313545531,0,NA,NA,NA,0,0.00525124744219076,NA,NA,0,0,NA,0.00878393406428507,NA,NA,NA,NA,0.00818213153704981,0.00951807164055328,NA,0.0224509001923491,NA,0.0648994557412593,NA,NA,NA,0.0143952683119606,0.0107544569628487,NA,0.0272411700719529,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0.017975857064944,NA,0.0279077383307928,NA,0,0.016082943305424,0,0.0121566836318513,0.0128204923711427,NA,0.00572974237526359,NA,NA,0.0179174113801662,0.0243413483642927,0.0262890934113309,NA,NA,0,0.0133685852364425,0.0287503886039149,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"40",4,2007,0.0135771704589823,0.0139892872270352,0.0083761002422316,NA,NA,0.00927606951474035,NA,0.0275763717540708,NA,NA,0,NA,NA,0,NA,NA,0,0.00615092323712067,NA,0.0459621372336774,NA,1.44729863279212,0.0410852971040945,0,NA,0.0011049233888311,0.0247057761292501,0.00637185393897247,NA,NA,NA,0.045064447828927,0,NA,0,NA,NA,NA,NA,0.0144266212184842,NA,NA,0,NA,0,NA,NA,0.039546520617616,0,NA,0.0223865070141944,NA,NA,0,0.0573298184235929,NA,NA,NA,NA,0,0,NA,0,NA,0.0356464216093594,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.0104342959404188,0.049656048706418,NA,NA,NA,0,0.0308357052536016,NA,NA,0.0443423784853668,0,NA,0.0181638204247897,NA,NA,NA,NA,0,0.0100207130430115,NA,0.0145365138200025,NA,0,NA,NA,NA,0.0100605058034122,0,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0.0289992927162106,NA,0.122785973064066,NA,0.0160710602505174,0.0026771157582674,0,0.00322415332267692,0.00981552837566439,NA,0,NA,NA,0,0.0490625949345855,0.00506610791745066,NA,NA,0.00658533972527771,0.0313372782456195,0.0275754764653847,NA,0.0297350901000796,NA,0.0505294890689777,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"41",5,2007,0.00710512587149907,0.117819448162175,0,NA,NA,0.00412499772195678,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,0.0101261337640835,NA,0.0229687712578414,NA,0.0345140897680391,0.0517840589174136,0,NA,0.0180460482004634,0.00718478872141006,0.00485618483820653,NA,NA,NA,0,0.0212315440171437,NA,0.0237651682271885,NA,NA,NA,NA,0,NA,NA,0,NA,0.0604106835786285,NA,NA,0.107615393799939,0.0492809066779732,NA,0,NA,NA,0.00860435581872077,0.239452780062599,NA,NA,NA,NA,0,0,NA,0.0535559962073207,NA,0.0385465427401141,NA,NA,NA,NA,NA,NA,NA,0.102079514367852,0.0306918667860588,0,0,0,NA,NA,NA,0,0.00618088095920709,NA,NA,0.0763333298538922,0,NA,0.0229354833713811,NA,NA,NA,NA,0.0654460938724467,0,NA,0.514832465996805,NA,0.600162315707014,NA,NA,NA,0,0.0192672731439091,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0.00515451476494066,NA,0.0438656218795691,NA,0,0.0161491486357679,0,0,0,NA,0.0143596122809557,NA,NA,0.00560735295100589,0,0.0470839029134933,NA,NA,0.0148624458170745,0.063190125360632,0.0191809317459825,NA,0.0421087328921207,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0486772501517122,NA
"42",6,2007,0.0105922772630423,0.0154898640051691,0.0175023889519544,NA,NA,0.00817423466558783,NA,0.00708826722195318,NA,NA,0.0481703079637123,NA,NA,0,NA,NA,0.0127902425444303,0.018878183023412,NA,0,NA,0,0,0,NA,0,0.0190818127232007,0,NA,NA,NA,0,0.00825947091430217,NA,0.063143018243053,NA,NA,NA,NA,0.0308397935736068,NA,NA,0.0644157227277894,NA,0,NA,NA,0.0181316571106362,0.0116257375199117,NA,0,NA,NA,0,0.114177846102758,NA,NA,NA,NA,0,0.0496032824037827,NA,0.00404669200858004,NA,0,NA,NA,NA,NA,NA,NA,NA,0.0267776650572963,0.0521823347850586,0,0,0.0269452386363326,NA,NA,NA,0.0561229652473152,0.00879148913568398,NA,NA,0,0.0102624280923304,NA,0,NA,NA,NA,NA,0.0161743571380872,0,NA,0.0334530929205685,NA,0,NA,NA,NA,0.0181413030776543,0,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0.0287036755583114,NA,0,NA,0,0.0160638212482599,0,0,0,NA,0.0223958929288902,NA,NA,0.00695124890521214,0,0,NA,NA,0.00583238761204401,0,0,NA,0,NA,0.0366578747492051,NA,0.0183636311719021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0248987641362886,NA
