"","Group.1","Group.2","AES.GENER","AFP.PROVIDA","AGENCIAS.UNIVERS","AGUAS.ANDINAS","ALMENDRAL","ANDROMACO","ANTAR.CHILE","AUSTRALIS.SEAFOODS","AZUL.AZUL.SHARES","BANCO.DE.CHILE","BANCO.DE.CREDITO.E.INVERSION","BANCO.SANTANDER.CHILE","BANMEDICA","BANVIDA","BESALCO","BLANCO.Y.NEGRO","BLUMAR","BUPA.CHILE.DEAD...DELIST.26.10.16","CAMPOS.CHILENOS","CAP","CEM","CEMENTOS.BIO.BIO","CENCOSUD","CIA.GNL.ELECTRIC.DEAD...DELIST.03.10.16","CINTAC","COCA.COLA.EMBONOR.PREF.","COCA.COLA.EMBONOR.SERIES.B.PREF.","COLBUN.MACHICURA","COMPANIA.AGROPECUARIA.COPEVAL","COMPANIA.CERVECERIAS.UNIDAS","COMPANIA.CHILENA.DE.NAVIGACION.INTEROCEANICA","COMPANIA.PESQUERA.CAMANCHACA","COMPANIA.SUDAMERICANA.DE.VAPORES","COMPANIAS.CIC","CRISTALERIAS.DE.CHILE","CRUZADOS.SADP","CTI","CURAUMA","DETROIT.DIESEL.DEAD...DELIST.18.11.16","EDELPA","ELECTROMETALRGCA","EMBOTELLADORA.ANDINA.SERIES.A","EMBOTELLADORA.ANDINA.SERIES.B.PREF.","EMPRESA.NACIONAL.DE.TELECOMUNICACIONES","EMPRESAS.AQUACHILE","EMPRESAS.CMPC","EMPRESAS.COPEC","EMPRESAS.IANSA","EMPRESAS.TATTERSALL.DEAD...DELIST.29.12.16","ENEL.AMERICAS","ENEL.GENERACION.CHILE","ENGIE.ENERGIA.CHILE","ENJOY","EPERVA","ESVAL.C","FONDOS.HABITAT","FORESTAL.CONST","FORUS","FOSFOROS","GASCO","GRUPO.EMPRESAS.NAVIERAS","GRUPO.SECURITY","HIPERMARC","HITES","INDIVER.DEAD...DELIST.12.01.17","INSTITUTO.DE.DIAGNOSTICO","INVERCAP","INVERSIONES.AGUAS.METROPOLITANAS","INVERTEC.PESQUERA.MAR.DE.CHILOE","INVEXANS","ITAU.CORPBANCA","LAS.CONDES","LATAM.AIRLINES.GROUP","MARINSA","MASISA","MIN.VALPARAISO","MOLYMET","MULTIEXPORT.FOODS","NACL.EXPLOSIVOS","NORTE.GRANDE","ORO.BLANCO","PACIFICO.V.REGION","PARQUE.ARAUCO","PAZ","PEHUENCHE","PILMAIQUEN.DEAD...DELIST.13.04.16","POLPAICO","QUINENCO","RIPLEY.CORPORATION","SACI.FALABELLA","SALFA.CORPORATION","SCHWAGER.ENERGY","SIGDO.KOPPERS","SOCIEDAD.MATRIZ.BANCO.DE.CHILE.A","SOCIEDAD.MATRIZ.BANCO.DE.CHILE.B","SOCIEDAD.MATRIZ.BANCO.DE.CHILE.D.PREF.","SOCIEDAD.MATRIZ.BANCO.DE.CHILE.E.PREF.","SOCIEDAD.PUNTA.DEL.COBRE.A.PREF.","SOCIEDAD.QUIMICA.Y.MINERA.DE.CHILE.A.PREF.","SOCIEDAD.QUIMICA.Y.MINERA.DE.CHILE.B.PREF.","SOCOVESA","SONDA","SOQUICOM","VENTANAS","VINA.CONCHA.Y.TORO","VINA.SAN.PEDRO","VOLCAN","WALMART.CHILE.DEAD...DELIST.27.10.16","ZONA.FRANCA"
"82",10,2010,-2.12471293647915e-05,1.61300575050433e-05,0,-4.67735663668221e-06,-1.06353746857412e-05,-1.3874325697839e-05,-2.13031128748151e-06,NA,9.2457159983545e-06,-5.92747807027723e-05,-2.20000324196066e-05,-2.85135325260592e-05,-2.43310071139126e-05,-1.25760741629484e-05,-3.35564147312271e-05,-4.31720584538976e-05,-2.22232707162528e-05,NA,2.32332635188911e-05,-8.55013017471157e-07,0,-0.000103633722430417,9.20804679274886e-05,-1.0905031375881e-05,-4.82872307156834e-06,0,1.31573984153893e-05,-1.54560667198563e-05,0,7.09564756735405e-05,9.8950875704586e-06,NA,-8.9272585230274e-06,-4.73466599450618e-05,-1.28548929662872e-05,-0.000240191518887659,1.12726696644608e-05,-9.93656716861892e-06,0,2.0501539034375e-07,0,-5.24393178776716e-07,-8.80444937963266e-06,-1.45597697752308e-05,NA,-8.39198812438212e-05,-8.46435158669318e-06,-1.52303319478345e-07,0.000178125498073347,-1.2209068857e-05,-1.36183503330585e-06,-7.00272549130825e-06,-1.22204165605213e-05,-2.53051637486375e-06,-0.000164473684210526,2.92236618105201e-05,2.95535978628326e-07,-6.41501192727105e-06,-4.24820412526853e-06,-1.2446648641336e-06,1.91441859374124e-06,-1.29992008069342e-05,-0.00264727614600089,6.31940072102719e-05,0,-2.7998773328934e-05,0.000129584893882566,-0.00014396180335087,-4.18267461113812e-05,-4.07871798477449e-05,1.39623433524573e-05,-3.06160853532956e-06,-1.79939186538614e-05,-0.000187151579466504,-2.59892756464297e-05,1.21461869380502e-10,2.72469362005286e-05,-3.38790033572581e-05,4.09386081447254e-05,1.91159116519127e-05,1.7575848590947e-05,-0.000163547698482526,6.28426392991524e-05,5.57541843815282e-05,8.35866989773395e-07,1.22154268239941e-05,0.000175776754736228,8.57120973776118e-06,-7.57136579582695e-06,-3.06473896708543e-05,1.69990149146169e-05,-3.83661773494684e-05,4.91071138513852e-05,-0.000402630003408192,2.83558702826337e-06,-5.58219663556446e-06,-6.71956412960476e-07,-8.32407440764517e-05,-1.68421052631948e-16,-1.38886092382049e-05,4.04466992387176e-05,2.91832664623432e-05,2.53854749359194e-05,-5.45523554180772e-07,2.80621752231496e-06,-5.40129596012292e-05,-8.34899872413716e-06,2.92845971227765e-05,-2.93442643748074e-06
"83",11,2010,3.58863439733988e-05,3.54693685943923e-05,-2.83109682917162e-06,-2.13422859759142e-05,1.13282913547508e-06,3.03084115182794e-05,-1.21229482088029e-05,NA,-9.2643367036008e-06,-4.28395271255904e-06,3.75196557329161e-05,-2.82718393655528e-05,7.85969818008326e-06,-4.86325495040211e-05,3.74551016515443e-06,-0.000170060323779244,-1.05317585593745e-06,NA,-0.000168918226097605,6.86549635320514e-05,0,-6.30608222098799e-05,2.92373998730514e-05,9.86541158846256e-06,3.98213809588045e-05,-2.939441505e-13,3.12847449462638e-05,3.99971403682949e-06,0,7.95370529225917e-06,-8.45580038633854e-05,NA,1.75240319221189e-06,-0.00025827055168234,-2.34758283477746e-05,-0.00049310034881873,-5.98255414817337e-05,-3.13719109496839e-06,0,-7.03929009784357e-07,-9.90513907262881e-08,7.20732417664856e-06,-2.21869522223529e-05,3.33791163784201e-05,NA,-2.27058088967724e-05,-1.50351828984351e-05,-6.48331767764299e-05,-4.73824398075062e-05,6.34442843349876e-05,4.54625364693157e-06,-1.85375125358712e-05,2.48674816715311e-05,-4.68801466206047e-05,-0.000264550264021164,-1.89318280003121e-05,1.08310893106085e-07,-4.40335588996587e-06,0,-2.01606388684461e-05,3.76154908450819e-06,-3.21718763233266e-05,-0.000438854018686432,-2.1421286496879e-05,1.49257626743276e-05,-0.000191912295239859,-6.91922575563584e-05,-5.05317129888015e-05,3.42079405166224e-06,-4.71374788828067e-05,4.87288014839114e-06,-6.43679852860186e-06,1.5869991613811e-05,6.27833407615284e-05,-3.16811655870962e-05,-2.00482004302186e-06,-0.000172036211012954,3.88552343985281e-06,-1.04752076719332e-05,-2.23956664780272e-05,-3.14580855522995e-05,-6.19449146422877e-05,3.11967428113293e-05,-8.17794193340679e-05,3.8412552993831e-06,1.3005769031041e-05,1.5509636630377e-05,-2.94280007469011e-06,-1.03913323951643e-06,1.53287570896591e-05,3.26199038888477e-05,-2.17601197664499e-05,-4.85569430634431e-06,-1.05795492436704e-05,4.35180792494603e-06,-9.10850963812366e-06,-2.01463403332369e-06,3.09888037891275e-05,-3.93890645727382e-05,3.59987624356488e-06,-9.16278611033534e-06,-3.61159874202361e-05,6.8269971886013e-06,1.72300298460645e-05,-3.27373093055783e-05,-3.51742764637693e-05,1.08613144929643e-07,0.000163579147206214,4.15507331373959e-05
"84",12,2010,-9.05638248903281e-06,5.17927623770946e-05,0,3.09191412443979e-05,-2.59912866283093e-05,-1.74754881155361e-05,-5.56791580299417e-05,NA,-5.71464472847002e-06,-1.62663088723061e-05,-7.80539928014808e-06,-1.4631423265169e-06,0.000128667489541622,-2.13420022218387e-06,8.24783681221084e-05,-7.76698931959125e-05,-9.46131889117256e-05,NA,-3.8218787379676e-05,8.82047750215843e-06,0,2.29379898608543e-05,1.23738157904071e-06,-9.13659853777561e-06,4.77884677544396e-06,0,-1.41188534567432e-05,1.19025576614648e-05,-3.64013444242424e-11,3.58746474179757e-05,-0.000192137819627859,4.11687305476042e-06,-1.50554049286175e-05,-2.57619221538608e-06,-1.30852107918812e-05,-0.00011862862262768,-1.17769064071129e-05,8.17235796420367e-06,-9.95459379686681e-06,-4.90933983294883e-06,-8.82127523089122e-06,4.29702270937512e-08,2.06502527430276e-06,1.04912896825367e-05,NA,6.0789427744247e-05,7.1187224712177e-06,8.06911372973841e-06,-3.64600406329751e-05,3.4101063819091e-06,6.16252999423869e-06,-2.21729050952592e-05,7.01324933402714e-05,0,-0.000135281385281385,2.66034967353109e-05,-3.79485904477369e-06,-3.29515608124256e-05,-1.03921109534839e-06,4.93782249147203e-06,-2.40117450496317e-05,-6.86482879512867e-06,-8.55213697540855e-05,3.76531929901895e-05,-3.01862351078442e-06,-1.11269056308037e-06,-1.84246332353327e-05,2.75055780492055e-05,-5.29085869027083e-05,1.16792027676959e-05,-8.29090614116225e-05,-5.7988460376669e-06,1.31329129557639e-05,-7.58834136235168e-05,-1.85604318364701e-05,-5.68345290107111e-06,-1.6834072805145e-05,9.95491079755858e-05,9.60931659786313e-06,-5.02944002276704e-06,8.1014994092945e-05,-4.17164272341913e-06,6.61293215788504e-05,0.000197873317432312,4.60091929514943e-05,2.39088994759948e-07,-0.000158285275672875,-8.46669384012586e-06,-3.11356433193071e-05,8.9189287697774e-05,0.000103636806173516,-0.000166280129212817,0.000111165311880002,5.60908731196854e-06,6.28062142596258e-05,-1.66381276922128e-05,-4.77671316065446e-06,5.56677900600452e-06,1.22624285418e-05,2.37073727087523e-06,0.000245084534549565,-2.67189120117149e-05,1.90651102381937e-05,1.26707773075932e-05,1.73466812453053e-05,1.02138119223437e-05,-5.78455715315869e-05,-0.000173307734590778,-2.05470397931392e-05
"85",1,2011,-4.45610802755395e-05,7.75234495119049e-05,0,-1.23377325890404e-05,-3.59207500269168e-05,0.000326266127098825,8.53961524224688e-06,NA,-5.68225133548447e-08,8.16691787461645e-05,3.51246853076528e-05,5.98228060023597e-05,9.09159192678305e-05,-5.69651886202491e-05,2.14429123809242e-05,1.15380276758049e-05,-0.000100395657159139,NA,0.000181794293769502,5.42281511052266e-05,0,-6.50472893396064e-07,1.62866202260892e-06,4.64832055756782e-06,8.65752201274295e-06,-3.32228117794803e-07,-2.3846798430421e-11,-3.26228880795709e-05,-4.32432097921053e-11,2.64852709840952e-05,4.73654399299329e-05,3.62936835129392e-05,5.91151877964199e-05,-0.000830896632467603,-1.28035514659907e-05,-0.000115003722097592,2.88888090633879e-05,0.00012670968695193,-7.64916956657958e-06,-7.26405541029732e-08,-3.99334973764803e-07,3.37437269479087e-05,7.61461064392052e-05,1.93935833985199e-06,NA,6.60699908039868e-05,6.18412950693674e-05,0.000126879242057614,3.06825837569961e-07,3.56517148442699e-05,3.48645025489595e-05,-6.08683813130195e-05,0.000102008573205943,-5.69113066836642e-07,-0.0642939436878008,0.000145367932343333,-3.26452326578935e-12,0.000113234108029011,-6.59238870053842e-06,8.28945874015185e-06,-2.49896473236647e-05,-1.43562860746111e-05,0.00203742296385075,8.83813787427959e-05,0,0.00021910493695018,3.23753564867011e-05,-8.0215865878088e-06,0.000146050384216163,1.05808420822443e-05,3.89439321005734e-07,9.30514959019488e-05,7.51727072686797e-05,9.85945108771031e-05,4.00110800648281e-06,-4.18504770231743e-08,4.02441144720665e-05,5.14689112845431e-05,-2.41755515864302e-05,-1.10318248410648e-05,-0.000163327558443707,-8.58640804786438e-05,-2.24359230811833e-05,2.91313469194385e-05,-1.26211128274277e-05,6.33615662817629e-06,1.99391822240923e-07,3.29780121948791e-05,1.06129381362412e-05,4.23335530917853e-05,9.46215900828843e-06,-0.000304331988044056,0.000226097351269683,-5.46607600420026e-06,5.29890236577685e-05,0.000194346392667948,-1.41285592504793e-05,-8.61709408792413e-07,1.32697829606394e-05,6.51114275083571e-05,9.05476106665054e-05,5.23460737215393e-05,5.87742254569736e-06,-3.0461499758941e-06,-9.1199914780579e-06,-2.25069198295685e-06,-9.83146224319295e-05,7.42179925009527e-05,1.31980641677781e-06
"86",2,2011,6.20322926303408e-05,-2.41809473258255e-05,0,3.83998942527542e-05,2.75575791022768e-05,-5.70528193515939e-05,-4.48558636447678e-05,NA,-1.22250362603479e-05,1.84088251460629e-05,0.000219460199855605,-1.12785383593113e-06,1.28718604189683e-05,-5.61339100024882e-05,0.000417289289298812,-0.000158702056296756,-6.76961513666433e-06,NA,-0.000161658656891949,7.36258171904472e-05,-4.67836257309942e-06,-9.80813057780114e-05,0.000244766640406814,7.10048203777966e-05,0.000136494990517338,0,1.03858826593221e-06,0.000147552883892226,0,2.17735945428493e-05,0.000108892779576661,-3.98395905728897e-05,0.000195537825688313,-1.60437673653727e-05,2.13284169127637e-05,3.29646564714288e-05,-4.33463026191761e-05,-5.60963030183492e-06,0,-5.30062660293172e-06,-6.08917038482333e-07,-5.62252306268102e-05,-1.07656876656597e-05,-7.96031330011682e-06,NA,2.72789700657395e-06,-9.46057938802922e-05,3.35763851944389e-05,-1.22421860014328e-09,7.41413338980828e-05,4.8907648388134e-05,-2.17569803337229e-06,6.17293342236553e-05,0,0.000997165824157618,-3.2720295052061e-05,-1.02376556916959e-07,0.000120680850580686,0,2.58765885275677e-06,-9.15256615107789e-07,-1.51712888658254e-06,-4.68847451720566e-06,3.56901762900268e-05,0,0.000111775363978068,7.18994023210195e-06,4.6643047811497e-05,0.000136032671639274,8.43035825573017e-06,2.41056180491393e-05,-8.19925800747398e-06,6.96271954942982e-05,-5.8334632425487e-06,2.8462461463618e-05,-2.11370111544915e-07,3.65609704153833e-06,-9.64539774104219e-05,-1.52849090903125e-05,7.27119055982104e-06,-5.39870000485043e-05,-3.75904532915285e-06,-4.17321512104946e-05,-1.3281684493378e-05,-1.79859462736842e-10,-4.83236027870282e-05,-3.07723984046061e-06,1.248268848823e-05,9.35944929365418e-05,6.33136237055939e-05,0.000289922416828625,0.000214552753242026,0.00010949168065998,9.58813219932277e-05,5.04275564012234e-05,-8.81178382187316e-05,-6.74569735412575e-05,-1.27783124847108e-05,-5.81543149796245e-06,1.55666619607181e-05,0.000133332171862712,0.00011911712211482,-1.11487732841306e-05,-2.5544396580843e-05,4.02016285780282e-05,1.61739250077819e-05,-4.32540907989896e-06,-2.80027477432327e-07,-6.24214549011732e-06
"87",3,2011,1.11943265151533e-05,3.16238530407802e-05,-1.3362503102471e-09,-7.373615495489e-06,4.3891618556406e-06,5.11316850181089e-09,2.17969365518959e-05,NA,-4.19137069830221e-06,3.48885932556593e-05,1.37914709331243e-05,0.000107098682262823,4.55724866079798e-05,6.20570016342234e-07,8.21277213701833e-05,3.01246653379116e-05,-0.000262646078391659,NA,8.7292121930238e-05,7.73997455356843e-05,0,6.45749426708148e-05,0.000109565146314309,3.85698555979087e-06,3.80782088716809e-05,-2.22007337556003e-06,-5.50938832346707e-06,-2.41498023446113e-05,1.52038744948857e-05,3.60405244387008e-05,-1.40100084575693e-05,-1.42981963202919e-05,0.000992399122187695,-7.81988994669058e-06,-2.50848056405091e-08,-2.28024212546689e-05,7.80778569585119e-06,2.65055914111949e-05,-3.77167792309096e-06,-7.48962676193472e-06,-4.12068824416802e-06,-4.11504219217411e-05,0.000124419168766197,3.81047204768321e-05,NA,0.000124048242943573,5.55374736144063e-05,0.000101211110591222,-5.30521217644313e-05,2.77967280159574e-05,2.09545414589052e-05,1.21999845234743e-05,0.000278393492118399,0,-0.00267173008348897,1.74445749512428e-05,-2.99235144709716e-07,8.79560910164095e-05,-1.96326725957338e-05,-8.06197656187797e-06,-7.34761653077842e-06,2.47992522504637e-05,-0.000156698929547733,2.45795772128321e-05,0.000249372492132639,-0.000150227982261579,2.72964980290419e-05,-2.07280960846223e-05,0.000273628951754416,-3.13617628451851e-05,-3.68667758297892e-05,-2.77806683080714e-05,3.44706655952628e-05,0.000322628925653831,9.56298317252185e-05,-7.32322963932777e-05,2.04795171087207e-05,0.000190575168657852,-2.31466332981831e-06,5.84201960374314e-06,-3.926801837703e-05,-4.59593321356389e-06,0.000114774187157049,2.91537523620073e-05,7.5129019130966e-06,-8.43473757535718e-05,-3.86381092599692e-06,-1.4686098357667e-05,-5.75452032073215e-05,-4.04440501785824e-05,5.54418895124195e-05,-0.000337713994734882,8.45090379316915e-06,-0.000584516902645776,0.000275414278837751,-8.71499263765503e-05,-7.46185754096728e-06,-2.71168322106326e-07,-3.62740853199143e-07,-2.5837069494636e-05,1.12596994052515e-05,-1.34432931480954e-05,4.55843914435231e-09,-2.24333302668919e-06,0.000202051071130968,9.58363127699345e-06,2.4725389159059e-05,-5.61052547729939e-06,-3.34217746742764e-06
"88",4,2011,4.60758511667771e-05,1.41913237869882e-05,-1.62715266901053e-09,-1.30979992253549e-06,5.78288395666106e-05,0.000114649074515012,2.38710281276827e-05,NA,-7.1096542493318e-06,-1.19716135313423e-05,3.72073185566276e-05,-9.06127399580589e-06,4.30155562254803e-06,-0.000164351224629452,-1.00899200154894e-05,-3.11770257627031e-05,-2.70006727424379e-05,NA,-0.000108915490037697,1.2136939434799e-05,-2.51592150590453e-06,-3.55212788607798e-06,-3.76170688800532e-05,1.97120848809895e-05,1.20606563693895e-05,0,3.96415308207079e-05,1.21617432264095e-05,3.297745897416e-07,5.87026563675506e-05,-4.37637259913011e-05,8.85848602586934e-06,-0.000587833881528005,0.000214369288571503,-7.52681206573463e-06,-2.8378443733921e-05,-2.58321590226142e-05,8.43930125600013e-06,-4.23856016634284e-06,-0.000129940178206939,-2.17063540650248e-05,-3.27669170087953e-05,1.58262902708679e-05,8.64577052788285e-05,NA,5.82712839280264e-05,3.52567346531439e-05,2.84825909270049e-06,7.86846064703926e-07,-1.05211900353031e-05,-5.65479877650482e-07,-1.46768634903149e-05,3.62560902962182e-05,-2.87251879190067e-05,-0.000398875113604949,3.00088962135568e-05,-3.81997248855918e-07,5.77321187031694e-05,-0.000147655989643937,-1.33333542504424e-05,-1.1922929427968e-06,-1.15167824992315e-05,-0.000261125457970775,-6.68873260903983e-05,-1.63305135606585e-06,1.79430397571507e-05,-7.9388588935672e-07,1.48913350875168e-06,2.70053722762173e-05,-3.51095820143066e-05,-1.28972770149038e-05,-1.51307712857717e-06,1.8148790159553e-05,-0.00013077008855697,2.0770300679214e-06,-9.53050388872527e-08,8.06623424502426e-06,3.5326463514199e-05,-7.70628541091397e-07,-2.92090775531405e-05,-4.95046326236175e-06,-1.20978215758948e-09,-2.48727539994425e-05,-2.81644662351008e-06,1.40814945109936e-05,-6.9687412240269e-05,-1.77973643039728e-05,6.34938393231654e-05,1.95014320784314e-05,4.64827477831036e-05,-6.43094976488363e-05,0.000551907323080067,3.14045628729433e-05,-6.66007049967779e-05,-2.34312514347881e-05,-2.40860760789044e-05,-1.71754497900658e-06,-1.48369094746026e-05,-1.27959655020918e-05,1.96654506440321e-05,-3.0319138968231e-06,-3.38000182030869e-05,-8.74917767987969e-05,-8.19828036262168e-09,-3.79514886395826e-05,5.28001632830837e-05,-8.24426504530255e-05,-2.63157894737996e-21,-3.1528764338572e-05
"89",5,2011,-5.93774099656783e-05,-4.03210266460679e-05,0,-1.57090650602354e-05,-2.71950597321936e-05,-5.59356855143676e-06,3.07658974435031e-05,NA,0,1.2873105514922e-05,-6.20473950197933e-05,-9.8364137886597e-06,-2.58014059035887e-05,-2.9174343827785e-06,8.17627789310912e-06,-1.69986614933881e-05,-2.08851045104024e-08,NA,5.42247682157503e-05,1.54068191506195e-05,-0.000667823341924447,-5.56155356498878e-05,-4.15269452258781e-05,-1.01248774963123e-05,1.58407089052037e-05,0,2.05927900368113e-05,4.46288917759365e-06,-7.17988797500024e-08,3.73875042564449e-05,7.92393145287577e-05,-2.552189919441e-05,-9.1115255864266e-05,0.000230916762327138,-4.04159247321375e-06,-3.92607460480661e-05,2.63863771269184e-06,0.000150708166282632,6.92977028310763e-05,-1.41597108201121e-06,-0.000181965622746572,-4.40497578454631e-06,-4.48306908789509e-05,-1.71466864086806e-05,-9.66248233622168e-07,-1.21097877282189e-05,-3.41810984103421e-05,-4.50069124593707e-06,-4.68120939112424e-06,-3.72102024404617e-06,-1.0126274318958e-05,-4.33458168280619e-05,-3.86694109167486e-05,0,-0.000483738904525887,-2.49845964694456e-05,-2.552394259178e-06,-7.41565973818522e-06,0,3.45256146471924e-05,-6.38775664735167e-08,1.29266450637882e-05,-4.00122962240474e-06,4.00531072010411e-05,0,-0.000128458053584931,9.18075695798149e-07,-1.78859212408991e-05,-3.52097012689668e-05,-4.82127386338168e-06,-4.64027904580889e-05,-4.27513462178492e-06,9.22836539316446e-06,-2.95895694913049e-05,2.89399292307493e-06,1.022052643905e-10,3.4116569062617e-06,-2.55455726994386e-06,1.98167539389464e-06,-4.14123164202168e-06,-5.32641343128877e-05,-1.53075188926688e-07,-4.90286715568158e-05,4.52580161147427e-05,1.09661189573532e-06,-3.6227641256037e-05,-3.07371607123875e-05,-2.84461682505848e-05,3.76960757827179e-05,3.00943997408716e-06,0.000114932413168177,-0.000122096186929502,-4.3975362087472e-05,-1.16233251610701e-06,-4.38448663596545e-05,4.98797587337968e-05,-2.64158769284667e-08,-6.25756903734128e-06,-1.16535323542302e-07,3.68311900098617e-05,-9.24844133872778e-06,2.21003077184172e-05,-2.99447980338634e-05,-1.2947188512189e-07,-7.40487931196836e-05,-3.0413003988449e-05,-2.21126146194647e-05,2.15114944529649e-05,-3.30382082391319e-06
"90",6,2011,2.56687742320339e-05,2.30838742421642e-05,-4.37317725947524e-08,-2.37749996495041e-07,-3.60774584954462e-05,-3.91712064203272e-05,4.52613229484459e-05,4.17205525730791e-05,-1.23329535371824e-05,-2.76242909897908e-05,-3.57625532661779e-05,-1.73732055147578e-05,4.65349289132108e-06,-1.09235465030773e-05,-0.000129889868179345,-3.27895321405414e-05,-2.01118023564334e-06,-5.01190950913553e-05,-3.17037583101592e-05,7.52297905404873e-05,0.000165110991152792,-6.31969988060348e-05,0.000135831261758031,-0.000108463966135054,-2.25168340600596e-08,-3.14568886880952e-11,-5.2178055648144e-05,1.18062210217991e-05,-7.683521019552e-07,1.86680712279392e-05,6.57552400414591e-07,-2.94674526614429e-05,-0.000133581253768609,-2.05999902981249e-05,-4.18289906414465e-06,0.000170864277654379,-4.1201709478463e-06,-0.000452944251765546,-7.06556936860804e-06,-1.56894067884935e-05,1.2727470429777e-06,-4.86929838540171e-06,-1.5863288359134e-05,1.79488654758769e-05,5.54792821092461e-05,1.94442589292038e-05,4.33330123392743e-05,0.000367964302117776,-7.51173376485006e-05,-5.22539433575649e-05,-2.90592682741394e-06,3.95705390582873e-05,-4.60984640808292e-05,0,-2.93944732510288e-07,-4.87493919163994e-05,-1.21477259475238e-09,-0.000383663202526253,7.20527234941431e-09,-1.39999128116583e-05,4.43721712716562e-07,1.9693482858529e-05,-0.000400561770073464,0.000654450913687552,-1.05721234285712e-12,2.14498163637129e-06,-5.26940922248295e-05,-8.12032178646898e-05,-6.572664778041e-05,1.19759562941268e-05,-7.65634108672365e-05,-3.35751525506169e-10,8.59004565078825e-06,-0.000228182831709846,-5.51517638940432e-05,-1.45648687881105e-07,-1.09684515366974e-05,4.04288194575376e-05,-3.31763461123902e-06,3.9978100147487e-05,2.17223704086117e-05,-3.53318115765686e-06,2.37374787839402e-05,0.000523717268607127,4.10216642419533e-07,-0.000163329816308186,-7.64251462880709e-05,-7.30048432917254e-05,0.000137590926146361,0.000105417260517163,-4.53565921381768e-05,-0.000666954147461547,-6.14248679623902e-05,0.000370110719938135,-0.000101572781356092,-5.283458535062e-06,0,2.42685598487805e-05,1.24449819264573e-05,-3.8859310334511e-05,6.71264873539133e-05,-4.7628018159892e-05,-1.87861560835536e-07,-5.35596037182779e-07,-0.000179948537010428,-0.000107129794988791,-0.000195496504648322,-1.48615428101432e-05,7.71630949333398e-05
"91",7,2011,-1.83733525434317e-05,-8.79486341254011e-05,-1.09692231184424e-07,-1.53414777629718e-05,9.53119627950869e-06,-1.03847070354199e-06,-1.42529557373093e-05,-5.01544773706618e-05,2.15290935439636e-05,1.03680895232276e-05,-9.83049487807544e-06,-2.42595409368974e-05,4.85834321384101e-06,-2.17409843885396e-05,1.7909092837955e-05,-1.76646351575164e-05,-5.222694938535e-07,3.38555297823415e-05,5.83557631052406e-05,-1.32488283717484e-05,-0.000121015044209759,-6.7965357164498e-05,1.9604277143963e-05,-7.04438289738048e-05,-1.38600372809426e-06,-7.01161519301381e-06,1.54694008460722e-05,1.10288941738658e-05,0,1.46581570276359e-05,-1.16052631579007e-18,-0.000141410160873303,8.84662885434287e-05,-3.92358278785347e-06,-1.59888265833322e-06,1.92137588231103e-05,-1.27398330675003e-05,-8.15491342758004e-05,-7.28202709265789e-10,6.84380673402471e-05,-2.43137158880853e-07,5.18363676401922e-05,4.53505712692493e-05,-5.26668741115744e-06,9.24115693971486e-05,-2.09195507277434e-05,-1.06866905108576e-05,7.5168527481664e-05,-4.19295919673842e-08,-9.48006264660607e-06,6.00175627518816e-06,-2.36043282366005e-05,0.000114291463401337,-0.00375598448841215,-0.00110332800900367,-0.000156198799955574,1.64376069198947e-09,5.03207416251192e-05,0,4.17398804991404e-06,1.49070473470432e-06,4.82421824964567e-05,0.000417641785928236,0.000129334499638045,-5.36189289514295e-06,-1.34654515920292e-06,1.13645509622504e-05,-7.10605122769621e-05,0.000233299846536503,-0.00051730053829326,-1.61495540391814e-05,2.45294572217817e-06,7.82070596812155e-05,2.5421719647442e-05,-2.84728968181351e-05,-8.54408764524947e-08,-7.12686914050029e-05,0.000223410410426659,1.68141066487874e-07,-5.13279096850247e-06,5.20578533074143e-05,-2.07084352322846e-06,-1.243726263605e-05,4.13493790786e-05,-3.85101812620518e-05,1.82134824869709e-05,-4.89225574776685e-05,-1.12987060433601e-05,-1.33126040774417e-05,-2.39298612121666e-05,-2.79212496171889e-05,-0.000143803135921379,-4.46821142943592e-06,-1.15968265837638e-06,-7.05691310177e-06,-5.97347832404953e-06,-4.03617689452805e-07,3.97106434259592e-05,1.43123413081927e-05,-1.09591823254466e-05,7.13307388800493e-05,-3.10742748594394e-05,-2.8166743253124e-05,-4.85387012933266e-07,-1.82608930981651e-05,6.264760859298e-05,-1.78966451378947e-06,-5.48144736583997e-05,-1.8574938854314e-05
