"","Group.1","Group.2","AMBEV.ON","GERDAU.PN","ECOD.INFU.E.LOG.ON","METALURGICA.GERDAU.PN","LOJAS.RENNER.ON","ITAU.UNIBANCO.HOLDING.PN","CPFL.ENERGIA.ON","LOJAS.AMERICANAS.PN.REP1.PN","CYRELA.BRAZIL.REALTY.ON","SMILES.ON","CIA.ENERGETICA.DE.MINAS.GERAIS.PN","BANCO.SANTANDER.BRASIL.UNITS","BRF.BRASIL.FOODS.ON","USINAS.SIDERURGICAS.DE.MINAS.GERAIS.A.PN","ENGIE.BRASIL.ENERGIA.ON","WEG.ON","QUALICORP.ON","EMBRAER.ON","CMPH.COCS..RODOVIARIAS.ON","ENERGIAS.DO.BRASIL.ON.BRAZIL","RUMO.ON","RAIA.DROGASIL.ON","HYPERMARCAS.ON","ITAUSA.INVESTIMENTOS.ITAU.PN","MRV.ENGENHARIA.E.PARTICIPACOES.ON","BANCO.DO.BRASIL.ON","VALE.ON","KLABIN.UNITS","MARFRIG.FRIGORIFICOS.ON","BMF.BOVESPA.BLVAL..MEREFU.ON","BB.SEGURIDADE.ON","PETROLEO.BRASILEIRO.PN","ESTACIO.PARTICIPACOES.ON","EQUATORIAL.ENERGIA.ON","CIA.PARANAENSE.DE.ENERGIA.COPEL.PN","BRASKEM.PN.SERIES.A","BANCO.BRADESCO.PN","MULTIPLAN.EMPE..IMOBS.ON","SUZANO.BAHIA.SUL.PAPEL.CELULOSE.A.PN","NATURA.COSMETICOS.ON","VALE.PN","BANCO.BRADESCO.ON","CIELO.ON","KROTON.EDUCACIONAL.ON","FIBRIA.CELULOSE.ON","CPAD.SANMT.BASICO.DE.SAOP.ON","LOCALIZA.RENT.A.CAR.ON","TELEFONICA.BRASIL.PN","BRADESPAR.PN","BR.MALLS.PARTICIPACOES.ON","COMPANHIA.SIDERURGICA.NACIONAL.ON","ULTRAPAR.PARTICIPOES.ON","COSAN.INDUSTRIA.E.COMERCIO.ON","CMPBRA.DE.DISTB..PN","JBS.ON","CENTRAIS.ELETR.BRAS..ELETROBRAS.ON","TIM.PARTICIPACOES.ON","PETROLEO.BRASILEIRO.ON"
"47",11,2007,6.1850166449819e-05,3.74604392057895e-06,NA,0.00014997949148662,-0.000285456327866478,8.18049230028205e-05,-1.04241497905985e-06,4.85887450801341e-05,-0.000143047770494826,NA,3.21886529944573e-06,NA,-9.0042815506408e-05,2.10675186105423e-05,-2.91672498817206e-05,5.63974592877756e-05,NA,-1.18959187808578e-05,7.42202884406682e-05,-1.18720310345932e-05,-0.000165122141699277,2.88559620889056e-05,NA,1.00902712720937e-05,0.000378282781172817,-6.78470235371501e-05,-0.000103311709646625,NA,-0.000120504473369706,NA,NA,7.60614710352554e-06,NA,NA,-0.000175998426502516,4.87124267289286e-05,5.62666353594653e-05,-3.3012148996537e-05,0.000129478308799731,-8.28709772937598e-05,-8.00733980574852e-05,-6.13615928874711e-05,NA,-4.16435070298634e-05,NA,-0.000259674809178857,-8.28876121141974e-05,0.000114949479196821,-4.38289788027359e-05,0.0002522809094261,-0.000150688973345981,0,-6.75373705699408e-05,-0.000169516157127576,-1.26706709626097e-06,-3.12679034928426e-05,-0.000150255282246589,-2.81188236441533e-05
"48",12,2007,-3.83195755562371e-05,-0.000186275489105432,NA,-0.000158474863102879,4.1106157414827e-05,6.92590240268465e-06,8.84113836604063e-06,-6.69930852849398e-05,-0.000373871450601061,NA,3.22804593950706e-05,NA,3.60136290071467e-05,6.24269036121635e-05,4.06869786865175e-05,-9.98046586820712e-05,NA,-4.23226438826079e-05,-1.22522273972251e-05,4.31361855747395e-05,-2.95001140031901e-05,1.09254660247114e-05,NA,1.32839855035194e-06,-0.000239325869147062,-0.000191410244112054,2.75622303114225e-05,NA,-0.000114079082552925,-7.22672158788464e-05,NA,2.57538959750008e-05,NA,NA,5.86534475509306e-05,-1.41160446655103e-05,5.99984020456428e-05,-2.26927880606735e-05,-7.16093295871544e-05,-0.000109606904882517,4.19644740924103e-05,-3.92346245490074e-05,NA,0.000142840204573744,NA,-0.000120527932141509,-0.00020251333976687,-4.18811787160065e-05,8.21300824287741e-05,0.000430251730535733,7.07561453467729e-06,0,-6.15974372765552e-05,-3.326781819166e-05,0.000127871270237845,9.93353530371196e-05,-0.000143818830714613,2.73727317009589e-05
"49",1,2008,-0.000407870418587868,-0.000142684260325335,NA,-0.000496750373114144,-0.000656556342061891,3.16286869260505e-05,4.13898083492329e-05,-0.0011393467498953,-0.00029075027526435,NA,-0.000337125825541221,NA,-1.25981678108208e-05,-0.00085709007380175,-0.000222739606099309,8.95020335592108e-05,NA,-2.32557979659855e-05,-7.28338441109084e-05,-0.000156982255111107,-0.000180565802755718,-0.000518040946038885,NA,-7.03477566979475e-05,-0.00124374009980087,-0.000401010453109496,-0.000528356675522675,NA,6.98666437267155e-05,-0.000644787690577281,NA,-0.000312211362925499,NA,NA,-0.000551586074202298,-0.000215859309424673,-6.7333052759684e-05,-0.000375393517434173,-4.37753836046515e-06,-0.000208666951524625,-0.000769642489072201,-0.000119466539731302,NA,4.06380591738912e-05,NA,-0.000465356589459943,-0.000119279895003624,-9.26962534652354e-05,-0.000303049856540068,-0.000357795610388511,-0.000998612280030971,0,0.000295299396671842,8.77168902760436e-05,0.000719841419466073,-0.000208374124382796,-0.000362031598767754,-0.000373771181552098
"50",2,2008,-0.000191031075721437,-2.56037845849842e-05,NA,-0.000203201078416064,0.000250331585123771,5.02175560267673e-05,5.84782600294998e-05,0.000187852703594963,0.000389287664452972,NA,-6.04236442711597e-05,NA,-4.26305840144463e-05,0.000164359397264563,0.000130032590535989,-4.01426759378352e-05,NA,0.000125185619378644,-0.000233843702464719,-0.000216077688817408,-2.11805107384154e-05,-8.99571743380628e-05,NA,0.000137943200995887,0.000343163272773497,0.000252891555652935,-0.000106348081038061,NA,8.78321462439181e-05,-8.25208439539515e-05,NA,-6.2130144581712e-05,NA,NA,-0.000128473654313564,6.27627267482296e-05,8.50793162945189e-05,1.36735702558638e-05,3.15615498361427e-05,9.07009469481678e-05,-8.30957065594618e-05,-4.04015243290054e-06,NA,4.76543702412391e-05,NA,-3.2970781176736e-05,-1.15290306958414e-05,3.88543106096224e-06,-0.00015390236387623,-2.71413603996112e-05,0.000318096497587703,0,6.90986974907913e-05,-0.000101654491559233,0.000470433326876361,0.000255971008808829,0.000211282345747929,-8.08130019350634e-05
"51",3,2008,3.82338399691061e-05,-0.000321002059408681,NA,-0.000148140873973002,-1.94404531249073e-05,-0.000420320696789021,-0.000128517393038936,-0.000318221386477862,-0.000401900809867365,NA,-2.39493471235734e-05,NA,-2.19345433873351e-05,-0.000152721856890962,-8.54170960563868e-06,-0.000105564927560936,NA,-8.28012618891712e-05,-0.000141048346006368,-3.8190327849567e-05,0.000215090375453675,-8.86801386440902e-06,NA,-0.000378560167197772,0.000411368738176796,-6.49972696076837e-05,-0.000146818284187455,NA,0.000154331105146332,0.00010438985698499,NA,-8.42284491365475e-05,NA,NA,-0.00013956104964235,-0.0003907054960853,-0.000308575931743421,-0.000126755650992006,-0.000206182836224709,-0.000190694577427817,-0.000121479384572772,-0.00014530848589157,NA,0.000136869121775273,NA,-9.33760671531365e-05,-0.000413410028365358,-0.000185187814787562,0.000122570836484946,-9.07763117146803e-05,2.07627999410682e-05,0,-0.000183850413926189,3.47399492636381e-05,-0.000567819783637109,3.6976666119754e-06,4.55553737387194e-06,-8.6883021136581e-05
"52",4,2008,-0.000179690704635307,-0.000154075610975981,NA,-1.23412671603936e-05,-0.000302541829049562,3.37081344261458e-05,-0.000122936193841988,-0.000102087142780907,-0.000322241399159275,NA,4.16806503876157e-05,NA,-9.61257746199692e-05,-0.000292240808975102,-3.71361758350019e-05,0.000217158713663311,NA,-4.16808595876499e-05,-0.000288635432584315,-2.08139972697227e-05,-1.18416871704399e-05,1.5225547143398e-05,6.89354705578371e-05,1.88391705477012e-05,-0.000206624988983711,0.000229001768636604,-7.1400642153484e-05,NA,9.34250723518336e-05,-0.000203839589463703,NA,-0.000109218174022389,NA,0.000176054595791771,-2.08314686338075e-05,-0.000121056401714351,-2.03831787087058e-05,1.72982957946664e-05,1.2609929058676e-05,-7.32473520849767e-05,-6.52182662659179e-05,-8.2067303592145e-05,NA,7.67262488089051e-05,NA,3.38123434387154e-05,-0.000301312588726994,-0.000164679248951343,-0.000201512054768861,-0.000341438418538076,-0.000173586563013147,0,-0.000159524968151052,-9.01022654081178e-05,-0.000150857173833267,0.000101418498514048,-0.000139935726574027,-0.000108446967652546
"53",5,2008,3.25645851721825e-05,2.82000264073801e-05,NA,3.94538318173756e-05,-0.000225621714169043,3.50444339325494e-05,-0.000165963481053137,-4.60410312857659e-06,5.27471287946715e-05,NA,-6.79602208116639e-05,NA,3.05440091773417e-05,8.11392724351823e-05,-4.58147534456032e-05,6.95766162586419e-05,NA,-4.64951962887521e-05,9.21130776298533e-05,1.54973938632768e-05,0.000454146745038484,-0.000158371503434293,0.000300867558861635,2.68327694631139e-05,4.6745715713131e-05,7.78914751919561e-05,-8.67667574835115e-05,NA,0.000230946478427022,-0.000156002714652419,NA,-2.0138218391355e-05,NA,-7.28978000231546e-05,-0.000104629493746378,6.89041251371555e-05,-1.33734838473736e-05,-4.99170720921281e-05,-3.02668792413882e-05,0.000102533738712368,-8.03065621217057e-05,-3.49154887759846e-06,NA,5.5156433602051e-05,NA,2.036683963885e-05,0.000143965672824484,-0.000161837080773807,-6.38312692282214e-05,-0.000215843876424882,4.28599010838447e-05,0,5.31727223585614e-05,6.4198655370029e-05,0.000383235458986921,-0.000289680332991285,-0.000372960094188797,-7.4727565201994e-05
"54",6,2008,-8.86145514797611e-05,-0.000227358138564321,NA,-0.000243256709450793,-0.000260582614259398,-0.000139802180304867,7.27651643172803e-06,-0.000129226179456749,-0.000243515102161973,NA,-0.000167815079896479,NA,-2.89526789316708e-05,-0.000195092909013375,-0.000344662498140787,-0.000101026988560435,NA,3.40956009281797e-05,-2.61883567029533e-05,-0.00034636825291966,-5.14327215001979e-05,-0.000217477294991109,0.000124233045443278,-0.00011082019379768,1.18070157292737e-05,-0.000147846615400767,-1.10219138208866e-05,NA,3.98388054579155e-06,0.00022430964855334,NA,-4.30920712464624e-07,NA,3.0591141654652e-05,-6.90734262710013e-05,-0.000335394404841168,-6.64795687647284e-05,2.75508215704253e-05,-3.66998898414066e-05,-0.000136499926371479,-5.11371800243981e-05,-3.74352287447393e-05,NA,0.00014837228313271,NA,0.000106002439776915,-3.14626846055658e-05,-0.000220790442907856,-4.7105339427902e-06,1.14503206004974e-05,2.67268850687019e-05,-1.33667368421053e-09,-7.56673853277676e-05,-9.66523468663678e-05,-5.30521658916895e-05,-0.000206538361238473,0.000134920836559881,-4.95323443272369e-06
"55",7,2008,0.000127854412837914,0.000391260002087226,NA,0.000440034693668988,0.00030196720281972,-3.63382267800329e-05,-1.91309744406269e-05,-0.000159969842688221,0.000370198345958621,NA,4.5992048388982e-05,NA,0.00014805395002315,0.00034521384252976,4.92954488701628e-05,-9.82915928034339e-05,NA,0.000339192776345707,2.99795432477549e-05,7.14473395035814e-05,0.000108787819613351,-2.07046031344962e-05,-1.15214256448287e-05,-1.95236574589145e-05,0.000224194629925819,-0.000128499540300793,0.000113725192510928,NA,-0.000129043223803413,0.000288993993854888,NA,5.12300462238437e-05,-5.7096900941866e-05,-0.00010653475900814,6.26214643519622e-05,0.000161256622884948,3.11275755118901e-05,0.000105324686492954,-6.91323035884648e-05,5.75385260590141e-05,0.00010725144256085,-1.59483804329508e-05,NA,-2.32154612650479e-05,NA,-2.77062914858377e-05,-0.000237519867109105,-0.000115382085477434,0.00013679203603543,0.000849771132403489,0.000428886986913927,-1.38912935257335e-06,0.000205884884936934,-4.71231460693951e-05,2.07762110490387e-05,0.00014239468563995,-3.77062741017745e-05,8.79075215422449e-05
"56",8,2008,6.60110790568902e-05,0.000396305243102471,NA,0.000384406521627205,0.000302357356961479,-5.16379293029774e-05,-3.39642127147594e-05,8.11873708805971e-05,-2.78882041722933e-06,NA,-2.79479487258567e-05,NA,3.83554194342738e-05,0.00031264729036633,3.79882460503957e-05,7.206141850975e-05,NA,-0.000182994461901464,-7.85587465928599e-05,0.000108743689657847,-0.000642164878180995,-6.17370617766989e-05,4.11644161364112e-06,-1.08921232272041e-05,0.000179675554289314,0.000311341372500179,0.00036656835809782,NA,0.000187212126665721,0.000755795657808632,NA,0.000293602285589579,-0.000109125228074041,2.009765803661e-05,7.00237253713662e-05,-0.000135092450145493,6.72558051046624e-05,-0.000191199890705142,-5.81214608846831e-05,-0.000120369553388749,0.000393507868740156,5.12935907887438e-06,NA,0.000240888236445286,NA,3.05631027985218e-05,-6.2941479504218e-05,3.01194705954081e-05,0.00050719405626697,0.000305149216659294,0.000208209441462628,0,-8.26365700615309e-05,-0.000121382382524983,0.000284601168859846,7.68892317637029e-06,-0.000108114313632138,0.000283129331755845
"57",9,2008,-0.000154488249076921,-0.000406637175526604,NA,-0.000475428026516804,-0.000873319358033246,-0.000521242585849958,-0.000300807275906716,-0.00127372109968448,-0.000350348708820514,NA,-8.86830043820541e-05,NA,-8.15541073722132e-05,-2.19670740932969e-05,1.54395427485468e-05,-0.00132559178540413,NA,-0.000216737794877076,-6.57479668532635e-05,-4.50091447447836e-05,-0.0260130671755609,8.80609415353735e-05,0.000254082530066625,-0.000383335148312494,-3.97629677567906e-05,-0.00133231492132711,-0.000466012692341054,NA,-0.000554716262432829,-0.00300079174493123,NA,-0.000259387246147663,-0.000214243268596531,-0.000198479698195255,-0.000180837709264523,-0.000106131656274063,-0.000335830025138973,0.000124258498303137,0.000171335024645673,-0.000302594320797477,-0.000801540091321008,-0.0001346597712579,NA,5.30971990803306e-05,NA,-0.000419405251584403,-0.000223839302109592,-0.000309391017220637,-0.000516063389413421,0.000136059810523887,-0.000704726129831595,0,0.000923643702086173,-0.000334760121209274,-0.000578244848440911,0.000437066342605672,-0.000576664739902837,-0.000214885350024357
"58",10,2008,-0.000132524444551899,0.000777211262044074,NA,0.000721815681383196,-0.00229563482893196,0.00267079465394099,0.000218169744455062,-0.000717556746953789,0.00260447885586372,NA,5.07874193829232e-05,NA,1.55361200461278e-05,0.00120329718623842,-0.000475599681916518,0.000823184659056297,NA,-5.42186994649312e-05,0.00175299297148991,0.000410654992262685,0.000898231861976415,0.00200975092799219,-0.000561094389388733,0.00303557603390059,0.000644893175567578,0.00161543639474241,0.000710488153265647,NA,0.000384220714773311,0.00274027727125617,NA,0.0011660187206267,0.000589927031847995,0.00111743455812663,0.000418694940572677,-0.000766293528011051,0.00109863363369779,-0.000512471368568841,0.000797881108002284,-0.000651877346214028,0.000518225657483554,0.0016681893930883,NA,0.00187434881262355,NA,0.000202288207075809,-0.000239997473535889,-0.000116433927323405,0.000930162578331469,0.00738127673114207,-0.00103852913352479,0,5.69727079854304e-05,0.00100347140869018,-0.000755337678692149,0.000758404819194998,0.00135437292878123,0.00177683218528335
"59",11,2008,-0.000371207979140238,-9.45477080039445e-05,NA,0.000237285770175098,0.000342510972020818,0.000175725976139011,-0.00026412960274843,-0.000931769712186317,0.00211545641365511,NA,-8.33446493608425e-05,NA,7.79557337226383e-05,-0.000255551103738329,-0.000790952105541845,-0.000315986021610971,NA,0.000685748239398722,6.48315962956279e-05,-0.000103636295391112,0.000273581029919873,-7.67011352976899e-05,0.000565129949896955,-0.000302085342816831,0.000554342416984036,-0.0012362041682822,-0.000688200314932397,NA,-0.000450197788660975,-0.000758044705901974,NA,-0.000845916752326262,-0.000247471086006287,0.000180249354173363,-0.000374642052165674,6.53101865999657e-05,-0.000390302669271396,0.00212503284090458,-0.000989084488452556,-0.000524538687801181,-0.000357819864597745,-0.000704741952980776,NA,0.000580429423685324,NA,-0.000874513241980338,2.17833624891975e-05,-0.000212298977430246,-0.000872860042010804,6.41701177880661e-05,-0.000771588148195536,0,-0.000371708401853959,-0.00107209632756057,-0.00203260688522875,-0.00178357955703225,0.00126373050918615,-0.000753590759369409
"60",12,2008,-0.000231267846252206,3.81562663161538e-05,NA,0.000130804568473576,-0.000318161143453508,-0.000119364562755333,-3.64083419033913e-05,-0.000169290715913935,0.000351826089782184,NA,-0.000346016402520283,NA,-6.85100933210874e-05,0.000136271915273743,-0.000337005763693008,5.18295131688059e-05,NA,-0.000479618656233229,-0.000123815544625538,-7.08773966481312e-06,0.000203564666021156,-7.35752091594544e-05,0.000908660051701545,-0.000159528003651727,-7.18662563667289e-05,0.00029918765665811,0.000187709167365756,NA,-0.000269398731691805,0.00134255877745108,NA,-0.000161819347897501,0.000259566474738919,-3.95589950612597e-05,-0.000554765235044267,-3.66784278618406e-05,-0.000128388286658493,5.86449289279971e-05,0.000525201526387315,0.000195029869254197,-3.93059773936734e-05,3.09567228515041e-05,NA,-9.23315193717833e-06,NA,-0.000298653104711813,-2.24010840604277e-05,1.79261486780896e-05,-8.51029261772465e-05,-0.000382961210817197,0.000189385243433713,0,-0.00038030954833624,-0.000210347992509055,-0.000132781695642244,5.64595645293244e-05,-0.000152129888384062,-0.000237133678704436
"61",1,2009,-6.99086078322998e-05,0.00020396187370928,NA,0.000305820364673215,-0.000218882130736496,-0.000430759942139645,-6.3118838599706e-06,-0.000149985016172431,9.86199208458316e-05,NA,-0.000131217583618021,NA,-0.000122040685468782,0.000173495250137821,-0.000120594807840701,-2.50887540120831e-05,NA,1.02291149942079e-05,-0.000128140064182458,-3.15347906785525e-05,-0.00215594183920382,-0.000568926960458395,0.000309872979700121,-0.00039784159437018,0.00139648970403801,-0.000335383946503503,-4.40120305902433e-05,NA,-0.000256997081565754,0.000115742507710043,NA,-0.00023541573734172,0.00020629292483156,8.56715895283791e-05,-0.000295905828856724,-0.000148932390883311,-0.000304533333332397,-4.47051927213311e-05,-0.000959174922130384,0.000115746429349512,9.82281971898609e-05,-0.000335356360856855,NA,-6.92039274745772e-05,NA,-0.000318688901271798,-1.06273069534899e-05,9.72435429681426e-05,-2.74610380711799e-05,-0.000208166147782758,0.000129628449249255,0,-0.00030351738057776,5.91869879418649e-06,-0.000244648681798536,-7.20257589794696e-05,-0.00043440910917088,-0.000396602853237121
"62",2,2009,-0.000190330140255076,0.000289046831165818,NA,0.000331674081041027,4.54630576958318e-05,0.000205691060043405,-1.91267923514912e-05,-8.97929954148336e-05,0.000231193836160099,NA,-2.24524005440069e-05,NA,-0.000101568890298639,0.000197886948868143,-0.000152603661626153,9.00077782652682e-07,NA,5.04519593399352e-05,-4.41280852510767e-05,-6.13226106518509e-05,-0.000113945447643262,5.09890735483621e-05,6.63117562877069e-05,0.000154176010893304,-3.49615203250559e-05,-0.000140797996980823,0.000222187151545102,NA,0.00013270178680953,0.000217196128609941,NA,3.18823094495318e-05,-1.94527162571763e-05,-7.94166647736325e-05,2.56394291129828e-05,6.98721489400148e-05,5.41416404736022e-05,-5.92515290958902e-05,-0.000169834844099789,-1.95596245169799e-05,0.000128061015811364,6.99315742914001e-06,NA,0.000259962280783711,NA,-0.000105964589223534,8.19579300082397e-05,-0.000112716517968999,0.000157198264153499,-0.000212412303459355,0.000312418462870293,0,0.000126266563723482,-0.000179798359150576,2.45282697405285e-05,-3.68358569510375e-05,-0.000283841036706665,4.08880048187449e-05
"63",3,2009,-8.6951141785684e-05,7.382215642771e-05,NA,-1.98504707449525e-05,-0.000485459782271431,-0.000348638994957893,-0.000219434950080935,-0.000157605353761813,-0.000802977999442553,NA,-0.00021537379471612,NA,-6.69178325424513e-05,-0.000164049215305862,-0.000150670408014549,9.61624289723772e-05,NA,-0.000816072030139433,-0.000193953556239647,-0.000257874723457446,-0.000140395191115645,-3.41745582170494e-05,0.000194058434786029,-0.000367763262756808,0.000180669540815813,-0.000374766806659447,-0.000343597197915957,NA,-0.000382492439232671,-2.67352941119348e-05,NA,-7.29686169633782e-05,0.000126917600897632,2.63860404726096e-05,-2.1646575876952e-05,-1.55535746490028e-05,-0.000434184400026649,-0.000131885613309016,-0.000266859246434669,-0.000297910384601196,-0.000244476510958052,-0.000302929913911256,NA,-2.76411372100716e-05,NA,-0.000268669590033585,-0.000229242770150723,9.7617643078452e-06,-0.00062659223007289,-0.000112331153131518,-0.00041435180523561,0,-0.000160318091040957,-0.000118436143685145,-0.000296239956309316,-0.000108125637504185,9.24118136334215e-05,-4.13705829977575e-05
"64",4,2009,-7.09218010637856e-05,0.000127837126995747,NA,9.88564370195969e-05,4.96804853796067e-05,0.000105823911833384,4.01858000551577e-05,0.000172636538597926,-0.000502015426633312,NA,-3.84040406298599e-05,NA,-4.52886886179726e-05,0.000177478864467088,-9.90801659459515e-05,-5.30829514306306e-05,NA,1.15990057321891e-05,1.14286805623856e-05,-0.00019250623093984,-0.000655415775419005,-0.000307075296778843,0.000221477039460347,8.04920751697554e-05,0.000109414064730526,0.000233820185590999,0.000150015967549076,NA,0.000140218998663514,2.99940853266097e-05,NA,5.9673429959164e-05,-1.99566739321417e-06,6.63280490414197e-05,-9.41921200853172e-05,0.000158534568166945,4.70250555237415e-05,-0.000328799365193995,6.54073986272549e-06,-2.46400287497282e-06,8.29653464131863e-05,1.27560662729018e-05,NA,0.000166732270629939,NA,-0.000136016723323543,-0.000271648763198049,-2.12723876253907e-05,0.000112154146420874,0.000101244776729406,1.74887264180217e-05,0,0.00135312598221614,-0.00011890528221857,-0.000453819286744465,-1.59643694275015e-05,-3.54333122328562e-05,9.39044159858669e-05
"65",5,2009,3.07473577796063e-05,0.000171761891424819,NA,0.000110061879081032,-0.000111646614083423,-5.23170569322938e-06,-0.000125299076033963,0.000218533327523111,-0.000491054219194785,NA,1.21977484092533e-05,NA,-0.000554134823506004,0.000273338535506162,-2.28547170913951e-05,-7.16359833013893e-05,NA,0.000155442187829685,-0.000122678310030732,-0.000343843734333636,-3.29823282914799e-05,-0.000136760797449001,-8.36301370427605e-05,-1.54443591414008e-05,-0.000414250874190312,-0.000373826782667965,-0.000141686214751975,NA,-0.000387451956652244,-0.000253476378189953,NA,-0.000108002765409004,0.000117123675693125,-0.000136935235034232,-2.09361240010739e-05,-0.000210635088280995,-0.000104943892410444,-0.000286906764372281,0.000379208153867168,-2.37387498009371e-05,-0.000142749084827561,-0.000195554937060411,NA,-0.000134516760013913,NA,-0.000727698547811715,-7.40134460073487e-05,-7.1319078898582e-05,0.000103885792046169,-0.00012956377530221,-1.26433477199553e-05,0,8.63459075743132e-05,-0.000130310342715699,-0.000341828446506837,-0.0001891015371197,-0.00043668299843132,-8.6844397235154e-05
"66",6,2009,-4.12165330681802e-05,-4.919169794191e-05,NA,2.37319761376316e-05,-7.33267955792865e-05,-2.83566042768456e-05,-2.67548042400018e-05,-0.00019398482140496,-0.000114299766620432,NA,7.17451677900109e-05,NA,-7.39272170044197e-05,-1.28190009135041e-06,-6.98436903031905e-05,-0.000282369344186583,NA,-1.61925737426446e-05,5.79320743915503e-05,-1.35877302925355e-05,-8.29720757092847e-05,-9.75358936384965e-05,8.37107410046103e-05,-3.74831165127502e-05,0.000234551890759638,-0.000252615478193152,-0.000146913841527044,NA,-4.63370116866461e-05,-0.00024829912114971,NA,-0.000113939318135049,-0.000140115607576084,-3.28186689880486e-05,8.73339702175547e-05,-6.55398030482334e-05,-1.29980847665048e-05,-5.2884385334198e-05,2.86982037927144e-05,-3.41213342214176e-05,-0.000146909601435975,-3.12605251105351e-05,NA,0.000272891946155238,NA,-6.73008917320913e-05,-0.000181918833414415,3.79361560273548e-06,-0.000175382786402914,0.000134023806596802,-6.39935566522846e-05,0,0.000106015598674587,-4.51243823655378e-05,3.08609772557845e-05,5.29384179401196e-05,-0.000523270084304377,-0.00012236262248092
"67",7,2009,-8.59263921709288e-05,0.000118965752726675,NA,7.2448007446081e-05,-4.40872345279899e-05,-1.5992887511385e-05,-4.84710656754902e-05,-4.38832659204223e-05,0.000135371420449859,NA,3.29321002431253e-06,NA,0.000109951570509747,0.000199978660817808,3.65583786674548e-06,0.000133502442221968,NA,3.97677027191607e-05,2.41326857670055e-05,1.1704339066855e-05,-0.000200666054053129,2.06145722071393e-05,0.000134380573059343,5.44051079879866e-06,9.16184051102205e-05,-5.03507796646565e-06,-4.3378555490951e-05,NA,0.000295741789204258,6.06438772385503e-05,NA,0.000111420999378718,-0.000167553919534056,5.27096552337494e-05,-2.28434657884052e-05,5.25418634890239e-05,1.97712356529424e-05,1.39492382398837e-06,0.000112773850561319,6.04666714689175e-05,-6.0320873016965e-05,-4.66316254827241e-05,0.000162599507874315,0.000385574291966262,NA,0.000141712027845165,7.33958263965326e-06,1.50110191270853e-05,-6.38182659666703e-06,3.38518596250171e-05,7.57243497480022e-05,0,0.000201024463252567,-1.02766068179224e-05,-4.95632648192664e-05,-3.52541435815747e-06,-0.000622484958338648,0.000123745377780291
"68",8,2009,-1.56526463171342e-05,1.81801136765589e-05,NA,4.9551963683802e-05,0.00010554847402111,2.25408037371563e-05,-2.46109774096533e-05,4.19065703112591e-05,0.000290816273153904,NA,4.16170103698626e-07,NA,-1.78360472691961e-05,0.000143025657035477,7.0284800621855e-06,0.000169948024628309,NA,-1.63641612081243e-05,1.23753497656056e-05,-1.34117938545166e-05,0.000148422132012676,7.89055052369693e-05,0.000276929677003285,5.5790305501958e-05,-6.98279104892243e-05,-3.25127038982888e-05,-1.84037868293953e-05,NA,-0.000122880277377578,0.000121652539789188,NA,-1.23717143149455e-05,3.73050468598249e-05,-6.89354838766248e-05,-6.14018497565726e-05,0.000198083868250539,-6.08898685258087e-05,9.12655583668852e-05,-8.4004503106175e-05,3.64501869661055e-06,7.00757250379635e-06,-7.66627742791619e-05,-1.26818044458187e-05,9.54424681374982e-05,0.00047372451284225,2.34936208028926e-05,8.36827658082021e-06,1.6417036313125e-06,0.000104865162417348,-4.1460872188552e-05,-7.08000566730181e-05,0,6.53367864846447e-06,-8.31593486492927e-05,-0.000220376154554807,-9.48327055956216e-05,-3.42126317001346e-05,-4.13908710299027e-05
"69",9,2009,4.60308444058864e-06,1.38407867142371e-05,NA,-5.09664515567415e-05,2.91139823536163e-05,5.69415163742175e-05,-6.37228197029708e-06,-4.66163266020075e-05,0.000173106778223644,NA,5.52022662457441e-05,NA,4.08085889163123e-05,-2.37654581116878e-05,1.54735285203482e-05,5.96293606463924e-05,NA,4.0535539020205e-05,-1.78851042342017e-06,2.26311676599327e-05,-0.00010923997106898,-7.95857376604711e-05,-8.93255001568889e-05,6.91361110098195e-05,9.44228546693385e-05,3.84419185138754e-05,-3.48235633808466e-05,NA,0.000113873519905838,7.82459274697031e-06,NA,-9.5261647385695e-06,-3.26562294224848e-05,-7.62187740051049e-05,2.13378838459942e-05,2.81571807501679e-05,5.34762387601238e-05,6.41194096907019e-05,3.54053356027364e-05,-3.86559048893742e-05,-1.5897267321464e-05,6.09324603288644e-05,0.000122255189503415,-5.54360829465505e-06,-1.97739033655762e-05,-6.40846105112687e-05,4.90874287553616e-05,-1.24973684160492e-05,-5.46355158719906e-05,2.8035769454663e-05,-2.55466753922897e-06,0,-4.01352047945759e-05,-1.08320639443754e-05,-9.49975075454934e-05,-1.3101858322273e-05,8.2838921370668e-05,1.86778521884064e-05
