"","Group.1","Group.2","INA.INDUSTRIJA.NAFTE","HRVATSKI.TELEKOM","PRIVREDNA.BANKA","ZAGREBACKA.BANKA.SER.A","JADRANSKI.NAFTOVODI","PLAVA.LAGUNA","SNH.DELTA.DD","AD.PLASTIK","ADC.CROATIA.INTL.CLUB","AGROMEDIMURJE","APARTMANI.MEDENA","ARENATURIST","ATLANTIC.GRUPA","ATLANTSKA.PLOVIDBA","AUTO.HRVATSKA.ZAGREB","BADEL.1862","BC.INSTITUT","BELJE.DARDA","BILOKALNIK","BRIONKA.D.D","BRODOGRAD.INDUSTRIES","BRODOGRADVLENAC","BRODOMERKUR.DD","CAKOVECKI.MLINOVI","CATEKS","CHROMOS.AGRO.DD","CROATIA.AIRLINES","DALEKOVOD.D.D","DALMA","DOMACA.TVORNICA.RUBLJA.TEKSTILNA.KONFEKCIJA","DUBROVACKO.PRIMORJE","DUKAT.DD","DURO.DAKOVIC.HOLDING","ELEKTROMETAL.BJELOVAR","ELEKTROPROJEKT.D.D","ELEKTROPROMET","ERICSSON.NIKOLA","EUROHERC.OSIGURANJE","EUROPLANTAZE","EXCELSA.NEKRETNINE","FINVEST","FTB.TURIZAM.DD","GABARIT","GRANOLIO.DD","HIDROELEKTRA.NISKGR.","HOTEL.MEDENA","HOTELI.BASKA.VODA","HOTELI.BRELA","HOTELI.HALUDOVO.MALINSKA","HOTELI.MAESTRAL","HOTELI.MAKARSKA","HOTELI.TUCEPI","HOTELI.VODICE","HOTELI.ZIVOGOSCE","HOTELI.ZLATNI","HOTELJ.JADRAN","HRVATSKA.POSTANSKA.BANKA","HRVATSKI.DUHANI.DD","HTP.KORCULA","HTP.OREBIC","HUP.ZAGREB","IMPERIJAL","IMUNOLOSKI.ZAVOD.DD","INGRA.ZAGREB","INSTITUT.GRADEVINARSTVA","IPK.KANDIT","ISTARSKA.KREDITNA.BANKA","ISTRA","JADRAN.FILM","JADRAN.TVORNIKA","JADRANSKO.OSIGURANJE.D.D","JADROAGENT","JADROPLOV","JAMNICA","JELSA.DD","KAMENSKO","KARLOVACKA.BANKA","KEMIKA.DD","KOESTLIN","KOKA","KONCAR.DISBIV.SPJITRFI.","KONCAR.ELEKTROINDUSTRIJA","KOTEKS","KRAS","KREDITNA.BANKA.ZAGREB","KUTJEVO","LEDO","LIBURNIA.RIVIERA.H","LLIRIJA","LOSINJSKA.PLOVIDBA","LUKA.PLOCE","LUKA.RIJEKA.DD.RIJEKA","LUX.ULAGANJA","MAGMA","MAISTRA","MARASKA","MEDIKA","MEDORA.HOTELI.I.LJETOVALISTA","MIV","NAVA.BANKA.DD","NEXE.GRUPA","OLYMPIA.VODICE","OPEKA","OT.OPTIMA.TELEKOM.ZA.TELEKOMUNIKACIJE","PALACE.HOTEL","PECTINATUS","PETROKEMIJA","PEVEC.D.D","PIK.VINKOVCI.DD","PIKRIJELKA","PISMORAD","PODRAVASKA.BANKA","PODRAVKA.PREHRAMBENA.INDUSTRIJA","POUNJE.TRIKOTAZA","PROFICIO","PULJANKA","QUAESTUS.NEKRETNINE","RIVIERA.HOLDINGS","RIZ.ODASILJACI","SAPONIA.DD","SLATINSKA.BANKA","SNH.ALFA.DD","SNH.BETA.D.D","SNH.GAMA.DD","SOLARIS","SPACVA","SPIN.VALIS","TANKERSKA.NEXT.GNRTN.","TANKREKOMERC","TEHNIKA.DD","TEKSTILPROMET","TISAK.TRGOVACKO","TLM.TVOR.LAKIH.METALA","TURISTHOTEL.DD.ZADAR","TVORNICA.STOCNE.HRANE","ULJANIK","ULJANIK.PLOVIDBA","VABA","VARTEKS","VIDUKT","VIRO.TVORNICA.SECERA","VJESNIK.DD","VUPIK","ZAGREBACKA.BURZA.DD","ZAGREBACKE.PEKARNE.KLARA","ZIF.FIMA.PROPRIUS","ZITNJAK","ZVECEVO.PREHRAMBENA","ZVIJEZDA.DD","ADRIS.GRUPA","CROATIA.OSIGURANJE","KONCAR.SKLOPNA.POSJA."
"72",12,2009,0.0120797337043695,0.00232605710489045,0.0395363442389063,0.00187709967891026,0.0158125883033249,0,NA,0.0303770415445598,0.0161711203438133,0,0,0,0.0120290758709783,0,0.0167805399530261,0.0503075319987101,0,0.0305750822293769,0,0,NA,0,0,0,0,0.0170167098668073,0,0,0,0,0,0.00743556758715306,0,0,0,0.00795381306532892,0.0131997508665318,2.63713363997067e-05,NA,0.125289369266733,0.0143851330438839,NA,NA,NA,0.0487432126118111,0,0.00171404989554134,0.125651081919427,0,0,0,0.0404253094258352,0,0.0179768180706711,NA,0,0,0.00521898669056821,0.05713488224755,0,0.00839928466060507,0.0108260362504098,0.0124494594589463,0.023682529987658,0,0.0371832064007753,0,0,0,NA,0,0.0107887588368301,0.0164229545619473,0.0107905860390813,0,0,0.038314884709793,0,0.0017324931717967,0,0.00899545512302787,0.0110337395043012,0,0.028361999263938,0,0,0,0.0352793436124422,0,0.005609849072262,0.011978555381424,0.00996823880822087,NA,0.0448819163885291,0.0421404369489299,0,0,0.0103076467880417,0.118217800522678,0.0295244080383007,NA,0.0344279157847434,NA,0,0,NA,0.0246255803624473,NA,0.0250152365794679,0.00901271078206127,0,0.0117312748051376,0.0175998622815386,0,0.0385831163055112,0.00218961767707179,0,0.0166937233699412,0,0,0.0251123353283599,NA,NA,NA,0,0,NA,NA,0,0.0135022637082609,0.000860478318954616,0.0257473455981227,0,0.0140424517045668,0,0.00920454231199368,0,0.0276210826954727,0,0.0336053321818274,0,0.00737906915926671,0,NA,0.0348931578899427,0.251558172704597,0,0.00622981659899219,0,0.0392517029135762,0.0234217703660004,0
"73",1,2010,0.0342535124508166,0.00586939802742572,0.0276496395409595,0.0101566015721051,0.0185015158955529,0,NA,0.0109840304241282,0.0120432280883401,2.05195670417031e-06,0,0.011731687286107,0.0158861612251483,0,0.0220802881395666,0.125157708236773,0.023027039563991,0.0165909231843043,0.0394607058888897,0,NA,0,0,0.0386404441132344,0,0,0,0.00770984143677411,0,0,0,0.003070340969689,0.0227693194513588,0,0.00730721501658974,0.0179546211614902,0.00841992580115376,0,NA,0,0,NA,NA,NA,0,0,0,0,0,0,0.0724370934757449,0,0,0,NA,0,0,0,0.0365421386558322,0,0.00604168563874811,0.000653949644468626,0.0678110185803531,0,0.0181900882719083,0,0,0,0,NA,0.0656725946235275,0,0.0264033144434708,0.0149436918035472,0,0,0.0305240908992141,0,0,0,0.0332281665010554,0.0107207016513277,0,0.0322244781596656,0,0,0.0343962853359351,0.0207609978680365,0,0.0272773747238784,0.00106749131829935,0.0336368286053227,NA,0.025227322727709,0.0373713316413167,0,0.000427500636715098,0.00188419228693192,0,0.0410689007933352,NA,0,NA,0.0484803061773296,0,NA,0.0260653827554289,NA,0.00429725362958637,0,0.0186541518747479,0,0.0167813413314986,0.0294582674845731,0.0219730616175845,0,0,0.054262075602801,0,0.0136797113269361,0.0340995148269577,NA,NA,NA,0.00826526271563072,0,NA,NA,0,0.0268627257677177,0.0201921182900869,0,0,0.00184798651413074,0,0.012129064968033,0.0216867373949627,0.0519611222111659,0.0144664061673095,0.0179852543988124,0.0179731260817058,0,0,NA,8.20782681668123e-06,0.0442666428999765,0.0502143353175718,0.0190590585012882,0.00914820722091083,0,0.0438263172046534,0
"74",2,2010,0.00802860020760114,0,0.0100346815213471,0.0179630628684997,0.00798907036399725,0.0201207647050652,NA,0,0.0207019826346441,0,0,0.0148285231620564,0.00484807892407865,0.0134537198695825,0.029654035557172,0.0351162198216179,0,0.025268920342065,0,0,NA,0,0,0.017794683592883,0,0.0323097944875818,0,0.0219784093820811,0,0,0,0.00128053990705019,0,0.000690084734404788,0.00164970933627031,0,0,0.000135451425920536,NA,0.0286270439584801,0.0047645053234886,NA,NA,NA,0.040399619962206,0,0.00220709413635216,0,0,0,0.00577760736657181,0,0,0,NA,0,0.0185961371279253,0.0882256852105315,0.0386946114097037,0,0.0324472978316175,0.0127048709778593,0.00782551939407372,0.0113949086932017,0.0346180689492171,0.0324299366956855,0.000956588249452407,0,0,NA,0.0259423083484066,0.00649783465772886,0.018550380818069,1.56345653109791e-05,0,0,0.0584082947958514,0,0,0,0.0333455444596008,0,0,0.0186327781291934,0.00988334657124855,0,0,0.0302477912294909,0,0,0.0288103149849331,0.0403051995838917,NA,0,0.0391682470102218,0,0.00267510592977711,0.0907129336723739,0,0.0346526670212654,NA,0,NA,0.0325186033564686,0,NA,0.0185176055107649,NA,0,0.0192610560995115,0.00277301578464722,0.00747037992411901,0,0,0.00698540608453021,0.0660472929198526,0,0.0256148807829146,0.064888568452305,0.00669578065005374,0.0166957462835009,NA,NA,NA,0.0135184517608969,0,NA,NA,0,0.0394740250788194,0.000368124636919862,0.0101799883193032,0,0.00767031805086858,0,0.00349057520411563,0.0167934195405723,0.0275743048108074,0.0116826613135315,0.0410561288722204,0,0.0324442842261525,0,NA,0.0621363179828911,0.101405186179415,0.046085857939205,0.0189136230145911,0.0298891693843398,0.0121842932096637,0.00626429897407486,0
"75",3,2010,0.00688081959451225,0,0.0179202755257862,0.0210968157702017,0,0.0316092638146021,NA,0.0230753358239647,0,9.30502820082679e-07,0.0186431786619943,0.022474247185297,0.0103724004398639,0,0.0105985720751942,0.0345793887155093,1.45480848392658e-05,0.014838080487524,0.0478331461616532,0,NA,0.0687357537585625,0,0.0226480462702524,0,0,0.0232039790279192,0,0,0,0,0,0.0306271453600385,0,0.012863021354519,0,0.00271906972527167,0,NA,0.0621998525990958,1.31305279350391e-05,NA,NA,NA,0.0187368657382048,0,0,0,0,0,0,0,0,0.00143151413405595,NA,0,0,0.0325209699059486,0.0155205976596478,0,0.0498276631589272,0.000225320870066705,0,0,0.0254893081487373,0.035750178324775,0,0.0650575355646992,0,NA,0,0.0183075664877895,0.0162654143720383,1.624243072152e-06,0,0,0.029654822673523,0.00422947364133468,0.0230167847293632,0.00670465571294828,0.0073008413529614,0.00713799492498865,0,0.0294573611086451,0.0679468700135972,0.0949601022755213,0.00428441296504772,0.0308321398685599,0,0.00724338144163368,0.0252721594717922,0.00774759172315197,NA,0.0381754853499572,0.0167977568565874,0,0.00283415251335811,0,0.0016165697643042,0,NA,0.0841866666772541,NA,0.0385206780752217,0,NA,0.0316905282891306,NA,0.00936315078084052,0.00916991739064684,0.0062979763358865,0.00320990040630845,0.0175174514344226,0.0151260435636851,0.0584941861411696,0.0142587191870892,0.00292534335397281,0.00228973638121244,0,0.00287793175675945,0.00577379869614183,NA,NA,NA,0.0416785330968164,0,NA,NA,0,0.0354006029113293,0.0220471510621694,0.0131972234359903,0.00620322810033928,0.00650389518410007,0.00620322810033928,0.0371597204512119,0.00218269963215378,0.0162832573527678,0,0.0141977930751991,0.0207434913828128,0,0,NA,0.0165234360688961,0.0522195280538107,0.0298561298075711,0.0100427042135011,0.0178304960642678,0.0291993484078441,0.0108998609937798,0
"76",4,2010,0.0136083075020326,0.0190677162105738,0.0117310483723705,0.0214043967554956,0.0107641039863582,0,NA,0.0157971986737374,0.000311001854180248,0,0,0,0.0125516247394591,0.0105604331038265,0,0.0282477931484463,0,0.0475195118652278,0,0,NA,0,0.0794661487693548,0.027351131797387,0,0.00957475150477007,0,0.0128683770750688,0,0,0,0.0611792323015634,0.0112378274139464,0.0783869933036222,0.0167321684192696,0.0742030107019024,0.0045707095492726,0,NA,0.0224353065681936,0,NA,NA,NA,0.0156183257563712,0,0,0.0180722235550488,0,0.10633850502895,0.012857096223948,0.0122046336374964,0,0,NA,0,0.00535087050390089,0.0113760090973539,0.023482874038993,0,0.0392151513507343,0.00446823958129092,0.0063645656634413,0.0120419402072754,0.0236041696088061,0.0244823328309582,0,0,0,NA,0.0118199282339102,0.00971728724712725,0.0118300961979182,0.00626091884795596,0,0,0.0201023392466934,0,0.00846511957373271,0.00654279917326426,0,0.0166237496285073,0,0.0239750052182392,0,0,0.00790968185322941,0.0632967491653943,0,0.0252748391240179,0.0166250932526969,0,NA,0.0354028312955887,0.0177174969228562,0,0.0100567477518026,0.0398970911774177,0.00500397075882683,0.0199312248750591,NA,0,NA,0.0287720046217935,0,NA,0.0242149947378424,NA,0.00992390549370196,0.00956193652021937,0.00173422010175296,0.0012308949157734,0.00785209098020655,0.0364299418339495,0.00270937965393793,0.0111345864351204,0.0171760792651838,0.036663181230136,0.168867100848603,0.026454709629736,0.0454010583429725,NA,NA,NA,0.00975806947684072,0,NA,NA,0,0.0370271101848395,0.000446487623927951,0.0134383920511462,0,0,0,0.00422358767876319,0.0133045633086809,0,0,0.0095321648838722,0.0149076010691759,0.00662243896256733,0.0759678894647562,NA,0,0,0,0.0534716754915206,0.0266151890216729,0.012237680349761,0.0128482419311434,0
"77",5,2010,0.00449121133298202,0.0166729317233164,0.0142644780859317,0.0116654454472802,0.00823998962345137,0,NA,0.0206012962417011,0.0121436532694044,0,0.000308829641163317,0.020805099625955,0.0148821781762429,0.00716067191962165,0.0403401392530541,0,0,0.0256669734618421,0.0146568336158733,0,NA,0,0,0.0275038129029767,0,0.0507863386753822,0,0.0167158890044114,0,0,0,0.0167536680495335,0.0312825994256548,0,0,0.0537983321748975,0.00984605697989253,0,NA,0,0.0334853138532268,NA,NA,NA,0.0259706913155961,0,0,0,0,0.0266312710012692,0.00115250313104048,0,0,0,NA,0,0.000135520294014011,0,0,0,0.0345762735939713,0.0332349204846241,0.0310179501387567,0.013175615215735,0.0237893915715933,0.0458372203033295,0,0,0,NA,0,0.0127724959204166,0,0.0124696357697572,0,0,0,0,0.0207126985404715,0,0,0.0159860833675766,0,0.032049139224959,0,0.0205572078276909,0.0116553409213284,0,0,0,0.023712055142899,0.0253596090797628,NA,0,0,0,0.0537637096119251,0.118912924934241,0,0.159100447535811,NA,0,NA,0.0104380281586442,0,NA,0.041523991187011,NA,0,0.0034091304395676,0.0373193750207619,0.000251346023454855,0.0215893680695285,0,0.0208309684883547,0,0,0.0570792807677222,0,0,0.0326094341507732,NA,NA,NA,0.0178672933932395,0,NA,NA,0,0,0.00684174833703306,0.0466444572984171,0,0.00206976060929357,0,0,0.0246195886724775,0.00181509345794338,0.0672503351042956,0,0.0125565060021925,0.00017099642621347,0.0218522266662262,NA,0.000943900083918342,0.00215251132950028,0,0.0252806402623933,0.0102902894063299,0.0231768916328099,0,0
"78",6,2010,0.00606301103750329,0.00819903236790181,0.0316348678722557,0,0.027272563597657,0.106107101177214,NA,0.0289849278887,0.0148260354766195,0.000591890700827632,0.0471157993870575,0.00511765125016032,0.00976661603782382,0,0.0191780027198848,0.0347841723948486,0,0.0253157106046578,0,0,NA,0,0.0522233135436679,0.00439434299723025,0,0.0317916323141891,0,0,0,0,0,0,0.0515620514329245,0.00262350387095692,0.0172970630042255,0.0966033891630466,0.0036595892887736,0,NA,0.0450163574084059,0.00995965788564446,NA,NA,NA,0,0,0,0.0643206866172815,0,0.021675824942758,0.0020795611774372,0,0,0,NA,0,0.00687782692357581,0,0.0322265901938636,0,0.00150878123547029,0,0.162234724507686,0,0.0233455413337853,0.0304543689176867,0,0,0,NA,0.00369819723599025,0.0160164568252634,0.0112347048512376,0.00498866450786669,0,0,0.00211152517423253,0,0,0.0741385171614641,0,0.0113599626174064,0,0.0130356840479029,0,0,0.0258611985616234,0.029384150363545,0,0.0319072366434584,0.0085870804334705,0.0248107124265595,NA,0.0331680878031921,0.00816507237742891,0,0.0136034555238683,0,0.00394108656539623,0.0740357313154809,NA,0,NA,0.0247186721951122,0,NA,0.0144831253928698,NA,0.0127304033150377,0,0.00718827773084378,0,0.0196037164419168,0.0208746927632933,0,0,0.00894197016193229,0.0508616804386806,0,0,0.0118901658755031,NA,NA,NA,0,0,NA,NA,0,0.0467034178063778,0.0102973073661864,0.0126749818950871,0.0395007172616287,0.0172072666654446,0.0121987509118567,0.0348542369238421,0,0.0161141190495059,0.079217329305188,0,0,0.00390360029179413,0,NA,0,0.0229255685758188,0.00735997343332714,0.0070890279536523,0.0023541592267034,0.0298186229929054,0.0340341512525412,0
"79",7,2010,0.0220375554977891,0.00567442949215371,0.0218789348701504,0.0210396601548866,0.042942179160963,0,NA,0.0270244869991594,1.3634299919162e-06,0,0,0.0349923676453751,0.0200971039601156,0,0.0315071832544321,0.0105416697748312,0.0220372829567682,0.054260473100646,0,0,NA,0,0,0,0,3.65078027919629e-05,0,0.00840737095900614,0,0,0,0,0,0.0196071247524126,0.0100324323947352,0.0679448281184682,0.0122117304986306,0.064506994821898,NA,0,0.000875619606742568,NA,NA,NA,0.0503086257423906,0,0,0,0,0.0147519629127433,6.50298820809839e-05,0,0,0,NA,0,0,0.0403377193462188,0.0357267698275527,0,0,0,0.0221338161156628,0.0305185086512632,0.0142836041194968,0.019360627463619,0,0,0,NA,0.00277761008994771,0,0.019479256797537,0.00086521241318463,0,0,0,0.0139414296274919,0,0,0.0369264356468573,0.00359911721229416,0,0,0,0.0225207709367177,0.00681842954471755,0,0,0.000614293560268286,0.0192232875279362,0.0315718587946995,NA,0.0119527503747745,0.00220129610192935,0,0.0152963686501254,0,0.00195731378612921,0,NA,0,NA,0.0187657075904207,0,NA,0.0206723343258553,NA,0,0,0,0.00070744838010713,0.0376437017900959,0.00251293618615792,0.00511719503975423,0.00082781348263906,0,0.0315754554823765,0.0325300023990878,0,0.0183617107780097,NA,NA,NA,0.00537971112178342,0,NA,NA,0,0.0297677466990278,0.0183846056551593,0.0248849081016573,0,0.0018730028590011,0,0,0.00960709759625977,0.0118884741892495,0.112955639740325,0.0321570438671875,0.0344176647351172,0.0133187123776738,0,NA,0.000116040471664026,0.017060232307684,0.00286254493360524,0.0216653068699849,0.0541322713590029,0.0164332095819877,0.00965800244846217,0
"80",8,2010,0.00361632991945586,0.00427492706144759,0.00263134108739231,0.0166175422137202,0.0172136196296463,0.00656769152451961,NA,0.025240726300914,0.0170283043194163,7.03548625998097e-06,0.0670233998080193,0.00372670943798699,0.00161984493787973,0,0.00916419266864486,0,0,0.043007602505892,0,0.00420244050972244,NA,0.00209870980071856,0,0.011589028079127,0,0,0,0.00317922325973251,0,0,0,0.01025255834096,0.0367637764858124,0,0,0.00214221971993093,0,0,NA,0.0468035856870319,0.00362822715255999,NA,NA,NA,0.00288320853719852,0,0,0,0,0,0.00541321874837812,0,0,0,NA,0,0.00591457967684735,0.163186412515787,0,0,0.0194044574875223,0.0123609745600163,0,0,0.0154332244774699,0.00552901900034758,0,0,0,NA,0,0.00258768304343948,0,0.0316915093561226,0,0,0.00322611592024217,1.08803099133034e-06,0.0191039136369102,0.00258360087841417,0.0209646006952576,0,0,0.0140138973938102,0,0.00390360029179413,0.0259826727465653,0.00794770959301322,0.00548258465207322,0.0161648350122892,0.0135924202927729,0.0332064755379017,NA,0.0305589291408892,0.000800289099391612,0,0.00401054820488849,0,1.12521278410966e-06,0,NA,0,NA,0.0165260194702182,0,NA,0,NA,0,0,0,0.0217672680803431,0.0282122730605566,0.00123531656285992,0,0.0013680842545443,0,0.0309145645920309,8.94337744660153e-05,0.00159901052376009,0.0264225104746489,NA,NA,NA,0,0,NA,NA,0,0.0340060275054123,0.00837091267042575,0.026644225606768,0,0.019139826706258,0.00278828596453438,0.0132393098897137,0,0.0227949062483649,0.0242977614780014,0.00448478046748754,0,0.00048071529887347,0.0111865651913313,NA,6.19618474316483e-06,0.0364721079897731,0,0.0111077615660056,0.0218276914863165,0.0212949676411449,0,0
"81",9,2010,0.00869665949348948,0,0.0155029396356016,0.00817735101538637,0.00428030818398123,0,NA,0.0308923308982579,0.0614311808000491,0.0432285886690912,0,0.0251833625203833,0.00995986399944757,0,0.0159441518344748,0.0892319234636609,0.000898939031755695,0.0383919816627376,0.0360525160545557,0,NA,0.0040019282195952,0,0.00812659593456355,0,0,0,0.0135169858970403,0,0,0,0.0230144435723665,0.0470760689520373,0,0.0694553392595922,0.0341148918987723,0.00647023142571829,0.00555193353495547,NA,0,0,NA,NA,NA,0.0233109914964649,0,0,0.0335157600386732,0,0.0194708791480483,0.000655143559876242,0,0.00104024516594833,0.00612987233320797,NA,0,0.0139382927723694,0.0336775400684462,0.0380166398181292,0,0,0,0.0104096008106477,0,0.0131554615299566,0.0604524780626277,0,0,0,NA,0.00206643214194349,0,0.0147906976640953,0.00145094416665119,0,0,0.0267308505037192,0,0.00651396954755804,0,0.0149684020022294,0.00823940131615934,0,0,0,0.00843276243257486,0.00471030338750662,0.02352280877284,0,0.00526253378761474,0,0.0149388158696985,NA,0.0304670010733461,0.0141576614350585,0,0.00419243087186172,0.00773264786753227,0.0146206274843919,0,NA,0,NA,0.0457526397842214,0,NA,0.0102337959799674,NA,0.000268372520060847,0,0.00454232217259504,0.00486596560663094,0.0241496422019634,0.104507403220438,0.0203613160514033,0,0,0,0,0.00993198653184602,0.00177336462475901,NA,NA,NA,0.0230873476395858,0,NA,NA,0,0.0237544974000521,0.00754104599162321,0.0170329238894162,0.0312288023343531,0.0118032525995072,0,0,0.0047356215741603,0.00317415345913384,0.0145938757278163,0.0396714429174569,0.0274785512863547,0,0.0027801970445594,NA,0,0.0323553236009741,0,0.017707550593526,0.0219801032394991,0.00711098122737659,0.0166863009042099,0
"82",10,2010,0.00628828170457961,0.00513894918226886,0.0170102058284002,0,0.0110586640857927,0.0066590535372257,NA,0,0.000810235876599363,0.0100158052531387,0,0.00721479796456896,0,0.00163774336975987,0.035966346744015,0.0262597674519095,0.0453583155734569,0,0,0,NA,0,0.051094945720819,0.0294002459468964,0,0.00701044077816868,0,0.0146266710128349,0,0,0,0.0365833454134587,0.0358327961065305,0.0327847767329976,0,0.0869040959704884,0.00969101722244268,2.09383714050242e-07,NA,0,0,NA,NA,NA,0.022185282652274,0.0394607058888897,0,0,0,0,0.00238992464352202,0,0,0.00680792572948255,NA,0,0.000623258870054578,0.00449790604379694,0.0335142672532461,0,0.0205493414170517,0.0293452320968642,0.00689089936895723,0.023565198856168,0.00409180223062479,0,0,0,0,NA,0.00831427818733856,0,0.0255353180252929,0.00395905063922171,0,0,0.00746282840338269,0.0279812278121218,0,0.00914711861623335,0.0158965942807365,0.0058285032030936,0,0.0166348478879417,0,0,0.0223179066434403,0.0262909187396224,0,0.037699277250793,0.0199545738216503,0.0284704923768827,NA,0.0239921102588906,0,0,0.00673003704391648,0,0.0173226310033215,0,NA,0,NA,0.0247207996523673,0,NA,0,NA,0.16198494531153,0.00408443797946783,1.01961299340537e-05,0,0.0246271005743427,0.0179546211614902,0.00599011366553506,0,0,0.0288764545758336,0.027258491930888,0,0.0240649752169414,NA,NA,NA,0.00611781965336714,0,NA,NA,0,0.00559090877797423,0.0387096438891025,0.0299236279511397,0,0,0,0,0,0.0219747313630978,0.0453186812787215,0,0.0118185513707564,0,0.00780020407843027,NA,0,0.0419510082877936,0.0493657383378848,0.0321405438782324,0.00897135729265767,0.00829096017063189,0,0
"83",11,2010,0,0,0.00986779932503112,0.017341920807367,0.0108221093673096,0.0125817943544344,NA,0,0.0139348363490091,0,0,0.0469852591243824,0.00811181081907606,0.0103519953435219,0.0302088487020852,0.0287993477749791,0.00662375066985538,0,0.0147437499652954,0,NA,0.0190936970879139,0,0.0161126836520952,0,0.00304968772796417,0,0.00412628076051526,0,0,0,0.00460503738742474,0.0322261325659719,6.29650727066393e-05,0,0.145943866943233,0.0120893824316904,1.99163638687483e-07,NA,0,0.00579742621554763,NA,0,NA,0.0293464830555088,0,0,0,0,0,0.0269746060377519,0,0,0,NA,0,0,0.0112310702364313,0.0532028465148774,0,0,0.00136445757137004,0,0,0,0,0,0,0,0,0.0157332117266705,0.0234012493974919,0.018698792937994,0,0,0,0.0248791460283474,0,0.000994423632233169,0,0.00718901558907036,0.0186108035441507,0,0.0140287307400604,0,0,0.017311059456844,0.0218536505374626,0,0,0.0400120350326066,0.0154450076987284,NA,0.0830641193386497,0,0,0,0.0256147551876079,0.00864866713979522,0,NA,0,NA,0,0,NA,0.0379106714690313,NA,0.017924695179581,0.00513192404268134,0.0086724986807993,0.003659625273557,0,2.20691994296728e-05,0.00697017984207923,0,0,0.054387284325229,0.00325300021063178,0.00943787515026119,0.00640303655285591,NA,NA,NA,0.0197931921683996,0,NA,NA,0,0.0398643586987428,0.0309419190392985,0.0219540507519717,0,0.00972999719146922,0,0.0208153869255002,0.00881522829353153,0,0.0047859242918017,0.0420148873154689,0.0215434880330884,0,0.0803748705485966,NA,0,0.00773546121904872,0.00812598314015258,0.016521229570302,0.0169710155772743,0.00278971117350997,0.0105645821392919,0
"84",12,2010,0.0703622841175477,0,0.015758498158227,0.00834133470166977,0.0205207181061379,0.0342109362411209,NA,0.0165418922665134,0.0106185913460402,0,0,0.0204143406546628,0.00447477616483611,0.00726524770677163,0.0244394910670261,0,0.00984858286999773,0,0,0,NA,0.0169178947514355,0.00012529295562489,0.00988583862229567,0,0,0.0186096842079694,0.0148631446954855,0,0,0,0.0100950701814932,0,0.0245167527143421,0,0.0193709894541048,0.0142973955352866,0.0834928466654801,NA,0.0655744348115118,0.00845905214823986,NA,0.000815684232165823,NA,0.0137776130749583,0,0,0,0,0.108971125570459,0,0,0,0,NA,0,0.0163565332551085,0.0286941992208343,0.0421663660108024,0,0.0374353806606658,0.00167795064401788,0.0545425030913145,0.0285206833460297,0,0.0296543638845675,0,0,0,0.00232591974968043,0.0258029578672976,0.0175001553906578,0.0125711552666094,0.00128177785188634,0,0,0.0403425180018178,0,0.00482041363347379,0.0126884210170524,0.00792331089458618,0.00484457512216101,0,0,0.0514506830221222,0.0242395046703454,0.0337732160935166,0.0238188306133351,0,0,0,0.0142120513866415,NA,0.0663851788137553,0,0,0.00577902267502914,0,0.0171647929212682,0,NA,0,NA,0.0189471977122827,0,NA,0,NA,0,9.29675619619636e-05,0.00135938160233954,0.00330981189278735,0.0195084973052112,0,0.00204857840896506,0.00132068723035328,0,0.0601621998076672,0,0.0259111728418069,0,NA,NA,NA,0.000462904449717451,0,NA,NA,0,0.0457023439402201,0,0.0494053131411304,0,0,0,0.0476156098195905,0.00626247462595213,0.0822140533807354,0.0365552863856815,0,0.0176749286269591,0,0.0237427040341939,NA,0,0.0348642536356916,0,0.0290953149310198,0.0246714298245299,0.00281216787597734,0.00969724917655433,0
"85",1,2011,0.00847451053640262,0,0.0373265368474896,0,0.0135504529725632,0.00992325749147585,NA,0,0,0,0.00215455453937882,0.00115411574417025,0.00421042727779761,0.0143065922255004,0.0161258780651089,0.035597171633696,0.000746346002865476,0,0.241267565196283,0,NA,0.013630025452497,0.056564983572638,0.00918214346658664,0,0.0288675269594061,0,0.0326742705840086,0,0,0,0.00346081027327361,0,0.161625695760144,0,0,0,0.00106872748428798,0,0,0.028057890556155,NA,0.0027729144623221,NA,0.0274551832992227,0,0,0,0,0.0375051059936122,0,0,0,0.122709689452936,NA,0,0.0383569962964702,0.146359433031735,0.0113530694259971,0.0384778523822799,0.0447776354489656,0,0,0,0,0.0192613927256784,0,0,0,0,0,0,0,0.019081474510252,0,0,0.0176826765164987,0,0.000858455888571843,0,0,0.011087131981185,0,0.0277427735439622,0.028501590304709,0,0.0112568149033175,0,0,0.0218661626193423,0.0505029872634703,0,NA,0.0229433714588918,0,0,0.00718958487969481,0,0,0.0571769209586808,NA,0,NA,0.0255390877614266,0,NA,0.0183748911581098,NA,0.0338560034536635,0.0175703171078806,0.00147977647724573,0.000536849123402999,0.00796404541835778,0.0183092917109567,0,0.0169359328985858,0.143719590296456,0.0256153222654581,0,0,0.026347235386696,NA,NA,NA,0,0.0307690907790338,NA,NA,0,0,0,0.0362440355779962,0.0031090252782587,0.0283951000161786,0,0.0130071141510117,0.0224491292156846,0,0.0484723063364718,0,0.0208027932951926,0,0.129145157084795,NA,0,0.00825959081027249,0.0263733209048178,0.108637287516341,0.0335156327745861,0.0388166726760462,0.0177749311849566,0
