"","Group.1","Group.2","MOL.MAGYAR.OLAJ.ES.GAZIPARI","OTP.BANK","RICHTER.GEDEON","MAGYAR.TKOM.TELECOM.","BUDAPEST.ELECTRICITY","X4IG.NYILVANOSAN","ALLAMI.NYOMDA","ALTEO.ENERGY","ALTERA.WEALTH.MANAGEMENT","APPENINN.NYILVANOSAN","BPT.PR.UTILIZATION..DEV.","CIG.PANNONIA.LIFE.IN.","CSEPEL.HOLDING","DUNA.HOUSE.HOLDING","EHEP.SHARE","ENEFI.ENERGY","EST.MEDIA","EXTERNET","FHB.SHARE","FINEXT.SHARE","FORRAS.FORRAS.T","FUTURAQUA","GRAPHISOFT.PARK.SE.SHARE","KARTONPACK","KEG.CTL.EUR.LPG.TERM.","KEY.SOFT","KONZUM.TRDG...INDL.","MASTERPLAST","NORDTELEKOM.TELECOM.SX.","NTH.HUNGARIAN.ELTY.SUPP.","NUTEX.INVESTMENTS","OPMIUS.GROUP","ORMESTER","OTT.ONE","PANNERGY","PANNON.VALTO","PLOTINUS.HOLDING","RABA.AUTOMOTIVE.GP.","TR.INVESTMENT","ZWACK.UNICUM","ADIDAS..BUD.","ARCELORMITTAL..BUD.","AXA..BUD.","BANCO.SANTANDER..BUD.","BASF..BUD.","BAYER..BUD.","BBV.ARGENTARIA..BUD.","BMW..BUD.","BNP.PARIBAS..BUD.","COMMERZBANK..BUD.","DAIMLER..BUD.","DEUTSCHE.BANK..BUD.","DEUTSCHE.LUFTHANSA..BUD.","E.ON..BUD.","INFINEON.TECH.N..BUD.","LINDE..BUD.","NOKIA..BUD.","SIEMENS..BUD.","TELEFONICA..BUD.","THYSSENKRUPP..BUD.","TOTAL..BUD.","ERWOJ.TURBO.LONG.03.CKT.","ERWOJ.TURBO.LONG.70.CKT.","FORRAS.TRUST...INV."
"38",2,2007,0.0089190544443863,0.0171041409083442,0.00816346855932946,0,0.0149188573123405,0.00735861771637114,0,NA,NA,NA,0,NA,0.0545284146799526,NA,0.0360492046596758,NA,0.0198612311375194,NA,0.00362127324560141,NA,0.0598871537935954,NA,0.0112090056768502,0,NA,NA,0.0531736178661812,NA,NA,0.0178753378932407,0.0631673742428486,0.00675076650279644,NA,NA,0,0.0800091573503489,NA,0.0299322952354053,NA,0.0151706333696368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0439877823344223
"39",3,2007,0,0.0151629829602818,0.0144952095055354,0.0119271879276801,0.0129060233042254,0,0.0114085980269681,NA,NA,NA,0.0273179902585681,NA,0,NA,0.0252346709675817,NA,0.0346486342365189,NA,0.018801750165417,NA,0.0741898132372245,NA,0.0279700004921637,0,NA,NA,0.0405429504403799,NA,NA,0.00520288402778616,0.0218487776332334,0.00486047813682294,NA,NA,0.016814662395706,0.0625376435625115,NA,0.0119589906805665,NA,0.0169776694416344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0310608592099547
"40",4,2007,0,0.00754274600306774,0,0.00598566694143217,0.0215120939643315,0.00222125954791799,0.0248477244678991,NA,NA,NA,0.0189765025898226,NA,0.0371987400723549,NA,0.0183185726181955,NA,0.0277376633511616,NA,0.0161850601151512,NA,0.0525788818788109,NA,0.00647130717658881,0,NA,NA,0.0137611277915905,NA,NA,0,0.0242493062152196,0,NA,NA,0.0104004898301552,0.0299755231616651,NA,0.0067726586216696,NA,0.00265787972439928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"41",5,2007,0,0,0.0122196550394134,0.0134310089311368,0.0254720169817648,0.00222663354859091,0.0036754680625988,NA,NA,NA,0.0196144497110165,NA,0.0313791997166781,NA,0.0260679598203918,NA,0,NA,0.0163437018830289,NA,0.0434666718533252,NA,0.021646587845804,0,NA,NA,0.0219889224889896,NA,NA,0.00508965988814334,0.0597878542198826,0,NA,NA,0.00778911969039362,0,NA,0.0120054151334685,NA,0.0167975541452827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.014243788749548
"42",6,2007,0,0.013363719784876,0,0.0143267184134039,0.00869231237851185,0,0.0164004000369656,NA,NA,NA,0.0021236702510266,NA,0.0135780215002856,NA,0.0223867270900417,0,0,NA,0.0242575776319271,NA,0.0271311974982028,NA,0.00423580764056692,0,NA,NA,0.0239271109410799,NA,NA,0.0134634680375208,0.006777022634585,0.00797219543542205,NA,NA,0.0177579909637642,0.0288371237005928,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"43",7,2007,0,0,0,0.0142062499533295,0.021037544905563,0.0169789175152064,0.010156450239401,NA,NA,NA,0.0154047107491726,NA,0.0238552324876234,NA,0,0,0.0137149939027725,NA,0.0134551144235736,NA,0.0293400305820254,NA,0.0187695643123639,0,NA,NA,0,NA,NA,0.0097884608229613,0.0388365926426304,0.0339841330658552,NA,NA,0.0253663458118555,0.0361730756241563,NA,0.0229478356941838,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0148579536040524
"44",8,2007,0,0,0,0,0.00450595417441123,0.0250799847262657,0,NA,NA,NA,0.0334355733052893,NA,0,NA,0.129378083436763,0,0.0378565795708354,NA,0,NA,0,NA,0,0,NA,NA,0,NA,NA,0,0,0.0221718422914565,NA,NA,0.0111647612045689,0.0177238008941212,NA,0.0163897248777431,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"45",9,2007,0,0,0.0122246951154294,0.0101473646739283,0.00233760843942523,0.00269754267221787,0,NA,NA,NA,0.0249142055144755,NA,0.0402502226701176,NA,0,0,0.00467590833954899,NA,0.0200027028057527,NA,0.0103344870845627,NA,0.0164851256703292,0,NA,NA,0.0245657886487288,NA,NA,0.0108684705564035,0.0309186976549508,0.0301761169614455,NA,NA,0.0143977669019554,0.050009689802045,NA,0.0176435505792773,NA,0.00566575957912868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0101352419781394
"46",10,2007,0,0.00930659437223079,0.0131618302746489,0,0,0.0400664797434311,0.0148855194376039,NA,NA,NA,0,NA,0,NA,0,0.278583065272479,0,NA,0.0210214652034529,NA,0.0180551479645295,NA,0.00720883248490688,0,NA,NA,0.0120197951232728,NA,NA,0.0115409167661631,0.0275135928317395,0.0277147213123853,NA,NA,0,0.00664330378491503,NA,0,NA,0.0140515172571119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0220446274485907
"47",11,2007,0.0144491529582371,0,0,0,0.0163857271331097,0.0205580005247441,0.01754341813504,NA,NA,NA,0.0200207184290695,NA,0.0483404121017557,NA,0,0.00271722350558569,0.0109212548654189,NA,0.0337558044582746,NA,0,NA,0.0180101730796543,0,NA,NA,0.0339861789058565,NA,NA,0.0207548922108446,0.0100059638487228,0.0180743926130029,NA,NA,0.028601174828967,0.0175879864240108,NA,0.0310858767334828,NA,0.00904400908558347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"48",12,2007,0,0,0.00971436519556029,0.0154783041384635,0.0147523999871817,0.0321824862825361,0.00706040018702698,NA,NA,NA,0.00605704651730413,NA,0.0279206523840372,NA,0.328818755748849,0.00766832779639047,0.0114108991035289,NA,0.0176971488836013,NA,0,NA,0.0174768269188889,0,NA,NA,0.0211051241469739,NA,NA,0.0124224358519862,0.00814155947623185,0,NA,NA,0.0232997366822225,0.0138759590038229,NA,0.00569869241475355,NA,0.00846352871660815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"49",1,2008,0.0233943623706038,0.0249666299611984,0.00893270486290665,0.015106415585828,0.02721686412752,0,0,NA,NA,NA,0.024350585437332,NA,0.0354859666343627,NA,0.0145333684537632,0.0171190181337684,0,NA,0.0320598538505126,NA,0,NA,0.021144415220186,0,NA,NA,0.0538669507437493,NA,NA,0.0242968155840863,0.0135202722062864,0.0115822037930749,NA,NA,0.0418781584664584,0,NA,0,NA,0.0190234130148822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"50",2,2008,0.00427830806787913,0,0,0,0,0.0392894212236618,0.0123372658232395,NA,NA,NA,0.04159330933294,NA,0.0507737366868681,NA,0,0.000410391340834062,0,NA,0.040663423656786,NA,0.0401078010259763,NA,0,0,NA,NA,0,NA,NA,0,0.022910691419643,0.037040855040615,NA,NA,0.0372297209488491,0.0253102649739742,NA,0.00978202747335011,NA,0.00907322476489634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000802942643123405
"51",3,2008,0.0134882837087697,0.0193870285150428,0.00670919913301643,0.0175913360903924,0.009198977636741,0.0032362553391148,0.00837799537066655,NA,NA,NA,0.00363095451960678,NA,0.0011441410762722,NA,0.0340624812892271,0.0197761659715854,0.0200986565477579,NA,0.0325175462471649,NA,0.0561342236462005,NA,0.0346098377845423,0,NA,NA,0.00792628584895168,NA,NA,0.0238781690591311,0.0204717531018423,0.0244509593176891,NA,NA,0.0172227602326435,0.0707408955278135,NA,0.0245849379101889,NA,0.0163515469437541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0112764599346286
"52",4,2008,0,0.00879130272798519,0,0.0113248601016256,0.0156927454722666,0.0541223760809436,0.0190175462209055,NA,NA,NA,0.0184198856388972,NA,0.00161281082887181,NA,0.0241299708222854,0.00216032373977421,0,NA,0.0252203089015453,NA,0.0467893288272099,NA,0.0256539769283845,0,NA,NA,0.0210469970406339,NA,NA,0.0215608480113512,0.0348698152403282,0.0262898050639476,NA,NA,0.0289865314544178,0.0293679096378469,NA,0.0200657747218483,NA,0.00360003819850912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.017684365975423
"53",5,2008,0,0,0,0.00882639669185952,0.0147083571731968,0.0163396120170889,0.00969268476499908,NA,NA,NA,0.0111540515949561,NA,0.0102421795422761,NA,0.162464126453144,0,0,NA,0.0289511920586645,NA,0.0296703923144906,NA,0.0184350638308945,0,NA,NA,0,NA,NA,0.0122080505380299,0.019098250275946,0.0241165275253985,NA,NA,0.0218633204028062,0.00570852377640686,NA,0.00248382521125002,NA,0.00350478496647138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00187004024202015
"54",6,2008,0.0209439254943513,0,0.0176187837110762,0.00341189132704453,0.0313453252955518,0.0399953262451681,0.0168445044522244,NA,NA,NA,0.00115278465950029,NA,0.0172492240066131,NA,0,0.0263779138647149,0,0.0455924061677956,0.0390611033105131,NA,0.0503837605387549,NA,0.0281508592360307,0,NA,NA,0.0267321782159189,NA,NA,0,0.024132393447186,0.0610043409370963,NA,NA,0,0.0242922343954953,NA,0.00362955175019625,NA,0.0258120466314519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0227265737637419
"55",7,2008,0,0.00956826500923626,0.00623511216242133,0.0186544410043483,0.0174894837609521,0.0261654133099234,0.00666001198955738,NA,NA,NA,0,NA,0,NA,0,0,0,0.0470290654687438,0,NA,0.0470532490978429,NA,0.0208755723751615,0,NA,NA,0,NA,NA,0.0235569262578208,0.0293371972406312,0.086904917275783,NA,NA,0.0325554147614011,0.00942247665276183,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0408939857827335
"56",8,2008,0.0131624316628581,0,0,0,0.016645154953475,0.0146247482937441,0.0306129857397309,NA,NA,NA,0,NA,0,NA,0.147517173769729,0,0.0186191380678323,0.100618327590956,0,NA,0.05585306780405,NA,0.0286633110402357,0,NA,NA,0,NA,NA,0.0142975985359388,0,0.0437437404964438,NA,NA,0.0163159060655179,0.0197435563906317,NA,0.00484380279658371,NA,0.0179080315000261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.185340049921656,0.00597214356730605,0.0318337780489846
"57",9,2008,0.0320953735149099,0.0355094138227891,0,0,0,0.0555010122943787,0.0514634270481691,NA,NA,NA,0.00464739507427479,NA,0.0227097132908111,NA,0.0134153128055324,0.0185284513990021,0.0308790764849076,0.0696507788179548,0.0216245197055119,NA,0.0498209817335178,NA,0.0276293377428539,0,NA,NA,0.0746293123437604,NA,NA,0.0539068644216363,0.0319241951733887,0.0895183357847391,NA,NA,0.035069351795445,0,NA,0.0228927432534864,NA,0.015100631639093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.0275949141519514,0.0746436359304891
"58",10,2008,0,0,0.020437607860423,0,0.0486244366075411,0.071056160449241,0.0468032019115272,NA,NA,NA,0,NA,0.0450881894305651,NA,0.126048901281974,0,0.00987313830529681,0,0,NA,0.00624028247504151,NA,0,0,NA,NA,0,NA,NA,0,0.0185533376680963,0.0590777805960715,NA,NA,0,0,NA,0,NA,0.0179706038961287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.104170141504108
"59",11,2008,0,0,0.0136940580822689,0,0,0,0.0104155264679342,NA,NA,NA,0.0342414235817969,NA,0,NA,0.0400718627725243,0.0868971914068408,0.036078249289587,0.0275024997222769,0.0292978181397056,NA,0.00587080768909967,NA,0.0510646301227695,0,NA,NA,0.0426719273970005,NA,NA,0,0.0475052364498844,0.0771887392442385,NA,NA,0.0144918530226413,0,NA,0.038847042064143,NA,0.0242777683280332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.0701479952280403
"60",12,2008,0.0210759498175477,0.0471889417407621,0.0222383310126556,0.0148631177504358,0.0224082317417401,0.0261829357737857,0.0271899245755151,NA,NA,NA,0.00758419543317341,NA,0.0545373862581216,NA,0,0,0.00209166269609816,0.00644736231321942,0.0427812271286035,NA,0,NA,0.0342384488613753,0,NA,NA,0.0437603014083007,NA,NA,0.0401271971778226,0.0186389633051705,0.0717635323589808,NA,NA,0.00915876222907284,0,NA,0.0304369508792095,NA,0.0143045972118548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.0746376753150767
"61",1,2009,0.0320253470487595,0.0238277921564263,0.0165082718422763,0.0151915718574378,0.0109681224934906,0.0364913057208674,0,NA,NA,NA,0,NA,0.0925008799747128,NA,0,0.0316481192910571,0.0215058543690891,0,0.00209890544701036,NA,0.0935781104615654,NA,0.0223794993377881,0,NA,NA,0.0340385865430034,NA,NA,0,0.0271660064195372,0.0907802116150185,NA,NA,0.032200185242336,0,NA,0.0122265039498745,NA,0.00847416133832258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.0402488685369016
"62",2,2009,0.0454493837267779,0,0.032292619837279,0.0460479185206244,0.0139235446406175,0.0165759694339821,0.0254919342166406,NA,NA,NA,0.0100937772787538,NA,0.032900095488267,NA,0,0.0136756148397039,0.0331986379602288,0,0.0260637728479248,NA,0.0564278362271749,NA,0.0472814138454472,0,NA,NA,0.0336807198655759,NA,NA,0.0281418010999729,0.088173084667593,0.115780503980489,NA,NA,0.00275264473449145,0,NA,0,NA,0.0198004390519647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.0847646697052845
"63",3,2009,0,0,0,0.0145779830161822,0.0240956831537285,0.0330466172493984,0.0306984860748293,NA,NA,NA,0.000198712675263773,NA,0,NA,0.00866884666754631,0.0359535206764264,0.0364889575532104,0.0835185669755944,0.024190252726774,NA,0.0669851818882421,NA,0.0216747072628421,0,NA,NA,0.0436154980962848,NA,NA,0.0195560805087133,0.0345969774172124,0.150772888248397,NA,NA,0.0110332318966685,0,NA,0.017477944362694,NA,0.0284364134071733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.0861850023506676
"64",4,2009,0.0124981968033255,0,0.01248892518761,0,0.0354642793867156,0.0356299650606086,0,NA,NA,NA,0.0103293319561576,NA,0.0875970662667064,NA,0.0161680703639533,0.0367903312026604,0,0.0158772652993783,0.0236942759833339,NA,0,NA,0.0474239324363657,0,NA,NA,0.0480550275796667,NA,NA,0.00496535065004195,0,0,NA,NA,0,0,NA,0,NA,0.0135466062491282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.0471584076795265
"65",5,2009,0,0.0568770338247661,0.000647622630545718,0,0,0.0380562834797699,0,NA,NA,NA,0.0131683573551911,NA,0,NA,0,0,0,0.0355362904711814,0,NA,0.0525030940316537,NA,0,0,0,NA,0.0224168575599503,NA,NA,0.0187007244786755,0.0302014000761616,0.077398622721451,NA,NA,0.0183487564629523,0,NA,0.0166211929494406,NA,0.0307941982808892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.0120697438628865
"66",6,2009,0.0184805135188352,0.0287493704013504,0.00217803474937151,0.0184213697558139,0.0180844394205426,0.0266871394577215,0,NA,NA,NA,0,NA,0.00892971187362201,NA,0.0415818292418718,0.013039287515899,0.0149717162028169,0,0.0147220054819794,NA,0.0763101567378904,NA,0,0,0,NA,3.06046166476952e-05,NA,NA,0.00861343426323141,0.0531451988615289,0.0893838624307109,NA,NA,0.0181486426848278,0.0802189868238159,NA,0,NA,0.0189347614443775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"67",7,2009,0,0,0.0184492743083646,0.00910598665351888,0.00259498160609638,0,0.0165968981909607,NA,NA,NA,0.0179875580916212,NA,0.0873685778838195,NA,0,0,0.0137531956628602,0,0,NA,0.0770644224781875,NA,0.0115496885164752,0,0.0353011817267978,NA,0.0533283067909884,NA,NA,0.00803188270212725,0.0353164838945946,0.103625845951083,NA,NA,0.00761041260858557,0,NA,0.01315644807678,NA,0.00397950476530198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.0351193974981458
"68",8,2009,0.0222759712787156,0.0218620725847626,0.0191453174984465,0.00694067666911454,0.0234086869100042,0,0.0204612672958594,NA,NA,NA,0,NA,7.59743072792926e-05,NA,0.00932707593737393,0.0356784062685166,0.018825599594259,0.00205195670417031,0.0326386786525292,NA,0.0290183321497315,NA,0.00432605834378616,0,0,NA,0.0487286049393366,NA,NA,0.015816971366685,0.0673126351406738,0.00724909599541354,NA,NA,0.01242032204675,0,NA,0.015957506741795,NA,0.0223040352972452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.0508284248849235
"69",9,2009,0.00918147054150548,0,0.0146824349200398,0.0123235060164633,0.0109928958196471,0,0.00996623777765746,NA,NA,NA,0.0698679680125081,NA,0.0243365340674731,NA,0.00367348379144755,0,0.0161957683194252,0.000995035423988901,0,NA,0.00995662340830179,NA,0.0310046200272985,0,0,NA,0.0447129574696566,NA,NA,0.017645238135251,0.0455104418764838,0,NA,NA,0,0.0817144337945896,NA,0.0324104242844072,NA,0.0130043483274458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.0206439032813718
"70",10,2009,0.00401615519652087,0.0270675053073913,0.016670912193009,0.00777758917692668,0.0046753976414449,0,0.017061494527613,NA,NA,NA,0.0443555734629175,NA,0.0605107381981009,NA,0.0611450082603801,0.00635804649421358,0,0.00620211426983181,0.0212908342658625,NA,0.0525431245807915,NA,0.0278564435628769,0.888069066383165,0,NA,0.0134751111864659,NA,NA,0.0125187939100931,0.0759886532573598,0,NA,NA,0.0240644817026967,0,NA,0.00591875755766978,NA,0.00204709415967322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.0295168494824499
"71",11,2009,0,0.0236687847025521,0,0,0.0167682890725376,0,0.0187026863005774,NA,NA,NA,0.0236232281973436,NA,0.03577926721914,NA,0.0173002060545107,0.0234211382389046,0,0,0,0.00163844678648003,0.0428678824053316,NA,0.0241809728971046,0,0.0155121265164729,0,0.0117582332869315,NA,NA,0.00842598561613108,0.0674416732557616,0.0270909263513552,NA,NA,0.0486111309897082,0,NA,0.0135157787076318,NA,0.0110532639944843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.0157605561599629
"72",12,2009,0,0,0.0212693428118543,0.0068489878852777,0.00582495533698203,0,0,NA,NA,NA,0.0347446862339514,NA,0.0842518279720025,NA,0,0.00718846799412004,0.0105146338112373,0.0234212326725194,0,0,0.0542579953489191,NA,0.01182065824917,0,0.0129845117365644,0.019864970114347,0.0144171455993314,NA,0.0293325401838584,0.0176845374850042,0.0473115713983783,0.0146674876645401,NA,NA,0.00210245864702924,0,NA,0.00533635739812492,NA,0.00777333237245394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.0257772139234199
"73",1,2010,0,0,0.00421104177803623,0.00585764252911015,0.0242881016844471,0.0182608120922892,0,NA,NA,NA,0,NA,0.0355585990542707,NA,0.0672972318239371,0.0151800528841326,0,0.0433163838766202,0.0134003319334428,0,0.0245226248720101,NA,0.0212181687685125,0,0.0377888643946704,0.0221508636693382,0.0170984743939919,NA,0,0.0126934495152107,0.0540041818700304,0,NA,NA,0,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.10179517427215
"74",2,2010,0,0,0,0,0.0240568682365349,0.0197143622425885,0,NA,NA,NA,0.00225307525743361,NA,0,NA,0.00372922811299306,0,0.00846302219416541,0.0470142365088013,0,0,0.0251332790285678,NA,0.0235653738028675,0,0,0,0.0173819394929366,NA,0.0180452616063356,0.0143788744268712,0.0303122713973198,0.054899146607032,NA,NA,0,0,NA,0,NA,0.00684732572299095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"75",3,2010,0.0172264320075998,0.0159953474650212,0.00189366920140765,0,0.009377772728368,0.0249255414576721,0.00657251891038048,NA,NA,NA,0.0286385843117737,NA,0.0229340443951315,NA,0,0.013506191109723,0.0303654752752586,0.0433094128889068,0.0143414588744394,0,0.033338142840148,NA,0.0132143157544218,0,0,0.0290408903733723,0,NA,0.334447389591505,0.011434555131601,0.0281744762203916,0.0164842823398557,NA,NA,0.00483191499173542,0,NA,0,NA,0.0110559639092893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.0570372318433428
"76",4,2010,0.0200438134607257,0.00953907250280907,0,0.0141598882359881,0.00985848781350805,0.014766012285158,0.0107211334899946,NA,NA,NA,0.00860343926156996,NA,0.02650507828289,NA,0,0.00679951954682641,0.00928428140338302,0,0,0,0.0415357604999331,NA,0.0221116332063677,0,0,0.00423154850657925,0.0159574996859672,NA,0.00283544024035754,0.0117584332304423,0.0454780091641765,0,NA,NA,0.0141861477155828,0,NA,0,NA,0.0150460398874079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.0285030557028777
"77",5,2010,0.0431663218331449,0.0571173074187688,0.0396453498043195,0.021972067612339,0,0.0505696213514491,0.0141335100554865,NA,NA,NA,0.00912712054520364,NA,0.00532230563468937,NA,0.0305350699390214,0.0242230385854327,0.0365226658711362,0,0.0298907196894467,0,0.0626203361884232,NA,0.0165997192507147,0,0.0350119526017594,0.034025820150992,0.0522652014635563,NA,0,0.0200286308824007,0.0546521308000334,0.0378411762886685,NA,NA,0.0203760508037054,0,NA,0.0417040777800273,NA,0.00997531099311372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.0910080569731391
"78",6,2010,0.0117325045518103,0,0,0,0.0131266361554703,0.0136355708081627,0.0189974737473252,NA,NA,NA,0.00334956425417994,NA,0,NA,0,0.00315011002058272,0,0.00328030550431285,0,0.0117108008753824,0.0565632175670248,NA,0.0257742925799804,0,0,0,0,NA,0.00108952158110174,0.000535714234450705,0.0665273635000022,0.030315991209802,NA,NA,0.00906158883539521,0,NA,0.0109843834839872,NA,0.0122656413494276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.0708364111533455
"79",7,2010,0.01413269976116,0,0.00605610484676409,0,0.0148174897986088,0.0183822887476762,0.0121273962428964,NA,NA,0.0194262879365437,0.063067157351533,NA,0.0268402670803374,NA,0,0,0.0339159198645376,0,0,0,0.016248083546366,NA,0.0179463123666319,0,0.0359382402521664,0.00865508620208833,0.0357917501310449,NA,0.0498100361422203,0.0242181985958185,0.0106461826051122,0.0260150947787759,NA,NA,0.0034344794402838,0,NA,0.0116575855882699,NA,0.00465342380815642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.0393419307573913
"80",8,2010,0.0202535768706538,0,0,0.0168695629208732,0.0250053194122227,0,0.0113600307992035,NA,NA,0.0209470230713678,0.0107446432181483,NA,0.0130844597813045,NA,0,0.0177834505641284,0,0,0,0,0.0318488480312046,NA,0.0143492526739103,0,0.0327390751229786,0,0.016134116406719,NA,0.042295851604925,0.0252853370708037,0.0606957809853605,0.0144113125828577,NA,NA,0.00487576227247486,0,NA,0.00229289329660854,NA,0.0158154001424884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.0322377277668071
