"","Group.1","Group.2","INA.INDUSTRIJA.NAFTE","HRVATSKI.TELEKOM","PRIVREDNA.BANKA","ZAGREBACKA.BANKA.SER.A","JADRANSKI.NAFTOVODI","PLAVA.LAGUNA","SNH.DELTA.DD","AD.PLASTIK","ADC.CROATIA.INTL.CLUB","AGROMEDIMURJE","APARTMANI.MEDENA","ARENATURIST","ATLANTIC.GRUPA","ATLANTSKA.PLOVIDBA","AUTO.HRVATSKA.ZAGREB","BADEL.1862","BC.INSTITUT","BELJE.DARDA","BILOKALNIK","BRIONKA.D.D","BRODOGRAD.INDUSTRIES","BRODOGRADVLENAC","BRODOMERKUR.DD","CAKOVECKI.MLINOVI","CATEKS","CHROMOS.AGRO.DD","CROATIA.AIRLINES","DALEKOVOD.D.D","DALMA","DOMACA.TVORNICA.RUBLJA.TEKSTILNA.KONFEKCIJA","DUBROVACKO.PRIMORJE","DUKAT.DD","DURO.DAKOVIC.HOLDING","ELEKTROMETAL.BJELOVAR","ELEKTROPROJEKT.D.D","ELEKTROPROMET","ERICSSON.NIKOLA","EUROHERC.OSIGURANJE","EUROPLANTAZE","EXCELSA.NEKRETNINE","FINVEST","FTB.TURIZAM.DD","GABARIT","GRANOLIO.DD","HIDROELEKTRA.NISKGR.","HOTEL.MEDENA","HOTELI.BASKA.VODA","HOTELI.BRELA","HOTELI.HALUDOVO.MALINSKA","HOTELI.MAESTRAL","HOTELI.MAKARSKA","HOTELI.TUCEPI","HOTELI.VODICE","HOTELI.ZIVOGOSCE","HOTELI.ZLATNI","HOTELJ.JADRAN","HRVATSKA.POSTANSKA.BANKA","HRVATSKI.DUHANI.DD","HTP.KORCULA","HTP.OREBIC","HUP.ZAGREB","IMPERIJAL","IMUNOLOSKI.ZAVOD.DD","INGRA.ZAGREB","INSTITUT.GRADEVINARSTVA","IPK.KANDIT","ISTARSKA.KREDITNA.BANKA","ISTRA","JADRAN.FILM","JADRAN.TVORNIKA","JADRANSKO.OSIGURANJE.D.D","JADROAGENT","JADROPLOV","JAMNICA","JELSA.DD","KAMENSKO","KARLOVACKA.BANKA","KEMIKA.DD","KOESTLIN","KOKA","KONCAR.DISBIV.SPJITRFI.","KONCAR.ELEKTROINDUSTRIJA","KOTEKS","KRAS","KREDITNA.BANKA.ZAGREB","KUTJEVO","LEDO","LIBURNIA.RIVIERA.H","LLIRIJA","LOSINJSKA.PLOVIDBA","LUKA.PLOCE","LUKA.RIJEKA.DD.RIJEKA","LUX.ULAGANJA","MAGMA","MAISTRA","MARASKA","MEDIKA","MEDORA.HOTELI.I.LJETOVALISTA","MIV","NAVA.BANKA.DD","NEXE.GRUPA","OLYMPIA.VODICE","OPEKA","OT.OPTIMA.TELEKOM.ZA.TELEKOMUNIKACIJE","PALACE.HOTEL","PECTINATUS","PETROKEMIJA","PEVEC.D.D","PIK.VINKOVCI.DD","PIKRIJELKA","PISMORAD","PODRAVASKA.BANKA","PODRAVKA.PREHRAMBENA.INDUSTRIJA","POUNJE.TRIKOTAZA","PROFICIO","PULJANKA","QUAESTUS.NEKRETNINE","RIVIERA.HOLDINGS","RIZ.ODASILJACI","SAPONIA.DD","SLATINSKA.BANKA","SNH.ALFA.DD","SNH.BETA.D.D","SNH.GAMA.DD","SOLARIS","SPACVA","SPIN.VALIS","TANKERSKA.NEXT.GNRTN.","TANKREKOMERC","TEHNIKA.DD","TEKSTILPROMET","TISAK.TRGOVACKO","TLM.TVOR.LAKIH.METALA","TURISTHOTEL.DD.ZADAR","TVORNICA.STOCNE.HRANE","ULJANIK","ULJANIK.PLOVIDBA","VABA","VARTEKS","VIDUKT","VIRO.TVORNICA.SECERA","VJESNIK.DD","VUPIK","ZAGREBACKA.BURZA.DD","ZAGREBACKE.PEKARNE.KLARA","ZIF.FIMA.PROPRIUS","ZITNJAK","ZVECEVO.PREHRAMBENA","ZVIJEZDA.DD","ADRIS.GRUPA","CROATIA.OSIGURANJE","KONCAR.SKLOPNA.POSJA."
"28",4,2006,NA,NA,0.0555555555555556,0.388888888888889,0.166666666666667,0.277777777777778,NA,0,0.444444444444444,0.222222222222222,0.388888888888889,0.333333333333333,NA,0.166666666666667,0.277777777777778,0.222222222222222,0.222222222222222,0,NA,NA,NA,NA,0.944444444444444,0.166666666666667,1,0.555555555555556,NA,0,NA,1,1,0.888888888888889,0.722222222222222,NA,NA,0.111111111111111,0.222222222222222,NA,NA,NA,0.277777777777778,NA,NA,NA,0.944444444444444,NA,0.944444444444444,0.222222222222222,NA,NA,0.111111111111111,0.5,NA,0,NA,1,0.833333333333333,0.5,0.444444444444444,0.166666666666667,0.388888888888889,0,0.777777777777778,0.555555555555556,0.166666666666667,0.722222222222222,1,NA,1,NA,NA,0.722222222222222,0.111111111111111,0.444444444444444,1,0.0555555555555556,0.666666666666667,0.944444444444444,0.555555555555556,0.111111111111111,1,0.111111111111111,1,0.166666666666667,0.277777777777778,NA,0.222222222222222,0.166666666666667,1,NA,0.277777777777778,0,NA,NA,0,1,0.555555555555556,NA,0.722222222222222,1,NA,NA,NA,NA,NA,NA,1,NA,0.444444444444444,NA,NA,NA,0,0.222222222222222,0.944444444444444,0.388888888888889,NA,0.222222222222222,0.833333333333333,NA,NA,NA,NA,NA,0.222222222222222,0.833333333333333,NA,NA,0.277777777777778,0.5,0.777777777777778,0.111111111111111,1,0.333333333333333,NA,0.5,0.111111111111111,NA,1,0.0555555555555556,NA,0.944444444444444,NA,NA,NA,NA,1,0,0,NA,0.444444444444444,NA
"29",5,2006,NA,NA,0.181818181818182,0.5,0.363636363636364,0.363636363636364,NA,0,0.363636363636364,0.136363636363636,0.454545454545455,0.0909090909090909,NA,0.0454545454545455,0.5,0.136363636363636,0.227272727272727,0,NA,NA,NA,NA,0.818181818181818,0.272727272727273,1,0.636363636363636,NA,0.318181818181818,NA,1,1,0.863636363636364,0.727272727272727,NA,NA,0.318181818181818,0.181818181818182,NA,NA,NA,0.181818181818182,NA,NA,NA,1,NA,0.954545454545455,0.409090909090909,NA,NA,0.0909090909090909,0.727272727272727,NA,0.272727272727273,NA,1,0.772727272727273,0.5,0.545454545454545,0.181818181818182,0.363636363636364,0.0454545454545455,0.772727272727273,0.727272727272727,0.318181818181818,0.545454545454545,1,NA,1,NA,NA,0.590909090909091,0.227272727272727,0.727272727272727,1,0.454545454545455,0.5,1,0.727272727272727,0.227272727272727,0.863636363636364,0.181818181818182,1,0.0909090909090909,0.409090909090909,NA,0.545454545454545,0.0454545454545455,0.954545454545455,NA,0.0454545454545455,0,NA,NA,0,0.954545454545455,0.636363636363636,1,0.818181818181818,1,NA,NA,NA,NA,NA,NA,1,NA,0.363636363636364,NA,NA,NA,0.0909090909090909,0.318181818181818,1,0.454545454545455,NA,0.181818181818182,0.954545454545455,NA,NA,NA,NA,NA,0.409090909090909,0.318181818181818,NA,NA,0.5,0.363636363636364,0.818181818181818,0.181818181818182,1,0.590909090909091,NA,0.454545454545455,0.272727272727273,NA,1,0.0909090909090909,NA,1,NA,NA,NA,NA,1,0.181818181818182,0.181818181818182,NA,0.818181818181818,NA
"30",6,2006,NA,NA,0.15,0.55,0.4,0.4,NA,0.1,0.7,0.4,0.85,0.3,NA,0.15,0.35,0.3,0.6,0,NA,NA,NA,NA,0.9,0.45,1,0.9,NA,0.2,NA,1,1,1,0.85,NA,NA,0.2,0.45,NA,NA,NA,0.4,NA,NA,NA,0.85,NA,1,1,NA,NA,0.25,0.85,NA,0.4,NA,0.95,0.95,0.75,0.6,0.55,0.05,0.35,0.75,0.75,0.5,0.65,1,NA,1,NA,NA,0.65,0.4,0.85,1,0.45,0.75,1,0.6,0.4,0.95,0.05,1,0.35,0.8,NA,0.65,0.15,1,NA,0.3,0,NA,NA,0.1,1,0.65,1,0.7,1,NA,NA,NA,NA,NA,NA,1,NA,0,NA,NA,NA,0.05,0.5,1,0.65,NA,0.4,0.85,NA,NA,NA,NA,NA,0.45,0.85,NA,NA,0.8,0.35,0.75,0.3,1,0.6,NA,0.6,0.4,NA,1,0.2,0.05,1,NA,NA,NA,NA,1,0.45,0.3,NA,0.6,NA
"31",7,2006,NA,NA,0.0952380952380952,0.666666666666667,0.619047619047619,0.238095238095238,NA,0,0.619047619047619,0.142857142857143,0.666666666666667,0.142857142857143,NA,0.19047619047619,0.571428571428571,0.0952380952380952,0.571428571428571,0,NA,NA,NA,NA,1,0.19047619047619,0.904761904761905,0.857142857142857,NA,0,NA,1,1,0.571428571428571,0.619047619047619,NA,NA,0.0476190476190476,0.904761904761905,NA,NA,NA,0.285714285714286,NA,NA,NA,0.428571428571429,NA,0.952380952380952,0.571428571428571,NA,NA,0.238095238095238,0.80952380952381,NA,0.0952380952380952,NA,0.952380952380952,0.857142857142857,0.666666666666667,0.666666666666667,0.238095238095238,0.285714285714286,0.142857142857143,0.333333333333333,0.857142857142857,0.380952380952381,0.80952380952381,1,NA,1,NA,NA,0.761904761904762,0.333333333333333,0.714285714285714,1,0.619047619047619,0.666666666666667,0.904761904761905,0.761904761904762,0.571428571428571,0.714285714285714,0.333333333333333,1,0.0952380952380952,0.523809523809524,NA,0.761904761904762,0.19047619047619,1,NA,0.285714285714286,0,NA,NA,0,1,0.666666666666667,0.952380952380952,0.714285714285714,1,NA,NA,NA,NA,NA,NA,0.952380952380952,NA,0,NA,NA,NA,0.0952380952380952,0.428571428571429,1,0.380952380952381,NA,0.285714285714286,1,NA,NA,NA,NA,NA,0.476190476190476,0.476190476190476,NA,NA,0.714285714285714,0.238095238095238,0.619047619047619,0.19047619047619,1,0.761904761904762,NA,0.523809523809524,0.238095238095238,NA,1,0.0952380952380952,0.142857142857143,1,NA,NA,NA,NA,0.333333333333333,0.142857142857143,0.0476190476190476,NA,0.571428571428571,NA
"32",8,2006,NA,NA,0.0454545454545455,0.5,0.363636363636364,0.272727272727273,NA,0,0.681818181818182,0.272727272727273,0.681818181818182,0.272727272727273,NA,0.0909090909090909,0.454545454545455,0.136363636363636,0.318181818181818,0,NA,NA,NA,NA,0.772727272727273,0.272727272727273,1,0.454545454545455,NA,0.136363636363636,NA,1,0.954545454545455,0.818181818181818,0.363636363636364,NA,NA,0.272727272727273,0.909090909090909,NA,NA,NA,0.272727272727273,NA,NA,NA,0.181818181818182,NA,0.863636363636364,0.681818181818182,NA,NA,0.136363636363636,0.636363636363636,NA,0,NA,0.909090909090909,0.545454545454545,0.363636363636364,0.181818181818182,0.181818181818182,0.454545454545455,0.0909090909090909,0.363636363636364,0.545454545454545,0.409090909090909,0.227272727272727,1,NA,1,NA,NA,0.636363636363636,0.136363636363636,0.818181818181818,1,0.363636363636364,0.136363636363636,0.863636363636364,0.590909090909091,0.409090909090909,1,0.0909090909090909,1,0.227272727272727,0.136363636363636,NA,0.272727272727273,0.227272727272727,1,NA,0.181818181818182,0,NA,NA,0,0.954545454545455,0.863636363636364,1,0.409090909090909,1,NA,NA,NA,NA,NA,NA,1,NA,0,NA,NA,NA,0.0909090909090909,0.136363636363636,0.954545454545455,0.681818181818182,NA,0.0454545454545455,0.954545454545455,NA,NA,NA,NA,NA,0.272727272727273,0.5,NA,NA,0.545454545454545,0.136363636363636,0.681818181818182,0.363636363636364,1,0.454545454545455,NA,0.227272727272727,0.181818181818182,NA,1,0,0.181818181818182,1,NA,NA,NA,NA,0.0454545454545455,0.136363636363636,0.0909090909090909,NA,0.227272727272727,NA
"33",9,2006,NA,NA,0.0952380952380952,0.238095238095238,0.333333333333333,0.285714285714286,NA,0,0.333333333333333,0.19047619047619,0.761904761904762,0.0952380952380952,NA,0.238095238095238,0.571428571428571,0,0.619047619047619,0,NA,NA,NA,NA,1,0.523809523809524,0.80952380952381,0.571428571428571,NA,0.19047619047619,NA,1,0.952380952380952,0.476190476190476,0,0.846153846153846,NA,0.19047619047619,0.761904761904762,NA,NA,NA,0.238095238095238,NA,NA,NA,0.238095238095238,NA,1,0.80952380952381,0.555555555555556,NA,0.142857142857143,0.80952380952381,NA,0.142857142857143,NA,0.857142857142857,0.761904761904762,0.619047619047619,0.523809523809524,0.380952380952381,0.428571428571429,0.142857142857143,0.571428571428571,0.523809523809524,0.238095238095238,0.19047619047619,1,NA,1,NA,NA,0.619047619047619,0.142857142857143,0.857142857142857,1,0.333333333333333,0.142857142857143,0.952380952380952,0.19047619047619,0.428571428571429,0.80952380952381,0.0476190476190476,1,0.19047619047619,0.333333333333333,NA,0.523809523809524,0.0952380952380952,1,NA,0.285714285714286,0,NA,NA,0.0476190476190476,0.952380952380952,0.666666666666667,1,0.571428571428571,1,NA,NA,NA,NA,NA,NA,1,NA,0.0952380952380952,NA,NA,NA,0.0952380952380952,0.238095238095238,1,0.19047619047619,NA,0.0476190476190476,0.761904761904762,NA,NA,NA,NA,NA,0.476190476190476,0.333333333333333,NA,NA,0.761904761904762,0.142857142857143,0.523809523809524,0.238095238095238,1,0.333333333333333,NA,0.333333333333333,0.333333333333333,NA,1,0.0476190476190476,0.0476190476190476,1,NA,NA,NA,NA,0.666666666666667,0.285714285714286,0.0476190476190476,NA,0.285714285714286,NA
"34",10,2006,NA,NA,0.0909090909090909,0.454545454545455,0.136363636363636,0.5,NA,0,0.5,0.272727272727273,0.954545454545455,0.227272727272727,NA,0.227272727272727,0.681818181818182,0.0909090909090909,0.409090909090909,0,NA,NA,NA,NA,0.818181818181818,0.454545454545455,0.909090909090909,0.590909090909091,NA,0.0454545454545455,NA,1,1,0.681818181818182,0,0.909090909090909,NA,0.0909090909090909,0.772727272727273,NA,NA,NA,0.136363636363636,NA,NA,NA,0.318181818181818,NA,0.727272727272727,0.818181818181818,0.954545454545455,NA,0.272727272727273,0.818181818181818,NA,0.0909090909090909,NA,0.909090909090909,0.681818181818182,0.590909090909091,0.545454545454545,0.590909090909091,0.181818181818182,0.181818181818182,0.227272727272727,0.772727272727273,0.409090909090909,0.0454545454545455,1,NA,1,NA,NA,0.681818181818182,0.181818181818182,0.590909090909091,1,0.590909090909091,0.0454545454545455,0.954545454545455,0.363636363636364,0.409090909090909,0.727272727272727,0,1,0.181818181818182,0.545454545454545,NA,0.590909090909091,0.272727272727273,1,NA,0.0909090909090909,0,NA,NA,0,0.863636363636364,0.727272727272727,1,0.5,1,NA,NA,NA,NA,0.904761904761905,NA,1,NA,0.0454545454545455,NA,NA,NA,0.136363636363636,0.272727272727273,1,0.545454545454545,NA,0.272727272727273,0.545454545454545,NA,NA,NA,NA,NA,0.545454545454545,0.272727272727273,NA,NA,0.636363636363636,0.272727272727273,0.818181818181818,0.227272727272727,1,0.318181818181818,NA,0.363636363636364,0.5,NA,1,0,0.136363636363636,1,NA,NA,NA,NA,0.727272727272727,0.272727272727273,0.136363636363636,NA,0.409090909090909,NA
"35",11,2006,NA,NA,0.238095238095238,0.380952380952381,0.333333333333333,0.19047619047619,NA,0,0.380952380952381,0.238095238095238,0.666666666666667,0.0476190476190476,NA,0.238095238095238,0.428571428571429,0.19047619047619,0.476190476190476,0,NA,NA,NA,NA,0.80952380952381,0.571428571428571,1,0.380952380952381,NA,0.142857142857143,NA,1,1,0.619047619047619,0,0.904761904761905,NA,0.238095238095238,0.80952380952381,NA,NA,NA,0.19047619047619,NA,NA,NA,0.380952380952381,NA,0.761904761904762,0.761904761904762,1,NA,0.285714285714286,0.714285714285714,NA,0.523809523809524,NA,0.904761904761905,0.80952380952381,0.714285714285714,0.571428571428571,0.714285714285714,0.19047619047619,0.142857142857143,0.428571428571429,0.19047619047619,0.142857142857143,0.523809523809524,1,NA,1,NA,NA,0.714285714285714,0.142857142857143,0.714285714285714,1,0.523809523809524,0.142857142857143,0.904761904761905,0.523809523809524,0.571428571428571,0.476190476190476,0.0952380952380952,1,0.428571428571429,0.428571428571429,NA,0.285714285714286,0.380952380952381,1,NA,0.142857142857143,0,NA,NA,0,1,0.761904761904762,1,0.714285714285714,1,NA,NA,NA,NA,0.904761904761905,NA,1,NA,0.142857142857143,NA,NA,NA,0.333333333333333,0.285714285714286,1,0.571428571428571,NA,0.285714285714286,0.857142857142857,NA,NA,NA,NA,NA,0.523809523809524,0.476190476190476,NA,NA,0.428571428571429,0.333333333333333,0.714285714285714,0.523809523809524,1,0.619047619047619,NA,0.571428571428571,0.380952380952381,NA,1,0,0.142857142857143,1,NA,NA,NA,NA,0.714285714285714,0.380952380952381,0.333333333333333,NA,0.619047619047619,NA
"36",12,2006,0.111111111111111,NA,0.157894736842105,0.421052631578947,0.315789473684211,0.631578947368421,NA,0,0.421052631578947,0.263157894736842,0.789473684210526,0.210526315789474,NA,0.157894736842105,0.578947368421053,0.157894736842105,0.789473684210526,0,NA,NA,NA,NA,0.789473684210526,0.315789473684211,0.894736842105263,0.210526315789474,NA,0.105263157894737,NA,1,1,0.684210526315789,0,0.736842105263158,NA,0.105263157894737,0.789473684210526,NA,NA,NA,0.0526315789473684,NA,NA,NA,0.473684210526316,NA,0.947368421052632,0.789473684210526,1,NA,0.105263157894737,0.842105263157895,NA,0.473684210526316,NA,0.947368421052632,0.789473684210526,0.578947368421053,0.736842105263158,1,0.0526315789473684,0.263157894736842,0.736842105263158,0.210526315789474,0.210526315789474,0.789473684210526,1,NA,1,NA,NA,0.736842105263158,0.210526315789474,0.789473684210526,1,0.789473684210526,0.263157894736842,0.894736842105263,0.736842105263158,0.578947368421053,0.736842105263158,0.105263157894737,1,0.210526315789474,0.684210526315789,NA,0.368421052631579,0.473684210526316,1,NA,0.210526315789474,0,NA,NA,0,1,1,1,0.736842105263158,1,NA,NA,NA,NA,0.736842105263158,NA,0.0526315789473684,NA,0.210526315789474,NA,NA,NA,0.157894736842105,0.210526315789474,1,0.368421052631579,NA,0.157894736842105,0.631578947368421,NA,NA,NA,NA,NA,0.578947368421053,0.631578947368421,NA,NA,0.789473684210526,0.263157894736842,0.736842105263158,0.210526315789474,1,0.421052631578947,NA,0.263157894736842,0.210526315789474,NA,0.894736842105263,0.157894736842105,0.0526315789473684,1,0,NA,NA,NA,0.263157894736842,0.578947368421053,0.210526315789474,NA,0.210526315789474,NA
"37",1,2007,0.0454545454545455,NA,0.0909090909090909,0.318181818181818,0.363636363636364,0.318181818181818,NA,0,0.409090909090909,0.0454545454545455,0.545454545454545,0,NA,0.181818181818182,0.454545454545455,0.0454545454545455,0.454545454545455,0,NA,NA,NA,NA,0.818181818181818,0.5,1,0.590909090909091,NA,0.181818181818182,NA,1,1,0.772727272727273,0,0.545454545454545,NA,0.181818181818182,0.727272727272727,NA,NA,NA,0,NA,NA,NA,0.227272727272727,NA,0.863636363636364,0.636363636363636,0.954545454545455,NA,0.0909090909090909,0.454545454545455,NA,0.409090909090909,NA,1,0.727272727272727,0.454545454545455,0.590909090909091,0.681818181818182,0.318181818181818,0.136363636363636,0.454545454545455,0.181818181818182,0.227272727272727,0.409090909090909,1,NA,1,NA,NA,0.454545454545455,0,0.772727272727273,1,0.772727272727273,0.136363636363636,0.954545454545455,0.727272727272727,0.590909090909091,0.363636363636364,0,1,0.318181818181818,0.681818181818182,NA,0.409090909090909,0.181818181818182,0.954545454545455,NA,0.181818181818182,0,NA,NA,0,0.909090909090909,0.954545454545455,1,0.454545454545455,1,NA,NA,NA,NA,0.772727272727273,NA,0.0454545454545455,NA,0.272727272727273,NA,NA,NA,0.136363636363636,0.272727272727273,1,0.5,NA,0.272727272727273,0.590909090909091,NA,NA,NA,NA,NA,0.363636363636364,0.590909090909091,NA,NA,0.590909090909091,0.0454545454545455,0.5,0.454545454545455,1,0.590909090909091,NA,0.318181818181818,0.227272727272727,NA,0.227272727272727,0.0909090909090909,0.136363636363636,1,0,NA,NA,NA,0,0.5,0.227272727272727,1,0.363636363636364,NA
"38",2,2007,0,NA,0.15,0.1,0.25,0.1,NA,0,0.3,0.05,0.65,0,NA,0.05,0.5,0.15,0.4,0,NA,NA,NA,NA,0.5,0.2,1,0.55,NA,0.05,NA,1,1,0.4,0,0.55,NA,0.15,0.9,NA,NA,NA,0.05,NA,NA,NA,0,NA,0.75,0.75,1,NA,0.05,0.45,1,0.45,NA,0.95,0.1,0.7,0.8,0.4,0.05,0.2,0.15,0.05,0.1,0.4,1,NA,1,NA,NA,0.7,0.2,0.7,1,0.5,0.25,0.85,0.8,0.55,0.65,0.05,1,0.3,0.45,NA,0.05,0.35,1,NA,0.2,0,NA,NA,0,1,0.4,1,0,1,NA,NA,NA,NA,0.9,NA,0.15,NA,0.15,NA,NA,NA,0.15,0.25,1,0.2,NA,0.25,0.3,NA,NA,NA,NA,NA,0.45,0.45,NA,NA,0.9,0.45,0.5,0.3,1,0.4,NA,0.25,0.05,0,0.2,0,0.2,1,0.25,NA,NA,NA,0,0.3,0,1,0.2,NA
"39",3,2007,0.0454545454545455,NA,0.0454545454545455,0.136363636363636,0.0454545454545455,0.363636363636364,NA,0.0454545454545455,0.0454545454545455,0.181818181818182,0.545454545454545,0,NA,0.136363636363636,0.363636363636364,0.0454545454545455,0.590909090909091,0,NA,NA,NA,NA,0.863636363636364,0.363636363636364,0.909090909090909,0.909090909090909,NA,0,NA,1,1,0.136363636363636,0,0.454545454545455,NA,0.454545454545455,0.318181818181818,NA,NA,0.0952380952380952,0,NA,NA,NA,0,NA,0.681818181818182,0.681818181818182,1,NA,0.181818181818182,0.181818181818182,0.909090909090909,0.227272727272727,NA,0.863636363636364,0.318181818181818,0.772727272727273,0.545454545454545,0.409090909090909,0.272727272727273,0.0454545454545455,0,0.0909090909090909,0.181818181818182,0.454545454545455,1,NA,1,NA,NA,0.727272727272727,0.227272727272727,0.818181818181818,1,0.5,0.0454545454545455,0.863636363636364,0.590909090909091,0.5,0.5,0.0454545454545455,1,0.363636363636364,0.545454545454545,NA,0.181818181818182,0.272727272727273,1,NA,0.181818181818182,0.0454545454545455,NA,NA,0.136363636363636,0.954545454545455,0.409090909090909,0.727272727272727,0,1,NA,NA,NA,NA,0.5,NA,0,NA,0.318181818181818,NA,NA,0,0.136363636363636,0.545454545454545,0.681818181818182,0.136363636363636,NA,0.363636363636364,0.454545454545455,0.333333333333333,0,NA,NA,NA,0.409090909090909,0.590909090909091,NA,NA,0.681818181818182,0.318181818181818,0.545454545454545,0.0909090909090909,1,0.318181818181818,NA,0.0909090909090909,0.272727272727273,0.272727272727273,0.136363636363636,0.0909090909090909,0.0454545454545455,1,0.181818181818182,NA,NA,NA,0.0454545454545455,0.136363636363636,0.227272727272727,0.772727272727273,0.136363636363636,NA
"40",4,2007,0,NA,0.105263157894737,0.210526315789474,0.105263157894737,0.210526315789474,NA,0.105263157894737,0.315789473684211,0.157894736842105,0.789473684210526,0.105263157894737,NA,0.210526315789474,0.210526315789474,0.0526315789473684,0.368421052631579,0.0526315789473684,NA,NA,NA,NA,0.736842105263158,0.631578947368421,0.894736842105263,0.842105263157895,NA,0.157894736842105,NA,1,1,0.473684210526316,0,0.578947368421053,1,0.210526315789474,0.0526315789473684,NA,NA,0.263157894736842,0.105263157894737,NA,NA,NA,0,NA,0.947368421052632,0.684210526315789,0.947368421052632,NA,0.0526315789473684,0.473684210526316,0.947368421052632,0.315789473684211,NA,1,0.157894736842105,0.473684210526316,0.631578947368421,0.578947368421053,0,0.210526315789474,0.157894736842105,0,0.315789473684211,0.0526315789473684,1,NA,1,NA,0,0.578947368421053,0.105263157894737,0.842105263157895,1,0.473684210526316,0.0526315789473684,0.842105263157895,0.421052631578947,0.421052631578947,0.157894736842105,0.105263157894737,1,0.0526315789473684,0.473684210526316,1,0.210526315789474,0.315789473684211,0.842105263157895,NA,0.157894736842105,0,NA,NA,0,0.947368421052632,0.578947368421053,0.368421052631579,0.105263157894737,1,NA,NA,NA,NA,0.842105263157895,NA,0.0526315789473684,NA,0.473684210526316,NA,NA,0.157894736842105,0.157894736842105,0.421052631578947,0.105263157894737,0.473684210526316,NA,0.210526315789474,0.315789473684211,0.473684210526316,0,NA,NA,NA,0.157894736842105,0.526315789473684,NA,NA,0.842105263157895,0.0526315789473684,0.736842105263158,0.0526315789473684,1,0.421052631578947,NA,0.0526315789473684,0.157894736842105,0.210526315789474,0,0.105263157894737,0.0526315789473684,0.894736842105263,0.631578947368421,NA,1,NA,0.263157894736842,0.105263157894737,0.263157894736842,0.210526315789474,0.263157894736842,NA
"41",5,2007,0.0454545454545455,NA,0.0454545454545455,0.0454545454545455,0.0909090909090909,0.318181818181818,NA,0.0909090909090909,0.363636363636364,0.318181818181818,0.590909090909091,0.136363636363636,NA,0.0909090909090909,0.272727272727273,0.0909090909090909,0.636363636363636,0.0454545454545455,NA,0.764705882352941,NA,NA,0.863636363636364,0.636363636363636,0.954545454545455,0.863636363636364,0.944444444444444,0,NA,1,1,0.454545454545455,0,0.454545454545455,0.681818181818182,0.363636363636364,0.0454545454545455,NA,NA,0.0454545454545455,0.318181818181818,NA,NA,NA,0.0454545454545455,NA,0.727272727272727,0.818181818181818,0.863636363636364,NA,0.181818181818182,0.727272727272727,0.954545454545455,0.227272727272727,NA,1,0.227272727272727,0.5,0.772727272727273,0.818181818181818,0.0454545454545455,0.454545454545455,0.227272727272727,0.136363636363636,0.181818181818182,0.136363636363636,1,NA,1,NA,0.136363636363636,0.727272727272727,0.227272727272727,0.772727272727273,1,0.454545454545455,0.136363636363636,0.863636363636364,0.454545454545455,0.590909090909091,0.181818181818182,0,1,0.0454545454545455,0.409090909090909,1,0.136363636363636,0.181818181818182,1,NA,0.136363636363636,0,NA,NA,0,0.636363636363636,0.181818181818182,0.454545454545455,0,0.5,NA,NA,NA,NA,0.909090909090909,NA,0.0909090909090909,NA,0.0909090909090909,NA,0.909090909090909,0.0454545454545455,0.0454545454545455,0.545454545454545,0.136363636363636,0.227272727272727,NA,0.272727272727273,0.227272727272727,0.272727272727273,0.0454545454545455,NA,NA,NA,0,0.590909090909091,NA,NA,0.681818181818182,0.136363636363636,0.545454545454545,0.0454545454545455,1,0.636363636363636,0.9,0.227272727272727,0.0909090909090909,0.227272727272727,0.136363636363636,0.0454545454545455,0.0909090909090909,1,1,NA,0.818181818181818,0.875,0,0.136363636363636,0.136363636363636,0.181818181818182,0.0909090909090909,0.833333333333333
"42",6,2007,0,NA,0.111111111111111,0.0555555555555556,0.111111111111111,0.5,NA,0.111111111111111,0.611111111111111,0.555555555555556,0.888888888888889,0.222222222222222,NA,0.166666666666667,0.277777777777778,0.277777777777778,0.777777777777778,0,NA,0.722222222222222,NA,NA,0.888888888888889,0.5,1,0.888888888888889,1,0,NA,1,0.888888888888889,0.888888888888889,0,0.333333333333333,0.833333333333333,0.222222222222222,0,0.692307692307692,NA,0.333333333333333,0.166666666666667,NA,NA,NA,0,NA,0.888888888888889,0.833333333333333,0.888888888888889,NA,0.5,0.722222222222222,0.888888888888889,0.555555555555556,NA,0.944444444444444,0.222222222222222,0.833333333333333,0.722222222222222,0.833333333333333,0.166666666666667,0.444444444444444,0.388888888888889,0,0.0555555555555556,0,1,NA,1,NA,0.166666666666667,0.666666666666667,0.111111111111111,0.888888888888889,1,0.444444444444444,0.166666666666667,0.888888888888889,0.5,0.555555555555556,0.222222222222222,0.0555555555555556,1,0.0555555555555556,0.5,1,0,0.111111111111111,1,NA,0.333333333333333,0,NA,NA,0.166666666666667,0.833333333333333,0.277777777777778,0.611111111111111,0.222222222222222,0.666666666666667,NA,NA,NA,NA,0.777777777777778,NA,0.166666666666667,NA,0.444444444444444,NA,1,0.166666666666667,0.0555555555555556,0.444444444444444,0.0555555555555556,0.5,NA,0.222222222222222,0.222222222222222,0.388888888888889,0.111111111111111,NA,NA,NA,0.166666666666667,0.722222222222222,NA,NA,0.944444444444444,0,0.333333333333333,0,1,0.333333333333333,0.5,0.0555555555555556,0,0.333333333333333,0.166666666666667,0.0555555555555556,0.0555555555555556,1,1,NA,0.722222222222222,1,0.111111111111111,0.222222222222222,0.277777777777778,0.666666666666667,0.277777777777778,1
