"","Group.1","Group.2","AMBEV.ON","GERDAU.PN","ECOD.INFU.E.LOG.ON","METALURGICA.GERDAU.PN","LOJAS.RENNER.ON","ITAU.UNIBANCO.HOLDING.PN","CPFL.ENERGIA.ON","LOJAS.AMERICANAS.PN.REP1.PN","CYRELA.BRAZIL.REALTY.ON","SMILES.ON","CIA.ENERGETICA.DE.MINAS.GERAIS.PN","BANCO.SANTANDER.BRASIL.UNITS","BRF.BRASIL.FOODS.ON","USINAS.SIDERURGICAS.DE.MINAS.GERAIS.A.PN","ENGIE.BRASIL.ENERGIA.ON","WEG.ON","QUALICORP.ON","EMBRAER.ON","CMPH.COCS..RODOVIARIAS.ON","ENERGIAS.DO.BRASIL.ON.BRAZIL","RUMO.ON","RAIA.DROGASIL.ON","HYPERMARCAS.ON","ITAUSA.INVESTIMENTOS.ITAU.PN","MRV.ENGENHARIA.E.PARTICIPACOES.ON","BANCO.DO.BRASIL.ON","VALE.ON","KLABIN.UNITS","MARFRIG.FRIGORIFICOS.ON","BMF.BOVESPA.BLVAL..MEREFU.ON","BB.SEGURIDADE.ON","PETROLEO.BRASILEIRO.PN","ESTACIO.PARTICIPACOES.ON","EQUATORIAL.ENERGIA.ON","CIA.PARANAENSE.DE.ENERGIA.COPEL.PN","BRASKEM.PN.SERIES.A","BANCO.BRADESCO.PN","MULTIPLAN.EMPE..IMOBS.ON","SUZANO.BAHIA.SUL.PAPEL.CELULOSE.A.PN","NATURA.COSMETICOS.ON","VALE.PN","BANCO.BRADESCO.ON","CIELO.ON","KROTON.EDUCACIONAL.ON","FIBRIA.CELULOSE.ON","CPAD.SANMT.BASICO.DE.SAOP.ON","LOCALIZA.RENT.A.CAR.ON","TELEFONICA.BRASIL.PN","BRADESPAR.PN","BR.MALLS.PARTICIPACOES.ON","COMPANHIA.SIDERURGICA.NACIONAL.ON","ULTRAPAR.PARTICIPOES.ON","COSAN.INDUSTRIA.E.COMERCIO.ON","CMPBRA.DE.DISTB..PN","JBS.ON","CENTRAIS.ELETR.BRAS..ELETROBRAS.ON","TIM.PARTICIPACOES.ON","PETROLEO.BRASILEIRO.ON"
"72",12,2009,0.217391304347826,0.130434782608696,1,0.130434782608696,0.217391304347826,0.130434782608696,0.217391304347826,0.130434782608696,0.130434782608696,1,0.130434782608696,0.130434782608696,0.130434782608696,0.130434782608696,0.217391304347826,0.130434782608696,1,0.130434782608696,0.130434782608696,0.304347826086957,0.652173913043478,0.173913043478261,0.173913043478261,0.130434782608696,0.130434782608696,0.217391304347826,0.130434782608696,1,0.130434782608696,0.130434782608696,1,0.217391304347826,0.217391304347826,0.260869565217391,0.173913043478261,0.130434782608696,0.130434782608696,0.173913043478261,0.173913043478261,0.217391304347826,0.173913043478261,0.130434782608696,0.130434782608696,0.304347826086957,0.130434782608696,0.173913043478261,0.173913043478261,0.130434782608696,0.173913043478261,0.130434782608696,0.130434782608696,1,0.130434782608696,0.130434782608696,0.130434782608696,0.130434782608696,0.217391304347826,0.173913043478261
"73",1,2010,0.142857142857143,0.0952380952380952,1,0.0952380952380952,0.0952380952380952,0.0952380952380952,0.0952380952380952,0.0952380952380952,0.0952380952380952,1,0.0952380952380952,0.0952380952380952,0.0952380952380952,0.0952380952380952,0.142857142857143,0.0952380952380952,1,0.0952380952380952,0.19047619047619,0.0952380952380952,0.523809523809524,0.142857142857143,0.0952380952380952,0.142857142857143,0.0952380952380952,0.0952380952380952,0.0952380952380952,1,0.0952380952380952,0.142857142857143,1,0.0952380952380952,0.19047619047619,0.0952380952380952,0.0952380952380952,0.19047619047619,0.142857142857143,0.142857142857143,0.142857142857143,0.0952380952380952,0.0952380952380952,0.142857142857143,0.0952380952380952,0.285714285714286,0.0952380952380952,0.19047619047619,0.0952380952380952,0.142857142857143,0.0952380952380952,0.0952380952380952,0.0952380952380952,1,0.0952380952380952,0.0952380952380952,0.0952380952380952,0.0952380952380952,0.0952380952380952,0.142857142857143
"74",2,2010,0.15,0.1,1,0.1,0.2,0.2,0.1,0.1,0.1,1,0.1,0.1,0.15,0.1,0.1,0.15,1,0.1,0.1,0.15,0.65,0.15,0.1,0.15,0.15,0.1,0.15,1,0.2,0.1,1,0.1,0.2,0.25,0.1,0.1,0.1,0.25,0.15,0.1,0.1,0.15,0.2,0.25,0.1,0.1,0.1,0.1,0.15,0.1,0.1,1,0.1,0.1,0.1,0.1,0.1,0.1
"75",3,2010,0,0.0434782608695652,1,0,0.0869565217391304,0.0434782608695652,0,0,0.0434782608695652,1,0.0869565217391304,0,0.0434782608695652,0.0869565217391304,0,0.0434782608695652,1,0.0434782608695652,0,0.0869565217391304,0.347826086956522,0.0434782608695652,0.0434782608695652,0.0434782608695652,0,0.0434782608695652,0,1,0,0.0869565217391304,1,0,0.260869565217391,0.217391304347826,0.0434782608695652,0.0869565217391304,0,0,0.0434782608695652,0,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.173913043478261,0.0869565217391304,0,0,0,0.0434782608695652,0.0434782608695652,0,0.91304347826087,0.0434782608695652,0.0434782608695652,0.0434782608695652,0,0.0869565217391304,0.0869565217391304
"76",4,2010,0.227272727272727,0.136363636363636,0.227272727272727,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.181818181818182,0.0909090909090909,0.181818181818182,1,0.0909090909090909,0.0909090909090909,0.136363636363636,0.136363636363636,0.0909090909090909,0.272727272727273,1,0.0909090909090909,0.136363636363636,0.136363636363636,0.636363636363636,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,1,0.0909090909090909,0.0909090909090909,1,0.0909090909090909,0.181818181818182,0.0909090909090909,0.0909090909090909,0.136363636363636,0.0909090909090909,0.0909090909090909,0.181818181818182,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.136363636363636,0.136363636363636,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.136363636363636,0.0909090909090909,0.0909090909090909,1,0.136363636363636,0.0909090909090909,0.136363636363636,0.136363636363636,0.0909090909090909,0.0909090909090909
"77",5,2010,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0476190476190476,1,0,0.0476190476190476,0.0476190476190476,0.666666666666667,0.0476190476190476,0.0476190476190476,0,0,0,0,1,0.0476190476190476,0,1,0,0.380952380952381,0,0,0,0,0.0476190476190476,0,0,0.0476190476190476,0.0476190476190476,0,0.0476190476190476,0,0,0,0,0,0,0.0476190476190476,1,0.0952380952380952,0,0,0,0,0
"78",6,2010,0.0454545454545455,0.0454545454545455,0.0909090909090909,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0454545454545455,1,0.0909090909090909,0.0454545454545455,0.0909090909090909,0.0454545454545455,0.0454545454545455,0.136363636363636,1,0.0454545454545455,0.0454545454545455,0.136363636363636,0.454545454545455,0.0909090909090909,0.0909090909090909,0.136363636363636,0.0909090909090909,0.0454545454545455,0.0454545454545455,1,0.136363636363636,0.0454545454545455,1,0.0454545454545455,0.227272727272727,0.0909090909090909,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.136363636363636,0.363636363636364,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0909090909090909,0.0454545454545455,0.0454545454545455,1,0.0909090909090909,0.0454545454545455,0.0909090909090909,0.0454545454545455,0.0909090909090909,0.0454545454545455
"79",7,2010,0.0909090909090909,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0909090909090909,0.136363636363636,0.0454545454545455,1,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0909090909090909,0.0454545454545455,0.136363636363636,1,0.0454545454545455,0.0454545454545455,0.181818181818182,0.454545454545455,0.227272727272727,0.0454545454545455,0.0909090909090909,0.0454545454545455,0.0909090909090909,0.0454545454545455,1,0.0454545454545455,0.0454545454545455,1,0.0909090909090909,0.409090909090909,0.0454545454545455,0.0909090909090909,0.0454545454545455,0.0909090909090909,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.318181818181818,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0909090909090909,0.0454545454545455,0.0909090909090909,1,0.136363636363636,0.0909090909090909,0.136363636363636,0.0454545454545455,0.0454545454545455,0.0454545454545455
"80",8,2010,0.0909090909090909,0.0454545454545455,0.0454545454545455,0,0,0,0,0,0.0454545454545455,1,0.0454545454545455,0.0454545454545455,0,0.0454545454545455,0.0909090909090909,0,1,0,0,0,0.545454545454545,0.0909090909090909,0,0.0454545454545455,0,0.0454545454545455,0,1,0,0,1,0.0454545454545455,0.0454545454545455,0,0,0,0.0454545454545455,0.0909090909090909,0.0454545454545455,0.0454545454545455,0,0.0909090909090909,0.0454545454545455,0.0909090909090909,0,0.0454545454545455,0,0,0.0454545454545455,0,0,1,0,0,0.0454545454545455,0,0,0
"81",9,2010,0.0909090909090909,0.0454545454545455,0.0909090909090909,0.0454545454545455,0.0909090909090909,0.0454545454545455,0.136363636363636,0.0454545454545455,0.0909090909090909,1,0.0454545454545455,0.136363636363636,0.136363636363636,0.0454545454545455,0.0454545454545455,0.318181818181818,1,0.0454545454545455,0.0454545454545455,0.136363636363636,0.681818181818182,0.227272727272727,0.136363636363636,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0454545454545455,1,0.0454545454545455,0.0454545454545455,1,0.0454545454545455,0.136363636363636,0.136363636363636,0.0454545454545455,0.0909090909090909,0.0454545454545455,0.0909090909090909,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0909090909090909,0.0909090909090909,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0909090909090909,0.0454545454545455,0.0454545454545455,1,0.181818181818182,0.0909090909090909,0.136363636363636,0.0454545454545455,0.0909090909090909,0.0454545454545455
"82",10,2010,0.0952380952380952,0.0476190476190476,0.0476190476190476,0.0952380952380952,0.142857142857143,0.0476190476190476,0.0952380952380952,0.0952380952380952,0.0476190476190476,1,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0952380952380952,0.0476190476190476,1,0.0952380952380952,0.0476190476190476,0.0476190476190476,0.333333333333333,0.0952380952380952,0.0476190476190476,0.19047619047619,0.0952380952380952,0.0476190476190476,0.0952380952380952,1,0.0476190476190476,0.0952380952380952,1,0.0476190476190476,0.142857142857143,0.142857142857143,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0952380952380952,0.142857142857143,0.0476190476190476,0.0952380952380952,0.0476190476190476,0.285714285714286,0.0476190476190476,0.0952380952380952,0.0952380952380952,0.0476190476190476,0.0476190476190476,0.142857142857143,0.0476190476190476,1,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.142857142857143,0.0476190476190476
"83",11,2010,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.136363636363636,0.136363636363636,0.136363636363636,0.0909090909090909,1,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.136363636363636,1,0.0909090909090909,0.0909090909090909,0.136363636363636,0.0909090909090909,0.181818181818182,0.136363636363636,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,1,0.136363636363636,0.136363636363636,1,0.0909090909090909,0.136363636363636,0.136363636363636,0.136363636363636,0.272727272727273,0.0909090909090909,0.0909090909090909,0.136363636363636,0.136363636363636,0.0909090909090909,0.136363636363636,0.136363636363636,0.272727272727273,0.0909090909090909,0.136363636363636,0.136363636363636,0.0909090909090909,0.181818181818182,0.0909090909090909,0.136363636363636,1,0.0909090909090909,0.0909090909090909,0.136363636363636,0.0909090909090909,0.0909090909090909,0.0909090909090909
"84",12,2010,0.217391304347826,0.130434782608696,0.130434782608696,0.0869565217391304,0.0869565217391304,0.130434782608696,0.0869565217391304,0.0869565217391304,0.0869565217391304,1,0.0869565217391304,0.0869565217391304,0.130434782608696,0.0869565217391304,0.130434782608696,0.130434782608696,1,0.130434782608696,0.173913043478261,0.130434782608696,0.0869565217391304,0.0869565217391304,0.130434782608696,0.130434782608696,0.0869565217391304,0.0869565217391304,0.0869565217391304,1,0.130434782608696,0.130434782608696,1,0.0869565217391304,0.173913043478261,0.173913043478261,0.0869565217391304,0.130434782608696,0.0869565217391304,0.0869565217391304,0.0869565217391304,0.130434782608696,0.0869565217391304,0.0869565217391304,0.130434782608696,0.217391304347826,0.0869565217391304,0.130434782608696,0.0869565217391304,0.0869565217391304,0.0869565217391304,0.130434782608696,0.0869565217391304,1,0.0869565217391304,0.0869565217391304,0.130434782608696,0.0869565217391304,0.173913043478261,0.0869565217391304
"85",1,2011,0.0952380952380952,0.0476190476190476,0.0952380952380952,0.0476190476190476,0.0476190476190476,0.0952380952380952,0.0476190476190476,0.0476190476190476,0.0476190476190476,1,0.0476190476190476,0.142857142857143,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0952380952380952,1,0.0952380952380952,0.0476190476190476,0.0476190476190476,0.0952380952380952,0.0952380952380952,0.0476190476190476,0.142857142857143,0.142857142857143,0.0952380952380952,0.0476190476190476,1,0.0952380952380952,0.0476190476190476,1,0.0476190476190476,0.142857142857143,0.0952380952380952,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.142857142857143,0.0476190476190476,0.333333333333333,0.0476190476190476,0.0476190476190476,0.142857142857143,0.0476190476190476,0.0476190476190476,0.0952380952380952,0.0476190476190476,1,0.0952380952380952,0.0476190476190476,0.0952380952380952,0.0476190476190476,0.142857142857143,0.0476190476190476
"86",2,2011,0,0,0,0,0.1,0,0,0,0,1,0.1,0,0,0,0.05,0.05,1,0,0.05,0.05,0.05,0.05,0.05,0.05,0,0,0,1,0.1,0,1,0,0.15,0.05,0,0.05,0,0,0.05,0,0.05,0.05,0,0.05,0,0.1,0.05,0.05,0.05,0.05,0,1,0.05,0,0.05,0.1,0.1,0
"87",3,2011,0.217391304347826,0.0869565217391304,0.130434782608696,0.0869565217391304,0.130434782608696,0.173913043478261,0.0869565217391304,0.130434782608696,0.0869565217391304,1,0.0869565217391304,0.0869565217391304,0.130434782608696,0.0869565217391304,0.0869565217391304,0.0869565217391304,1,0.0869565217391304,0.130434782608696,0.0869565217391304,0.217391304347826,0.130434782608696,0.130434782608696,0.130434782608696,0.130434782608696,0.0869565217391304,0.0869565217391304,1,0.173913043478261,0.130434782608696,1,0.130434782608696,0.130434782608696,0.0869565217391304,0.0869565217391304,0.0869565217391304,0.130434782608696,0.0869565217391304,0.0869565217391304,0.130434782608696,0.0869565217391304,0.130434782608696,0.0869565217391304,0.130434782608696,0.0869565217391304,0.0869565217391304,0.130434782608696,0.0869565217391304,0.0869565217391304,0.173913043478261,0.130434782608696,1,0.0869565217391304,0.130434782608696,0.0869565217391304,0.130434782608696,0.0869565217391304,0.130434782608696
"88",4,2011,0.142857142857143,0.142857142857143,0.142857142857143,0.0952380952380952,0.0952380952380952,0.0952380952380952,0.0952380952380952,0.142857142857143,0.142857142857143,1,0.0952380952380952,0.0952380952380952,0.0952380952380952,0.0952380952380952,0.142857142857143,0.0952380952380952,1,0.0952380952380952,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.19047619047619,0.142857142857143,0.0952380952380952,1,0.285714285714286,0.142857142857143,1,0.0952380952380952,0.142857142857143,0.19047619047619,0.142857142857143,0.0952380952380952,0.0952380952380952,0.0952380952380952,0.0952380952380952,0.0952380952380952,0.0952380952380952,0.19047619047619,0.19047619047619,0.142857142857143,0.0952380952380952,0.0952380952380952,0.142857142857143,0.0952380952380952,0.0952380952380952,0.0952380952380952,0.142857142857143,1,0.142857142857143,0.0952380952380952,0.19047619047619,0.0952380952380952,0.142857142857143,0.0952380952380952
"89",5,2011,0.0454545454545455,0,0.136363636363636,0,0,0,0,0.0909090909090909,0.0454545454545455,1,0,0,0.0454545454545455,0,0.0909090909090909,0,1,0.0454545454545455,0.0909090909090909,0,0,0.0454545454545455,0.0454545454545455,0,0,0,0,1,0.0909090909090909,0,1,0,0.0454545454545455,0.136363636363636,0.0454545454545455,0,0.0909090909090909,0,0.0454545454545455,0,0,0,0.0454545454545455,0.181818181818182,0,0,0.0454545454545455,0.0454545454545455,0,0.0454545454545455,0,1,0.0454545454545455,0,0,0.0454545454545455,0,0
"90",6,2011,0.0454545454545455,0.0454545454545455,0.136363636363636,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0454545454545455,0.0909090909090909,1,0.0454545454545455,0.0909090909090909,0.0454545454545455,0.0454545454545455,0.0909090909090909,0.0909090909090909,0.954545454545455,0.0454545454545455,0.0454545454545455,0.0909090909090909,0.0454545454545455,0.181818181818182,0.0454545454545455,0.136363636363636,0.0454545454545455,0.136363636363636,0.0454545454545455,1,0.136363636363636,0.0454545454545455,1,0.0454545454545455,0.0454545454545455,0.181818181818182,0.0909090909090909,0.0454545454545455,0.0454545454545455,0.0909090909090909,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.181818181818182,0.136363636363636,0.0454545454545455,0.0454545454545455,0.136363636363636,0.0909090909090909,0.0909090909090909,0.0454545454545455,0.0454545454545455,1,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0909090909090909,0.0454545454545455
"91",7,2011,0.0952380952380952,0,0.0952380952380952,0,0,0.0476190476190476,0.0476190476190476,0,0,1,0,0,0.0476190476190476,0,0.0476190476190476,0.0476190476190476,0,0,0.0476190476190476,0.0952380952380952,0,0,0,0.0952380952380952,0.0476190476190476,0,0.0476190476190476,1,0.333333333333333,0,1,0.0476190476190476,0.0476190476190476,0.0476190476190476,0,0,0,0.0476190476190476,0.0476190476190476,0,0,0,0.142857142857143,0.285714285714286,0,0,0,0,0.0476190476190476,0.0952380952380952,0,1,0,0,0.0476190476190476,0.0476190476190476,0,0.0476190476190476
"92",8,2011,0.0434782608695652,0,0.0869565217391304,0.0434782608695652,0.0434782608695652,0,0,0,0,1,0,0,0,0,0.0434782608695652,0.0434782608695652,0.130434782608696,0.0434782608695652,0.0869565217391304,0.130434782608696,0,0.0434782608695652,0,0,0.0434782608695652,0,0,1,0,0.0434782608695652,1,0.0434782608695652,0,0.0869565217391304,0.0869565217391304,0.0434782608695652,0,0.130434782608696,0.0434782608695652,0,0,0,0.0869565217391304,0.0434782608695652,0,0.0434782608695652,0,0,0.0434782608695652,0,0.0434782608695652,0.521739130434783,0,0.0869565217391304,0.0434782608695652,0,0,0.0434782608695652
"93",9,2011,0.181818181818182,0.0909090909090909,0.0454545454545455,0.0454545454545455,0.0909090909090909,0.0454545454545455,0.0454545454545455,0.0909090909090909,0.0454545454545455,1,0.0909090909090909,0.0454545454545455,0.0909090909090909,0.136363636363636,0.0454545454545455,0.0454545454545455,0.181818181818182,0.0909090909090909,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0909090909090909,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0454545454545455,1,0.0454545454545455,0.0454545454545455,1,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0909090909090909,0.0909090909090909,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0909090909090909,0.227272727272727,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0454545454545455,0.0454545454545455
"94",10,2011,0.0952380952380952,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0952380952380952,0.0476190476190476,0.0476190476190476,1,0.0952380952380952,0.0476190476190476,0.0952380952380952,0.0476190476190476,0.142857142857143,0.0952380952380952,0.0952380952380952,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0952380952380952,0.0952380952380952,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,1,0.0476190476190476,0.0476190476190476,1,0.0476190476190476,0.0952380952380952,0.285714285714286,0.0952380952380952,0.0476190476190476,0.0952380952380952,0.0476190476190476,0.0952380952380952,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0952380952380952,0.238095238095238,0.0476190476190476,0.0952380952380952,0.0952380952380952,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0952380952380952,0.142857142857143,0.0476190476190476,0.0952380952380952,0.0952380952380952,0.0476190476190476,0.0476190476190476,0.0476190476190476
"95",11,2011,0.227272727272727,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.136363636363636,0.136363636363636,0.0909090909090909,1,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.136363636363636,0.0909090909090909,0.181818181818182,0.181818181818182,0.136363636363636,0.0909090909090909,0.0909090909090909,0.136363636363636,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,1,0.136363636363636,0.181818181818182,1,0.0909090909090909,0.136363636363636,0.227272727272727,0.136363636363636,0.136363636363636,0.0909090909090909,0.136363636363636,0.0909090909090909,0.0909090909090909,0.136363636363636,0.181818181818182,0.0909090909090909,0.181818181818182,0.0909090909090909,0.136363636363636,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.227272727272727,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.136363636363636,0.136363636363636
"96",12,2011,0.136363636363636,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0909090909090909,0.0909090909090909,0.181818181818182,0.0909090909090909,0.0454545454545455,1,0.0909090909090909,0.0454545454545455,0.0454545454545455,0.0909090909090909,0.0454545454545455,0.0909090909090909,0.0909090909090909,0.181818181818182,0.0454545454545455,0.0909090909090909,0.0454545454545455,0.0909090909090909,0.0909090909090909,0.136363636363636,0.0454545454545455,0.0454545454545455,0.0909090909090909,1,0.0454545454545455,0.0454545454545455,1,0.0909090909090909,0.181818181818182,0.0454545454545455,0.0909090909090909,0.0454545454545455,0.0909090909090909,0.0454545454545455,0.0909090909090909,0.0454545454545455,0.0454545454545455,0.0909090909090909,0.227272727272727,0.0909090909090909,0.136363636363636,0.0454545454545455,0.136363636363636,0.0909090909090909,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.181818181818182,0.0454545454545455,0.136363636363636,0.0909090909090909,0.0454545454545455,0.0454545454545455,0.0454545454545455
"97",1,2012,0.0909090909090909,0.0454545454545455,0.136363636363636,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0909090909090909,0.0909090909090909,0.0454545454545455,1,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.272727272727273,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.136363636363636,0.0454545454545455,0.181818181818182,0.0454545454545455,0.0909090909090909,0.0454545454545455,0.136363636363636,0.0454545454545455,1,0.0909090909090909,0.0909090909090909,1,0.0909090909090909,0.0909090909090909,0.227272727272727,0.0909090909090909,0.0909090909090909,0.0454545454545455,0.0909090909090909,0.0454545454545455,0.136363636363636,0.0454545454545455,0.0909090909090909,0.0454545454545455,0.136363636363636,0.0454545454545455,0.0909090909090909,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0909090909090909,0.136363636363636,0.0909090909090909,0.136363636363636,0.0454545454545455,0.0454545454545455,0.0909090909090909,0.0454545454545455,0.0454545454545455
"98",2,2012,0.0952380952380952,0.0952380952380952,0.142857142857143,0.0952380952380952,0.0952380952380952,0.142857142857143,0.0952380952380952,0.0952380952380952,0.0952380952380952,1,0.0952380952380952,0.0952380952380952,0.0952380952380952,0.0952380952380952,0.0952380952380952,0.19047619047619,0.0952380952380952,0.142857142857143,0.142857142857143,0.19047619047619,0.0952380952380952,0.0952380952380952,0.0952380952380952,0.142857142857143,0.142857142857143,0.142857142857143,0.0952380952380952,1,0.0952380952380952,0.19047619047619,1,0.0952380952380952,0.285714285714286,0.142857142857143,0.19047619047619,0.0952380952380952,0.142857142857143,0.142857142857143,0.0952380952380952,0.0952380952380952,0.0952380952380952,0.0952380952380952,0.142857142857143,0.19047619047619,0.0952380952380952,0.0952380952380952,0.0952380952380952,0.0952380952380952,0.142857142857143,0.0952380952380952,0.0952380952380952,0.0952380952380952,0.0952380952380952,0.0952380952380952,0.0952380952380952,0.0952380952380952,0.0952380952380952,0.142857142857143
"99",3,2012,0.0454545454545455,0,0,0.0454545454545455,0,0,0.0454545454545455,0.0454545454545455,0,1,0,0,0,0.0454545454545455,0,0.0454545454545455,0,0,0,0,0,0.0454545454545455,0,0,0,0,0,1,0,0.0454545454545455,1,0,0.0454545454545455,0.0909090909090909,0,0.0454545454545455,0,0.0454545454545455,0,0,0,0,0.0454545454545455,0.0909090909090909,0.0454545454545455,0.0454545454545455,0,0,0.0454545454545455,0.0909090909090909,0,0.0909090909090909,0.0454545454545455,0.0454545454545455,0.0454545454545455,0,0,0
"100",4,2012,0.0952380952380952,0.0476190476190476,0.0952380952380952,0.0476190476190476,0.0476190476190476,0.0952380952380952,0.0476190476190476,0.0476190476190476,0.0952380952380952,1,0.0476190476190476,0.142857142857143,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.19047619047619,0.19047619047619,0.0476190476190476,0.142857142857143,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0952380952380952,0.0952380952380952,0.0476190476190476,0.0476190476190476,0.0952380952380952,1,0.0476190476190476,0.0476190476190476,1,0.0476190476190476,0.0476190476190476,0.142857142857143,0.0476190476190476,0.0476190476190476,0.0952380952380952,0.142857142857143,0.0476190476190476,0.0952380952380952,0.0952380952380952,0.0952380952380952,0.142857142857143,0.238095238095238,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476
"101",5,2012,0.0434782608695652,0.0869565217391304,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.0869565217391304,0.130434782608696,0.0434782608695652,0.0434782608695652,1,0.0434782608695652,0.0869565217391304,0.0869565217391304,0.0869565217391304,0.0869565217391304,0.217391304347826,0.130434782608696,0.0869565217391304,0.0434782608695652,0.0434782608695652,0.0869565217391304,0.0434782608695652,0.0869565217391304,0.0869565217391304,0.130434782608696,0.0434782608695652,0.0434782608695652,1,0.0869565217391304,0.0434782608695652,1,0.0434782608695652,0.0869565217391304,0.0434782608695652,0.0434782608695652,0.0869565217391304,0.0869565217391304,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.0869565217391304,0.0434782608695652,0.0434782608695652,0.173913043478261,0.0434782608695652,0.0869565217391304,0.130434782608696,0.0434782608695652,0.0434782608695652,0.130434782608696,0.0869565217391304,0.0434782608695652,0.0869565217391304,0.0869565217391304,0.0434782608695652,0.0434782608695652,0.0869565217391304,0.0434782608695652
