"","Group.1","Group.2","AES.GENER","AFP.PROVIDA","AGENCIAS.UNIVERS","AGUAS.ANDINAS","ALMENDRAL","ANDROMACO","ANTAR.CHILE","AUSTRALIS.SEAFOODS","AZUL.AZUL.SHARES","BANCO.DE.CHILE","BANCO.DE.CREDITO.E.INVERSION","BANCO.SANTANDER.CHILE","BANMEDICA","BANVIDA","BESALCO","BLANCO.Y.NEGRO","BLUMAR","BUPA.CHILE.DEAD...DELIST.26.10.16","CAMPOS.CHILENOS","CAP","CEM","CEMENTOS.BIO.BIO","CENCOSUD","CIA.GNL.ELECTRIC.DEAD...DELIST.03.10.16","CINTAC","COCA.COLA.EMBONOR.PREF.","COCA.COLA.EMBONOR.SERIES.B.PREF.","COLBUN.MACHICURA","COMPANIA.AGROPECUARIA.COPEVAL","COMPANIA.CERVECERIAS.UNIDAS","COMPANIA.CHILENA.DE.NAVIGACION.INTEROCEANICA","COMPANIA.PESQUERA.CAMANCHACA","COMPANIA.SUDAMERICANA.DE.VAPORES","COMPANIAS.CIC","CRISTALERIAS.DE.CHILE","CRUZADOS.SADP","CTI","CURAUMA","DETROIT.DIESEL.DEAD...DELIST.18.11.16","EDELPA","ELECTROMETALRGCA","EMBOTELLADORA.ANDINA.SERIES.A","EMBOTELLADORA.ANDINA.SERIES.B.PREF.","EMPRESA.NACIONAL.DE.TELECOMUNICACIONES","EMPRESAS.AQUACHILE","EMPRESAS.CMPC","EMPRESAS.COPEC","EMPRESAS.IANSA","EMPRESAS.TATTERSALL.DEAD...DELIST.29.12.16","ENEL.AMERICAS","ENEL.GENERACION.CHILE","ENGIE.ENERGIA.CHILE","ENJOY","EPERVA","ESVAL.C","FONDOS.HABITAT","FORESTAL.CONST","FORUS","FOSFOROS","GASCO","GRUPO.EMPRESAS.NAVIERAS","GRUPO.SECURITY","HIPERMARC","HITES","INDIVER.DEAD...DELIST.12.01.17","INSTITUTO.DE.DIAGNOSTICO","INVERCAP","INVERSIONES.AGUAS.METROPOLITANAS","INVERTEC.PESQUERA.MAR.DE.CHILOE","INVEXANS","ITAU.CORPBANCA","LAS.CONDES","LATAM.AIRLINES.GROUP","MARINSA","MASISA","MIN.VALPARAISO","MOLYMET","MULTIEXPORT.FOODS","NACL.EXPLOSIVOS","NORTE.GRANDE","ORO.BLANCO","PACIFICO.V.REGION","PARQUE.ARAUCO","PAZ","PEHUENCHE","PILMAIQUEN.DEAD...DELIST.13.04.16","POLPAICO","QUINENCO","RIPLEY.CORPORATION","SACI.FALABELLA","SALFA.CORPORATION","SCHWAGER.ENERGY","SIGDO.KOPPERS","SOCIEDAD.MATRIZ.BANCO.DE.CHILE.A","SOCIEDAD.MATRIZ.BANCO.DE.CHILE.B","SOCIEDAD.MATRIZ.BANCO.DE.CHILE.D.PREF.","SOCIEDAD.MATRIZ.BANCO.DE.CHILE.E.PREF.","SOCIEDAD.PUNTA.DEL.COBRE.A.PREF.","SOCIEDAD.QUIMICA.Y.MINERA.DE.CHILE.A.PREF.","SOCIEDAD.QUIMICA.Y.MINERA.DE.CHILE.B.PREF.","SOCOVESA","SONDA","SOQUICOM","VENTANAS","VINA.CONCHA.Y.TORO","VINA.SAN.PEDRO","VOLCAN","WALMART.CHILE.DEAD...DELIST.27.10.16","ZONA.FRANCA"
"82",10,2010,0.0476190476190476,0.0952380952380952,1,0.428571428571429,0.19047619047619,0.761904761904762,0.0952380952380952,1,0.714285714285714,0.0952380952380952,0.0476190476190476,0.0476190476190476,0.428571428571429,0.714285714285714,0.0952380952380952,0.571428571428571,0.619047619047619,1,0.142857142857143,0.0476190476190476,1,0.0952380952380952,0.0476190476190476,0.0952380952380952,0.428571428571429,1,0.666666666666667,0.0952380952380952,1,0.0476190476190476,0.571428571428571,1,0.0476190476190476,0.523809523809524,0.428571428571429,0.333333333333333,0.380952380952381,0.523809523809524,0.952380952380952,0.761904761904762,1,0.476190476190476,0.0952380952380952,0.0476190476190476,1,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.523809523809524,0.0952380952380952,0.0476190476190476,0.0476190476190476,0.238095238095238,0.904761904761905,0.952380952380952,0.142857142857143,0.761904761904762,0.333333333333333,0.952380952380952,0.666666666666667,0.714285714285714,0.238095238095238,0.0476190476190476,0.0952380952380952,1,0.380952380952381,0.380952380952381,0.19047619047619,0.142857142857143,0.142857142857143,0.0476190476190476,0.380952380952381,0.0476190476190476,0.380952380952381,0.0476190476190476,0.761904761904762,0.380952380952381,0.0952380952380952,0.476190476190476,0.0952380952380952,0.142857142857143,0.761904761904762,0.0476190476190476,0.0476190476190476,0.619047619047619,0.19047619047619,0.428571428571429,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0952380952380952,0.238095238095238,0.142857142857143,0.714285714285714,0.238095238095238,0.857142857142857,0.80952380952381,0.19047619047619,0.904761904761905,0.0476190476190476,0.142857142857143,0.0476190476190476,0.666666666666667,0.619047619047619,0.0476190476190476,0.476190476190476,0.904761904761905,0.523809523809524,0.428571428571429
"83",11,2010,0.0454545454545455,0.0454545454545455,0.954545454545455,0.227272727272727,0.227272727272727,0.454545454545455,0.0454545454545455,1,0.772727272727273,0.0454545454545455,0.0909090909090909,0.0454545454545455,0.454545454545455,0.363636363636364,0.0909090909090909,0.227272727272727,0.409090909090909,1,0.181818181818182,0.0454545454545455,1,0.363636363636364,0.0454545454545455,0.0909090909090909,0.272727272727273,0.954545454545455,0.545454545454545,0.0454545454545455,1,0.0454545454545455,0.636363636363636,1,0.0454545454545455,0.5,0.545454545454545,0.318181818181818,0.318181818181818,0.636363636363636,1,0.772727272727273,0.863636363636364,0.5,0.0909090909090909,0.0454545454545455,1,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.590909090909091,0.0454545454545455,0.0454545454545455,0.181818181818182,0.0909090909090909,0.863636363636364,0.954545454545455,0.0909090909090909,0.863636363636364,0.0909090909090909,0.954545454545455,0.5,0.5,0.136363636363636,0.136363636363636,0.0454545454545455,0.909090909090909,0.181818181818182,0.318181818181818,0.136363636363636,0.0454545454545455,0.136363636363636,0.136363636363636,0.318181818181818,0.0454545454545455,0.363636363636364,0.136363636363636,0.590909090909091,0.0454545454545455,0.0909090909090909,0.681818181818182,0.181818181818182,0.227272727272727,0.681818181818182,0.0454545454545455,0.0454545454545455,0.681818181818182,0.272727272727273,0.727272727272727,0.136363636363636,0.0454545454545455,0.0454545454545455,0.0909090909090909,0.272727272727273,0.0909090909090909,0.863636363636364,0.136363636363636,0.818181818181818,0.772727272727273,0.454545454545455,0.636363636363636,0.0454545454545455,0.0909090909090909,0.0909090909090909,0.409090909090909,0.409090909090909,0.0909090909090909,0.409090909090909,0.772727272727273,0.0909090909090909,0.181818181818182
"84",12,2010,0.130434782608696,0.0869565217391304,1,0.130434782608696,0.130434782608696,0.739130434782609,0.130434782608696,1,0.826086956521739,0.173913043478261,0.0869565217391304,0.0869565217391304,0.434782608695652,0.869565217391304,0.0869565217391304,0.304347826086957,0.478260869565217,1,0.130434782608696,0.0869565217391304,1,0.304347826086957,0.0869565217391304,0.0869565217391304,0.391304347826087,0.956521739130435,0.608695652173913,0.0869565217391304,0.91304347826087,0.0869565217391304,0.782608695652174,0.130434782608696,0.0869565217391304,0.826086956521739,0.434782608695652,0.347826086956522,0.434782608695652,0.521739130434783,0.91304347826087,0.91304347826087,0.869565217391304,0.565217391304348,0.130434782608696,0.0869565217391304,1,0.0869565217391304,0.0869565217391304,0.0869565217391304,0.652173913043478,0.0869565217391304,0.0869565217391304,0.130434782608696,0.0869565217391304,1,0.956521739130435,0.130434782608696,0.782608695652174,0.347826086956522,0.91304347826087,0.434782608695652,0.565217391304348,0.521739130434783,0.391304347826087,0.0869565217391304,0.956521739130435,0.565217391304348,0.347826086956522,0.0869565217391304,0.173913043478261,0.260869565217391,0.0869565217391304,0.565217391304348,0.0869565217391304,0.478260869565217,0.130434782608696,0.695652173913043,0.0869565217391304,0.0869565217391304,0.826086956521739,0.130434782608696,0.173913043478261,0.782608695652174,0.130434782608696,0.130434782608696,0.347826086956522,0.0869565217391304,0.565217391304348,0.173913043478261,0.0869565217391304,0.0869565217391304,0.0869565217391304,0.304347826086957,0.0869565217391304,0.695652173913043,0.130434782608696,0.782608695652174,0.869565217391304,0.434782608695652,0.391304347826087,0.0869565217391304,0.173913043478261,0.0869565217391304,0.217391304347826,0.434782608695652,0.0869565217391304,0.478260869565217,0.521739130434783,0.565217391304348,0.260869565217391
"85",1,2011,0,0.0476190476190476,1,0.285714285714286,0.285714285714286,0.238095238095238,0.0476190476190476,1,0.904761904761905,0,0,0,0.238095238095238,0.333333333333333,0.0476190476190476,0.571428571428571,0.619047619047619,1,0.0476190476190476,0,1,0.285714285714286,0,0.0476190476190476,0.333333333333333,0.952380952380952,0.80952380952381,0,0.952380952380952,0,0.523809523809524,0.333333333333333,0,0.428571428571429,0.666666666666667,0.285714285714286,0.238095238095238,0.619047619047619,0.761904761904762,0.714285714285714,0.952380952380952,0.523809523809524,0.0476190476190476,0.0476190476190476,1,0,0,0,0.666666666666667,0,0,0,0,0.952380952380952,0.238095238095238,0.0476190476190476,0.904761904761905,0.0952380952380952,0.904761904761905,0.571428571428571,0.619047619047619,0.285714285714286,0.285714285714286,0,1,0.476190476190476,0.523809523809524,0.0476190476190476,0,0.19047619047619,0,0.380952380952381,0,0.80952380952381,0,0.619047619047619,0,0.0476190476190476,0.428571428571429,0.0476190476190476,0.19047619047619,0.761904761904762,0,0,0.619047619047619,0.19047619047619,0.238095238095238,0,0,0,0,0.333333333333333,0.0476190476190476,0.80952380952381,0,0.857142857142857,0.904761904761905,0.428571428571429,0.571428571428571,0,0,0,0.380952380952381,0.80952380952381,0.0476190476190476,0.238095238095238,0.476190476190476,0.571428571428571,0.333333333333333
"86",2,2011,0.05,0.1,1,0.1,0.15,0.85,0.05,1,0.85,0.05,0,0,0.1,0.8,0,0.45,0.8,1,0.1,0,0.95,0.5,0,0.15,0.65,1,0.9,0,1,0,0.7,0.1,0,0.95,0.4,0.4,0.5,0.75,1,0.95,0.8,0.5,0.05,0,1,0,0,0,0.85,0,0,0,0,1,0.4,0,0.95,0.35,1,0.6,0.9,0.45,0.4,0,1,0.45,0.55,0,0.05,0.2,0.05,0.8,0,0.9,0.05,0.8,0.15,0.1,0.6,0.05,0.2,0.85,0.1,0,0.9,0.25,0.6,0.05,0,0,0,0.3,0.05,0.85,0,0.85,0.85,0.35,0.8,0,0,0,0.9,0.8,0,0.6,0.95,0.7,0.25
"87",3,2011,0,0.0434782608695652,0.826086956521739,0.130434782608696,0.347826086956522,0.739130434782609,0.0434782608695652,1,0.782608695652174,0,0,0,0.304347826086957,0.782608695652174,0,0.608695652173913,0.695652173913043,1,0.173913043478261,0,1,0.260869565217391,0,0.130434782608696,0.739130434782609,0.91304347826087,0.782608695652174,0,0.826086956521739,0,0.608695652173913,0.173913043478261,0,0.782608695652174,0.826086956521739,0.521739130434783,0.521739130434783,0.173913043478261,0.91304347826087,0.956521739130435,0.956521739130435,0.260869565217391,0,0,1,0.0434782608695652,0,0,0.782608695652174,0,0,0.0434782608695652,0,1,0.521739130434783,0.0869565217391304,0.869565217391304,0.347826086956522,0.956521739130435,0.478260869565217,0.782608695652174,0.434782608695652,0.695652173913043,0,0.91304347826087,0.304347826086957,0.478260869565217,0,0,0.0869565217391304,0,0.695652173913043,0,0.304347826086957,0.130434782608696,0.608695652173913,0.0434782608695652,0,0.739130434782609,0.217391304347826,0.173913043478261,0.826086956521739,0,0,0.652173913043478,0.304347826086957,0.652173913043478,0.0869565217391304,0,0,0,0.217391304347826,0,0.782608695652174,0.0869565217391304,0.695652173913043,0.869565217391304,0.608695652173913,0.826086956521739,0,0,0,0.739130434782609,0.869565217391304,0,0.652173913043478,0.826086956521739,0.652173913043478,0.478260869565217
"88",4,2011,0.142857142857143,0.19047619047619,0.952380952380952,0.380952380952381,0.428571428571429,0.476190476190476,0.0476190476190476,1,0.761904761904762,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.333333333333333,0.380952380952381,0.0476190476190476,0.523809523809524,0.857142857142857,1,0.238095238095238,0.0476190476190476,0.904761904761905,0.666666666666667,0.0476190476190476,0.0476190476190476,0.666666666666667,1,0.714285714285714,0.0476190476190476,0.80952380952381,0.0476190476190476,0.761904761904762,0.0952380952380952,0.0476190476190476,0.714285714285714,0.857142857142857,0.238095238095238,0.476190476190476,0.380952380952381,0.80952380952381,0.80952380952381,0.904761904761905,0.380952380952381,0.0476190476190476,0.0476190476190476,1,0.0952380952380952,0.0476190476190476,0.0476190476190476,0.857142857142857,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.952380952380952,0.904761904761905,0.0476190476190476,0.952380952380952,0.238095238095238,0.904761904761905,0.619047619047619,0.904761904761905,0.523809523809524,0.476190476190476,0.0476190476190476,0.952380952380952,0.571428571428571,0.571428571428571,0.0476190476190476,0.0952380952380952,0.333333333333333,0.19047619047619,0.523809523809524,0.0476190476190476,0.523809523809524,0.0476190476190476,0.80952380952381,0.0476190476190476,0.0952380952380952,0.666666666666667,0.0952380952380952,0.19047619047619,0.857142857142857,0.0476190476190476,0.142857142857143,0.523809523809524,0.380952380952381,0.428571428571429,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.142857142857143,0.142857142857143,0.857142857142857,0.19047619047619,0.80952380952381,0.904761904761905,0.714285714285714,0.904761904761905,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.666666666666667,0.904761904761905,0.0476190476190476,0.428571428571429,0.761904761904762,0.904761904761905,0.428571428571429
"89",5,2011,0,0.0454545454545455,1,0.136363636363636,0.0909090909090909,0.727272727272727,0.0909090909090909,1,0.954545454545455,0,0,0,0.272727272727273,0.545454545454545,0,0.363636363636364,0.909090909090909,1,0.272727272727273,0,0.818181818181818,0.5,0,0.0909090909090909,0.590909090909091,1,0.636363636363636,0,0.909090909090909,0,0.818181818181818,0.272727272727273,0,0.454545454545455,0.636363636363636,0.409090909090909,0.681818181818182,0.0909090909090909,0.681818181818182,0.772727272727273,0.863636363636364,0.590909090909091,0.0454545454545455,0,0.636363636363636,0,0,0,0.772727272727273,0,0,0.0909090909090909,0.0454545454545455,1,0.772727272727273,0,0.727272727272727,0.227272727272727,1,0.681818181818182,0.818181818181818,0.454545454545455,0.5,0.0454545454545455,1,0.409090909090909,0.590909090909091,0.0454545454545455,0,0.136363636363636,0,0.636363636363636,0,0.681818181818182,0.136363636363636,0.818181818181818,0.0909090909090909,0,0.818181818181818,0.136363636363636,0.181818181818182,0.909090909090909,0,0.0454545454545455,0.363636363636364,0.409090909090909,0.818181818181818,0.0454545454545455,0,0,0.0454545454545455,0.227272727272727,0.0909090909090909,0.818181818181818,0.0454545454545455,0.909090909090909,0.954545454545455,0.636363636363636,0.681818181818182,0,0.0454545454545455,0.0909090909090909,0.681818181818182,0.818181818181818,0,0.863636363636364,0.863636363636364,0.818181818181818,0.363636363636364
"90",6,2011,0.0454545454545455,0.0909090909090909,0.954545454545455,0.0909090909090909,0.409090909090909,0.727272727272727,0.0454545454545455,0.409090909090909,0.772727272727273,0.0454545454545455,0.0909090909090909,0.0454545454545455,0.590909090909091,0.772727272727273,0.0454545454545455,0.454545454545455,0.818181818181818,0.818181818181818,0.363636363636364,0.0454545454545455,0.636363636363636,0.318181818181818,0.0454545454545455,0.136363636363636,0.727272727272727,0.954545454545455,0.727272727272727,0.0454545454545455,0.954545454545455,0.0454545454545455,0.818181818181818,0.0909090909090909,0.0454545454545455,0.772727272727273,0.636363636363636,0.318181818181818,0.454545454545455,0.272727272727273,0.909090909090909,0.409090909090909,0.863636363636364,0.681818181818182,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.454545454545455,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0909090909090909,1,0.909090909090909,0.0909090909090909,0.954545454545455,0.318181818181818,0.818181818181818,0.727272727272727,0.909090909090909,0.363636363636364,0.409090909090909,0.0909090909090909,0.863636363636364,0.409090909090909,0.227272727272727,0.0909090909090909,0.136363636363636,0.0909090909090909,0.0909090909090909,0.681818181818182,0.0454545454545455,0.590909090909091,0.0454545454545455,0.772727272727273,0.181818181818182,0.0454545454545455,0.727272727272727,0.0909090909090909,0.181818181818182,0.863636363636364,0.0454545454545455,0.0454545454545455,0.681818181818182,0.363636363636364,0.727272727272727,0.136363636363636,0.0454545454545455,0.0454545454545455,0.0909090909090909,0.318181818181818,0.0909090909090909,0.727272727272727,0.136363636363636,0.909090909090909,1,0.545454545454545,0.363636363636364,0.0454545454545455,0.0909090909090909,0.0454545454545455,0.909090909090909,0.863636363636364,0.0454545454545455,0.636363636363636,0.590909090909091,0.772727272727273,0.272727272727273
"91",7,2011,0.0476190476190476,0,0.952380952380952,0.0476190476190476,0.142857142857143,0.714285714285714,0.0476190476190476,0.19047619047619,0.428571428571429,0.0476190476190476,0,0,0.238095238095238,0.761904761904762,0,0.476190476190476,0.904761904761905,0.0476190476190476,0.380952380952381,0,0.761904761904762,0.857142857142857,0,0.0476190476190476,0.619047619047619,0.857142857142857,0.523809523809524,0,1,0,0.904761904761905,0.238095238095238,0,0.857142857142857,0.714285714285714,0.476190476190476,0.380952380952381,0.238095238095238,0.952380952380952,0.761904761904762,0.904761904761905,0.619047619047619,0.142857142857143,0,0.0476190476190476,0,0,0,0.761904761904762,0,0,0,0.142857142857143,0.80952380952381,0.666666666666667,0.19047619047619,0.904761904761905,0.285714285714286,1,0.619047619047619,0.714285714285714,0.0952380952380952,0.285714285714286,0,0.952380952380952,0.80952380952381,0.285714285714286,0.142857142857143,0.0952380952380952,0.238095238095238,0.0952380952380952,0.666666666666667,0,0.761904761904762,0.0952380952380952,0.904761904761905,0,0,0.666666666666667,0.0952380952380952,0.238095238095238,0.904761904761905,0,0.0476190476190476,0.476190476190476,0.238095238095238,0.761904761904762,0.0476190476190476,0,0,0,0.19047619047619,0.142857142857143,0.80952380952381,0.0952380952380952,0.761904761904762,0.714285714285714,0.666666666666667,0.333333333333333,0,0,0,0.80952380952381,0.952380952380952,0,0.714285714285714,0.904761904761905,0.857142857142857,0.523809523809524
"92",8,2011,0.0434782608695652,0.0869565217391304,0.91304347826087,0.0869565217391304,0.130434782608696,0.956521739130435,0.0434782608695652,0.304347826086957,0.521739130434783,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.478260869565217,0.869565217391304,0.0434782608695652,0.391304347826087,0.521739130434783,0.0434782608695652,0.0869565217391304,0.0869565217391304,0.695652173913043,0.521739130434783,0.0434782608695652,0.0434782608695652,0.608695652173913,1,0.652173913043478,0.0434782608695652,0.91304347826087,0.0434782608695652,1,0.217391304347826,0.0434782608695652,0.782608695652174,0.695652173913043,0.434782608695652,0.391304347826087,0.608695652173913,0.956521739130435,0.869565217391304,0.652173913043478,0.347826086956522,0.0434782608695652,0.0434782608695652,0.0869565217391304,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.826086956521739,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.0869565217391304,0.956521739130435,0.782608695652174,0.173913043478261,0.826086956521739,0.260869565217391,0.826086956521739,0.521739130434783,0.695652173913043,0.173913043478261,0.695652173913043,0.0869565217391304,0.91304347826087,0.521739130434783,0.347826086956522,0.0434782608695652,0.130434782608696,0.173913043478261,0.0434782608695652,0.826086956521739,0.0434782608695652,0.826086956521739,0.0434782608695652,0.739130434782609,0.173913043478261,0.0434782608695652,0.695652173913043,0.0869565217391304,0.347826086956522,0.739130434782609,0.0869565217391304,0.0434782608695652,0.434782608695652,0.478260869565217,0.826086956521739,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.260869565217391,0.0434782608695652,0.91304347826087,0.0434782608695652,0.739130434782609,0.782608695652174,0.739130434782609,0.434782608695652,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.826086956521739,0.782608695652174,0.0434782608695652,0.826086956521739,0.608695652173913,0.608695652173913,0.260869565217391
"93",9,2011,0.0454545454545455,0.227272727272727,0.954545454545455,0.0909090909090909,0.136363636363636,0.863636363636364,0.0454545454545455,0.681818181818182,0.318181818181818,0.0454545454545455,0.0454545454545455,0.136363636363636,0.318181818181818,0.954545454545455,0.0454545454545455,0.590909090909091,0.272727272727273,0.0909090909090909,0.454545454545455,0.0454545454545455,0.863636363636364,0.772727272727273,0.0454545454545455,0.0909090909090909,0.863636363636364,0.954545454545455,0.727272727272727,0.0909090909090909,0.909090909090909,0.0454545454545455,0.727272727272727,0.227272727272727,0.0454545454545455,0.863636363636364,0.863636363636364,0.545454545454545,0.454545454545455,0.272727272727273,0.863636363636364,0.909090909090909,0.863636363636364,0.454545454545455,0.181818181818182,0.0454545454545455,0.0909090909090909,0.0454545454545455,0.0454545454545455,0.0909090909090909,0.5,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.181818181818182,1,0.863636363636364,0.0909090909090909,0.818181818181818,0.318181818181818,1,0.636363636363636,0.772727272727273,0.0454545454545455,0.590909090909091,0.0454545454545455,0.954545454545455,0.454545454545455,0.681818181818182,0.136363636363636,0.181818181818182,0.136363636363636,0.0909090909090909,0.681818181818182,0.0454545454545455,0.818181818181818,0.136363636363636,0.727272727272727,0.0909090909090909,0.0454545454545455,0.590909090909091,0.272727272727273,0.409090909090909,1,0.0454545454545455,0.0454545454545455,0.363636363636364,0.318181818181818,1,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.454545454545455,0.181818181818182,0.954545454545455,0.0909090909090909,0.954545454545455,0.954545454545455,0.772727272727273,0.636363636363636,0.0454545454545455,0.0909090909090909,0.0454545454545455,0.863636363636364,0.727272727272727,0.0454545454545455,0.818181818181818,0.909090909090909,0.727272727272727,0.363636363636364
"94",10,2011,0.0952380952380952,0.142857142857143,0.857142857142857,0.0952380952380952,0.19047619047619,0.714285714285714,0.0952380952380952,0.428571428571429,0.285714285714286,0.0952380952380952,0.142857142857143,0.0952380952380952,0.428571428571429,0.952380952380952,0.0952380952380952,0.428571428571429,0.571428571428571,0.19047619047619,0.476190476190476,0.0952380952380952,0.857142857142857,0.476190476190476,0.0952380952380952,0.142857142857143,0.761904761904762,0.80952380952381,0.571428571428571,0.0952380952380952,0.952380952380952,0.0952380952380952,0.857142857142857,0.238095238095238,0.0952380952380952,0.904761904761905,0.80952380952381,0.619047619047619,0.523809523809524,0.619047619047619,0.714285714285714,0.857142857142857,0.904761904761905,0.476190476190476,0.0952380952380952,0.0952380952380952,0.0952380952380952,0.0952380952380952,0.0952380952380952,0.0952380952380952,0.714285714285714,0.0952380952380952,0.0952380952380952,0.0952380952380952,0.142857142857143,0.80952380952381,0.857142857142857,0.19047619047619,0.761904761904762,0.19047619047619,1,0.571428571428571,0.666666666666667,0.0952380952380952,0.619047619047619,0.0952380952380952,0.904761904761905,0.523809523809524,0.428571428571429,0.142857142857143,0.0952380952380952,0.333333333333333,0.142857142857143,0.428571428571429,0.0952380952380952,0.761904761904762,0.0952380952380952,0.714285714285714,0.19047619047619,0.0952380952380952,0.80952380952381,0.238095238095238,0.333333333333333,1,0.0952380952380952,0.0952380952380952,0.619047619047619,0.238095238095238,0.80952380952381,0.142857142857143,0.0952380952380952,0.0952380952380952,0.0952380952380952,0.285714285714286,0.0952380952380952,1,0.19047619047619,0.80952380952381,0.904761904761905,0.761904761904762,0.761904761904762,0.0952380952380952,0.0952380952380952,0.0952380952380952,0.666666666666667,0.80952380952381,0.0952380952380952,0.714285714285714,1,0.714285714285714,0.428571428571429
"95",11,2011,0.0454545454545455,0.181818181818182,0.954545454545455,0.0454545454545455,0.363636363636364,0.954545454545455,0.0454545454545455,0.363636363636364,0.181818181818182,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.590909090909091,0.909090909090909,0.0454545454545455,0.454545454545455,0.727272727272727,0.272727272727273,0.136363636363636,0.0454545454545455,1,0.590909090909091,0.0454545454545455,0.181818181818182,0.727272727272727,1,0.636363636363636,0.0454545454545455,0.954545454545455,0.0454545454545455,0.909090909090909,0.318181818181818,0.0909090909090909,0.636363636363636,0.636363636363636,0.5,0.909090909090909,0.590909090909091,0.954545454545455,0.909090909090909,0.954545454545455,0.454545454545455,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.863636363636364,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.181818181818182,1,0.863636363636364,0.227272727272727,0.727272727272727,0.136363636363636,1,0.5,0.727272727272727,0.0909090909090909,0.727272727272727,0.0909090909090909,1,0.727272727272727,0.363636363636364,0.0909090909090909,0.0454545454545455,0.318181818181818,0.136363636363636,0.454545454545455,0.0454545454545455,0.818181818181818,0.0909090909090909,0.909090909090909,0.136363636363636,0.0454545454545455,0.772727272727273,0.136363636363636,0.272727272727273,1,0.0454545454545455,0.0454545454545455,0.727272727272727,0.0909090909090909,0.772727272727273,0.136363636363636,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.636363636363636,0.0454545454545455,0.954545454545455,0.727272727272727,0.590909090909091,0.636363636363636,0.0454545454545455,0.0454545454545455,0.0909090909090909,0.772727272727273,0.818181818181818,0.0454545454545455,0.863636363636364,0.818181818181818,0.772727272727273,0.545454545454545
"96",12,2011,0.0454545454545455,0.0909090909090909,0.954545454545455,0.0454545454545455,0.272727272727273,0.818181818181818,0.136363636363636,0.272727272727273,0.0909090909090909,0.0454545454545455,0.0454545454545455,0.0909090909090909,0.454545454545455,0.863636363636364,0.0909090909090909,0.363636363636364,0.863636363636364,0.0454545454545455,0.363636363636364,0.0454545454545455,0.863636363636364,0.409090909090909,0.0454545454545455,0.181818181818182,0.409090909090909,1,0.454545454545455,0.0909090909090909,0.909090909090909,0.0454545454545455,0.909090909090909,0.181818181818182,0.0454545454545455,0.863636363636364,0.863636363636364,0.545454545454545,0.863636363636364,0.454545454545455,0.772727272727273,0.863636363636364,0.909090909090909,0.818181818181818,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.136363636363636,0.818181818181818,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.318181818181818,0.909090909090909,0.863636363636364,0.181818181818182,0.818181818181818,0.227272727272727,1,0.545454545454545,0.681818181818182,0.227272727272727,0.590909090909091,0.0454545454545455,1,0.545454545454545,0.636363636363636,0.0454545454545455,0.0454545454545455,0.227272727272727,0.0454545454545455,0.545454545454545,0.0454545454545455,0.727272727272727,0.0909090909090909,0.772727272727273,0.0909090909090909,0.0454545454545455,0.818181818181818,0.0454545454545455,0.272727272727273,0.909090909090909,0.0454545454545455,0.0454545454545455,0.681818181818182,0.0909090909090909,0.636363636363636,0.136363636363636,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.181818181818182,0.227272727272727,0.863636363636364,0.0454545454545455,0.954545454545455,0.954545454545455,0.590909090909091,0.772727272727273,0.0454545454545455,0.0909090909090909,0.0454545454545455,0.681818181818182,0.636363636363636,0.0454545454545455,0.590909090909091,0.863636363636364,0.590909090909091,0.227272727272727
