"","Group.1","Group.2","SACI.FALABELLA","EMPRESAS.COPEC","BANCO.DE.CHILE","BANCO.SANTANDER.CHILE","ENEL.AMERICAS","CENCOSUD","LATAM.AIRLINES.GROUP","BANCO.DE.CREDITO.E.INVERSION","EMPRESAS.CMPC","ENEL.GENERACION.CHILE","AES.GENER","AGUAS.ANDINAS","ANTAR.CHILE","COLBUN.MACHICURA","COMPANIA.CERVECERIAS.UNIDAS","EMPRESA.NACIONAL.DE.TELECOMUNICACIONES","ENEL.CHILE","ITAU.CORPBANCA","QUINENCO","SOCIEDAD.MATRIZ.BANCO.DE.CHILE.B","SOCIEDAD.QUIMICA.Y.MINERA.DE.CHILE.A.PREF.","BANMEDICA","COSTA.VERDE.AERONAUTICA","EMBOTELLADORA.ANDINA.SERIES.A","ENEL.DISTRIBUCION.CHILE","ENGIE.ENERGIA.CHILE","MIN.VALPARAISO","PARQUE.ARAUCO","PEHUENCHE","ADM.FDOS.DE.PENSIONES.CUPRUM","AFP.CAPITAL","AFP.PROVIDA","ALMENDRAL","AUSTRALIS.SEAFOODS","BANVIDA","BBVA.BANCO.BHIF","BICECORP.PREF.","CAP","CAROZZI","CGE.DISTRIBUCION","CIA.DE.TC.DE.CIL.","COCA-COLA.EMBONOR.SERIES.B.PREF.","COMPANIA.SUDAMERICANA.DE.VAPORES","CRISTALERIAS.DE.CHILE","ELECTROMETALRGCA","EMPRESAS.AQUACHILE","EMPRESAS.CCT","EMPRESAS.LIPIGAS","ENACAR","FONDOS.HABITAT","FORESTAL.CONST","FORUS","GAS.NATURAL.DE.CHILE","GASCO","GRUPO.SECURITY","HORTIFRUT","INSTITUTO.DE.DIAGNOSTICO","INVERSIONES.AGUAS.METROPOLITANAS","INVERSIONES.LA.CONSTRUCCION","MASISA","MOLYMET","MULTIEXPORT.FOODS","NACL.EXPLOSIVOS","NORTE.GRANDE","ORO.BLANCO","PAMPA.CALICHERA","RIPLEY.CORPORATION","SALFA.CORPORATION","SCOTIABANK.SUD.AMERICANO.SERIES.'A'","SIGDO.KOPPERS","SMU","SOCIEDAD.MATRIZ.SAAM","SOCIEDAD.PUNTA.DEL.COBRE.A.PREF.","SOCOVESA","SONDA","VINA.CONCHA.Y.TORO","WATTS","AGENCIAS.UNIVERS","AGRICOLA.NACION","ANDACOR","ANDROMACO","AUTOMOVILISMO.Y.TURISMO","AXXION","AZUL.AZUL.SHARES","BANCO.INTERNACIONAL","BESALCO","BETLAN.DOS","BLANCO.Y.NEGRO","BLUMAR","CABO.DE.HORNOS","CAMPOS.CHILENOS","CASABLANCA","CEM","CEMENTOS.BIO.BIO","CHG.ACCIONES.CIL.FDINV.","CINTAC","CLUB.DE.CAMPO","CLUB.UNION","COLOSO","COMERCIO","COMPANIA.AGROPECUARIA.COPEVAL","COMPANIA.CHILENA.DE.NAVIGACION.INTEROCEANICA","COMPANIA.GENERAL.DE.ELECTRICIDAD","COMPANIA.PESQUERA.CAMANCHACA","COMPANIAS.CIC","CONSOGRAL","CONSTRUCTORA.INGEVEC","COVADONGA","CRAIGHOUSE","CRUZADOS.SADP","CTI","CURAUMA","DUNCAN.FOX","ECHEVERRIA.IZQUIERDO","EDELMAG","EDELPA","ELECDA","ELECTRCA.IQUIQUE","ELECTRICA.ARICA","ELECTRICA.PUNTILLA","EMPRESAS.IANSA","EMPRESAS.LA.POLAR","EMSE.SANITARIOS.DEL.BIO.'A'","ENERGIA.LATINA","ENJOY","EPERVA","ESPANOLA","ESTACIONAM","ESVAL.'A'","FERROCARRIL.DEL.PACIFICO","FORESTAL.CHOLGUAN","FOSFOROS","FROWARD","GOLF","GRANADILLA","GRUPO.EMPRESAS.NAVIERAS","HIPERMARC","HIPICO","HIPODROMO","HITES","IM.TRUST.SA.ADMIN.GL.DE.FONDOS","INDUSTRIA.PRODUCTOS.ALIMENTICIOS","INFODEMA","INMOBILIARIA.SIXTERRA","INMOBILIARIA.SPORT.FRANCAIS","INMOBILIARIAN.SAN.PATRICIO","INTASA","INVER.SIEMEL","INVERCAP","INVERNOVA","INVERSIONES.AGRICOLAS.Y.COMERCIALES","INVERTEC.PESQUERA.MAR.DE.CHILOE","INVEXANS","INVIESPA","IQUIQUE","LAS.CONDES","LITORAL","MARBELLA.CLUB","MARINSA","MATRIZ.IDEAS","MELON","MOLLER.Y.PEREZ.COTAPOS","NAVARINO","NIBSA","NITRATOS.DE.CHILE","OLDBOYS","OXIQUIM","PACIFICO.V.REGION","PAZ","POLO","POLPAICO","POTASIOS.DE.CHILE.'A'","PREVISION","PREVISION.CLUB.'A'","PUERTO","PUYEHUE","QUEMCHI","QUILICURA","QUINTEC","REBRISA.A.PREF.","SANTA.EMILIANA","SANTA.RITA","SANTANA","SCHWAGER.ENERGY","SINTEX","SIPSA","SOCIED.INMB.VINA.DEL.MAR","SOFRUCO","SOMELA","SOPRAVAL","SOPROCAL","SOQUICOM","SPORTING","TECH.PACK","TELEFONOS.DELSUR","TRICAHUE","TRICOLORSA","UNESPA","UNION.EL.GOLF","VALORES","VENTANAS","VICONTO","VINA.SAN.PEDRO","VOLCAN","ZONA.FRANCA","AGUAS.ANDINAS.1","CGE.GAS.NATURAL","CIA.DE.TC.DE.CIL..PREF.","COCA-COLA.EMBONOR.PREF.","EMBOTELLADORA.ANDINA.SERIES.B.PREF.","EMSE.SADBB.'C'","EMSE.SANITARIOS.DEL.BIO.'B'","ESVAL.'B'","ESVAL.'C'","FONDO.MUTUO.ETF","HIPODROMO.PREFERRED.STOCK","PAMPA.CALICHERA.PREFERRED.STOCK","POTASIOS.DE.CHILE.'B'","PRINCE.OF.WALES.COUNTRY.CLUB.'B'","REBRISA.PREFERRED.STOCK","SOCIEDAD.MATRIZ.BANCO.DE.CHILE.A","SOCIEDAD.MATRIZ.BANCO.DE.CHILE.D.PREF.","SOCIEDAD.MATRIZ.BANCO.DE.CHILE.E.PREF.","SOCIEDAD.PUNTA.DEL.COBRE.C.PREF.","SOCIEDAD.PUNTA.DEL.COBRE.D.PREF.","SOCIEDAD.QUIMICA.Y.MINERA.DE.CHILE.B.PREF."
"11",11,2004,0,0,0.00935651335692337,0.00445519084252314,0.0155552391798395,0,0,0,0,0,0,0,0,0,0,0.0145841368375071,NA,0,0,0.00789713310072697,0,0,0,0.0150042419998351,NA,0.00998673863347034,0.00473037161412358,0,0.00243975018237132,NA,0.00807201093396135,0.00315660939163147,0.012854064658203,NA,0,0.00683934741478143,0.000439842286399343,0,NA,NA,0.00640807189198452,0.00451934925176581,0.025885973200527,0.00294321453461843,0,NA,0.00492504478139437,NA,0,0.0141516139779322,0.00297313154270513,NA,NA,0.00307291665370818,0.0127536064720993,NA,0,NA,NA,0.0170316458600702,0,NA,0.00362139013950354,0,0,0.00272308717471471,NA,0.0073412965919419,0,NA,NA,NA,0.00492365508492064,NA,NA,0,0,0.0211445015805516,0.00150138472761312,0,0,0,0,NA,NA,0,NA,NA,0.00593066261740798,0,0,0,0.0108377204922582,0,NA,0.00688127284908501,0,0.00650600048632355,0.00159075918020904,0,0,0,NA,NA,0.0374082446167818,0.0151663626112582,NA,0,0,NA,0.00765590392046433,0,0.000665861246215804,NA,0,0,0,0,0,NA,0.0316442764152777,0.0177800400025739,0,NA,NA,0.00688085647392286,0,0,0,NA,0.00213097609511936,0,0.00986865242307506,0.000966237695988648,0,0.0310446037530632,0,0,0.0023558670378421,NA,NA,0,0,NA,0,0,0,0.00777765141803285,0,0,0.00234207486962966,NA,0,0.00684842156455111,0.0620816612310238,0,0,0,0.0107066032474395,NA,0.00493648356894802,NA,0.00187553179732545,NA,NA,0,NA,0.0153778193313102,NA,0.00265658672813332,0.00312362599683594,NA,0,0.00887182808484669,0.0162470946460538,0,0.00156135400032885,0.0116667432435913,0,0.00216866682877451,0,0.0068213617024153,0,0.0554271521257368,0.000487902222152116,0.00186550849194064,NA,0,0,0.00295727294832889,0,0,0,NA,0.00346915754655924,0.00112828060810955,0,0,NA,0,0.00533711433477625,0.0105502710589031,0.0149409240233754,0,0.00346647986877638,0,NA,0.0167078384661885,0.00230982265786635,0,NA,0,NA,NA,NA,0,0,NA,NA,0,0.0138997719553427,0.00112988226869701,0,0,0,0
"12",12,2004,0.0103173499730942,0.00455199003813036,0.0118749102957643,0.00391783567801862,0,0,0,0,0.00389090654188099,0,0,0.00510408576172567,0,0.00894029499812412,0.00367019765832213,0.00922365208193093,NA,0.00170851974578661,0.000521110628187083,0,0.0272653001985018,0,0,0,NA,0,0.00231564094404104,0,0.000544489512575926,NA,7.15757084921774e-05,0,0.0302292498535794,NA,0,0,0.0100797483000753,0.00741014878340105,NA,NA,0.00383406432863255,0.00896839087653842,0,0,0,NA,0.0138003212518986,NA,0,0,2.11473684181485e-05,NA,NA,0,0,NA,0.0140215772618245,NA,NA,0.0102266127703696,0,NA,0.00194718914483523,0,0,0,NA,0.00576404410679717,0,NA,NA,NA,0,NA,NA,0.00849542157585458,0,0.0048367003448819,0,0,0.000624874513155756,0,0,NA,NA,0.00244962567362743,NA,NA,0.0184113453996498,0,0.0299988486076964,0,0.00460935031659608,0,NA,0.0242023570340489,0,0.0153478740719982,0.00065633535485348,0,0,0,NA,NA,0,0.00634421052544411,NA,0,0,NA,0,0.0117234672766767,0.00302646570044428,NA,0,0,0.000395950727829127,0,0.000103387134488714,NA,0.0134305023263615,0,0,NA,NA,0.00376541404130442,0,0,0,NA,0.00898204969313757,0.00670307508227258,0.0176946715245448,0,0,0.0153091447784696,0.0156285899523173,0.00476995589962163,0,NA,NA,0,0.0078191950453653,NA,0,0.0116310526299809,0.0102688572769201,0,0.0060554244400298,0,0,NA,0.0168606907871613,0,0.00853177182564053,0.00232617201321451,0.00120842105246554,0,0,NA,0.0141759643709385,NA,0,NA,NA,0,NA,0.00363316008722011,NA,0.00369239766031138,0.000200082617008604,NA,0,0.00438630419717041,0.00172351498190884,0,0,0.036778535791982,0,0,0,0.00201607024071183,0,0.0249961863601745,0.00879562188933877,0.00279812348382808,NA,0.00105736842090736,0.0199389473656815,0.00546107039976876,0,0,0.007157570849219,NA,0,0.0025756808147648,0,0,NA,0,0.00848163237303393,0,0.012514750182097,0.00272469708039864,0,0,NA,0,0.00146097088690564,0.0104082321905575,NA,0,NA,NA,NA,0,0.0037947724715455,NA,NA,0.00547343653175571,0.0104056126791395,2.82313201338256e-06,0,0,0,0.00295046564083816
"13",1,2005,0.00488360701622541,0.00937912128977322,0.00380470155486755,0.00584567969908351,0,0.0182829054162503,0,0,0.0181163391764369,0,0,0.0110894866658375,0.00545754343676523,0,0,0.00246851022961401,NA,0.00396453767022792,0.0201041313910871,0.00986837186638839,0.0395468803778355,0,0,0.00783296630667159,NA,0,0,0,0.0029980633045112,NA,0.000709746746254151,0.00671824398489229,0,NA,0.00699116634534493,0.0009857190464384,0,0,NA,NA,0,0.00126914813874853,0.00695509087433869,0,0,NA,0.00518715988158547,NA,0.00276851301356312,0.000750966733166323,0.00373257648363249,NA,NA,0.0476746520963719,0,NA,0,NA,NA,0,0,NA,0,0.0157191688374609,0,0.0134536994881082,NA,0,0,NA,NA,NA,0,NA,NA,0,0,0.0153896752812773,0,0,0.033821045542156,0,0,NA,NA,0.0094299252264273,NA,NA,0.00684318222748383,0,0,0,0.0149098682844217,0,NA,0,0,0,1.80227019182761e-07,0,0,0,NA,NA,0,0,NA,0,0,NA,4.62950082804658e-05,0,0.000854981960070959,NA,0.00155451265467447,0.000222073236382066,0,0,0,NA,0.0137817203113089,0.0188004651020626,0,NA,NA,0.000479718384836171,0,0,0,NA,0.00183210420015207,0.00906617337857988,0.0058627334404866,0.00512989176042577,0.0225214760213814,0.0280308915707328,0.0109962806679784,0.0112353337790752,0,NA,NA,0,0,NA,0.00256494588021289,0,0,0,0,0,0.00162752910080214,NA,0,0,0.00482183037533492,0.000889731514401916,0,0,0.00719321207084234,NA,0,NA,0.00676371658552925,NA,NA,0,NA,0.00421235014473987,NA,0.00112744873855511,0,NA,0,0,0,0,0.00227457551007678,0.0396840683353692,0,0,0,0.00472065252648087,0,0,0.00263023541170922,0,NA,0,0,0.00194932903672702,0,0.0187391468889557,0,NA,0.0102597835208515,0.00310380005672817,0,0,NA,0,0.00192303987086629,0,0,0.0106135691595016,0.000972335144514262,0,NA,0.000741712681236186,0,0.00680310536838892,NA,0,NA,NA,NA,0,0.000274629612428188,NA,NA,0,0.000457798967216991,0.00705906763570958,0.00550647141220601,0,0,0
"14",2,2005,0,0.00224743358675723,0.00327887532932262,0,0,0.00363962943935109,0,0.00570618279231315,0,0,0,0,0,0,0,0.00833484321525706,NA,0.00932044169282847,0.00777176768537985,0.00752103171753325,0,0.0061739246911887,0,0,NA,0,0,0.0149127949203349,0,NA,0,0,0,NA,0,0.00152089962695759,0,0,NA,NA,0,0,0,0,0.0648381406945826,NA,0.00667775944084548,NA,0.0116191651498618,0.00205917325470939,0,NA,NA,0,0.00281582673159489,NA,0,NA,NA,0.00610778305392853,0,NA,0.00382879591043441,0.0130090401749493,0.00898335716378001,0,NA,0.001863685299941,0,NA,NA,NA,0.00238003247072654,NA,NA,0.00412555035608042,0.00828181338403714,0.00412663913882299,0,0,0.00125033928183518,0,0,NA,NA,0,NA,NA,0.00610309011891507,0,0,0,0,0,NA,0.0150274132737924,0,0,0,0,0,0,NA,NA,0.0132864521770656,0,NA,0,0,NA,0.00241495907130554,0.00965603872701085,0.000893781934604749,NA,0,0,0,0,0.00167219840269245,NA,0.00418526873964375,0.00431460923756432,0,NA,NA,0,0,0,0,NA,0.00227903116263497,0.00116916339553702,0,0,0,0,0.0116886589595007,0.0021629522817435,0,NA,NA,0,0,NA,0,0.0289486037708095,0,0,0.00216092408191718,0,0,NA,0.00858431408613738,0,0.00429627508017546,0.0506752234512668,0,0,0.000768707129650798,NA,0,NA,0.00189743840298629,NA,NA,0,NA,0.00348783936781792,NA,0,0,NA,0,0,0.0163794638453285,0,0.0103496205930223,0.00166380944749499,0,0.00117551754442582,0.000120297087324536,0.0010285205202399,0,0,0,0,NA,0,0,0.00168451100848106,0.00491580064032613,0,0.0410386761015332,NA,0,0,0,0,NA,0,0,0.00052754933701061,0,0,0,0,NA,0.00638829439591495,0.00460561745610936,0,NA,0,NA,NA,NA,0,0,NA,NA,0,0,0.00265561457114993,0.00327536940347694,0,0,0
"15",3,2005,0.00727169522099162,0.00829050850375034,0.0102276446278016,0.00831606108599402,0.00449536147202287,0.00524445475627181,0,0.00207651336754654,0,0.00811563114520309,0,0,0,0,0.0105170569928853,0.00891316233969655,NA,0.00388215679498737,0,0,0.0060127912713952,0.0140321995368178,0,0,NA,0.0157833422390375,0.0133885489192199,0.0135111575521467,0.0168204657633323,NA,0.000710293290380503,0.0148774775950532,0.0192295787446835,NA,0,0.0230615033916224,0.00258162711021748,0.0170008600801278,NA,NA,0,0.00895670574444925,0.00861759586485132,0,0,NA,0.0099694717115404,NA,0,0.00175533827786078,0.0296230310144129,NA,NA,0.00579056117849173,0,NA,0.00946955154880706,NA,NA,0.00434178437686349,0,NA,0.00741656285493131,0.0111881239533089,0,0.0218805410444122,NA,0,0,NA,NA,NA,0.0181183112438931,NA,NA,0,0,0,0,0,0.0192441173219931,0,0,NA,NA,0.00952087768349869,NA,NA,0.00541952632026593,0,0.00980153719945724,0,0,0.00791721718867957,NA,0,0,0,0.00185057427742074,0,0,0,NA,NA,0.00926475310186724,0,NA,0,0,NA,0.00543595155118582,0.00404558352347161,0,NA,0,0.00116732452175078,0,0,0.000921068132222084,NA,0.0112973210357454,0,0,NA,NA,0,0,0.00290776315749522,0,NA,0,0.00049220584044782,0,0,0,0.0153255386269978,0.00368914856378359,0.00189894736816015,0,NA,NA,0,0,NA,0,0,0.0028132053882386,0.00653172413703362,0.0179068079145034,0,0,NA,0.0126759865964077,0,0.00484571244802458,0,0.00238585694973966,0,0,NA,0.00435870617311249,NA,0.0032942033045135,NA,NA,0,NA,0.00158191068558806,NA,0.00258467836221797,0.00279514621726822,NA,0.0414102161482352,0,0,0,0.0129876956591176,0.00422947368362941,0.0020227917617358,0.00200104131268488,0.00206331494852751,0.0124829926084606,0,0,0.00890203508649619,0,NA,0,0,0,0,0,0,NA,0,0.00607724373231463,0,0,NA,0,0,0.0108405927425065,0,0,0.00678345382830411,0,NA,0.0052882326822952,0.00394141243230117,0,NA,0,NA,NA,NA,0.000674263920578605,0.0124351593416411,NA,NA,0,0,0,0.00129804265601744,0,0,0
"16",4,2005,0.0131976297995758,0,0,0.0116243130654598,0,0,0,0.0110515307708181,0.0043809307718752,0,0.0165061655778953,0,0.0116522351858833,0,0,0.0114678092752224,NA,0.00912739497292337,0.0164172112785676,0.00609769507137025,0,0.0123777454007841,0.00575940850387228,0,NA,0.0324116222783927,0.00983127279978629,0,0,NA,0,0.00214618704940802,0,NA,0.0270139500868049,0.00549737770378386,0.00295178148133766,0.0112942690129114,NA,NA,0.00154275852842778,0.00885321132689339,0,0.0161107390486829,0.000707571277300108,NA,0,NA,0.0514372341860815,0,0.00226866254392976,NA,NA,0,0.00241028040340547,NA,0,NA,NA,0.0160168024419742,0,NA,0.00100075255568077,0.0360386013572628,0.0332902161903292,0.034061153324714,NA,0,0,NA,NA,NA,0.0118744345476336,NA,NA,0.00235984924591514,0.00251783305314484,0,0,0,0.00446549284234348,0,0,NA,NA,0.0223360609894875,NA,NA,0,0,0.00541568370343411,0,0.00792612832939584,0.0145754889071992,NA,0,0,0.000488561120040548,0.000266491327280406,0,0,0.0258426350219831,NA,NA,0,0.00641236470053221,NA,0,0,NA,0.00901210355231786,8.54981960070982e-05,0,NA,0,0.00948920071983942,0,0.0010806971975297,1.35534473889242e-09,NA,0.024011214921156,0,0,NA,NA,0.00384463441990205,0,0,0,NA,0.00872530449557259,0.00220628673724095,0.0142297696850971,0,0,0.0147776708187502,0.0232801141300868,0.00191871066422469,0,NA,NA,0.0660144979808367,0.0823003465002313,NA,0.00435383121205367,3.10855431617522e-07,0,0.0223049705465571,0,0.00034199278402837,0,NA,0.0181549138620853,0,0,0,0,0,0.00682789168491798,NA,0.00588894247489451,NA,0.00176903066682892,NA,NA,0,NA,1.64815799532228e-06,NA,0,0,NA,0,0,0,0,0.00176956985506827,0,0.00398998289571487,0.00107997721272122,0.0200529131643471,0.00721950081778349,0,0.031123832652807,0.0202315731183107,0,NA,0,0,0.000625596556149485,0,0,0,NA,0,0,0,0,NA,0,0.0109399897751377,0,0,0.000683985568056774,0.018598610379365,0.00789214116988579,NA,0.0185010862012348,0.00298652916367039,0.00493528701506525,NA,0,NA,NA,NA,0,0,NA,NA,0.00569987973380641,0,0,0.00952696687330343,0,0,0.00899481278959897
"17",5,2005,0.0122559166660707,0,0.010443719268855,0,0.0153174976821101,0.00478290994529715,0,0,0,0.00493888639175956,0,0,0,0,0.00666616820788457,0.00232272998413206,NA,0,0.00388061051129194,0,0.0036721887935291,0,0,0.00142170040206262,NA,0.0173714966616475,0,0.00597731967544691,0,NA,0,0,0.00883108973496583,NA,0.0124984767678425,0.00314781063104207,0,0,NA,NA,0,0.00257305272247238,0,0.0049545855817224,0.00135795236812689,NA,0,NA,0.0205013081880762,0,0.00482779392382508,NA,NA,0,0,NA,0.00406625030395222,NA,NA,0,0,NA,0.000119005718225932,0.0181457469931273,0.0144634270914347,0,NA,0.00588384281950958,0,NA,NA,NA,0.00698137931438089,NA,NA,0,0.013895403274636,0.0253519535434102,0,0,0.0126640115690512,0,0,NA,NA,0.0191152624476567,NA,NA,0.00879152532709715,0.0139414296135505,0.00595440064451671,0,0.0107331631424648,0,NA,0,0,0,0.00139777354198357,0,0,0.0119256128260451,NA,NA,0.019609997117523,0.00191352955480104,NA,0,0,NA,0.00174012715003105,0.0408644556621691,0,NA,0,0.00613845146995994,0.00094453934334805,0.000276160915401142,0,NA,0.0186430181283199,0.0127665392862054,0,NA,NA,0.00220896762782465,0,0,0,NA,0,0.00513631617341334,0.00650600048632355,0,0,0,0,0,0,NA,NA,0,0.0140967367947083,NA,0.00118628759980971,0,0.0115206607203243,0.0151729415904789,0,0,0.00227634235388123,NA,0.00756734760634757,0,0,0.00591454894005584,0,0,0.0140350167675126,NA,0.00560551185041492,NA,0.00805761056817329,NA,NA,0,NA,0.00394228690819287,NA,0.0105502710589031,0.00405566221337845,NA,0,0.00232356336287109,0,0,0.0050437182432476,0,0,0.00101656257598805,0.0079127032941773,0,0,0,0.0044831423634322,0.0129767590748659,NA,0,0,0,0,0.0163385899179475,0,NA,0,0.0151676853357242,0,0,NA,0.00574058866440314,0,0.00867895321792173,0.0136427490867668,0.00515753812724828,0.00469692201977876,0,NA,0,0.00278828592271009,0.00773866342267058,NA,0,NA,NA,NA,0,0,NA,NA,0.00102726323468267,0.00418122634041003,0.00134212761515733,0.00370448173074344,0,0,0
"18",6,2005,0,0.00645474213415223,0.00922381132671769,0,0,0,0,0,0.00525025771899455,0,0.0140203347727083,0,0,0,0,0,NA,0,0,0.0042192731777856,0.00166884148665424,0,0.00506647751098126,0.00477730242559701,NA,0.0106709202303127,0,0,0.00857067603626591,NA,0.00570579940338685,0,0.00123445975970743,NA,0.00243436143199331,0.003679601987156,0.00135541676798407,0,NA,NA,0,0.0168663058172167,0.00331489777215994,0.0253925822103998,0,NA,0,NA,0.0427445028770289,0.0014283950489804,0.00465708734379226,NA,NA,0.00248688433871446,0,NA,0,NA,NA,0.00467143998844015,0,NA,0.000848665803166257,0,0,0.0121318738036455,NA,0.0044254904769708,0,NA,NA,NA,0,NA,NA,0,0.01689752988498,0.00304968772796417,0,0,0,0,0,NA,NA,0.00511439834409876,NA,0.0058925809169178,0,0.0243975018237133,0,0,0.00166820525290348,0,NA,0,0.0487950036474267,0.00547057328493328,0.000902417504708022,0,0,0,NA,NA,0,0,NA,0,0,NA,0.00225939000260775,0,0,NA,0,0.00281862807596869,0.00207638313393305,0,0.00110911467549292,NA,0.015293319451516,0.00320572861486877,0,NA,NA,0.000249772149747221,0,0,0,NA,0,0,0,0,0.0020331251519761,0.0130931358065398,0,0.00028535089852296,0.00697071480677523,NA,NA,0,0,NA,0,0,0.00264067078562544,1.41677699234335e-09,0,0.00887181884498667,0,NA,0,3.19967237032345e-05,0,0,0,0,0,NA,0,NA,0.00848429154117351,NA,NA,0,NA,0,NA,0.00422731447690592,0.00058554004376912,NA,0,0,0.00452502226577149,0,3.83203323909886e-07,0,0.000705968114513563,0,0.00406625030395223,2.11591678355624e-08,0,0.0577801648370686,0,0.00406899591523105,NA,0,0,0,0,0,0,NA,0.000291229452756471,0,0,0,NA,0,0,0,0,0,0.0182747338058934,0,NA,0.0134596805241761,0.00788532003917747,0,NA,0,NA,NA,NA,0,0.00234476723831094,NA,NA,0.0129871055626229,0.00140110497364645,0.000773284404639806,0.011939617780839,0,0,0
"19",7,2005,0,0.00360176082814582,0.0102766274430722,0.010071965809887,0.0104341916753133,0,0,0,0.00677596007704647,0,0,0,0.00480196036308869,0,0,0.0184196676223183,NA,0.0114806932429759,0,0,0,0,0,0,NA,0.0185313660966833,0.00657269006540107,0.00665034400501985,0,NA,0.00366420840030412,0,0.0180623294748611,NA,0,0,0.00691344002005656,0,NA,NA,0,0,0,0.00459525570342426,0,NA,0,NA,0,0.0157222905568967,0.00194502634582181,NA,NA,0,0.0152391134573659,NA,0,NA,NA,0.0107910771603668,0,NA,8.28428488873048e-05,0,0,0,0.00686671827346802,0,0,NA,NA,NA,0,NA,NA,0,0.00881206465109192,0,0,0,0.00177261436028826,0,0,NA,NA,0,NA,0.0263585873718853,0,0,0,0,0.0129091722666223,0,NA,0,0,0,0.00273594227222707,0,0.00661921517474292,0.0218630020025421,NA,NA,0.0216827271071075,0.00197303529247144,NA,0,0,NA,0.00361425125633062,0,0,NA,0.00711392266685961,0.00263379671532502,0,0,0.000119299808381986,NA,0,0,0,NA,NA,0.00946672214363599,0,0,0,NA,0,0,0.0102597835208515,0.000244280560020274,0,0.00857946616101326,0,0,0,NA,NA,0,0.0172786990077271,NA,0.0048856112004055,0,0,0.0098889479719051,0,0,0.00939925927793318,NA,0.00847268304438461,0,0,0,0.00179546211614903,0,0.00799019005168185,NA,0,NA,0.00512949902974719,NA,NA,0,NA,0,NA,0.0060351667769715,0.0034675212694727,NA,0,0,0.000169866864922701,0,0,0,0,0.00519270676157385,0,0.00684278238835847,0,0,0,0.00892181280863198,NA,0,0,0,0,0,0,NA,0,0.00127330881346928,0,0,NA,0,0.00254694810905539,0,0.0112702393549758,6.41637493486593e-05,0,0,NA,0,0,0.00298075876073227,NA,0,NA,NA,NA,0,0.0182843379840255,NA,NA,0.0325963350568402,0,0,0,0,0,0.00767697507466428
"20",8,2005,0,0,0.00721854714822523,0.00984343727053098,0,0,0,0.00598405170006957,0,0,0,0.0156881729458454,0.0083076965249204,0,0.00958429814788342,0.00372101749506559,NA,0,0,0,0,0,0,0,NA,0,0,0.00554292353051265,0,NA,0.00217002551751785,0,0.0113999498922305,NA,0,0.0101401912525572,0,0,NA,NA,0,0.0119456923914689,0,0,0,NA,0,NA,0,0,0.0026633284476011,NA,NA,0,0,NA,0.0026390190028316,NA,NA,0,0,NA,0.0079087552773665,0,0.0335605198851781,0.0235027773199573,0,0.0115633600055431,0,NA,NA,NA,0,NA,NA,0.000709992188373251,0.00336319594119929,0.00112785964896784,0,0,0.0195720219112768,0,0,NA,NA,0.00395499528342901,NA,0.00931755190572228,0.00214527921437666,0,0,0,0.0244452213930225,0,NA,0,0,0.109241492232422,1.72248095223784e-05,0.0805493994447929,0,0.00862946529478616,NA,NA,0,0,NA,0,0,NA,0.00371075547938437,0,0,NA,0.00355212482080666,0.00216367182442362,0,0,0.0160527554447109,NA,0,0.0118943982169394,0,NA,NA,0,0,0,0,NA,0.0272153070045704,0,0,0.00443087719237368,0.00607663157811245,0.0124332231548739,0,0.00515364756115389,0.0055208729816976,NA,NA,0,0.0391033812614077,NA,0.0066463157885605,0.015307812401826,0.00881944547701388,0.00353842852985609,0,0.00721125263058815,0.00129605111208251,NA,0,0,0.000232621052599623,0.00872927752010811,0,0,0,NA,0.0263160778255841,NA,0,NA,NA,0,NA,0.0111658105247817,NA,0,0,NA,0,0.0066462972968495,0.00076837728436052,0,0.00686058659791447,0,0,0,0.0213888649677528,0.00391069212431625,0,0,0.00245184349902038,0.0880424560019372,NA,0,0,0.00285424604416709,0,0,0.000788115041594327,NA,0.000146681930096564,0.000974158079143978,0,0,NA,0,0.0104936028866258,1.6841800404992e-08,0,0.00290776315749522,0,0,NA,0.00557461710299355,0.00163626491367761,0.0143762629749717,NA,0,NA,NA,NA,0.00135837111007076,0,NA,NA,0.008275057207101,0.00788310570090212,0.0116658894895652,0.00279893067706811,0,0,0
