Month;Year;AMBEV ON;GERDAU PN;ECOD.INFU.E LOG.ON;METALURGICA GERDAU PN;LOJAS RENNER ON;ITAU UNIBANCO HOLDING PN;CPFL ENERGIA ON;LOJAS AMERICANAS PN REP1 PN;CYRELA BRAZIL REALTY ON;SMILES ON;CIA ENERGETICA DE MINAS GERAIS PN;BANCO SANTANDER BRASIL UNITS;BRF BRASIL FOODS ON;USINAS SIDERURGICAS DE MINAS GERAIS A PN;ENGIE BRASIL ENERGIA ON;WEG ON;QUALICORP ON;EMBRAER ON;CMPH.COCS. RODOVIARIAS ON;ENERGIAS DO BRASIL ON BRAZIL;RUMO ON;RAIA DROGASIL ON;HYPERMARCAS ON;ITAUSA INVESTIMENTOS ITAU PN;MRV ENGENHARIA E PARTICIPACOES ON;BANCO DO BRASIL ON;VALE ON;KLABIN UNITS;MARFRIG FRIGORIFICOS ON;BMF BOVESPA BLVAL. MEREFU.ON;BB SEGURIDADE ON;PETROLEO BRASILEIRO PN;ESTACIO PARTICIPACOES ON;EQUATORIAL ENERGIA ON;CIA PARANAENSE DE ENERGIA COPEL PN;BRASKEM PN SERIES 'A';BANCO BRADESCO PN;MULTIPLAN EMPE. IMOBS.ON;SUZANO BAHIA SUL PAPEL CELULOSE A PN;NATURA COSMETICOS ON;VALE PN;BANCO BRADESCO ON;CIELO ON;KROTON EDUCACIONAL ON;FIBRIA CELULOSE ON;CPAD.SANMT.BASICO DE SAOP.ON;LOCALIZA RENT A CAR ON;TELEFONICA BRASIL PN;BRADESPAR PN;BR MALLS PARTICIPACOES ON;COMPANHIA SIDERURGICA NACIONAL ON;ULTRAPAR PARTICIPOES ON;COSAN INDUSTRIA E COMERCIO ON;CMPBRA.DE DISTB. PN;JBS ON;CENTRAIS ELETR BRAS- ELETROBRAS ON;TIM PARTICIPACOES ON;PETROLEO BRASILEIRO ON
7;2005;-0.0125;0.014025245;NA;-0.013415893;-0.012987013;-0.015740741;-0.012629162;0.012765957;0;NA;-0.025559105;NA;0;-0.012484395;-0.0591133;0;NA;-0.017301038;-0.00591716;NA;0;0;NA;-0.004464286;NA;-0.015;0.024557396;NA;NA;NA;NA;-0.003660322;NA;NA;-0.030769231;-0.028032345;-0.018276762;NA;-0.010869565;-0.00752909;0.014676451;-0.022099448;NA;NA;NA;0;-0.009756098;-0.025158562;0.021890547;NA;0;0;NA;-0.02829778;NA;-0.009966777;0.005154639;-0.001912046
7;2005;0.016877637;-0.015214385;NA;-0.037656904;0.006578947;0.019755409;0.005813953;0.016806723;0.048433048;NA;-0.007650273;NA;0;-0.018963338;-0.036649215;0;NA;0.005633803;-0.00297619;NA;0;0;NA;0.004484305;NA;-0.017258883;-0.001114827;NA;NA;NA;NA;-0.021307862;NA;NA;0.015079365;-0.024958403;-0.009308511;NA;-0.005494505;-0.006896552;0.011176857;-0.005649718;NA;NA;NA;-0.008576329;-0.007389163;0.004120581;0.021421616;NA;-0.021311475;0;NA;-0.001344086;NA;0.010067114;-0.025641026;-0.01660281
7;2005;-0.008298755;0.014044944;NA;0.018478261;0.006535948;0.005535055;0.038150289;-0.05785124;0;NA;0;NA;0;-0.009020619;0.010869565;0;NA;-0.00280112;-0.002985075;NA;0;-0.04;NA;-0.004464286;NA;0.002066116;0.029575893;NA;NA;NA;NA;0.018018018;NA;NA;-0.003127443;-0.033560865;-0.010738255;NA;0.022099448;0.027777778;0.037711313;-0.009943182;NA;NA;NA;0.006920415;0.007444169;-0.001295896;0.039084843;NA;-0.006700168;0;NA;0.006729475;NA;-0.016611296;-0.005263158;0.016233766
7;2005;-0.0041841;0.076177285;NA;0.085378869;0.012987013;0.008256881;0.026726058;-0.01754386;-0.046195652;NA;0.019823789;NA;0;0.065019506;0.064516129;0;NA;-0.002808989;0.01497006;NA;0;0;NA;0.01793722;NA;0.025773196;0.005420054;NA;NA;NA;NA;-0.004424779;NA;NA;0.04;0.103590347;0.020352782;NA;0.037837838;0.027027027;-0.000626566;0.008608321;NA;NA;NA;0.024054983;0.036945813;0.029411765;0;NA;0.057335582;0;NA;-0.023172906;NA;0.067567568;0.068783069;-0.01341853
7;2005;-0.008403361;0.02960103;NA;0.015732547;0.012820513;0.010009099;-0.015184382;-0.017857143;0;NA;0.041036717;NA;0;0.079365079;0.011111111;0;NA;0;0;NA;0;0;NA;0.008810573;NA;0.005025126;-0.004851752;NA;NA;NA;NA;0.018518519;NA;NA;0.044494721;0.047466667;0.003989362;NA;0.010416667;0.006578947;0.003134796;0.015647226;NA;NA;NA;0.035234899;0.045130641;-0.018907563;-0.008256881;NA;0.062200957;0;NA;0.038777372;NA;0.068987342;-0.00990099;0.011010363
7;2005;-0.004237288;0.01875;NA;0.031945789;0;0.005405405;-0.005506608;0;0.048433048;NA;-0.031120332;NA;0;0.04638009;0.093906094;0;NA;0.031690141;-0.002949853;NA;0;0;NA;0.021834061;NA;0.03;0.015709642;NA;NA;NA;NA;-0.001454545;NA;NA;0.000722022;0.073828921;0.01986755;NA;0.010309278;0.006535948;0.015;0.008403361;NA;NA;NA;0.001620746;-0.011363636;0.00856531;0.000925069;NA;0.027027027;0;NA;0.013614405;NA;-0.026050918;0.0425;-0.000640615
7;2005;0.025531915;-0.006134969;NA;-0.002814259;0.012658228;0;0;-0.018181818;0.048913043;NA;0.01391863;NA;0;-0.019459459;0.03652968;0;NA;0.017064846;-0.035502959;0.02887538;0;0;NA;-0.008547009;NA;0.019417476;-0.0096;NA;NA;NA;NA;-0.016751639;NA;NA;0.022366522;0.004741584;0.015584416;NA;0.005102041;-0.012987013;-0.006773399;0.0125;NA;NA;NA;-0.004854369;0.004597701;-0.021231423;0;NA;0.00877193;0;NA;0.02339688;NA;0.018237082;0.026378897;-0.020512821
7;2005;-0.024896266;-0.039506173;NA;-0.04233302;0;-0.015232975;-0.011074197;0.027777778;0;NA;-0.003167899;NA;0;-0.048511577;-0.052863436;0;NA;-0.010067114;-0.003067485;-0.013293944;0;0;NA;0;NA;-0.016190476;-0.02369413;NA;NA;NA;NA;-0.02962963;NA;NA;-0.011997177;-0.042000944;-0.007672634;NA;-0.035532995;-0.025657895;-0.029138252;-0.005486968;NA;NA;NA;-0.037398374;-0.004576659;-0.00845987;-0.024029575;NA;-0.026086957;0;NA;0.012701101;NA;-0.050746269;-0.072429907;-0.02421466
7;2005;0.004255319;0.0218509;NA;0.014734774;0;0.010009099;0.005599104;0.036036036;0;NA;0.01059322;NA;0;-0.00811124;0.013953488;0;NA;0.010169492;0.021538462;0.001497006;0;0;NA;-0.004310345;NA;-0.01839303;0.002206288;NA;NA;NA;NA;-0.006870229;NA;NA;0;0.0591133;0.018041237;NA;-0.021052632;0.039837947;0.002554278;0.022068966;NA;NA;NA;0.003378378;0.027586207;0.023845986;0.004734848;NA;-0.007440476;0;NA;0.002090301;NA;0.028301887;-0.017632242;-0.006036217
7;2005;0.012711864;0.003773585;NA;0.011616651;0;-0.011711712;0;0.013043478;0;NA;-0.004192872;NA;0;0.017523364;-0.018348624;0;NA;0;0.006024096;0.007473842;0;0;NA;-0.017316017;NA;-0.00887574;0.023115025;NA;NA;NA;NA;0.003843198;NA;NA;-0.032142857;0.028372093;-0.001265823;NA;0.004032258;-0.012987013;0.021656051;-0.008097166;NA;NA;NA;-0.006734007;0.033557047;-0.017094017;0.015080113;NA;0.029985007;0;NA;-0.020025031;NA;-0.039755352;-0.002564103;-0.002024291
7;2005;0;0.041353383;NA;0.029665072;0.0125;0.00911577;0.021158129;0.042918455;0;NA;0.044210526;NA;0;0.053960964;0.004672897;0;NA;-0.008053691;-0.008982036;0.014836795;0;0;NA;0.004405286;NA;0.011940299;0.023130715;NA;NA;NA;NA;0.005359877;NA;NA;0.033210332;0.035730439;0.003802281;NA;0.017402945;0.030921053;0.018703242;0.004081633;NA;NA;NA;0.003389831;-0.004329004;0;0.027855153;NA;0.049490539;0;NA;0.051936994;NA;0.035031847;-0.010282776;0.007437458
7;2005;-0.0041841;0.013237064;NA;0.019516729;0.012345679;-0.001806685;0.017448201;-0.012345679;0;NA;-0.010080645;NA;0;0.023965142;-0.004651163;0;NA;0.00811908;0;0.023391813;0;0;NA;0.004385965;NA;0.007866273;0.025236593;NA;NA;NA;NA;0.012185834;NA;NA;-0.03;0.004366812;-0.005050505;NA;0.026315789;0.033822591;0.020195838;-0.005420054;NA;NA;NA;-0.025337838;0;0;0.013550136;NA;0.045769764;0;NA;0.010117361;NA;0.012307692;-0.007792208;0.020805369
7;2005;-0.012605042;-0.038004751;NA;-0.040109389;0.024390244;-0.015384615;-0.011789925;-0.0125;0;NA;-0.022403259;NA;0;-0.057446809;-0.018691589;0;NA;-0.016778523;-0.009063444;-0.004285714;0;0;NA;-0.021834061;NA;-0.018536585;0.013846154;NA;NA;NA;NA;0.015048909;NA;NA;0.001472754;-0.023913043;-0.025380711;NA;-0.025641026;0.024691358;0.0089982;-0.002724796;NA;NA;NA;-0.024263432;-0.019565217;-0.006521739;0.013368984;NA;-0.042440318;0;NA;0.01963141;NA;-0.05775076;-0.028795812;0.016436555
7;2005;-0.012765957;-0.051851852;NA;-0.05982906;-0.029761905;-0.041360294;0.035791757;-0.029535865;-0.056994819;NA;-0.03125;NA;0;-0.076749436;-0.032380952;0;NA;0;-0.018292683;-0.032998565;0;0;NA;-0.03125;NA;-0.047713718;-0.001517451;NA;NA;NA;NA;-0.021497405;NA;NA;-0.077941176;-0.069042316;-0.036458333;NA;-0.032894737;-0.054216867;-0.008323424;-0.047814208;NA;NA;NA;-0.030195382;-0.022172949;-0.033041575;0.004397537;NA;-0.027700831;0;NA;-0.000785855;NA;-0.067741935;-0.032345013;-0.009702458
7;2005;0.012931034;0.032552083;NA;0.03030303;0;0.007670182;0;0.02173913;-0.035714286;NA;0.043010753;NA;0;0.041564792;0.082677165;0;NA;-0.020477816;0.040372671;-0.00148368;0.001151631;0;NA;0.013824885;NA;0;-0.007092199;NA;NA;NA;NA;0.003030303;NA;NA;0.028708134;-0.007177033;0.037837838;NA;-0.008163265;0.01910828;0.005395683;0.025824964;NA;NA;NA;0.067765568;-0.006802721;0.013804028;-0.007880911;NA;0.044159544;0;NA;0.010224145;NA;0.027681661;0.008356546;-0.003919007
7;2005;0.004255319;0.030264817;NA;0.026470588;0.006134969;0.035204567;-0.005235602;0.012765957;0;NA;0.004123711;NA;0;0.059859155;0;0;NA;0.007665505;-0.008955224;0;0.032208589;0;NA;0.031818182;NA;0.029227557;0.00255102;NA;NA;NA;NA;0.025679758;NA;NA;-0.003875969;0.04;0.016927083;NA;0.012345679;0.0875;0.006559332;0.005594406;NA;NA;NA;-0.003430532;-0.002283105;0.03125;-0.002647838;NA;-0.010914052;0;NA;0.020241339;NA;0.006734007;0.035911602;0.022295082
7;2005;0.025423729;0.018359853;NA;0.019102197;0.006097561;0.032169118;0.014736842;0.008403361;0.108262108;NA;-0.002053388;NA;0;0.023255814;0.027272727;0;NA;0.029045643;0.006024096;0.020802377;0;0;NA;0.022026432;NA;0.046653144;0.005089059;NA;NA;NA;NA;0.016200295;NA;NA;0.023346304;0.051899907;0.006402049;NA;0.055555556;-0.072413793;0.007109005;0.006954103;NA;NA;NA;0.032702238;0.00228833;0.018831169;0.028318584;NA;0.023448276;0;NA;0.006867608;NA;0.066220736;0.04;0.018601668
7;2005;-0.020661157;-0.002403846;NA;0.009372071;0.115151515;-0.002671416;0.043568465;0.0125;-0.007712082;NA;0.026748971;NA;0;0.011904762;-0.000884956;0;NA;-0.018817204;0.002994012;0.045123726;0;0;NA;0;NA;0.010658915;-0.006582278;NA;NA;NA;NA;-0.013043478;NA;NA;0.011406844;0.004405286;-0.010178117;NA;0.005134788;-0.008674102;-0.015294118;-0.006906077;NA;NA;NA;0.013333333;0;0.007648184;-0.02151463;NA;0.006738544;0;NA;-0.008715423;NA;0.030112923;-0.033333333;-0.013853904
8;2005;0.004219409;0.007228916;NA;0;0;0.022321429;-0.004970179;0;0.020725389;NA;0.007014028;NA;0;0.009625668;-0.005314438;0;NA;-0.000684932;0.011940299;-0.006963788;0.031946508;0;NA;0.038793103;NA;0.006711409;0.003058104;NA;NA;NA;NA;0.020558003;NA;NA;0.006015038;0.026315789;0.023136247;NA;-0.001277139;-0.009375;0.009557945;0.009735744;NA;NA;NA;-0.006578947;0;-0.040269871;0.021108179;NA;-0.012048193;0;NA;-0.00382263;NA;0.020097442;0.013262599;0.022988506
8;2005;0.012605042;0.014354067;NA;0.026926648;0.005434783;0.033187773;0.007992008;0;0;NA;0.014925373;NA;0;0.041313559;0.006233304;0;NA;-0.013022618;-0.002949853;0.018232819;0;0;NA;0.008298755;NA;0.031428571;0.010162602;NA;NA;NA;NA;0.022302158;NA;NA;0.007473842;0.068376068;0.059045226;NA;0.017902813;-0.003154574;0.019526627;0.03030303;NA;NA;NA;0.021523179;0.050228311;-0.015817223;0.006890612;NA;0.027100271;0;NA;0.010744436;NA;0.010746269;0.005235602;0.02247191
8;2005;-0.004149378;0.031839623;NA;0.036166365;0.005405405;-0.024513948;0.004955401;-0.012345679;0.030456853;NA;0.010784314;NA;0.086049544;0.019328586;0.025663717;0;NA;0.006944444;0.017751479;-0.004132231;0;0;NA;-0.020576132;NA;0.043397969;0.005533199;NA;NA;NA;NA;0.006333568;NA;NA;0.017804154;-0.0136;-0.039145907;NA;0;-0.021518987;0.002901915;-0.024064171;NA;NA;NA;-0.006482982;0.002173913;-0.011160714;0.005132592;NA;0.007915567;0;NA;0.002657555;NA;-0.040165387;0.002604167;0.004273504
8;2005;-0.008333333;0.017142857;NA;0.016579407;0;-0.013864818;0.01183432;-0.029166667;-0.039408867;NA;-0.003879728;NA;0;-0.001996008;0.018119068;0;NA;-0.017241379;0;0.055325035;0;0;NA;0;NA;0.037168142;-0.014507254;NA;NA;NA;NA;-0.01048951;NA;NA;-0.011661808;-0.00892133;-0.001234568;NA;0.012562814;0.002587322;-0.016203704;0.005479452;NA;NA;NA;0.016313214;-0.002169197;-0.0248307;-0.024680851;NA;-0.011780105;0;NA;0.005679667;NA;-0.036923077;0.002597403;-0.014589666
8;2005;0;0.047191011;NA;0.030042918;0;-0.012302285;-0.00877193;0.025751073;0;NA;0.003894839;NA;0;-0.004;-0.025423729;0;NA;0;-0.005813953;-0.009174312;0;0;NA;-0.012605042;NA;-0.050341297;-0.003553299;NA;NA;NA;NA;0.008480565;NA;NA;-0.022861357;0.014729951;-0.003708282;NA;0.023573201;0.00516129;-0.003529412;-0.013623978;NA;NA;NA;0.003210273;0.02173913;0.006481481;-0.007853403;NA;0;0;NA;0.016942771;NA;0;-0.002590674;0.010487353
8;2005;0.004201681;0.038626609;NA;0.04;0.02688172;0.018683274;0.041297935;0;0;NA;0.005819593;NA;0;0.010040161;-0.040869565;0;NA;0.018245614;-0.00877193;0.034391534;0;0;NA;0.004255319;NA;-0.011680144;0.022414671;NA;NA;NA;NA;0.018920813;NA;NA;-0.001509434;-0.028225806;0.02853598;NA;0.023030303;0.007702182;0.027744982;0.033149171;NA;NA;NA;0;0.012765957;-0.013339466;0.020228672;NA;0.026490066;0;NA;0.011477231;NA;0.019169329;-0.002597403;0.015262515
8;2005;0.016736402;0.009297521;NA;0.012019231;-0.005235602;0.008733624;0.021718602;-0.0041841;0.01025641;NA;0.018322083;NA;0;0.042743539;-0.012692656;0;NA;0.028256375;-0.01179941;0.00511509;0;0;NA;0.012711864;NA;0.045454545;0.015944195;NA;NA;NA;NA;0.01650619;NA;NA;0.012849584;0.014522822;0.054282268;NA;-0.004739336;0;0.019529006;0.057486631;NA;NA;NA;0.0128;-0.010504202;0.008158508;0.020689655;NA;0.049032258;0;NA;0.016105417;NA;0.034482759;0.041666667;0.016235719
8;2005;0.016460905;-0.020470829;NA;-0.010292953;-0.010526316;0.019047619;0.026802218;0.008403361;0.223350254;NA;0.020833333;NA;0;-0.019065777;-0.026629936;0;NA;-0.001340483;0.014925373;0.003816794;0;0;NA;0.025104603;NA;0.004347826;0.010299166;NA;NA;NA;NA;0.00473613;NA;NA;-0.011940299;-0.043353783;0.030892449;NA;-0.002380952;-0.006369427;0.002816901;0.024020228;NA;NA;NA;0.02685624;-0.016985138;-0.030982659;0.000844595;NA;-0.024600246;0;NA;0.007925072;NA;-0.009090909;0.005;0.008284024
8;2005;0;-0.034482759;NA;-0.036;0;-0.010195412;-0.0360036;-0.008333333;0.026970954;NA;-0.037105751;NA;0;-0.017492711;-0.028301887;0;NA;-0.012751678;-0.008823529;-0.00887199;0;0;NA;-0.004081633;NA;-0.019047619;-0.008252427;NA;NA;NA;NA;0.011447811;NA;NA;-0.010574018;0.011115861;-0.031076582;NA;-0.002386635;-0.026923077;-0.012921348;-0.00617284;NA;NA;NA;-0.030769231;0.004319654;0.002147459;0.001687764;NA;-0.010088272;0;NA;0.008220157;NA;-0.051987768;-0.054726368;0.019953052
8;2005;0.004048583;0.00974026;NA;0.01659751;0;-0.011158798;-0.006535948;0.021008403;0.054545455;NA;-0.003853565;NA;0.020408163;-0.007912957;0;0;NA;0.025152957;0.002967359;0.029411765;0;0;NA;-0.012295082;NA;0.015004413;0.005873715;NA;NA;NA;NA;0.018641811;NA;NA;0.019847328;-0.019450317;0.019473081;NA;0.004784689;0.027667984;0.004553216;0.00621118;NA;NA;NA;0.025396825;-0.010752688;0.027619048;0.01095198;NA;0.011464968;0;NA;0.005317263;NA;-0.010322581;0.042105263;0.016110472
8;2005;-0.024193548;0.050375134;NA;0.040816327;0.042553191;0.032986111;0.030075188;-0.016460905;0;NA;0.007736944;NA;0.009411765;0.036889332;0.019417476;0;NA;0.041114058;0.020710059;0.028571429;0;0;NA;0.037344398;NA;0.043478261;0.006812652;NA;NA;NA;NA;0.004575163;NA;NA;0.001497006;-0.001724881;0.008988764;NA;0.019047619;-0.006410256;0.01529745;0.014814815;NA;NA;NA;-0.012383901;0.006521739;0.013670065;-0.004166667;NA;0.007556675;0;NA;0.008815233;NA;0.043024772;0.022727273;-0.005096263
8;2005;0.012396694;-0.033673469;NA;-0.032941176;0;-0.01092437;0.034671533;-0.041841004;0.007662835;NA;-0.001919386;NA;0;-0.014423077;-0.028571429;0;NA;-0.001273885;-0.002898551;0.02294686;0;0;NA;-0.004;NA;-0.014166667;-0.024166264;NA;NA;NA;NA;-0.017566688;NA;NA;0.00896861;-0.017278618;-0.003340757;NA;-0.014018692;-0.00516129;-0.022879464;0.00729927;NA;NA;NA;-0.020376176;0.008639309;0.005485714;-0.006694561;NA;-0.00625;0;NA;0;NA;-0.009375;0.002469136;-0.019920319
8;2005;0.016326531;0.019007392;NA;0.0243309;0.056122449;0.001699235;0.002645503;0.004366812;0.038022814;NA;0.008653846;NA;0;0.027317073;0;0;NA;0.004464286;-0.00872093;0.007083825;0;0;NA;-0.008032129;NA;0.054099746;-0.004457652;NA;NA;NA;NA;-0.022516556;NA;NA;0.014814815;0.028571429;0.020111732;NA;0.017772512;0.02464332;-0.002855511;0.007246377;NA;NA;NA;0;0.042826552;-0.007274381;0.01347936;NA;0.021383648;0;NA;0.019224048;NA;0.009463722;0;-0.018583043
8;2005;-0.004016064;-0.01865285;NA;-0.01821061;-0.014492754;-0.014418999;-0.002638522;-0.026086957;-0.031135531;NA;-0.02478551;NA;0;-0.024691358;0.002941176;0;NA;-0.031111111;-0.020527859;-0.005861665;0;0;NA;-0.008097166;NA;-0.013632719;-0.010945274;NA;NA;NA;NA;0.000677507;NA;NA;-0.01459854;-0.038034188;-0.009857612;NA;-0.02677532;0;-0.016036655;-0.011990408;NA;NA;NA;-0.0192;0.006160164;-0.008472636;-0.023275145;NA;-0.02955665;0;NA;-0.003429355;NA;-0.040625;0;0.002366864
8;2005;-0.004032258;-0.025343189;NA;-0.040322581;-0.039215686;-0.026678141;-0.038800705;-0.004464286;0.030245747;NA;-0.021505376;NA;0;-0.021421616;-0.022482893;0;NA;0.021625164;-0.023952096;-0.030660377;0;0;NA;-0.016326531;NA;-0.010569106;0.021126761;NA;NA;NA;NA;0.013540961;NA;NA;-0.044444444;-0.027099067;-0.025442478;NA;-0.009569378;0;0.011641444;-0.026699029;NA;NA;NA;0.009787928;0.004081633;-0.015011547;0.010212766;NA;-0.016497462;0;NA;0.002064694;NA;-0.022801303;-0.014778325;0.014757969
8;2005;-0.016194332;0.043336945;NA;0.044537815;0;0.023872679;0.016513761;0;-0.003669725;NA;0.023976024;NA;0;0.039800995;0.02;0;NA;0.023091725;0.009202454;0.01703163;0;0;NA;0.01659751;NA;-0.009860312;0.020689655;NA;NA;NA;NA;0.02004008;NA;NA;0.03875969;0.024657534;0.023836549;NA;0.016908213;0.018987342;0.024741082;0.032418953;NA;NA;NA;0.009693053;0.012195122;0.025556858;0.027801179;NA;0.009032258;0;NA;0.008928571;NA;0.041333333;0.0425;0.014543339
8;2005;-0.008230453;-0.020768432;NA;-0.032180209;0;0.002590674;-0.032490975;0.013452915;0;NA;-0.023414634;NA;0;-0.022009569;0;0;NA;-0.015673981;-0.009118541;-0.013157895;0;0.125;NA;-0.004081633;NA;-0.014937759;-0.016409266;NA;NA;NA;NA;-0.015062213;NA;NA;-0.003731343;-0.016934046;-0.022172949;NA;-0.002375297;0.01242236;-0.017967434;-0.012077295;NA;NA;NA;-0.0112;-0.006024096;-0.020576132;-0.035245902;NA;-0.024296675;0;NA;-0.002382573;NA;-0.013444302;0.03117506;-0.017775229
8;2005;0;-0.021208908;NA;-0.021612635;0;0.018087855;-0.007462687;0.004424779;0;NA;-0.012987013;NA;0;-0.014677104;0.009803922;0;NA;-0.012101911;0.015337423;0.00969697;0;0;NA;0.020491803;NA;-0.0126369;-0.024533857;NA;NA;NA;NA;0.027925532;NA;NA;-0.003745318;0.001813237;0.027210884;NA;0.004761905;0.008588957;-0.02058319;-0.045232274;NA;NA;NA;-0.004854369;-0.002020202;-0.005135387;-0.022939677;NA;-0.034076016;0;NA;-0.002047083;NA;-0.012978585;-0.011627907;0.036193812
8;2005;0.008298755;0.022751896;NA;0.022090059;0.06122449;0.014382403;0.016917293;0.022026432;0.009208103;NA;0.018218623;NA;0;0.032770606;0.034951456;0;NA;0.021921341;0.009063444;0.006002401;0;0;NA;0.020080321;NA;0.015358362;0.01861167;NA;NA;NA;NA;0.003880983;NA;NA;0.012030075;0.018099548;0.022075055;NA;0.027251185;-0.02676399;0.026269702;0.081946223;NA;NA;NA;0.003252033;0.024291498;0.031440638;0.043478261;NA;0.037991859;0;NA;0.005470085;NA;0.046679816;0.082352941;-0.004507042
8;2005;0;-0.021186441;NA;-0.021612635;-0.038461538;-0.018348624;0;-0.012931034;0;NA;-0.009940358;NA;0;-0.001923077;-0.005628518;0;NA;0;0.002994012;-0.015513126;0;0;NA;0;NA;-0.020168067;-0.005925926;NA;NA;NA;NA;-0.018685567;NA;NA;-0.011887073;0.005333333;-0.014038877;NA;-0.026528258;0;-0.002844141;-0.020118343;NA;NA;NA;0;0;-0.017288444;0.03;NA;-0.016993464;0;NA;-0.015300918;NA;-0.010678392;-0.032608696;-0.020373514
8;2005;-0.012345679;0.001082251;NA;-0.015293118;0.02;0.016992353;-0.00831793;0;0;NA;0.020080321;NA;0;0.013487476;0.023584906;0;NA;-0.012618297;0.014925373;-0.024242424;0;0;NA;0.019685039;NA;-0.016295026;0.006954794;NA;NA;NA;NA;0.021667761;NA;NA;0.014285714;0.019009726;0.021905805;NA;0;-0.0125;0.010838562;0.007246377;NA;NA;NA;-0.025931929;0.007905138;-0.009259259;0.001618123;NA;-0.003989362;0;NA;-0.007941989;NA;0.013968254;0.038202247;0.019064125
8;2005;0;0.005405405;NA;0.017256255;0;0.004177109;0.01304753;-0.026200873;0;NA;0.033464567;NA;0;0.011406844;0.004608295;0;NA;-0.003194888;0.020588235;-0.003726708;0;0;NA;0;NA;-0.00087184;-0.00098668;NA;NA;NA;NA;0.019922879;NA;NA;0.011860638;0.013015184;-0.008574491;NA;-0.004739336;-0.001265823;-0.00282167;-0.001199041;NA;NA;NA;0.004991681;-0.003921569;0.004672897;0.002423263;NA;0.014686248;0;NA;-0.001740341;NA;0.008140263;0.038961039;0.027777778
8;2005;0.008333333;0.023655914;NA;0.020356234;-0.019607843;0.018302829;0.019319227;-0.004484305;0;NA;0.01047619;NA;0;0.003759398;-0.022018349;0;NA;0.025641026;0.011527378;0.012468828;0;0;NA;0.019305019;NA;0.014834206;0.000987654;NA;NA;NA;NA;0.023944549;NA;NA;-0.008791209;0.003426124;0.012972973;NA;-0.017857143;0.013941698;0.001697793;0.00120048;NA;NA;NA;0.021523179;0.011811024;0.008139535;-0.00886382;NA;0.015789474;0;NA;-0.018131102;NA;0.01242236;0.079166667;0.025372311
9;2005;0.024793388;-0.004201681;NA;0;0;0.006535948;0;-0.009009009;0.040145985;NA;-0.007540057;NA;0;-0.052434457;0.01782364;0;NA;-0.028125;0;0.012315271;0;0;NA;0.022727273;NA;-0.014617369;0.014800197;NA;NA;NA;NA;-0.006153846;NA;NA;0.019955654;-0.002560819;-0.005336179;NA;0.027878788;0.0125;0.00960452;0.004796163;NA;NA;NA;-0.006482982;0.013618677;0.023990773;0.016260163;NA;0.00388601;0;NA;0.019176136;NA;-0.006134969;-0.063706564;-0.011296396
9;2005;0.012096774;0.054852321;NA;0.045719036;0;0.012175325;-0.00631769;0;0.077192982;NA;0.016144349;NA;0;0.020750988;-0.026728111;0;NA;0.01607717;-0.002849003;0.015815085;0;0;NA;-0.003703704;NA;0.030541012;0.01798736;NA;NA;NA;NA;-0.00619195;NA;NA;0.010869565;0.022250749;0.010729614;NA;-0.009433962;0.011728395;0.020145495;0.027446301;NA;NA;NA;0.009787928;0.005758157;0.054291507;0.0384;NA;0.019354839;0;NA;0.000348432;NA;0.024691358;0;-0.007616975
9;2005;0.039840637;0.033;NA;0.019872814;0;0.008821171;-0.003633061;0;0;NA;-0.000934579;NA;0;0.013552759;-0.005681818;0;NA;-0.012025316;0.04;0.017964072;0;0;NA;0;NA;-0.00338696;0.021012416;NA;NA;NA;NA;0.011838006;NA;NA;0;0.014231896;-0.005307856;NA;0.035714286;-0.020744356;0.014810752;0.004645761;NA;NA;NA;0.011308562;0.009541985;-0.012820513;0.006163328;NA;0.02278481;0;NA;-0.003483107;NA;-0.003614458;0.016494845;0.006030702
9;2005;0.011494253;0.004840271;NA;0.023382697;0;0.039745628;-0.006381039;0.013636364;0.013029316;NA;-0.001870907;NA;0;0.014326648;0.017142857;0;NA;0.024983985;0.019230769;-0.017647059;0;0;NA;0.033457249;NA;-0.004248088;-0.00888681;NA;NA;NA;NA;0.007389163;NA;NA;-0.011469534;0.007016096;0.028815368;NA;-0.006896552;0.024922118;0.001081081;0.03699422;NA;NA;NA;-0.00798722;-0.009451796;0.04004329;0.009954058;NA;0;0;NA;0.031457532;NA;-0.005441354;-0.006085193;0.01852861
9;2005;0;0;NA;0;0;0;0;0;0;NA;0;NA;0;0;0;0;NA;0;0;0;0;0;NA;0;NA;0;0;NA;NA;NA;NA;0;NA;NA;0;0;0;NA;0;0;0;0;NA;NA;NA;0;0;0;0;NA;0;0;NA;0;NA;0;0;0
9;2005;0.011363636;0.001926782;NA;-0.00990099;0;-0.012232416;-0.013761468;-0.031390135;0.008038585;NA;0.014058107;NA;0;0.007532957;-0.002808989;0;NA;-0.000625;-0.005390836;-0.016766467;0;0;NA;0.010791367;NA;-0.002559727;-0.005663049;NA;NA;NA;NA;-0.000611247;NA;NA;-0.002900653;0.006147541;0.019709544;NA;0.00462963;0.082066869;-0.004319654;-0.002229654;NA;NA;NA;-0.028985507;-0.019083969;-0.021852237;-0.012888552;NA;0.011138614;0;NA;-0.008471705;NA;0.019452888;0.030612245;-0.0058855
